,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
07:28:58.117,56735.0,0.25,0.1,1000.0,30.0,0.3,13200.0,1000.0,16657.0,2610.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:02.137,4812.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,6328.0,1920.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:06.156,29125.0,0.25,0.1,1000.0,30.0,4.0,4800.0,1000.0,1846.0,1250.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:10.182,231768.0,0.25,0.1,1000.0,30.0,1.4,3200.0,1000.0,18346.0,1250.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:14.202,66303.0,0.25,0.1,1000.0,30.0,3.6,4000.0,1000.0,12475.0,1460.0,0.0,1650.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:18.248,300000.0,0.25,0.1,1000.0,30.0,5.1,700.0,1000.0,26763.0,1090.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:22.288,200.0,0.25,0.1,1000.0,30.0,0.4,500.0,1000.0,0.0,1420.0,0.0,800.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:26.326,102597.0,0.25,0.1,1000.0,30.0,3.0,9600.0,1000.0,1827.0,110.0,0.0,900.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:30.376,300000.0,0.25,0.1,1000.0,30.0,1.8,7800.0,1000.0,8142.0,2980.0,0.0,1150.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:34.409,299698.0,0.25,0.1,1000.0,30.0,3.6,18000.0,1000.0,32000.0,880.0,0.0,300.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:38.430,58966.0,0.25,0.1,1000.0,30.0,1.6,13800.0,1000.0,32000.0,1810.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:42.457,30201.0,0.25,0.1,1000.0,30.0,3.6,16900.0,1000.0,8399.0,1070.0,0.0,100.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:46.476,23526.0,0.25,0.1,1000.0,30.0,4.3,15600.0,1000.0,32000.0,1230.0,0.0,200.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:51.029,300000.0,0.25,0.1,1000.0,30.0,3.6,15400.0,1000.0,25723.0,3000.0,0.0,1150.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:55.063,300000.0,0.25,0.1,1000.0,30.0,0.0,9300.0,1000.0,17989.0,0.0,0.0,2000.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:29:59.091,204477.0,0.25,0.1,1000.0,30.0,4.5,9800.0,1000.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:03.111,42375.0,0.25,0.1,1000.0,30.0,4.7,12800.0,1000.0,4189.0,3000.0,0.0,900.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:07.131,20234.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,2180.0,0.0,800.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:11.152,81071.0,0.25,0.1,1000.0,30.0,1.5,10200.0,1000.0,21496.0,1480.0,0.0,350.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:15.186,200.0,0.25,0.1,1000.0,30.0,2.9,18000.0,1000.0,0.0,570.0,0.0,1900.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:19.211,131498.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,0.0,3000.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:23.238,202012.0,0.25,0.1,1000.0,30.0,3.8,500.0,1000.0,7089.0,1940.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:27.268,228662.0,0.25,0.1,1000.0,30.0,3.7,700.0,1000.0,6067.0,0.0,0.0,500.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:31.310,300000.0,0.25,0.1,1000.0,30.0,5.1,13800.0,1000.0,2006.0,2970.0,0.0,1600.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:35.328,64941.0,0.25,0.1,1000.0,30.0,5.1,16300.0,1000.0,0.0,0.0,0.0,600.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:39.347,132188.0,0.25,0.1,1000.0,30.0,1.3,4100.0,1000.0,1299.0,0.0,0.0,1850.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:43.388,114896.0,0.25,0.1,1000.0,30.0,0.0,8700.0,1000.0,32000.0,1910.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:47.415,12771.0,0.25,0.1,1000.0,30.0,1.0,12900.0,1000.0,18738.0,1450.0,0.0,500.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:51.432,53589.0,0.25,0.1,1000.0,30.0,0.5,500.0,1000.0,0.0,1420.0,0.0,1400.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:55.468,115666.0,0.25,0.1,1000.0,30.0,4.2,18000.0,1000.0,7668.0,0.0,0.0,100.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30:59.006,10310.0,0.25,0.1,1000.0,30.0,0.0,8800.0,1000.0,10389.0,1820.0,0.0,1150.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:03.020,200.0,0.25,0.1,1000.0,30.0,1.0,9500.0,1000.0,11470.0,3000.0,0.0,1750.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:07.053,300000.0,0.25,0.1,1000.0,30.0,3.9,18000.0,1000.0,9706.0,2560.0,0.0,1500.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:11.094,233135.0,0.25,0.1,1000.0,30.0,3.9,6100.0,1000.0,20406.0,0.0,0.0,600.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:15.121,200.0,0.25,0.1,1000.0,30.0,0.0,4000.0,1000.0,10744.0,2150.0,0.0,1400.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:19.140,200.0,0.25,0.1,1000.0,30.0,3.0,15600.0,1000.0,14680.0,0.0,0.0,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:23.172,161758.0,0.25,0.1,1000.0,30.0,0.0,17400.0,1000.0,29208.0,260.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:27.189,38991.0,0.25,0.1,1000.0,30.0,0.2,9900.0,1000.0,32000.0,3000.0,0.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:31.233,204440.0,0.25,0.1,1000.0,30.0,4.9,1200.0,1000.0,13443.0,510.0,0.0,200.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:35.270,300000.0,0.25,0.1,1000.0,30.0,3.8,11500.0,1000.0,0.0,0.0,0.0,1850.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:39.305,28794.0,0.25,0.1,1000.0,30.0,1.0,1900.0,1000.0,0.0,0.0,0.0,1550.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:43.324,200.0,0.25,0.1,1000.0,30.0,4.1,13400.0,1000.0,13539.0,2960.0,0.0,1800.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:47.345,27811.0,0.25,0.1,1000.0,30.0,4.7,13500.0,1000.0,10470.0,1600.0,0.0,200.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:51.375,34832.0,0.25,0.1,1000.0,30.0,0.0,9800.0,1000.0,4015.0,3000.0,0.0,1800.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:55.430,62773.0,0.25,0.1,1000.0,30.0,0.6,500.0,1000.0,13982.0,2900.0,0.0,2000.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:31:59.449,7929.0,0.25,0.1,1000.0,30.0,3.1,18000.0,1000.0,20902.0,2550.0,0.0,1350.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:32:03.475,84726.0,0.25,0.1,1000.0,30.0,5.1,11500.0,1000.0,0.0,870.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:32:07.503,190464.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,21879.0,1590.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:32:11.052,300000.0,0.25,0.1,1000.0,30.0,3.3,500.0,1000.0,21722.0,140.0,0.0,1800.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:32:15.076,45438.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,0.0,0.0,0.0,900.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:32:19.102,194293.0,0.25,0.1,1000.0,30.0,0.1,4200.0,1000.0,0.0,180.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
