time_stamp,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
12:05:59,-35.3632622,149.1652375,1.3333333333333333,-1.0,1.0,0.0,-0.0010150742600671947,0.0009955755376722664,0.022790634538978338,0.00021805839060107246,0.0003122888447251171,0.0015494296967517585,0.0,1.25,-1000.0,0.0,0.5,0.5,80992.0,AUTO
12:06:00,-35.36326215,149.1652375,4.0,-0.5,0.5,0.0,-0.0010611276957206428,0.001039651979226619,0.02255554310977459,0.00022896100563229993,0.00026040582451969385,0.0015856213285587728,0.0,1.5,-1000.0,0.0,0.0,1.0,80992.0,AUTO
12:06:02,-35.3632621,149.1652375,18.0,0.0,0.0,-1.5,-0.0005726878007408231,0.0014757639728486538,0.022054268047213554,0.00030019979749340564,0.00031531183049082756,0.0013979271170683205,0.0,1.0,-1000.0,0.0,1.0,0.5,63896.5,AUTO
12:06:04,-35.3632621,149.1652375,657.5,0.0,0.5,-107.5,0.00669504888355732,0.00042871593905147165,0.02145183365792036,0.02257760800421238,-0.0008321893401443958,0.0015318765654228628,0.0,0.0,-1083.5,22.5,0.0,0.5,46801.0,AUTO
12:06:05,-35.36326195,149.165238025,2019.0,2.25,17.5,-148.0,0.04029937740415335,-0.004267143085598946,0.021397694014012814,0.043293424881994724,-0.008983806008473039,0.003059946175199002,0.25,-2.0,-1006.0,43.0,-7.75,2.25,58459.0,AUTO
12:06:06,-35.363261300000005,149.16524185,3542.0,5.5,46.0,-148.0,0.019121745601296425,0.0030081206932663918,-0.0331547143869102,-0.033979480154812336,0.00019001029431819916,-0.045223917812108994,2.5,-8.0,-1000.5,-33.0,1.0,-45.0,58459.0,AUTO
12:06:08,-35.363260600000004,149.16524375,6594.5,-5.0,-49.0,-148.0,-0.05968283675611019,0.008561121998354793,-0.10557039082050323,0.05829985253512859,0.0100539387203753,-0.024464114103466272,-4.5,7.5,-1002.5,58.0,10.5,-24.0,72217.0,AUTO
12:06:10,-35.36326445,149.16523195,9696.0,-36.0,-11.0,-151.5,0.06987247243523598,0.012832873268052936,-0.11036140099167824,0.012989623472094536,-0.05556423554662615,0.04670326225459576,3.5,9.0,-998.0,13.0,-54.5,46.0,85975.0,AUTO
12:06:11,-35.36326665,149.165234125,11246.0,4.5,53.5,-147.0,0.04894100176170468,-0.07503992319107056,-0.03903634287416935,-0.0751246945001185,-0.05349089950323105,0.07485556602478027,6.75,-7.5,-998.0,-74.75,-52.5,74.5,25953.0,AUTO
12:06:12,-35.3632627,149.16523955000002,12742.5,70.0,31.0,-146.5,-0.05012238537892699,-0.03556251898407936,-0.06893137656152248,-0.07123107276856899,0.06487421877682209,-0.07668409775942564,-7.0,-17.0,-1010.0,-71.0,65.0,-76.5,25953.0,AUTO
12:06:14,-35.36325435,149.16523145000002,15821.5,-13.0,-74.0,-151.0,-0.01647913735359907,0.06551382690668106,-0.20055946707725525,0.0669512152671814,0.029959400184452534,-0.017683944199234247,-11.5,14.5,-1003.5,66.5,30.5,-17.5,140502.0,AUTO
12:06:16,-35.3632653,149.1652258,18867.5,-61.5,42.5,-134.5,0.05238770926371217,-0.06546612083911896,-0.12709128856658936,-0.030428461730480194,-0.04384719394147396,0.09829489514231682,17.5,2.5,-960.0,-30.0,-43.0,97.5,255051.0,AUTO
12:06:17,-35.36326655,149.16523114999998,20003.75,42.5,46.0,-74.75,-0.000431954103987664,-0.06473495405225549,-0.0480528986081481,-0.003935540677048266,0.17724380642175674,-0.0015890761278569698,-1.0,-13.0,-939.75,-3.75,177.75,-1.5,245205.0,AUTO
12:06:18,-35.36326215,149.16523495,20528.5,40.5,28.5,-33.5,-0.0029229152714833617,0.02959257084876299,-0.05496296286582947,-0.01954940427094698,0.031861665891483426,-0.0027465763268992305,-4.0,-13.5,-970.0,-19.0,32.5,-2.5,245205.0,AUTO
12:06:20,-35.36325995,149.16523825000002,20668.0,-9.5,3.5,15.0,-0.009771917015314102,0.005657164379954338,-0.0637463890016079,0.2231292873620987,-0.00899697095155716,0.02435708197299391,1.5,14.5,-955.0,224.0,-8.5,23.5,262531.5,AUTO
12:06:22,-35.3632554,149.16523999999998,20564.0,90.5,36.5,-9.5,0.032721453346312046,-0.1060713492333889,0.26557599008083344,0.30172739923000336,-0.02503431122750044,0.3679514266550541,-18.5,1.0,-1016.5,301.5,-24.0,367.5,279858.0,AUTO
12:06:23,-35.363243950000005,149.16524477499996,20693.0,177.0,76.5,-17.0,0.029044185765087605,-0.15097888931632042,0.441850483417511,0.08567954041063786,-0.04758528433740139,-0.05902570812031627,-38.25,-17.75,-1014.25,86.0,-46.0,-58.75,100112.0,AUTO
12:06:24,-35.363223500000004,149.1652547,20919.0,280.5,122.0,-27.5,0.03684637136757374,-0.17679163813591003,0.41677796840667725,-0.0293946024030447,-0.014701347798109055,0.010179721168242395,-64.0,-34.5,-1017.5,-29.5,-14.0,9.5,100112.0,AUTO
12:06:26,-35.36315945,149.16528795,21766.5,415.5,174.5,-51.5,0.04416368156671524,-0.13395050168037415,0.4170174300670624,0.006368211470544338,-0.0007030292472336441,-0.002333706434001215,-95.5,-54.0,-1002.0,6.5,0.0,-2.0,82138.5,AUTO
12:06:28,-35.363080249999996,149.16532895,22879.5,456.0,186.0,-55.0,0.050163934007287025,-0.09801743179559708,0.41272348165512085,0.0191385499201715,0.01284133642911911,-0.00045711302664130926,-106.5,-53.0,-992.5,19.5,13.5,-0.5,64165.0,AUTO
12:06:29,-35.363039400000005,149.1653499,23431.25,449.75,182.25,-51.25,0.051494766026735306,-0.08071486838161945,0.4112158864736557,-0.008351724303793162,0.04495271504856646,0.0019383908074814826,-98.75,-58.25,-993.75,-7.5,45.0,1.75,238959.0,AUTO
12:06:30,-35.3630004,149.1653699,23957.5,413.5,166.0,-49.0,0.05031136982142925,-0.028266955632716417,0.41103842854499817,0.01760066580027342,0.05733247101306915,-0.0007082144147716463,-93.0,-61.5,-991.5,17.5,57.5,-0.5,238959.0,AUTO
12:06:32,-35.362939100000006,149.1654015,24742.0,243.5,99.5,-22.5,0.036352112889289856,0.07549190148711205,0.41033533215522766,-0.24497978389263153,0.03481192700564861,0.00749214889947325,-56.5,-48.0,-992.5,-244.5,35.0,7.5,162530.0,AUTO
12:06:34,-35.36291305,149.1654146,24960.5,58.5,27.5,-1.5,0.01651302305981517,0.04827985540032387,0.4095807820558548,-0.01423335075378418,-0.018320778384804726,-0.001989046111702919,-17.0,-13.5,-1007.5,-14.0,-17.5,-1.5,86101.0,AUTO
12:06:35,-35.362909225,149.165416175,24973.25,15.0,13.25,0.25,0.011632513487711549,0.0317473690956831,0.40783337503671646,-0.04440812882967293,-0.01420491305179894,-0.003267227963078767,-4.25,-8.75,-1000.25,-44.0,-12.5,-2.5,125045.0,AUTO
12:06:36,-35.3629085,149.16541645,24962.0,-3.5,6.0,1.5,0.0029111772309988737,0.01104021372157149,0.40596750378608704,-0.04953283071517944,-0.024981836788356304,-0.0007326197810471058,0.5,0.0,-1006.0,-49.5,-23.5,-0.5,125045.0,AUTO
12:06:38,-35.3629083,149.1654163,24974.5,0.0,5.5,-9.0,0.006285850773565471,0.0021081489394418895,0.4029344618320465,-0.108364537358284,0.006485456426162273,0.003764097113162279,0.0,-9.5,-1022.5,-108.0,7.5,3.5,179209.0,RTL
12:06:40,-35.362908,149.16541560000002,26030.5,-3.5,9.0,-97.0,0.010165276937186718,0.0010664192668627948,0.40157635509967804,-0.10312182223424315,-0.0009883089223876595,0.0062602367252111435,0.0,-3.5,-1045.0,-101.5,0.0,6.5,233373.0,RTL
12:06:41,-35.362908024999996,149.16541544999998,27238.5,-5.25,13.75,-139.0,0.016715288627892733,-0.00024795156059553847,0.4013258144259453,0.019067247631028295,-0.00475998455658555,0.0024477088591083884,0.0,-0.75,-1028.75,20.0,-3.75,2.5,147556.0,RTL
12:06:42,-35.36290835,149.16541719999998,28739.5,-9.0,41.0,-147.5,0.04744167812168598,-0.004689561435952783,0.3961554020643234,-0.016168877482414246,0.03601861419156194,-0.04684980760794133,1.0,-5.5,-997.0,-15.0,37.0,-46.0,147556.0,RTL
12:06:44,-35.36290955,149.1654231,31785.5,5.5,-21.0,-149.5,-0.06873534247279167,0.0023883720277808607,0.30576348304748535,0.034755537286400795,-0.001891527557745576,-0.019995666574686766,-2.0,2.0,-1002.5,35.5,-1.0,-19.0,198876.0,RTL
12:06:46,-35.3629078,149.16541395000002,34901.0,-6.0,-26.5,-152.5,0.04424601420760155,0.007992395898327231,0.3006228804588318,0.021342418156564236,-0.03348729154095054,0.035005348327104,-2.0,6.5,-998.5,22.5,-32.5,35.0,250196.0,RTL
12:06:47,-35.3629084,149.1654136,36454.5,-7.25,17.0,-149.5,0.012622292386367917,-0.01964353653602302,0.32513394951820374,-0.08034945838153362,0.003526270855218172,-0.0039037903188727796,1.5,-3.5,-999.0,-78.5,4.0,-3.25,88540.0,RTL
12:06:48,-35.36290815,149.1654156,38000.5,7.5,7.5,-151.5,-0.02322621550410986,0.0023533542407676578,0.2842614948749542,-0.0009982921183109283,0.01682397536933422,-0.046217046678066254,-1.0,-3.5,-1002.5,0.0,17.0,-45.0,88540.0,RTL
12:06:50,-35.3629069,149.16541560000002,41127.5,-3.5,-6.5,-152.0,0.002329282753635198,0.01169203082099557,0.22946380823850632,0.001777402125298977,-0.0033911126665771008,-0.011491799727082253,-0.5,0.5,-999.5,3.0,-1.5,-10.5,74449.5,RTL
12:06:52,-35.362907750000005,149.1654158,44248.5,-7.0,0.0,-152.5,-0.004249150399118662,0.0025263476418331265,0.20092333108186722,-0.0023971285263542086,-0.0010207536979578435,-0.021239797584712505,1.0,0.0,-1000.0,-1.0,0.0,-20.0,60359.0,RTL
12:06:53,-35.362908075,149.165416075,45807.0,-4.0,0.0,-153.0,-0.004936165874823928,0.0019706846796907485,0.17841285839676857,-0.00027168088126927614,0.0012012281804345548,-0.023557880893349648,0.25,0.0,-1000.0,0.5,2.0,-22.25,190587.0,RTL
12:06:54,-35.3629082,149.16541625000002,47370.0,-2.0,-1.0,-153.0,-0.00408651668112725,0.0030410202452912927,0.15439800918102264,-0.0007392495172098279,0.002545020484831184,-0.024786612950265408,0.0,0.0,-1000.0,0.5,3.5,-23.5,190587.0,RTL
12:06:56,-35.362908250000004,149.1654165,50494.0,-3.0,0.0,-152.5,-0.0014229160151444376,0.0056215866934508085,0.12209716439247131,0.0011351180146448314,0.002847293741069734,0.005297145806252956,0.0,0.0,-999.0,2.0,3.5,6.0,217506.5,RTL
12:06:58,-35.36290875,149.1654171,53597.0,-4.5,0.5,-152.0,-0.0041820231126621366,0.002887024893425405,0.1665411815047264,-0.003456749487668276,-0.0007227028254419565,0.025406723842024803,0.0,0.0,-999.5,-2.0,0.5,26.0,244426.0,RTL
12:06:59,-35.3629089,149.165417325,55149.5,-3.0,0.0,-152.0,-0.004945187596604228,0.002253137528896332,0.18904921784996986,-0.00020482472609728575,5.2341463742777705e-05,0.01996735204011202,0.0,0.0,-999.5,0.5,1.0,20.75,107494.0,RTL
12:07:00,-35.3629089,149.1654173,56703.5,-1.5,-1.0,-152.0,-0.0037118103355169296,0.0023520801914855838,0.2076595425605774,0.0014382050721906126,0.00034442718606442213,0.01830232050269842,0.0,0.0,-1000.0,2.0,1.5,19.0,107494.0,RTL
12:07:02,-35.36290875,149.16541725000002,59818.5,-0.5,-1.0,-152.0,-0.002262009948026389,0.003154608071781695,0.23867857456207275,0.0024347686558030546,0.0014525510487146676,0.014767089858651161,0.0,0.0,-999.5,3.0,2.5,15.5,172096.0,RTL
12:07:04,-35.36290855,149.165417,62925.5,-2.0,0.0,-152.0,-0.0013893263239879161,0.0035749831004068255,0.2612263560295105,0.00022430589888244867,0.000873002631124109,0.010453297290951014,0.0,0.0,-1000.0,1.0,2.0,11.0,236698.0,RTL
12:07:05,-35.3629085,149.165417,64479.75,-2.0,0.0,-152.0,-0.0021587649825960398,0.0032650299253873527,0.27058951556682587,-0.0009780427644727752,2.5613568141125143e-05,0.008787757251411676,0.0,0.0,-1000.0,0.25,1.0,9.5,87137.0,RTL
