time_stamp,RTL_ALT,EK2_ALT_SOURCE,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro
09:25:07,1500.0,0.0,AUTO,-0.0007372148975264281,0.0009983655763790011,0.01987600326538086,0.00039515350363217294,0.00026355020236223936,0.0013491414720192552,583945.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,583.9450073242188,0.0,2.0,-1000.0,1.0,0.5,0.0
09:26:42,1500.0,0.0,RTL,-0.00576292013283819,0.0012670180440181866,-0.6252951622009277,0.601600669324398,-0.001279471121961251,0.0011255503632128239,633932.5,-35.363263399999994,149.16524095,49988.25,1.25,-18.75,-0.25,633.9324951171875,-1.5,17.75,-1004.0,602.0,-0.25,3.0
