time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
14:14:08.892,0,0,0,0,1500.0,-1,0,1
14:14:09.096,0,0,0,0,1500.0,-1,1,1
14:14:09.298,0,0,0,0,1500.0,-1,1,1
14:14:09.499,0,0,0,0,1500.0,-1,1,1
14:14:09.701,0,0,0,0,1500.0,-1,1,1
14:14:09.902,0,0,0,0,1500.0,-1,1,1
14:14:10.104,0,0,0,0,1500.0,-1,1,1
14:14:10.307,0,0,0,0,1500.0,-1,1,1
14:14:10.511,0,0,0,0,1500.0,-1,1,1
14:14:10.717,0,0,0,0,1500.0,-1,1,1
14:14:10.918,0,0,0,0,1500.0,-1,1,0
14:14:11.121,0,0,0,0,1500.0,-2,1,0
14:14:11.323,0,0,0,7,1500.0,-2,1,0
14:14:11.526,0,0,0,7,1500.0,-2,1,0
14:14:11.733,0,0,0,7,1500.0,-2,1,0
14:14:11.938,0,0,0,7,1500.0,-2,1,0
14:14:12.141,0,0,0,7,1500.0,-2,1,0
14:14:12.344,0,0,0,7,1500.0,-2,1,0
14:14:12.546,0,0,0,7,1500.0,-2,1,0
14:14:12.752,0,0,0,7,1500.0,-2,1,0
14:14:12.955,0,0,0,7,1500.0,-2,1,0
14:14:13.159,0,0,0,8,1500.0,0,0,0
14:14:13.361,0,0,0,8,1500.0,0,0,0
14:14:13.563,0,0,0,9,1500.0,0,0,0
14:14:13.765,0,0,0,9,1500.0,0,0,0
14:14:13.968,0,0,0,9,1500.0,0,0,0
14:14:14.171,0,0,0,9,1500.0,0,0,0
14:14:14.374,0,0,0,9,1500.0,0,0,0
14:14:14.575,0,0,0,9,1500.0,0,0,0
14:14:14.777,0,0,0,9,1500.0,0,0,0
14:14:14.979,0,0,0,9,1500.0,0,0,0
14:14:15.182,0,0,0,9,1500.0,0,0,0
14:14:15.387,0,0,0,15,1500.0,0,0,-8
14:14:15.590,0,0,0,79,1500.0,0,0,-42
14:14:15.793,0,0,0,79,1500.0,0,0,-42
14:14:15.995,0,0,0,79,1500.0,0,0,-42
14:14:16.199,0,0,0,79,1500.0,0,0,-42
14:14:16.401,0,0,0,79,1500.0,0,0,-42
14:14:16.603,0,0,0,79,1500.0,0,0,-42
14:14:16.805,0,0,0,79,1500.0,0,0,-42
14:14:17.008,0,0,0,79,1500.0,0,0,-42
14:14:17.213,0,0,0,1444,1500.0,4,9,-145
14:14:17.416,0,0,0,2595,1500.0,11,36,-148
14:14:17.618,0,0,0,2595,1500.0,11,36,-148
14:14:17.821,0,0,0,2595,1500.0,11,36,-148
14:14:18.023,0,0,0,2595,1500.0,11,36,-148
14:14:18.225,0,0,0,2595,1500.0,11,36,-148
14:14:18.426,0,0,0,2595,1500.0,11,36,-148
14:14:18.627,0,0,0,2595,1500.0,11,36,-148
14:14:18.829,0,0,0,2595,1500.0,11,36,-148
14:14:19.031,0,0,0,3969,1500.0,17,73,-146
14:14:19.233,0,0,0,5499,1500.0,15,70,-148
14:14:19.437,0,0,0,5499,1500.0,15,70,-148
14:14:19.638,0,0,0,5499,1500.0,15,70,-148
14:14:19.842,0,0,0,5499,1500.0,15,70,-148
14:14:20.046,0,0,0,5499,1500.0,15,70,-148
14:14:20.250,0,0,0,5499,1500.0,15,70,-148
14:14:20.451,0,0,0,5499,1500.0,15,70,-148
14:14:20.655,0,0,0,5499,1500.0,15,70,-148
14:14:20.856,0,0,0,5499,1500.0,15,70,-148
14:14:21.057,0,0,0,8193,1500.0,-12,-79,-146
14:14:21.259,0,0,0,8570,1500.0,-19,-90,-146
14:14:21.460,0,0,0,8570,1500.0,-19,-90,-146
14:14:21.662,0,0,0,8570,1500.0,-19,-90,-146
14:14:21.864,0,0,0,8570,1500.0,-19,-90,-146
14:14:22.067,0,0,0,8570,1500.0,-19,-90,-146
14:14:22.270,0,0,0,8570,1500.0,-19,-90,-146
14:14:22.474,0,0,0,8570,1500.0,-19,-90,-146
14:14:22.676,0,0,0,8570,1500.0,-19,-90,-146
14:14:22.878,0,0,0,9941,1500.0,-47,-88,-151
14:14:23.079,0,0,0,11511,1500.0,-61,-18,-153
14:14:23.282,0,0,0,11511,1500.0,-61,-18,-153
14:14:23.483,0,0,0,11511,1500.0,-61,-18,-153
14:14:23.684,0,0,0,11511,1500.0,-61,-18,-153
14:14:23.888,0,0,0,11511,1500.0,-61,-18,-153
14:14:24.091,0,0,0,11511,1500.0,-61,-18,-153
14:14:24.292,0,0,0,11511,1500.0,-61,-18,-153
