time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
01:08:06,-35.36314815,149.16569905,96937.0,3.5,0.0,-50.0,1.5,13.0,-1011.5,250.5,5.5,1.5,-0.009785647969692945,-0.009903070516884327,1.278765618801117,0.24666376411914825,0.0009292012546211481,-0.0023284200578927994,90163.0,RTL
01:08:08,-35.3631497,149.16569959999998,97578.0,16.5,-2.5,-2.0,0.5,-2.5,-979.5,83.0,1.5,5.0,-0.027834457345306873,-0.009563528001308441,1.2790480852127075,0.07969899475574493,-0.002592923119664192,0.0011703863274306059,90163.0,RTL
01:08:10,-35.36315095,149.16570015000002,97646.5,30.0,-7.5,-21.5,1.0,-6.0,-1030.0,93.0,4.0,4.0,-0.03424449637532234,-0.008161685429513454,1.2788578867912292,0.09042859077453613,-0.0002282191999256611,0.0006929882802069187,90163.0,RTL
01:08:11,-35.363151275,149.16570032500002,98026.5,36.0,-10.5,-50.0,-0.25,3.0,-1010.75,18.75,0.75,4.5,-0.03556684451177716,-0.01019489229656756,1.278372585773468,0.016031898092478514,-0.0038144838763400912,0.001085001858882606,63630.0,RTL
01:08:12,-35.3631508,149.16570005,98500.5,36.0,-10.5,-35.0,-1.5,-5.5,-962.5,-230.5,3.5,4.5,-0.027363275177776814,-0.013345989398658276,1.278687059879303,-0.23281162977218628,-0.001066579599864781,0.0009646096732467413,63630.0,RTL
01:08:14,-35.363148699999996,149.16569925,98688.0,19.5,-4.5,2.0,-2.5,4.0,-1013.0,-78.0,4.0,2.5,-0.0037622754462063313,-0.013416544999927282,1.2790910005569458,-0.08026370033621788,-0.00027900864370167255,-0.0006977805169299245,63630.0,RTL
01:08:16,-35.36314755,149.16569894999998,99199.5,3.0,0.0,-52.5,0.0,-2.5,-1016.5,-194.5,3.5,4.0,-0.008193470537662506,-0.01079678162932396,1.2786539196968079,-0.1973455771803856,-0.0013940685894340277,0.0003856902476400137,46677.5,RTL
01:08:18,-35.36314725,149.1656987,99990.5,0.0,1.5,-7.5,-0.5,-4.0,-973.5,-39.5,6.0,4.5,-0.0030089877545833588,-0.012420592829585075,1.2791058421134949,-0.04116585850715637,0.0016483855433762074,0.0009126479271799326,29725.0,RTL
01:08:20,-35.36314675,149.1656985,100045.5,-5.0,3.0,-17.5,-0.5,-9.0,-1021.5,29.5,3.0,4.5,0.0070435970555990934,-0.012114414945244789,1.2791948318481445,0.02741396427154541,-0.001569140236824751,0.0008294461295008659,29725.0,RTL
01:08:21,-35.36314625,149.165698275,100400.75,-9.5,4.5,-51.75,-0.5,-1.5,-1022.0,-56.5,3.25,1.75,0.008578011998906732,-0.012502374360337853,1.278982788324356,-0.059177085757255554,-0.0007984077674336731,-0.0019272532663308084,122627.0,RTL
01:08:22,-35.3631461,149.16569815,100935.5,-12.5,6.5,-46.0,0.5,-10.0,-974.5,-232.5,5.0,2.5,0.0032534454949200153,-0.011904454324394464,1.278891682624817,-0.23490536585450172,0.0005405255360528827,-0.0010592587059363723,122627.0,RTL
01:08:24,-35.36314745,149.16569885,101256.5,-6.0,4.0,2.0,0.5,-1.0,-990.0,-18.5,5.0,3.0,-0.013941182754933834,-0.00812302716076374,1.2792878150939941,-0.021446436643600464,0.0006473725661635399,-0.0009781222324818373,122627.0,RTL
01:08:26,-35.363149050000004,149.1656995,101590.0,9.0,-2.0,-47.0,1.0,2.0,-1025.0,43.0,6.0,4.0,-0.02288635354489088,-0.008769775740802288,1.2791088223457336,0.04092883970588446,0.0017721019685268402,0.000170599902048707,84757.5,RTL
01:08:28,-35.36315,149.16569965000002,102506.5,22.0,-5.0,-18.5,0.0,-9.0,-951.0,37.0,3.0,5.0,-0.02353778388351202,-0.012511144392192364,1.2788844108581543,0.03565540909767151,-0.0018731800373643637,0.0018379681278020144,46888.0,RTL
01:08:30,-35.36314915,149.1656994,102566.5,18.0,-3.5,-6.5,-1.5,25.5,-1002.5,343.0,2.0,4.5,-0.009825206936511677,-0.011628808919340372,1.2791352272033691,0.3414311408996582,-0.0024352152831852436,0.0010082863736897707,46888.0,RTL
01:08:31,-35.3631486,149.1656992,102783.25,14.0,-2.75,-41.5,-1.0,-3.0,-1040.5,-48.0,0.75,3.0,-0.008280241745524108,-0.0121794524602592,1.2789844274520874,-0.049449168145656586,-0.0033163175685331225,-0.0006115050055086613,34397.0,RTL
01:08:32,-35.3631479,149.1656989,103310.5,8.0,-1.0,-55.5,-1.0,17.5,-990.5,250.0,5.5,3.0,0.001973251230083406,-0.012924642767757177,1.278815746307373,0.24888572096824646,0.001187731046229601,-0.0005834355251863599,34397.0,RTL
01:08:34,-35.3631473,149.16569875,103874.5,-0.5,2.0,-1.5,0.0,1.5,-996.0,80.5,5.5,1.0,0.001433644094504416,-0.01072407467290759,1.2791284918785095,0.07923708856105804,0.0013060793280601501,-0.00268193066585809,34397.0,RTL
01:08:36,-35.36314725,149.16569885,104048.0,-1.0,0.5,-36.5,0.0,4.0,-1038.5,137.0,3.5,3.5,-0.0016980068176053464,-0.010643299203366041,1.2791516780853271,0.13593144714832306,-0.0008807762060314417,-0.0002187784994021058,56314.5,RTL
01:08:38,-35.3631467,149.16569844999998,105000.5,-7.0,3.5,-30.0,0.0,7.0,-957.0,-23.0,6.5,5.0,0.0012726234272122383,-0.01267690397799015,1.279173731803894,-0.02530774474143982,0.002518058754503727,0.0011498318053781986,78232.0,RTL
