,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
13:11:29.111,7883.0,0.25,0.1,1000.0,30.0
13:11:33.134,192973.0,0.25,0.1,1000.0,30.0
13:11:37.157,175870.0,0.25,0.1,1000.0,30.0
13:11:41.176,179450.0,0.25,0.1,1000.0,30.0
13:11:45.188,200.0,0.25,0.1,1000.0,30.0
13:11:49.217,293056.0,0.25,0.1,1000.0,30.0
13:11:53.228,200.0,0.25,0.1,1000.0,30.0
13:11:57.257,300000.0,0.25,0.1,1000.0,30.0
13:12:01.267,200.0,0.25,0.1,1000.0,30.0
13:12:05.279,200.0,0.25,0.1,1000.0,30.0
13:12:09.309,300000.0,0.25,0.1,1000.0,30.0
13:12:13.325,110658.0,0.25,0.1,1000.0,30.0
13:12:17.354,300000.0,0.25,0.1,1000.0,30.0
13:12:21.375,23039.0,0.25,0.1,1000.0,30.0
13:12:25.404,300000.0,0.25,0.1,1000.0,30.0
13:12:29.417,90002.0,0.25,0.1,1000.0,30.0
13:12:33.427,200.0,0.25,0.1,1000.0,30.0
13:12:37.441,33320.0,0.25,0.1,1000.0,30.0
13:12:41.493,300000.0,0.25,0.1,1000.0,30.0
13:12:45.020,272136.0,0.25,0.1,1000.0,30.0
13:12:49.032,200.0,0.25,0.1,1000.0,30.0
13:12:53.050,123550.0,0.25,0.1,1000.0,30.0
13:12:57.066,114123.0,0.25,0.1,1000.0,30.0
13:13:01.090,225151.0,0.25,0.1,1000.0,30.0
13:13:05.116,254092.0,0.25,0.1,1000.0,30.0
13:13:09.139,195237.0,0.25,0.1,1000.0,30.0
13:13:13.157,99864.0,0.25,0.1,1000.0,30.0
13:13:17.197,300000.0,0.25,0.1,1000.0,30.0
13:13:21.222,174084.0,0.25,0.1,1000.0,30.0
13:13:25.240,122943.0,0.25,0.1,1000.0,30.0
13:13:29.259,78226.0,0.25,0.1,1000.0,30.0
