time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz
15:41:00,1500.0,-0.0009514029487036168,0.0009624128928408026,0.021415415033698083,0.0002550574019551277,0.0002629858208820224,0.0014499621000140905,0.0,1.6,-1000.0,0.6,0.6,0.6,AUTO,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
15:41:02,1500.0,-0.0008904684052270438,0.0010851783445104957,0.0210819664810385,0.00030263226446030397,0.0002490235575740891,0.0014275252719276718,0.0,1.5714285714285714,-1000.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,AUTO,-35.3632622,149.16523750000002,8.285714285714286,-0.2857142857142857,0.14285714285714285,0.0
15:41:04,1500.0,-0.0003998516825959086,0.0015805379720404745,0.02072225362062454,0.00034093407448381184,0.0003095873631536961,0.00139081459492445,0.0,1.2,-999.8,0.2,0.4,0.8,AUTO,-35.3632622,149.16523744,12.0,0.0,-0.4,-0.6
15:41:06,1500.0,0.007258199667558074,0.0006167453422676772,0.020237177982926367,0.013791608018800616,-0.0002698906697332859,0.0018464556196704507,0.0,-0.2,-1082.6,14.6,0.0,1.4,AUTO,-35.3632621,149.16523744,696.8,0.0,2.0,-112.4
15:41:08,1500.0,-0.04179619997739792,0.050339970737695694,-0.11626781523227692,-0.03698290139436722,-0.02806064300239086,-0.06335049122571945,6.0,-7.0,-1004.0,-36.0,-27.0,-63.0,AUTO,-35.363261,149.1652451,4460.0,-10.0,35.0,-149.0
15:41:10,1500.0,-0.03559578598166505,-0.027632163527111214,-0.06908152376612027,0.04737090381483237,0.0013828884499768417,0.017468919977545738,-3.0,6.5,-1001.6666666666666,47.833333333333336,1.8333333333333333,17.166666666666668,AUTO,-35.3632624,149.16524393333333,6577.5,-0.16666666666666666,-36.166666666666664,-150.0
15:41:12,1500.0,0.03055309069653352,0.015527997631579638,-0.09367913876970609,-0.002808468726774057,0.0017877415909121435,-0.005277577865247925,-3.1666666666666665,3.3333333333333335,-999.3333333333334,-2.0,2.6666666666666665,-5.5,AUTO,-35.3632613,149.1652353833333,9686.666666666666,0.6666666666666666,-15.333333333333334,-151.16666666666666
15:41:22,1500.0,0.0031786009203642607,0.004432699643075466,-0.190618097782135,-0.001977442530915141,-0.00043575253221206367,-0.01856919564306736,0.0,0.0,-1000.0,-0.5,1.0,-19.5,AUTO,-35.3632616,149.1652361,20260.0,-3.0,5.0,-152.0
15:41:53,1500.0,-0.007964536524377763,-0.00208346206927672,0.13598674535751343,0.20494503378868104,0.0038566811475902797,-0.015623880177736282,2.8333333333333335,7.833333333333333,-1055.0,196.16666666666666,6.333333333333333,-14.166666666666666,AUTO,-35.36326414,149.16523596,47584.0,3.6,-1.6,-6.0
15:41:55,1500.0,-0.02827103409383978,-0.0035984356987423132,0.11506252842290061,-0.0013015344738960266,-0.0029033225229276077,-0.009310618375561066,0.7142857142857143,-2.2857142857142856,-1014.2857142857143,-0.5714285714285714,-1.4285714285714286,-8.285714285714286,AUTO,-35.36326451428572,149.1652387714286,48619.71428571428,6.142857142857143,-24.428571428571427,-85.28571428571429
15:41:59,1500.0,0.02482109268506368,-0.019906700899203617,0.08513068780303001,0.26278312752644223,-0.005152422624329726,-0.003209181896333272,-1.0,11.0,-1017.5,264.3333333333333,-4.0,-2.1666666666666665,BRAKE,-35.36326326666667,149.16523776666668,50036.333333333336,15.666666666666666,5.666666666666667,7.666666666666667
15:42:01,1500.0,-0.004370791417992829,0.006784028742307176,0.07571964338421822,0.3986389984687169,-0.012323406835397085,-0.003590045428912466,-1.8333333333333333,14.166666666666666,-1008.5,398.0,-11.0,-2.5,BRAKE,-35.363260399999994,149.1652421,49989.333333333336,11.5,10.833333333333334,-0.5
15:42:03,1500.0,0.018848744376252096,-0.00886323667752246,0.0691908746957779,-0.3743639290332794,0.0022952907893341035,-0.006813216973872234,-3.3333333333333335,-4.333333333333333,-999.3333333333334,-372.5,3.1666666666666665,-5.5,ALT_HOLD,-35.36325955,149.1652407,49993.833333333336,2.0,9.5,0.16666666666666666
15:42:05,1500.0,0.01855782332963177,0.0005129524340320911,0.05995876342058182,0.4170811857495989,-0.0038602066675334106,-0.012049317958631687,-3.4285714285714284,20.0,-922.7142857142857,418.2857142857143,-2.857142857142857,-10.714285714285714,AUTO,-35.363259657142855,149.16523560000002,48574.42857142857,-8.142857142857142,1.4285714285714286,160.14285714285714
15:42:08,1500.0,0.08996518328785896,-0.009524045046418905,0.040087394416332245,0.034955576062202454,0.026684829965233803,0.01935845986008644,-1.0,-18.5,-1012.5,32.5,27.0,20.0,AUTO,-35.3632607,149.16522535000001,45097.5,14.5,77.0,13.0
15:42:09,1500.0,0.07578962296247482,-0.017088125739246608,0.07025679424405099,-0.1632585447281599,-0.028374926187098026,0.18949720039963722,1.6,-23.0,-1002.2,-160.6,-27.2,190.2,AUTO,-35.36325898,149.16522818,45055.0,19.6,102.4,2.8
15:42:11,1500.0,0.026669685418407123,-0.12298383191227913,0.9782752295335134,-0.029503650963306427,-0.03870652584979931,0.3330827293296655,-28.5,-27.333333333333332,-1002.5,-26.0,-37.666666666666664,334.1666666666667,AUTO,-35.363252683333336,149.16524385,45075.5,73.33333333333333,168.83333333333334,0.3333333333333333
