,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
17:42:44.174,109835.0,0.5,1.4,-8.9,0.25,0.3,0.0,2669.0,420.0,1.0,0.1,50.0,50.0,26.0,0.0
17:42:50.071,85380.0,0.4,0.3,-3.9,0.25,3.5,0.0,8233.0,80.0,1.0,0.1,50.0,50.0,594.0,0.0
17:42:55.981,168436.0,0.5,0.7,4.6,0.25,1.3,0.0,17796.0,20.0,1.0,0.1,50.0,50.0,201.0,0.0
17:43:00.904,3443.0,0.3,0.7,-7.6,0.25,0.6,0.0,1874.0,940.0,1.0,0.1,50.0,50.0,288.0,0.0
17:43:06.186,201729.0,0.5,1.7,-7.6,0.25,0.8,0.0,1806.0,240.0,1.0,0.1,50.0,50.0,459.0,0.0
17:43:12.224,144803.0,0.5,0.3,-9.7,0.25,1.2,0.0,14507.0,510.0,1.0,0.1,50.0,50.0,11.0,0.0
17:43:18.170,96438.0,0.5,0.5,0.1,0.25,0.2,0.0,8815.0,890.0,1.0,0.1,50.0,50.0,533.0,0.0
17:43:24.045,8744.0,0.2,1.1,-6.3,0.25,4.7,0.0,11632.0,420.0,1.0,0.1,50.0,50.0,68.0,0.0
17:43:29.809,141135.0,0.5,0.5,-1.1,0.25,1.1,0.0,4470.0,240.0,1.0,0.1,50.0,50.0,612.0,0.0
17:43:34.712,73893.0,0.9,0.3,-5.6,0.25,0.4,0.0,2929.0,610.0,1.0,0.1,50.0,50.0,413.0,0.0
17:43:40.012,18533.0,0.3,1.3,-8.2,0.25,2.5,0.0,15917.0,210.0,1.0,0.1,50.0,50.0,375.0,0.0
17:43:45.944,43981.0,0.3,1.2,-7.6,0.25,2.9,0.0,10299.0,210.0,1.0,0.1,50.0,50.0,373.0,0.0
17:43:50.827,103550.0,0.3,0.9,0.1,0.25,0.6,0.0,5677.0,30.0,1.0,0.1,50.0,50.0,852.0,0.0
17:43:56.093,66070.0,0.2,1.1,1.3,0.25,0.3,0.0,8075.0,150.0,1.0,0.1,50.0,50.0,82.0,0.0
17:44:02.109,10696.0,0.7,0.5,-5.9,0.25,0.8,0.0,1333.0,530.0,1.0,0.1,50.0,50.0,75.0,0.0
17:44:07.994,54073.0,0.4,0.5,-0.8,0.25,1.2,0.0,6253.0,80.0,1.0,0.1,50.0,50.0,700.0,0.0
17:44:12.932,2648.0,0.9,0.7,-3.6,0.25,3.2,0.0,1667.0,80.0,1.0,0.1,50.0,50.0,522.0,0.0
