,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
04:03:15.837,233544.0,0.25,0.1,1000.0,30.0,1.0,1200.0,1000.0,3468.0,1570.0
04:03:20.491,22353.0,0.25,0.1,1000.0,30.0,0.2,5900.0,1000.0,1121.0,260.0
04:03:26.152,65785.0,0.25,0.1,1000.0,30.0,3.2,6100.0,1000.0,10448.0,110.0
04:03:31.840,24265.0,0.25,0.1,1000.0,30.0,3.7,800.0,1000.0,459.0,2180.0
04:03:36.525,62008.0,0.25,0.1,1000.0,30.0,0.1,2600.0,1000.0,7658.0,430.0
04:03:41.581,40157.0,0.25,0.1,1000.0,30.0,0.8,5500.0,1000.0,8806.0,2870.0
04:03:46.405,279871.0,0.25,0.1,1000.0,30.0,1.0,5300.0,1000.0,24720.0,30.0
04:03:52.084,286356.0,0.25,0.1,1000.0,30.0,2.1,1200.0,1000.0,6367.0,1590.0
04:03:57.751,62711.0,0.25,0.1,1000.0,30.0,4.2,1600.0,1000.0,6457.0,470.0
04:04:02.387,90464.0,0.25,0.1,1000.0,30.0,0.1,11000.0,1000.0,4749.0,860.0
04:04:08.114,175424.0,0.25,0.1,1000.0,30.0,0.2,2800.0,1000.0,14228.0,390.0
04:04:13.847,47204.0,0.25,0.1,1000.0,30.0,1.6,8200.0,1000.0,28014.0,260.0
04:04:18.551,19353.0,0.25,0.1,1000.0,30.0,3.4,2100.0,1000.0,12082.0,350.0
04:04:23.691,88596.0,0.25,0.1,1000.0,30.0,3.8,5100.0,1000.0,16810.0,220.0
04:04:28.382,18908.0,0.25,0.1,1000.0,30.0,1.6,2900.0,1000.0,24497.0,210.0
04:04:34.029,101632.0,0.25,0.1,1000.0,30.0,0.8,1300.0,1000.0,49.0,220.0
04:04:39.872,38486.0,0.25,0.1,1000.0,30.0,0.1,1700.0,1000.0,4269.0,1310.0
04:04:44.574,158748.0,0.25,0.1,1000.0,30.0,0.4,2100.0,1000.0,7125.0,2040.0
04:04:49.842,84757.0,0.25,0.1,1000.0,30.0,2.4,4100.0,1000.0,810.0,980.0
04:04:54.580,56049.0,0.25,0.1,1000.0,30.0,0.3,8700.0,1000.0,6904.0,520.0
04:04:59.763,7917.0,0.25,0.1,1000.0,30.0,1.5,3800.0,1000.0,11068.0,1000.0
04:05:04.457,6835.0,0.25,0.1,1000.0,30.0,3.5,900.0,1000.0,17615.0,1300.0
04:05:10.215,111829.0,0.25,0.1,1000.0,30.0,1.2,14800.0,1000.0,1214.0,440.0
04:05:15.793,19024.0,0.25,0.1,1000.0,30.0,0.8,8400.0,1000.0,2120.0,240.0
04:05:20.574,207228.0,0.25,0.1,1000.0,30.0,0.6,5300.0,1000.0,5336.0,470.0
04:05:25.729,5896.0,0.25,0.1,1000.0,30.0,0.8,1900.0,1000.0,9652.0,240.0
04:05:30.371,155326.0,0.25,0.1,1000.0,30.0,1.0,800.0,1000.0,15037.0,790.0
04:05:36.114,47882.0,0.25,0.1,1000.0,30.0,2.2,4900.0,1000.0,5309.0,600.0
04:05:41.882,96932.0,0.25,0.1,1000.0,30.0,0.8,3400.0,1000.0,15995.0,840.0
