time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:12:40,RTL,0.0015690323780290782,0.004262326285243034,-0.4189491719007492,0.0013041922939009964,0.0012387915048748255,0.005132010672241449,-35.3629084,149.1650676,88093.0,-1.0,2.0,-152.0,62940.0,0.0,0.0,-1000.0,2.5,2.5,6.0
11:12:42,RTL,0.0015822606510482728,0.004153082147240639,-0.41313742101192474,-0.0007590380846522748,0.0011107699247077107,0.0033663450740277767,-35.3629084,149.1650676,91194.5,-0.5,2.0,-152.0,109522.5,0.0,0.0,-999.5,0.5,2.5,4.5
11:12:44,RTL,0.0017645176849327981,0.0034891993273049593,-0.40827108919620514,0.0022957364562898874,0.0015994254499673843,0.004187240032479167,-35.3629084,149.1650676,94301.0,0.0,1.5,-152.0,156105.0,0.0,0.0,-1000.0,3.5,2.5,5.5
11:12:45,RTL,0.0016161607927642763,0.003952761879190803,-0.405576191842556,0.00029653572710230947,0.0005658194713760167,0.004914849763736129,-35.3629084,149.1650676,96241.5,0.0,2.0,-152.0,187811.0,0.0,0.0,-999.75,1.5,1.75,6.0
11:12:46,RTL,0.0015889860806055367,0.0041005657985806465,-0.40395383536815643,0.0011029766756109893,0.0010421336046420038,0.003806282998993993,-35.3629084,149.1650676,97406.5,0.0,2.0,-152.0,187811.0,0.0,0.0,-1000.0,2.5,2.5,5.0
11:12:48,RTL,0.0015576602891087532,0.004199180752038956,-0.39985495805740356,0.0007358155562542379,0.00042021513218060136,0.004648892791010439,-35.3629084,149.1650676,100517.0,0.0,1.0,-152.0,206741.0,0.0,0.0,-999.5,2.0,2.0,5.5
11:12:50,RTL,0.0013770645018666983,0.004368093563243747,-0.39621037244796753,0.00017843768000602722,-0.0006941327010281384,0.003050504659768194,-35.3629084,149.1650676,103620.0,0.0,1.0,-152.0,225671.0,0.0,0.0,-1000.0,1.5,0.5,4.0
11:12:51,RTL,0.0013154203770682216,0.004376350552774966,-0.3945411965250969,-0.0005534940282814205,0.00035739195300266147,0.0011081152770202607,-35.3629084,149.1650676,105565.25,-1.0,1.0,-152.0,84605.0,0.0,0.0,-1000.0,1.5,2.0,2.25
11:12:52,RTL,0.0013732993975281715,0.004268632037565112,-0.3936992883682251,0.0012478084536269307,0.00037326663732528687,0.0015641404897905886,-35.3629084,149.1650676,106738.5,-1.0,1.0,-152.0,84605.0,0.0,0.0,-1000.0,2.5,1.5,2.5
11:12:54,RTL,0.0014227890642359853,0.004416598239913583,-0.3911975771188736,-0.0005243277410045266,0.0023009375436231494,0.001120126573368907,-35.3629084,149.1650676,109838.0,0.0,1.0,-152.0,138666.0,0.0,0.0,-999.5,1.5,3.5,2.5
11:12:56,RTL,0.0016613196930848062,0.003694513812661171,-0.3890157490968704,0.0007809284143149853,0.0009443563176319003,0.0008802314987406135,-35.3629084,149.1650676,112943.5,0.0,1.0,-152.0,192727.0,0.0,0.0,-1000.5,2.5,2.5,2.5
11:12:57,RTL,0.0014951192133594304,0.003969908982980996,-0.3878861293196678,4.614016506820917e-05,-0.0003489656373858452,0.002848041243851185,-35.3629084,149.1650676,114891.0,0.0,1.0,-152.0,172786.0,0.0,0.0,-1000.0,2.25,1.0,4.0
11:12:58,RTL,0.0011442424729466438,0.00392294570337981,-0.3869932144880295,0.0008551094215363264,0.0014383395900949836,0.0027815218782052398,-35.3629084,149.16506765,116058.0,0.0,1.0,-152.0,172786.0,0.0,0.0,-1000.0,2.5,3.0,4.5
11:13:00,RTL,0.001483525731600821,0.0039200043538585305,-0.3854987323284149,0.0012822438729926944,2.2341962903738022e-05,0.002662133192643523,-35.3629084,149.1650677,119168.0,0.0,1.0,-152.0,182673.5,0.0,0.0,-1000.0,3.0,1.5,4.0
11:13:02,RTL,0.0009099320159293711,0.02795023564249277,-0.3838873952627182,-0.0017824234091676772,0.05497652292251587,0.0017643593018874526,-35.362908450000006,149.1650677,122267.5,-5.5,3.0,-151.0,192561.0,0.0,0.0,-999.0,0.5,56.5,3.0
11:13:03,RTL,-0.004209869337501004,0.07689745351672173,-0.38317397236824036,-0.006595056504011154,0.03447985276579857,0.002098078781273216,-35.36291165,149.165069325,124175.0,-57.75,25.25,-146.75,11093.0,9.5,5.5,-995.75,-3.75,36.25,3.75
11:13:04,RTL,-0.010740626603364944,0.10288757085800171,-0.38263940811157227,-0.010154358111321926,0.041145944967865944,0.00349304242990911,-35.36291675,149.165072,125283.0,-104.5,44.5,-140.5,11093.0,19.0,11.5,-991.0,-7.0,43.0,5.0
11:13:06,RTL,0.06844589114189148,0.12286419421434402,0.1317790411412716,0.06002611666917801,-0.03379240399226546,0.08892040327191353,-35.36295405,149.1650859,127170.5,-308.0,93.5,-27.5,39174.5,73.0,10.5,-941.0,62.0,-31.0,90.5
11:13:08,RTL,0.0191183271817863,0.1543501913547516,0.1262686662375927,-0.299044631421566,0.012755927164107561,-0.07117126509547234,-35.3630171,149.16511955,126944.0,-396.0,193.0,20.0,67256.0,103.0,-9.0,-1010.0,-296.5,14.5,-68.5
11:13:09,RTL,-0.015277536353096366,0.14266729727387428,0.06871872954070568,-0.08794235065579414,-0.024588284082710743,-0.0478804181329906,-35.363064924999996,149.165145925,126803.0,-448.75,190.5,0.75,168715.0,108.5,7.5,-1003.75,-85.25,-22.0,-45.25
11:13:10,RTL,-0.02186311036348343,0.11892338842153549,0.03722096420824528,0.145814947783947,-0.03238763194531202,-0.02317974832840264,-35.363095599999994,149.16516095,126803.0,-461.0,183.0,-4.0,168715.0,113.0,24.0,-996.5,148.5,-29.5,-20.5
11:13:12,RTL,-0.04322851076722145,0.04453025385737419,-0.03554608300328255,-0.14187604188919067,-0.05810851976275444,-0.06044807285070419,-35.36317675,149.16519815,126856.0,-414.5,159.0,-2.5,175264.0,100.5,10.0,-994.0,-140.0,-55.5,-58.0
11:13:14,RTL,-0.05247543565928936,-0.061514586210250854,-0.08311015367507935,0.6371235102415085,-0.04917502403259277,-0.0003251591697335243,-35.3632375,149.16522555,126851.5,-238.5,90.5,0.5,181813.0,65.0,53.5,-1011.0,640.0,-46.5,2.0
11:13:15,RTL,-0.03770556580275297,-0.06120902579277754,-0.10748919285833836,-0.01963532716035843,0.026979134883731604,-0.012826898018829525,-35.363256625,149.16523405,126816.75,-107.25,36.75,1.5,145802.0,26.0,16.75,-1010.75,-16.25,28.75,-10.25
11:13:16,RTL,-0.020448047667741776,-0.04185584746301174,-0.12195482105016708,-0.1982574760913849,0.015552361495792866,-0.030354219488799572,-35.36326244999999,149.16523675000002,126808.0,-56.5,16.0,0.0,145802.0,14.5,-21.5,-990.5,-196.5,17.5,-28.0
11:13:18,RTL,-0.015253292862325907,-0.008433266542851925,-0.15348464995622635,0.3876926004886627,0.028713957406580448,-0.009279481368139386,-35.3632662,149.16523995,126821.0,4.5,-9.5,0.0,145802.0,1.0,22.5,-998.0,390.5,30.5,-6.5
11:13:19,RTL,-0.0192759963683784,-0.008467350096907467,-0.1698131151497364,0.06743660103529692,-0.017104398692026734,-0.005461297987494618,-35.3632661,149.16524105,126831.5,2.75,-16.0,0.0,84744.0,1.0,5.75,-997.25,69.5,-14.75,-3.0
11:13:20,RTL,-0.024589029140770435,-0.013190375175327063,-0.177513487637043,-0.46340973675251007,0.002813081373460591,-0.00660588126629591,-35.3632659,149.1652415,126836.5,7.5,-22.5,0.0,84744.0,-1.5,-20.0,-997.5,-461.0,4.5,-3.5
11:13:22,RTL,0.002853870246326551,-0.006450919434428215,-0.19266172498464584,-0.16478250175714493,0.004031761083751917,9.691156446933746e-05,-35.36326445,149.16523985,126838.5,10.0,-22.5,1.0,215068.0,-3.0,-24.5,-982.0,-164.0,5.5,2.0
11:13:24,RTL,0.015523720066994429,-0.005358261289075017,-0.2046135738492012,0.6191235184669495,0.003285643528215587,-0.005099985748529434,-35.36326355,149.1652374,126806.5,8.0,-3.0,15.0,215068.0,-2.0,40.5,-938.0,621.0,4.5,-2.5
11:13:25,RTL,0.02070450782775879,-0.003061899507883936,-0.2121412716805935,-0.2912435922771692,0.0035276312846690416,-0.00860763929085806,-35.363263225,149.16523660000001,126089.0,7.25,2.25,92.5,266950.0,-0.25,-50.75,-927.0,-291.0,5.0,-5.75
11:13:26,RTL,0.019654485397040844,-0.0031841244781389832,-0.21602726727724075,-0.5511717796325684,-0.004515934968367219,-0.0054686194052919745,-35.3632631,149.16523625000002,125269.5,6.0,5.0,117.5,266950.0,1.0,-61.5,-970.0,-551.0,-2.5,-3.0
11:13:28,RTL,0.006183217519719619,-0.0026226789923384786,-0.2257802039384842,-0.6910810768604279,-0.003966190502978861,-0.007449935423210263,-35.3632629,149.16523619999998,123098.5,7.0,11.5,100.0,208687.0,1.5,-70.0,-990.5,-690.5,-2.0,-4.5
11:13:30,RTL,-0.017497980035841465,-0.0025484591023996472,-0.23560064285993576,-0.7916663885116577,-0.0074998787604272366,0.0099195740185678,-35.3632626,149.16523745,121051.0,4.0,3.5,97.5,208687.0,-0.5,-7.0,-1009.0,-788.0,-5.5,12.0
11:13:31,RTL,-0.016413911012932658,-0.0032853028387762606,-0.239995289593935,-0.621431365609169,-0.006250989797990769,0.0024245809763669968,-35.3632625,149.165237575,119769.0,2.25,2.25,97.5,255041.0,-1.75,11.25,-1014.25,-617.25,-4.0,4.5
11:13:32,RTL,-0.01225112471729517,-0.005061123985797167,-0.2430601492524147,-0.5588094592094421,-0.002361733641009778,0.0018856825772672892,-35.3632625,149.16523719999998,119017.0,2.0,2.0,98.0,255041.0,-4.0,18.0,-985.5,-554.5,-0.5,4.0
11:13:34,RTL,0.03402721043676138,-0.0033040251582860947,-0.2488679513335228,0.7768917977809906,0.004731466178782284,0.00011059548705816269,-35.3632631,149.16523365,116982.0,8.0,26.0,101.5,290764.0,-3.0,66.0,-1029.0,780.5,5.5,2.5
11:13:36,RTL,0.03928051143884659,-0.0003955280044465326,-0.2542068362236023,0.7143498957157135,0.0017846876289695501,-0.003178798360750079,-35.36326305,149.16523354999998,114964.0,9.0,31.0,102.5,290764.0,0.0,-5.5,-971.0,715.5,3.0,-0.5
11:13:37,RTL,0.02897350350394845,0.002699658798519522,-0.256502665579319,0.4579454194754362,0.006134797440608963,-0.0004592789337038994,-35.363262725,149.16523447499998,113687.5,7.5,28.5,103.25,110447.0,2.25,-22.25,-984.5,459.0,7.25,2.25
11:13:38,RTL,0.013368928339332342,0.004308828851208091,-0.2589092254638672,0.07856264337897301,-0.00013855029828846455,-0.0039678048342466354,-35.36326245,149.16523555,112919.0,5.5,23.0,97.5,110447.0,3.5,-41.0,-968.5,79.5,1.5,-1.5
11:13:40,RTL,-0.025273127481341362,-6.7187036620453e-05,-0.2640591710805893,-0.9360702931880951,-0.009051329456269741,-0.011848760768771172,-35.3632616,149.16523945,110881.5,-3.0,-5.5,103.0,287909.0,1.0,-68.5,-984.5,-934.0,-7.0,-9.0
11:13:42,RTL,-0.011854020413011312,-0.0041722910245880485,-0.2674669772386551,-1.3887969255447388,-0.004343907115980983,-0.004434895236045122,-35.36326205,149.16523915,108847.5,-3.0,-13.5,102.5,287909.0,-1.5,-58.5,-1038.0,-1386.0,-2.5,-1.5
11:13:43,RTL,-0.01718609780073166,-0.0042911304626613855,-0.2701692581176758,-1.468017339706421,-0.003220607526600361,-0.0009135319269262254,-35.363262275000004,149.1652383,107586.75,-0.5,-9.25,103.75,162546.0,-1.0,-46.5,-981.5,-1464.25,-1.25,1.25
11:13:44,RTL,-0.009852108545601368,-0.004578394116833806,-0.27093154191970825,-1.2287102341651917,5.073257489129901e-05,-0.0062101021176204085,-35.3632624,149.1652377,106819.5,0.0,-7.0,102.5,162546.0,-1.5,-39.0,-1008.5,-1224.5,1.0,-3.5
