,A.LAND1
13:26:48.228,-1.0
13:26:48.433,-1.0
13:26:48.646,-1.0
13:26:48.851,-1.0
13:26:49.056,-1.0
13:26:49.259,-1.0
13:26:49.462,-1.0
13:26:49.666,-1.0
13:26:49.869,-1.0
13:26:50.072,-1.0
13:26:50.274,-1.0
13:26:50.476,-1.0
13:26:50.679,-1.0
13:26:50.883,-1.0
13:26:51.085,-1.0
13:26:51.287,-1.0
13:26:51.489,-1.0
13:26:51.694,-1.0
13:26:51.897,-1.0
13:26:52.100,-1.0
13:26:52.303,-1.0
13:26:52.505,-1.0
13:26:52.708,-1.0
13:26:52.913,-1.0
13:26:53.119,-1.0
13:26:53.324,-1.0
13:26:53.526,-1.0
13:26:53.729,-1.0
13:26:53.931,-1.0
13:26:54.137,-1.0
13:26:54.341,-1.0
13:26:54.543,-1.0
13:26:54.746,-1.0
13:26:54.948,-1.0
13:26:55.151,-1.0
13:26:55.356,-1.0
13:26:55.558,-1.0
13:26:55.760,-1.0
13:26:55.965,-1.0
13:26:56.169,-1.0
13:26:56.372,-1.0
13:26:56.577,-1.0
13:26:56.783,-1.0
13:26:56.986,-1.0
13:26:57.192,-1.0
13:26:57.397,-1.0
13:26:57.602,-1.0
13:26:57.805,-1.0
13:26:58.007,-1.0
13:26:58.213,-1.0
13:26:58.415,-1.0
13:26:58.618,-1.0
13:26:58.820,-1.0
13:26:59.023,-1.0
13:26:59.229,-1.0
13:26:59.436,-1.0
13:26:59.641,-1.0
13:26:59.845,-1.0
13:27:00.046,-1.0
13:27:00.251,-1.0
13:27:00.456,-1.0
13:27:00.658,-1.0
13:27:00.860,-1.0
13:27:01.062,-1.0
13:27:01.268,-1.0
13:27:01.469,-1.0
13:27:01.671,-1.0
13:27:01.873,-1.0
13:27:02.078,-1.0
13:27:04.799,-1.0
13:27:05.003,-1.0
13:27:05.211,-1.0
13:27:05.417,-1.0
13:27:05.624,-1.0
13:27:05.827,-1.0
13:27:06.032,-1.0
13:27:06.234,-1.0
13:27:06.438,-1.0
13:27:06.642,-1.0
13:27:06.845,-1.0
13:27:07.047,-9.0
13:27:07.250,-2.333
13:27:07.454,-1.5
13:27:07.659,-1.5
13:27:07.862,-1.5
13:27:08.066,-1.5
13:27:08.269,-1.5
13:27:08.471,-1.5
13:27:08.673,-1.5
13:27:08.875,-1.5
13:27:09.080,-1.5
13:27:09.283,-1.5
13:27:09.486,-1.5
13:27:09.691,-1.5
13:27:09.894,-1.5
13:27:10.097,-1.0
13:27:10.320,-1.0
13:27:10.522,-1.0
