,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:27:29.296,180.0,0.07584200523592544,18.199488716874153,9.347501159812284,8.0,654.4123798146928,18047.51227580123,30771.198380301637,31539.021989523357,28949.017154838744
13:27:32.303,250.0,9.903795889351446,8.603144178988524,6.692336826330854,23.0,688.6584537889262,10483.197912920057,9219.033452524714,14361.612144885852,19924.922340635985
13:27:35.309,260.0,0.24520044815566466,8.644080595682642,5.298449810214871,4.0,919.8225612148042,8358.655023464293,14629.110944974213,14527.583448499854,22620.01693285528
13:27:40.792,290.0,4.865628177668344,17.040889874246957,1.5220964731905036,33.0,466.01081690720815,12680.96795887327,30572.350950667136,32248.480361431597,22250.599808955896
13:27:43.799,250.0,6.877347447875076,12.16611961012351,7.420499533121094,-38.0,615.4097059992674,18477.586010377483,11738.874965704243,24360.987768545507,29032.572928051562
13:27:46.807,290.0,8.335879019758307,9.457434202145947,3.766524662697319,19.0,735.8324134914182,22553.77986625958,23103.728945679737,25376.774254678992,2258.799854118944
13:27:49.813,190.0,4.035377980977891,11.128538070102636,3.1501896851550226,-10.0,114.83160095029565,5303.273752412121,690.498034827059,9777.12793477155,11401.578178504515
13:27:52.818,350.0,6.492019574752247,5.848709355643944,6.68268479411034,-68.0,862.7466758282073,5972.627467530996,26701.24719576381,6453.647679840376,5162.687264881195
13:27:55.824,110.0,2.2429950336923286,19.84134026264107,4.415205046769866,56.0,159.73789364904854,17654.049397391816,31666.026061473724,14995.233993800377,25637.11267301176
13:27:58.831,350.0,5.80226803068536,3.231628045183159,6.311663806518351,-28.0,697.7464897005206,27336.659176835947,11758.699490076164,9446.747605463506,4586.294544276138
13:28:01.838,100.0,6.17842812444143,16.379242046574156,7.897292630735094,-81.0,451.4648714218467,17061.357244559706,19790.627991786383,12248.617600675432,13722.81426580222
13:28:04.844,280.0,1.1882665199968645,16.281876950260305,9.77964930052231,68.0,479.45926577946676,4981.153945540118,30333.321848899308,24299.435403465977,6861.552673348836
13:28:07.849,410.0,7.583967689894166,17.65346543235452,3.389766753235748,-81.0,509.78817076632663,3520.462407913435,2000.6704129788561,7174.935700937418,31896.35482531672
13:28:10.859,60.0,3.9354238147924168,1.308984722027613,3.4206661756261583,-18.0,197.42101637633104,7524.823389060287,28460.315713963882,28418.84692948057,14428.720360014831
13:28:15.685,80.0,0.9958859116425611,13.018030492217921,5.954679634047544,100.0,244.04838258458796,25364.79011693458,20381.014101017634,19445.70523959461,6910.8020774257075
13:28:18.691,150.0,1.5051931374153615,18.057602809824623,9.610714937929298,-63.0,304.37558280258503,16695.329522934433,21509.48206360602,5003.109927013721,17019.828951198473
13:28:21.696,180.0,9.189394292932894,12.850326918074924,3.392293709196227,56.0,75.73662436593953,7975.251578209941,7964.230249004363,4651.819758412966,28094.964480525163
13:28:24.701,370.0,1.6710279647584614,2.821656170282756,9.119215708487655,-94.0,153.72092628582666,756.4135251763896,3463.531673930686,2288.0038611133486,17369.785570630105
13:28:27.708,200.0,1.2724065518373395,12.89499760938934,3.668372909411283,-71.0,393.1764193973628,19670.43308629367,23475.731245605963,31772.107324138124,6437.758774109941
13:28:30.714,270.0,2.388908547673112,15.22563176798345,3.711191678695922,-2.0,405.39412530351194,16335.306022218983,13040.693891721308,11762.339026324144,6222.835079919989
13:28:33.721,70.0,7.676408980796499,4.0014607170537335,7.365412785480894,53.0,596.3027876077233,12336.324129624672,3184.2333578444664,20470.8087830188,9655.264058053965
13:28:36.728,390.0,4.249630544862216,15.503080203181703,5.3508771641882396,93.0,838.3738796476832,18529.902534813064,15578.78141109008,24943.57565483264,15812.52961978858
13:28:39.736,150.0,4.498229426575726,18.032639295063255,8.56738265118268,-98.0,499.3992791147268,24857.831602327296,23257.98256703834,28351.410622037332,16836.379532669922
13:28:42.743,230.0,0.5381197511880953,6.896897695785769,1.2054036105843182,-15.0,603.8002923966692,16813.658796122105,12264.25788069723,3980.827740403417,14941.819079249904
13:28:47.695,220.0,8.97194476558017,13.49547780663218,4.910523950704691,-83.0,915.862761856047,22528.15046096161,15204.191103130699,3792.0727843552245,27125.063263733336
13:28:50.701,230.0,5.146607026023183,14.366790652372954,1.5722524007667782,-46.0,295.261662399101,8418.674185226871,24484.423682551962,28632.885106022823,1232.074675915629
13:28:53.708,290.0,1.4287071125692241,6.920375878742417,3.634863513384804,76.0,172.21573922393486,11807.135345073812,20229.433972995692,1865.4253812472016,309.61237644465973
13:28:56.714,140.0,8.635011988265072,3.966561239789095,4.191241633807709,24.0,382.5870822716648,31074.55437472848,1747.740205262253,28396.98356593413,3444.76149976836
