time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,LAND_SPEED_HIGH,WPNAV_SPEED_DN
13:26:56,-0.000250205045241663,0.0016332774456324323,0.023941800530467714,0.0002746519499591419,0.0002979251107067934,0.0018979638449049421,-35.36326209999999,149.1652374,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,-1000.0,0.0,0.0,0.2857142857142857,GUIDED,1500.0,490.0,90.0
13:26:59,0.00044116391412292916,0.0022723011982937655,0.022740770131349564,0.00031620155399044353,0.000311902704803894,0.0018036536251505215,-35.3632621,149.1652374,0.0,0.0,0.0,-0.6666666666666666,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.0,GUIDED,1500.0,490.0,90.0
13:27:07,0.03470165571863098,0.004279435811830419,-0.016619619447737932,-0.02423214539885521,0.0008323803943182741,-0.027471766940185,-35.36326138571429,149.16524047142858,3057.5714285714284,4.857142857142857,40.714285714285715,-147.14285714285714,2.4285714285714284,-7.714285714285714,-1000.4285714285714,-24.285714285714285,1.5714285714285714,-28.285714285714285,GUIDED,1500.0,490.0,90.0
13:27:10,-0.08785070665180683,0.011458722758106887,-0.11054657772183418,-0.02182228583842516,0.018648347351700068,-0.05516566801816225,-35.363259850000006,149.16524785000001,6307.0,2.25,-20.5,-147.25,-2.5,0.25,-1001.25,-21.75,18.25,-55.5,GUIDED,1500.0,490.0,90.0
13:27:13,-0.038265909999608994,0.022430460900068283,-0.14389705657958984,0.07582288235425949,0.015113930217921734,-0.010164199396967888,-35.3632608,149.165241,7940.0,-27.0,-86.0,-147.0,-5.0,21.0,-1003.0,75.0,15.0,-11.0,GUIDED,1500.0,490.0,90.0
13:27:16,0.0628662183880806,-0.059016709914430976,-0.06411712523549795,-0.008487619110383093,-0.10541478730738163,0.11815290711820126,-35.363270099999994,149.16522905,11322.0,-31.75,19.75,-150.75,8.0,3.75,-1002.25,-8.0,-104.25,116.75,GUIDED,1500.0,490.0,90.0
13:27:22,-0.016281401598826052,0.07243408188223839,-0.23093977570533752,0.03360488787293434,0.031947257183492186,-0.04296139217913151,-35.363252599999996,149.16523899999999,16996.4,-3.2,-23.0,-153.0,-5.8,2.6,-999.0,33.0,32.0,-43.2,GUIDED,1500.0,490.0,90.0
13:27:48,0.001792772696353495,0.0002240911722765304,-0.2025091141462326,0.0021502217394299807,0.0010482920566573738,0.011725260503590107,-35.3632622,149.1652375,42021.6,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.0,1.4,11.0,GUIDED,1500.0,490.0,90.0
13:27:56,0.029507160186767578,-0.005486420588567853,0.07796448096632957,-0.13047243654727936,0.00404228875413537,-0.011430663289502263,-35.36326185,149.16523735,42559.0,1.5,-3.0,115.5,-1.0,-48.5,-971.0,-146.5,4.5,-10.0,LAND,1500.0,180.0,90.0
13:28:03,0.03885255753993988,-0.006015096791088581,-0.00038359918471542187,1.5118182301521301,0.010201823199167848,-0.0033049152698367834,-35.363262750000004,149.1652386,25652.5,5.0,-21.0,165.0,-4.0,31.5,-1002.5,1503.0,10.0,-3.0,LAND,1500.0,250.0,90.0
13:28:21,-0.007546829059720039,-0.0005784215754829347,-0.057681553065776825,-0.6018190979957581,-0.002929910784587264,-0.00487272534519434,-35.363262,149.1652381,8198.0,-2.0,-9.0,1.0,0.0,-39.0,-996.0,-605.0,-2.0,-3.0,LAND,1500.0,290.0,90.0
13:28:31,-0.0069634518818929795,-0.0009752375772222877,-0.06383755207061767,-0.4345940172672272,-0.002800953388214111,0.0014666586881503462,-35.363262039999995,149.16523806,5539.2,-1.2,-9.6,33.2,-1.1666666666666667,-8.5,-1000.1666666666666,-400.3333333333333,-0.8333333333333334,2.0,LAND,1500.0,270.0,90.0
13:28:44,0.008059691451489926,-0.0013983224518597126,-0.06743323802947998,-0.48279003500938417,0.0013272277778014542,-0.0019607430323958395,-35.3632621,149.16523725999997,1182.6,-1.0,-6.6,32.6,-2.6,-24.8,-995.0,-486.8,1.6,0.0,LAND,1500.0,80.0,90.0
13:28:59,0.006638783340652783,0.007216442531595628,-0.07198823740084966,0.00137047217382739,0.0016033058054745197,0.0006188969127833843,-35.3632624,149.165235,1.0,-8.0,8.0,0.0,0.0,0.0,-1000.0,1.0,2.0,2.0,LAND,1500.0,370.0,90.0
