time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
07:17:47,AUTO,0.0,1.0,-1000.0,0.5,0.5,0.0,83735.0,-0.0009320874523837119,0.0010237331152893603,0.022156935185194016,0.00027167759253643453,0.00017392091103829443,0.0016142382519319654,-35.3632622,149.1652375,4.0,-1.0,1.0,0.0
07:17:49,AUTO,0.0,1.5,-1000.0,0.0,0.5,0.0,165970.0,-0.0005279471806716174,0.001415013277437538,0.021680191159248352,0.000328784401062876,0.00025731176720000803,0.0015224999515339732,-35.3632621,149.1652375,0.0,0.0,0.0,1.0
07:17:50,AUTO,0.0,1.25,-1000.0,1.0,0.25,0.25,140353.0,-0.000346213040756993,0.0016314782260451466,0.02146782400086522,0.00031267982558347285,0.0002855051716323942,0.0014456747740041465,-35.3632621,149.165237475,0.0,0.0,0.0,0.75
07:17:51,AUTO,0.0,0.0,-1120.0,-1.5,4.5,1.0,140353.0,0.003294068854302168,0.0006566354277310893,0.021218935027718544,-0.0022609474835917354,0.004128591623157263,0.0018245893879793584,-35.3632621,149.1652375,281.5,0.0,0.5,-82.5
07:17:53,AUTO,0.5,-9.5,-992.0,-56.5,56.0,-70.5,166445.5,0.05370011925697327,-0.00024134572595357895,-0.016538803465664387,-0.056742862332612276,0.056263210251927376,-0.0705935750156641,-35.3632615,149.1652403,3082.5,9.0,46.5,-146.5
07:17:55,AUTO,-2.5,3.0,-1003.0,48.0,1.0,-35.0,192538.0,-0.07465218380093575,0.012037028558552265,-0.11154979467391968,0.04755784571170807,0.00028626597486436367,-0.03544766362756491,-35.3632603,149.165246,6141.5,-2.5,-31.5,-149.0
07:17:56,AUTO,-4.0,12.0,-1002.0,67.5,8.5,-11.0,235923.0,-0.029051191464532167,0.015168755315244198,-0.12656698189675808,0.06729908473789692,0.008063475484959781,-0.011240019812248647,-35.36326095,149.16524185,7292.0,-17.5,-60.5,-149.0
07:17:57,AUTO,1.5,11.5,-999.5,33.0,-34.5,34.5,235923.0,0.05555558204650879,0.01699715992435813,-0.12290453910827637,0.03216914157383144,-0.03598313662223518,0.03537374921143055,-35.363264099999995,149.16523415,9234.5,-37.5,-28.0,-153.0
07:17:59,AUTO,-5.0,-16.5,-1010.0,-116.5,131.5,-140.5,192769.5,-0.02014502719976008,-0.01945260539650917,-0.05817978084087372,-0.1177184097468853,0.1314757838845253,-0.1406092345714569,-35.36326315,149.1652376,12311.5,65.0,38.0,-146.5
07:18:01,AUTO,-2.5,7.5,-1001.0,58.5,3.5,-17.0,149616.0,0.00255447905510664,0.05400007218122482,-0.2146688923239708,0.05809175409376621,0.003073032887186855,-0.017557018902152777,-35.36325775,149.16523565,15426.5,-22.5,-27.0,-153.0
07:18:02,AUTO,6.5,7.0,-999.25,32.0,-47.0,24.5,65142.0,0.04267160873860121,0.04144853539764881,-0.21348142251372337,0.031245644204318523,-0.04821604792959988,0.024947311787400395,-35.3632602,149.16523435,16596.0,-49.5,2.25,-152.25
07:18:03,AUTO,6.0,-4.0,-1001.0,-86.5,36.0,7.0,65142.0,-0.008326663170009851,-0.08636892214417458,-0.09864091873168945,-0.08790135011076927,0.035079799592494965,0.00732048973441124,-35.36326445,149.16523745,18536.0,0.0,34.0,-151.5
07:18:05,AUTO,-3.0,14.0,-940.5,180.0,-180.0,114.5,65818.5,0.010237229522317648,0.04516737163066864,-0.001976421568542719,0.1792725846171379,-0.18106377869844437,0.11503337696194649,-35.3632612,149.1652335,21450.0,-29.0,-57.0,-109.5
07:18:07,AUTO,4.0,-9.5,-978.5,-50.5,24.5,-0.5,66495.0,0.020994858350604773,-0.006920874584466219,-0.02313361968845129,-0.05193769186735153,0.024148312397301197,-0.0005251362745184451,-35.36326355,149.165233,22752.5,7.5,43.5,-32.5
07:18:08,AUTO,2.5,-8.75,-974.5,-19.0,13.0,-1.25,39132.0,-0.0058781084371730685,0.006821395072620362,-0.025238735135644674,-0.019893624586984515,0.012639549328014255,-0.0014126003588899039,-35.36326285,149.165236325,22921.5,10.5,37.25,-15.5
07:18:09,AUTO,-0.5,21.0,-1008.0,626.5,-73.5,-6.5,39132.0,-0.00907282717525959,-0.011733441264368594,-0.029378280974924564,0.6254027783870697,-0.07509605586528778,-0.0068956774193793535,-35.36326185,149.1652392,22855.5,3.5,-1.5,17.5
07:18:11,AUTO,-19.5,-27.5,-997.5,-267.0,-35.5,327.0,43333.0,0.043222106993198395,-0.11957330256700516,0.3432021886110306,-0.2690003477036953,-0.037247056141495705,0.3281197249889374,-35.36325325,149.16524345,22685.0,113.0,62.5,-2.0
07:18:13,AUTO,-71.0,-40.0,-1004.5,6.5,-12.0,-27.5,47534.0,0.033986201509833336,-0.18462811410427094,0.5887974798679352,0.005639843642711639,-0.013261964544653893,-0.027952388860285282,-35.36321595,149.16527065,22694.0,310.0,184.5,-3.0
07:18:14,AUTO,-83.25,-49.75,-998.25,-8.25,-22.75,-5.0,48028.0,0.046425836160779,-0.19945375993847847,0.5819320231676102,-0.009088023565709591,-0.02416109899058938,-0.005434363669337472,-35.3631926,149.16528795,22703.75,381.25,226.5,-2.5
07:18:15,AUTO,-110.5,-69.5,-1007.5,20.0,48.5,-13.0,48028.0,0.0608085710555315,-0.19518985599279404,0.5781769752502441,0.019170001382008195,0.04834247753024101,-0.01312783407047391,-35.363143550000004,149.1653243,22730.0,494.0,295.5,-7.5
07:18:17,AUTO,-126.5,-82.5,-987.0,36.5,31.0,-9.0,64138.0,0.07930421829223633,-0.15001509338617325,0.5732914805412292,0.03583460859954357,0.03093693871051073,-0.009366185637190938,-35.363045549999995,149.16539725,22938.5,579.0,351.5,-11.0
07:18:19,AUTO,-131.0,-72.5,-981.5,-19.0,1.5,1.5,80248.0,0.07517776638269424,-0.1326947957277298,0.5696128308773041,-0.02090493682771921,0.00031912903068587184,0.0012365837465040386,-35.3629405,149.16547645,23111.0,582.5,356.5,0.0
07:18:20,AUTO,-140.5,-82.0,-991.75,-8.5,4.0,1.75,201414.0,0.07663293555378914,-0.1339666098356247,0.5680059194564819,-0.009732622653245926,0.003040127456188202,0.002242879716504831,-35.362901025,149.1655063,23131.25,586.25,356.0,0.0
07:18:21,AUTO,-135.0,-78.0,-989.5,-28.0,7.0,1.5,201414.0,0.07685607299208641,-0.12949668616056442,0.5666595697402954,-0.02835912024602294,0.006789055885747075,0.0015114937850739807,-35.36283485,149.16555599999998,23179.5,589.0,355.5,-2.5
07:18:23,AUTO,-143.0,-80.5,-1003.5,11.0,67.5,-8.0,113825.0,0.08575122430920601,-0.0862346962094307,0.5634418427944183,0.010325033217668533,0.06676171533763409,-0.008773562440183014,-35.362729099999996,149.1656347,23308.5,573.0,345.5,-9.5
07:18:25,AUTO,-103.0,-62.5,-991.5,13.5,47.5,-13.5,26236.0,0.07033434882760048,-0.0014659140724688768,0.5644431412220001,0.01156565546989441,0.04663028568029404,-0.013093334622681141,-35.362635749999995,149.16570465,23467.0,442.0,271.5,1.0
07:18:26,AUTO,-86.25,-73.25,-1000.0,-178.75,40.25,8.5,15635.0,0.06141157541424036,0.036192175932228565,0.5634177923202515,-0.17944244667887688,0.03981860540807247,0.008624143432825804,-35.362608449999996,149.165725525,23455.75,371.5,228.0,2.0
07:18:27,AUTO,-56.0,-69.0,-1000.5,-205.5,19.5,17.0,15635.0,0.03582194820046425,0.055841486901044846,0.5609050393104553,-0.2052861973643303,0.0189805687405169,0.016937799286097288,-35.36257375,149.165753,23419.0,248.5,151.5,2.5
07:18:29,AUTO,-25.5,-19.5,-1005.5,76.0,-7.5,8.0,76636.0,-0.007022337522357702,0.0622989684343338,0.5595964193344116,0.2432756870985031,-0.03748263791203499,-0.0057923877611756325,-35.3625473,149.1657755,23398.0,88.0,35.0,0.0
07:18:31,AUTO,-2.0,-13.0,-991.6666666666666,-404.3333333333333,-19.666666666666668,-1.3333333333333333,137637.0,-0.016792858485132456,0.015021056868135929,0.5601011514663696,-0.48509082198143005,-0.02375461533665657,-0.0011724222567863762,-35.3625416,149.1657791,23403.0,10.5,-18.0,-1.0
07:18:32,AUTO,0.0,26.666666666666668,-1002.0,381.6666666666667,-24.333333333333332,-3.6666666666666665,35332.0,-0.007855207038422426,-0.0033386702028413615,0.5605405569076538,0.38134651631116867,-0.026367413500944775,-0.005090752150863409,-35.362541666666665,149.1657785,23407.333333333332,7.333333333333333,-19.666666666666668,-0.6666666666666666
07:18:33,RTL,-1.0,5.0,-1005.0,90.0,14.5,-8.5,35332.0,0.0007626571459695697,-0.004979231084386508,0.5598035653432211,0.16423571606477103,0.011211815290153027,-0.007606810424476862,-35.36254159999999,149.1657775,23417.0,9.666666666666666,-14.0,-2.3333333333333335
07:18:35,RTL,-1.0,-2.0,-1048.0,-98.0,0.0,1.0,109014.5,0.004379668273031712,-0.0006592890713363886,0.5572270154953003,-0.09855551272630692,-0.0008789427811279893,0.0009391976636834443,-35.3625409,149.1657761,24144.0,4.0,-4.0,-82.0
07:18:37,RTL,0.5,-1.5,-1014.0,45.5,-6.5,2.5,182697.0,0.04132460709661245,-0.00435895414557308,0.556606262922287,0.04602173902094364,-0.008117597317323089,0.002397069474682212,-35.3625407,149.16577615,26141.0,-6.5,15.5,-145.0
07:18:38,RTL,3.0,-9.25,-997.5,-116.75,18.75,-62.5,127580.0,0.02139745093882084,0.007897884817793965,0.5268765464425087,-0.11718533281236887,0.017730988576659,-0.06367387622594833,-35.362541575,149.16577932500002,27648.75,-21.25,47.25,-145.5
07:18:39,RTL,1.0,-1.5,-1005.5,-9.5,-8.5,-30.0,127580.0,-0.06612643972039223,0.004489081300562248,0.47396910190582275,-0.00981084629893303,-0.009918882511556149,-0.03127309214323759,-35.36254245000001,149.16578214999998,29163.5,-2.5,2.0,-148.0
07:18:41,RTL,-3.5,12.5,-1003.0,66.0,6.0,3.5,157804.5,0.040889996103942394,0.012720633763819933,0.4516688585281372,0.06645240634679794,0.0046867490746080875,0.0031065617222338915,-35.3625399,149.16577325,32258.0,0.0,-38.0,-152.5
07:18:43,RTL,-2.0,-6.5,-1002.5,-37.5,67.0,-68.5,188029.0,-0.0073198010213673115,-0.014779315330088139,0.48279669880867004,-0.03800509148277342,0.06651504524052143,-0.07022569701075554,-35.36254,149.16577295,35358.0,8.5,32.5,-149.5
07:18:44,RTL,-4.25,-1.5,-1001.25,29.25,15.0,-42.75,178292.0,-0.0060208491631783545,0.022199595347046852,0.41357582062482834,0.029214403126388788,0.014542334713041782,-0.04405018733814359,-35.362538099999995,149.165774725,36914.0,11.5,7.25,-152.75
07:18:45,RTL,-0.5,1.0,-999.0,12.5,-7.0,-4.5,178292.0,0.014989274553954601,0.02103257831186056,0.39279918372631073,0.012269083003047854,-0.008453582413494587,-0.005634415079839528,-35.3625372,149.1657743,38482.5,-7.5,-0.5,-152.5
07:18:47,RTL,2.5,0.0,-1000.0,-2.0,-1.5,-18.0,186522.0,0.0046619263011962175,0.00016753142699599266,0.37709666788578033,-0.002814145525917411,-0.0030700172064825892,-0.019685433246195316,-35.3625391,149.165774,41600.0,-17.5,7.5,-152.5
07:18:49,RTL,0.0,0.0,-1000.0,5.5,4.0,-25.5,194752.0,0.005555811570957303,0.001972260419279337,0.3219677656888962,0.005067478166893125,0.0029245500918477774,-0.027223885990679264,-35.36254,149.16577435,44723.0,-6.0,6.0,-153.0
07:18:50,RTL,0.0,0.0,-1000.0,2.0,3.25,-23.0,66595.0,0.006474502384662628,0.004263295035343617,0.2947538122534752,0.001619514441699721,0.0023518359230365604,-0.024373800959438086,-35.36254,149.1657745,46282.75,-5.0,6.0,-153.0
07:18:51,RTL,0.0,0.0,-1000.0,2.0,2.0,-21.0,66595.0,0.006251654587686062,0.0048952067736536264,0.27114176750183105,0.0015918109274934977,0.0008832495659589767,-0.02278921101242304,-35.36254005,149.16577465,47841.0,-5.5,6.0,-153.0
07:18:53,RTL,1.0,0.0,-1000.0,-0.5,0.0,28.0,51826.5,0.005861127050593495,0.005435540108010173,0.2801333963871002,-0.0013956485781818628,-0.0014272835105657578,0.027047342620790005,-35.3625405,149.16577525,50953.5,-8.5,7.0,-152.0
07:18:55,RTL,0.0,0.0,-1000.0,2.5,1.5,23.5,37058.0,0.0020662456518039107,0.001326723548118025,0.33100444078445435,0.0019498782348819077,0.0001923439558595419,0.02263511810451746,-35.362541050000004,149.16577585,54059.5,-4.5,4.5,-153.0
07:18:56,RTL,0.0,0.0,-1000.25,3.25,1.75,20.5,295735.0,0.003193782060407102,0.0016826265782583505,0.35080069303512573,0.002298447594512254,0.0005119273264426738,0.019424574449658394,-35.3625411,149.16577585,55611.5,-2.25,3.0,-153.0
07:18:57,RTL,0.0,0.0,-1000.0,4.0,2.0,17.5,295735.0,0.004153138492256403,0.001836805371567607,0.3678584694862366,0.003589754458516836,0.000874941295478493,0.01685195928439498,-35.362541050000004,149.1657758,57164.0,-1.5,2.5,-153.0
07:18:59,RTL,0.0,0.0,-999.5,1.5,3.0,13.5,230845.5,0.004788716323673725,0.0027714327443391085,0.3950762301683426,0.0007762241875752807,0.0019240420660935342,0.012545590288937092,-35.36254085,149.16577575000002,60269.5,-1.5,3.0,-153.0
07:19:01,RTL,0.0,0.0,-1000.0,3.5,2.5,11.5,165956.0,0.004114727256819606,0.0023109707981348038,0.41577617824077606,0.0025635433848947287,0.0012839041301049292,0.010877788532525301,-35.36254065,149.1657757,63375.5,-2.0,2.5,-153.0
07:19:02,RTL,0.0,0.0,-999.75,0.0,0.75,9.0,128479.0,0.004083898616954684,0.00240809831302613,0.42393915355205536,-0.0011317137978039682,0.00013974733883515,0.008148643304593861,-35.3625406,149.1657757,64926.75,-2.25,2.0,-153.0
07:19:03,RTL,0.0,0.0,-1000.5,4.0,1.5,9.0,128479.0,0.0038913838798180223,0.0022858825977891684,0.4310740977525711,0.0033645100193098187,-0.00015581538900732994,0.00848538102582097,-35.362540550000006,149.1657757,66481.0,-3.0,2.0,-153.0
07:19:05,RTL,0.0,0.0,-1000.0,1.5,3.0,6.0,186603.0,0.00346231646835804,0.0021873590303584933,0.44385112822055817,0.0006104072672314942,0.0012995381839573383,0.005458747036755085,-35.3625405,149.1657757,69583.0,-3.0,2.0,-152.5
07:19:07,RTL,0.0,0.0,-999.5,2.5,2.0,6.5,244727.0,0.0034378841519355774,0.002103726495988667,0.45477212965488434,0.0015607574314344674,0.0008621384622529149,0.005962257739156485,-35.3625405,149.1657757,72689.5,-3.0,2.0,-152.5
07:19:08,RTL,0.0,0.0,-999.75,1.5,2.25,6.25,1279.0,0.0031996072502806783,0.0023656683624722064,0.4597471058368683,0.000310312956571579,0.0008864217670634389,0.0051798634231090546,-35.3625405,149.1657757,74243.5,-3.0,1.25,-152.0
07:19:09,RTL,0.0,0.0,-999.5,5.5,3.0,7.5,1279.0,0.003409156808629632,0.002477225265465677,0.4648490846157074,0.004027044866234064,0.0015523489564657211,0.006684121675789356,-35.3625405,149.1657757,75798.0,-3.0,1.0,-152.0
07:19:11,RTL,0.0,0.0,-1000.0,3.0,1.5,4.5,51030.0,0.003098831162787974,0.0018285230617038906,0.47374728322029114,0.0017678109579719603,0.0001613937201909721,0.0038614108925685287,-35.3625405,149.1657757,78902.5,-3.0,1.0,-152.0
07:19:13,RTL,0.0,0.0,-1000.5,2.0,1.0,4.5,100781.0,0.003120433655567467,0.0019249047036282718,0.4807792156934738,0.0005902594712097198,-6.093952106311917e-05,0.003417855012230575,-35.3625405,149.1657757,82012.5,-2.0,1.0,-152.0
07:19:14,RTL,0.0,0.0,-999.75,2.0,1.75,4.75,12743.0,0.0028991217841394246,0.0015669897256884724,0.4841429442167282,0.0007403306080959737,0.00014408360584639013,0.0031585170654579997,-35.3625405,149.1657757,83561.5,-2.0,1.0,-152.0
07:19:15,RTL,0.0,0.0,-1000.5,3.5,2.5,4.0,12743.0,0.002911005634814501,0.0017223827890120447,0.4871167540550232,0.002555113169364631,0.000973875867202878,0.0028891649562865496,-35.3625405,149.1657757,85118.5,-2.0,1.0,-152.0
07:19:17,RTL,0.0,0.0,-1000.0,3.0,1.0,5.5,51533.5,0.002535067033022642,0.002020028594415635,0.4928142875432968,0.0015581985062453896,-0.0007060435600578785,0.0044785585487261415,-35.3625405,149.1657758,88229.5,-2.0,0.0,-152.0
07:19:19,RTL,0.0,0.0,-999.5,3.5,3.5,6.0,90324.0,0.0028661355609074235,0.0022010868415236473,0.497629851102829,0.0020478645456023514,0.002112686517648399,0.004616826307028532,-35.3625405,149.1657758,91337.5,-2.0,0.0,-152.0
07:19:20,RTL,0.0,0.0,-999.75,1.25,1.5,3.5,87324.0,0.0027734303730539978,0.0021945841726846993,0.49986879527568817,-0.00024537064018659294,2.8993847081437707e-05,0.002268767828354612,-35.3625405,149.1657758,92889.25,-2.25,0.0,-152.0
07:19:21,RTL,0.0,0.0,-1000.5,5.0,2.5,4.5,87324.0,0.002998461597599089,0.0017267419025301933,0.5018196403980255,0.0038026876281946898,0.0006564358482137322,0.0032030745642259717,-35.3625405,149.1657758,94443.5,-2.5,0.0,-152.0
07:19:23,RTL,0.0,0.0,-999.0,1.5,12.5,2.5,158918.5,0.002756797824986279,0.002706569212023169,0.5054890811443329,0.00029302824987098575,0.011065896833315492,0.0009921629098244011,-35.3625405,149.1657758,97548.0,-2.0,1.0,-152.0
07:19:25,RTL,9.0,5.0,-996.0,-5.5,37.5,3.5,230513.0,-0.005221006227657199,0.07158201932907104,0.5091967284679413,-0.007813535397872329,0.03558659180998802,0.0020762216299772263,-35.3625434,149.1657739,100616.5,-52.0,-28.0,-147.5
