time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,chan4_raw,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
13:51:00,1500.0,AUTO,32.5,0.5,-1013.0,-91.5,-87.5,-18.5,-35.363255499999994,149.1652413,22751.5,90.0,94.0,-153.0,1500.0,-0.016460499493405223,-0.05066194012761116,-1.7462184429168701,-0.0926225446164608,-0.08830730989575386,-0.018778430297970772
13:51:02,1500.0,AUTO,-23.5,14.0,-1000.5,124.5,158.0,770.5,-35.3632572,149.16524205000002,25769.5,-122.0,-64.5,-127.0,1899.0,-0.0668132733553648,-0.014171805698424578,-1.5333400964736938,0.12453961558640003,0.1573191098868847,0.7710432410240173
13:51:04,1500.0,AUTO,16.5,32.0,-1011.5,38.0,-103.0,719.5,-35.363284,149.16522885,28575.0,-117.0,-89.5,-145.0,1899.0,-0.07664557546377182,-0.07838999480009079,-0.034493131563067436,0.03751982934772968,-0.10446054860949516,0.7203994989395142
13:51:06,1500.0,AUTO,-20.5,1.5,-991.0,50.5,45.5,-16.5,-35.36328605,149.165212,31608.0,109.5,31.0,-140.5,1500.0,0.08839449658989906,-0.19062083959579468,0.5376124680042267,0.05017736181616783,0.04476036876440048,-0.016956990584731102
13:51:08,1500.0,AUTO,-29.5,-42.0,-1028.0,-47.0,116.5,-81.5,-35.36325895,149.16524114999999,34360.5,131.5,168.5,-152.0,1500.0,0.04482426308095455,0.05496141500771046,0.4324263632297516,-0.048737673088908195,0.11628004163503647,-0.08236373960971832
13:51:10,1500.0,AUTO,6.5,-5.5,-993.5,-58.5,-28.0,8.0,-35.363251149999996,149.1652636,37595.0,-40.5,2.0,-151.0,1500.0,-0.07401219382882118,0.11390334740281105,0.4284401535987854,-0.060217080637812614,-0.02921673282980919,0.00850796070881188
13:51:12,1500.0,AUTO,15.0,32.5,-1014.0,100.0,-56.0,21.0,-35.363263700000005,149.16524425,40546.0,-80.5,-132.5,-149.0,1500.0,-0.004531580023467541,0.008042463683523238,0.47261664271354675,0.09935888648033142,-0.057553889229893684,0.02149002067744732
13:51:14,1500.0,AUTO,-2.0,0.0,-973.0,-160.0,-208.0,719.5,-35.36327395,149.16523089999998,43681.5,28.5,16.0,-137.5,1778.0,-0.12152854725718498,-0.19306118786334991,0.7315712869167328,-0.16110951080918312,-0.209720806858968,0.7196973562240601
13:51:16,1500.0,AUTO,5.0,45.5,-1005.5,10.5,-128.0,708.5,-35.363247900000005,149.1652327,46384.5,186.0,-6.5,-136.0,1778.0,-0.06664286181330681,-0.011850459384731948,2.1642345190048218,0.009699032409116626,-0.13004833459854126,0.7089017033576965
13:51:18,1500.0,AUTO,-15.5,-17.0,-951.0,-112.5,171.5,-134.5,-35.36322935,149.1652378,49299.5,-147.5,6.0,-94.0,1500.0,0.2690340429544449,-0.36985574662685394,2.563721776008606,-0.11431071674451232,0.17001359164714813,-0.1353517435491085
13:51:22,1500.0,AUTO,5.0,46.0,-1007.0,325.0,-113.0,-7.0,-35.3632655,149.1652382,50134.0,45.0,-12.0,22.0,1500.0,-0.047080401331186295,0.0495569184422493,2.586165428161621,0.3212399482727051,-0.11443309485912323,-0.007816928438842297
13:51:24,1500.0,AUTO,-7.0,35.0,-1016.0,421.0,2.0,-718.0,-35.3632529,149.1652407,49959.0,101.0,33.0,0.0,1500.0,-0.07044362276792526,-0.00793817825615406,2.132721424102783,0.4215999245643616,0.0009618030162528157,-0.7189356088638306
13:51:26,1500.0,AUTO,-68.0,-30.0,-1003.0,-395.0,8.0,-747.0,-35.3632226,149.1652569,49936.0,270.0,105.0,0.0,1500.0,-0.02411356195807457,-0.1738278567790985,0.6743789315223694,-0.3964748978614807,0.007047517690807581,-0.7477948069572449
13:51:28,1500.0,AUTO,-89.0,-60.0,-1001.0,118.0,4.0,-243.0,-35.3631568,149.1652913,49902.0,473.0,193.0,1.0,1377.0,0.08877959102392197,-0.20169684290885925,0.24716991186141968,0.1169382780790329,0.002643497660756111,-0.2435273826122284
13:51:30,1500.0,AUTO,-43.0,-144.0,-991.0,-26.0,44.0,-235.0,-35.3630588,149.1653429,49957.0,603.0,249.0,-5.0,1377.0,0.15195757150650024,-0.09812968969345093,-0.22290877997875214,-0.028322145342826843,0.042995795607566833,-0.23613983392715454
13:51:32,1500.0,AUTO,-53.0,-145.0,-968.0,68.0,-21.0,5.0,-35.3629477,149.1654008,50049.0,623.0,263.0,-2.0,1500.0,0.15013527870178223,-0.04631379619240761,-0.2880372405052185,0.06756432354450226,-0.023022079840302467,0.004756961949169636
13:51:34,1500.0,AUTO,-46.0,-143.0,-990.0,143.0,-2.0,-2.0,-35.3628357,149.1654603,49992.0,636.0,271.0,1.0,1500.0,0.15589942038059235,-0.06316632032394409,-0.29182904958724976,0.14223884046077728,-0.004344743210822344,-0.003721372690051794
13:51:36,1500.0,AUTO,-52.0,-148.0,-985.0,-152.0,5.0,1.0,-35.3627222,149.1655201,50007.0,636.0,268.0,0.0,1500.0,0.1459822654724121,-0.0590730719268322,-0.2909433841705322,-0.1539769470691681,0.004209230188280344,0.0005765558453276753
13:51:38,1500.0,AUTO,-53.0,-101.0,-989.0,614.0,47.0,19.0,-35.3626142,149.1655761,50100.0,544.0,234.0,0.0,1500.0,0.09128924459218979,0.022012270987033844,-0.2809329032897949,0.6124370694160461,0.046097222715616226,0.017754821106791496
13:51:40,1500.0,AUTO,-15.0,-129.0,-993.0,-219.0,12.0,7.0,-35.3625339,149.1656198,50039.0,349.0,185.0,5.0,1500.0,0.08207597583532333,0.0830216184258461,-0.27694255113601685,-0.21797984838485718,0.011502266861498356,0.007162552326917648
13:51:42,1500.0,AUTO,-49.0,-39.0,-997.0,-77.0,-47.0,692.0,-35.3624887,149.1656673,49983.0,155.0,262.0,1.0,1745.0,0.1569702923297882,-0.027297664433717728,0.8126389980316162,-0.08161694556474686,-0.04853244125843048,0.6911826729774475
13:51:44,1500.0,AUTO,-101.0,-6.0,-998.0,210.0,-19.0,-39.0,-35.3624714,149.1657438,49927.0,61.0,432.0,1.0,1500.0,0.008882218971848488,-0.19921278953552246,1.8627443313598633,0.2083365023136139,-0.020614441484212875,-0.0407213494181633
13:51:46,1500.0,AUTO,-143.0,-19.0,-998.0,-15.0,15.0,2.0,-35.3624617,149.1658621,49914.0,62.0,611.0,-5.0,1500.0,-0.0026205326430499554,-0.19122688472270966,1.8527113199234009,-0.016571562737226486,0.014437328092753887,0.0011653798865154386
13:51:48,1500.0,AUTO,-143.0,-16.0,-987.0,34.0,36.0,6.0,-35.3624516,149.1660065,50017.0,54.0,674.0,-3.0,1500.0,0.024834342300891876,-0.15341463685035706,1.8535346984863281,0.033155739307403564,0.034610677510499954,0.0057821087539196014
13:51:50,1500.0,AUTO,-156.0,-25.0,-994.0,31.0,27.0,6.0,-35.362442,149.1661555,50025.0,59.0,677.0,4.0,1500.0,0.022222083061933517,-0.16296188533306122,1.8524510860443115,0.030037766322493553,0.025968236848711967,0.005070194136351347
13:51:52,1500.0,AUTO,-155.0,-13.0,-983.0,16.0,0.0,116.0,-35.3624315,149.166307,50022.0,65.0,681.0,1.0,1567.0,0.01074615865945816,-0.15385839343070984,1.9414199590682983,0.014741400256752968,-0.0016727438196539879,0.11584321409463882
13:51:54,1500.0,AUTO,-152.0,30.0,-983.0,-152.0,-16.0,149.0,-35.36242,149.1664578,50016.0,64.0,675.0,0.0,1567.0,-0.02491544745862484,-0.1494186520576477,2.192821502685547,-0.1534048318862915,-0.018429603427648544,0.14835360646247864
13:51:56,1500.0,AUTO,-158.0,23.0,-985.0,2.0,-15.0,5.0,-35.3624082,149.1666077,50003.0,63.0,673.0,0.0,1500.0,-0.0264624934643507,-0.15551136434078217,2.2261910438537598,0.002106963424012065,-0.017417794093489647,0.004535791464149952
13:51:58,1500.0,AUTO,-148.0,8.0,-998.0,-436.0,54.0,-30.0,-35.3623971,149.1667499,50093.0,49.0,584.0,0.0,1500.0,0.027576548978686333,-0.07917299121618271,2.2268099784851074,-0.43851613998413086,0.05270048975944519,-0.03165530413389206
13:52:00,1500.0,AUTO,-91.0,46.0,-992.0,367.0,9.0,-59.0,-35.3623896,149.1668578,50067.0,25.0,368.0,5.0,1500.0,0.0788712278008461,0.005079324822872877,2.2312328815460205,0.3632708787918091,0.007957946509122849,-0.06051274761557579
13:52:02,1500.0,AUTO,-30.0,14.0,-1014.0,784.0,29.0,-2.0,-35.3623903,149.1669127,50030.0,-60.0,91.0,5.0,1500.0,0.18112553656101227,0.061231885105371475,2.2377536296844482,0.7830670475959778,0.027828441932797432,-0.0038195166271179914
13:52:04,1500.0,AUTO,-18.0,-50.0,-1017.0,95.0,30.0,709.0,-35.3624167,149.1669054,49959.0,-233.0,-172.0,6.0,1500.0,0.19665198028087616,-0.09340699017047882,3.015817403793335,0.09199346601963043,0.02806217595934868,0.708038866519928
13:52:06,1500.0,AUTO,-6.0,-133.0,-995.0,-72.0,28.0,-479.0,-35.3624757,149.1668505,49924.0,-405.0,-319.0,3.0,1154.0,0.21060161292552948,-0.053415168076753616,2.739265203475952,-0.07346467673778534,0.025949545204639435,-0.48081520199775696
13:52:08,1500.0,AUTO,122.0,-108.0,-980.0,-30.0,28.0,12.0,-35.3625623,149.1667699,49969.0,-521.0,-406.0,-5.0,1500.0,0.13942395150661469,0.13151055574417114,1.929608702659607,-0.031661100685596466,0.02545364573597908,0.01110469363629818
13:52:10,1500.0,AUTO,124.0,-107.0,-980.0,129.0,5.0,3.0,-35.3626592,149.1666772,50067.0,-540.0,-421.0,-1.0,1500.0,0.09998932480812073,0.11506817489862442,1.9294151067733765,0.1277189701795578,0.0031065125949680805,0.0026070429012179375
13:52:12,1500.0,AUTO,119.0,-89.0,-986.0,-10.0,2.0,3.0,-35.3627569,149.1665844,50010.0,-560.0,-415.0,1.0,1500.0,0.11126496642827988,0.11482993513345718,1.9292436838150024,-0.011896196752786636,-0.0006761999102309346,0.001802569953724742
13:52:14,1500.0,AUTO,116.5,-102.0,-982.5,5.0,14.5,1.0,-35.36285515,149.1664941,50014.5,-560.5,-410.0,0.0,1500.0,0.10632713884115219,0.1131441742181778,1.9296653866767883,0.003600567579269409,0.012219393160194159,-0.0002788761048577726
13:52:16,1500.0,AUTO,112.0,-113.5,-990.0,31.5,1.0,8.0,-35.3629545,149.16640410000002,50005.0,-552.0,-408.5,0.5,1500.0,0.10945602506399155,0.11994518339633942,1.929732859134674,0.029174502938985825,-0.0014538385439664125,0.006505988771095872
13:52:18,1500.0,AUTO,66.0,-133.0,-985.0,-51.0,0.5,740.0,-35.363053,149.16631435,50000.5,-548.5,-410.0,0.0,1978.0,0.14169921725988388,0.07347572967410088,2.3093734979629517,-0.05271058529615402,-0.0020691007375717163,0.739202469587326
13:52:20,1500.0,AUTO,-120.0,-88.5,-984.5,58.5,-12.0,726.5,-35.3631501,149.16622495000001,49999.0,-543.0,-405.0,1.0,1978.0,0.07442478276789188,-0.1362609565258026,-2.5253483057022095,0.05676775053143501,-0.01478303805924952,0.7252731621265411
13:52:22,1500.0,AUTO,-154.0,-42.0,-991.5,-20.0,2.5,0.0,-35.36324855,149.16613615,49972.5,-555.5,-413.0,-0.5,1500.0,0.03799105063080788,-0.16443251818418503,-2.2151288986206055,-0.02241383120417595,0.0003044828772544861,-0.0020177914411760867
13:52:24,1500.0,AUTO,-150.0,-43.0,-985.0,72.0,17.0,-10.0,-35.3633496,149.166044,50016.0,-549.0,-413.0,0.0,1500.0,0.0411745049059391,-0.14939284324645996,-2.2145392894744873,0.07001722604036331,0.015567051246762276,-0.012291614897549152
13:52:26,1500.0,AUTO,-149.0,-38.0,-984.5,2.0,-19.5,-6.5,-35.3634468,149.16595505,49997.5,-541.5,-406.5,0.0,1500.0,0.04019862599670887,-0.15026961266994476,-2.2150522470474243,-0.0005916468799114227,-0.022421007975935936,-0.008599305292591453
13:52:28,1500.0,AUTO,-162.5,-45.0,-1000.0,-88.0,17.5,8.5,-35.3635451,149.165866,49995.5,-539.5,-407.0,0.0,1500.0,0.04774373769760132,-0.1480097398161888,-2.214228868484497,-0.09035448916256428,0.015330546535551548,0.006847110111266375
13:52:30,1500.0,AUTO,-159.0,-25.5,-993.5,29.5,-1.0,-0.5,-35.36364265,149.1657765,49986.5,-540.0,-408.5,-2.0,1500.0,0.04340970143675804,-0.14674139767885208,-2.214651584625244,0.02785275410860777,-0.003736519254744053,-0.002436109120026231
13:52:32,1500.0,AUTO,-107.5,108.0,-998.5,51.5,10.5,716.5,-35.36374035,149.16568715,50000.0,-532.0,-404.5,-4.5,1783.0,-0.08584659919142723,-0.10403727740049362,-1.1216978430747986,0.04944627359509468,0.008583782240748405,0.7147534191608429
13:52:34,1500.0,AUTO,41.0,142.0,-990.0,532.0,9.0,-32.5,-35.363829,149.1656056,50081.0,-431.5,-329.0,1.0,1500.0,-0.061283502727746964,-0.0324874147772789,-0.06773023307323456,0.5305539816617966,0.0067952858516946435,-0.034759665839374065
13:52:36,1500.0,AUTO,16.0,44.5,-1002.5,-278.5,-7.5,-3.5,-35.36389265,149.16554680000002,50016.0,-263.0,-202.5,1.5,1500.0,-0.0009723530965857208,-0.06882968917489052,-0.07045302912592888,-0.27794909104704857,-0.010146111017093062,-0.0057284937938675284
13:52:38,1500.0,AUTO,5.0,-6.5,-1002.5,-635.5,37.5,0.5,-35.3639237,149.16551694999998,49991.5,-85.0,-64.5,0.5,1500.0,0.03290184400975704,-0.06391499377787113,-0.07042675465345383,-0.6373410224914551,0.035675328224897385,-0.0011801780201494694
13:52:40,1500.0,AUTO,2.5,27.5,-1005.5,385.5,17.5,6.0,-35.36393015,149.1655117,49987.5,0.0,1.5,-0.5,1500.0,0.01309615047648549,-0.019685096107423306,-0.06858281046152115,0.38120459392666817,0.015299632679671049,0.004531896905973554
13:52:42,1500.0,AUTO,0.0,-17.5,-1000.5,-224.5,34.0,0.5,-35.3639302,149.16551275,50001.0,2.0,-0.5,0.0,1500.0,-0.011146720935357735,0.005118368862895295,-0.06913415715098381,-0.2244846560060978,0.03219777159392834,-0.0016234605573117733
