,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:30:35.124,86283.0,1.1,1.9,7.0,0.25
04:30:39.169,118219.0,0.4,2.0,2.8,0.25
04:30:43.188,143407.0,0.8,2.0,1.2,0.25
04:30:47.217,256373.0,0.8,0.5,10.1,0.25
04:30:51.244,207814.0,1.0,0.8,10.1,0.25
04:30:55.262,24465.0,1.1,2.0,10.1,0.25
04:30:59.287,133255.0,0.1,1.2,6.5,0.25
04:31:03.318,300000.0,0.1,1.4,-4.5,0.25
04:31:07.343,197294.0,0.5,0.2,5.6,0.25
04:31:11.390,300000.0,0.5,1.8,-8.6,0.25
04:31:15.418,154154.0,0.0,0.0,-10.0,0.25
04:31:19.462,233611.0,0.8,0.0,-1.4,0.25
04:31:23.493,300000.0,0.0,2.0,-6.1,0.25
04:31:27.018,279382.0,0.4,2.0,-10.0,0.25
04:31:31.054,228882.0,0.3,0.9,4.6,0.25
04:31:35.083,200.0,1.0,0.9,4.4,0.25
04:31:39.097,65582.0,0.2,2.0,-3.5,0.25
04:31:43.117,150714.0,0.3,1.2,-5.9,0.25
04:31:47.128,200.0,0.4,0.0,-10.0,0.25
04:31:51.146,200.0,0.8,0.4,-3.4,0.25
04:31:55.179,287374.0,0.5,1.2,2.8,0.25
04:31:59.211,300000.0,0.2,1.5,-0.0,0.25
04:32:03.233,161371.0,0.0,1.3,3.0,0.25
04:32:07.271,300000.0,0.1,0.7,-10.0,0.25
04:32:11.307,300000.0,0.0,1.6,-7.7,0.25
04:32:15.336,300000.0,0.4,0.5,8.6,0.25
04:32:19.354,40245.0,0.5,1.9,0.8,0.25
04:32:23.371,115235.0,1.1,0.0,4.5,0.25
04:32:27.415,144002.0,0.4,0.1,-10.0,0.25
04:32:31.427,200.0,0.9,0.8,-1.4,0.25
04:32:35.450,205181.0,0.0,2.0,-4.3,0.25
04:32:39.471,84794.0,0.7,0.5,1.5,0.25
04:32:43.501,200947.0,0.4,1.2,-6.4,0.25
04:32:47.029,300000.0,0.4,1.9,9.8,0.25
04:32:51.049,139469.0,0.0,0.0,-2.3,0.25
04:32:55.074,140979.0,0.5,2.0,5.5,0.25
04:32:59.103,200.0,0.8,0.0,0.6,0.25
04:33:03.133,13697.0,0.8,1.1,-10.0,0.25
04:33:07.170,160873.0,0.2,0.9,9.2,0.25
04:33:11.190,81314.0,1.0,1.5,1.9,0.25
04:33:15.238,300000.0,0.8,0.2,10.1,0.25
04:33:19.259,147060.0,0.3,1.4,-6.3,0.25
04:33:23.279,200.0,1.0,0.0,10.1,0.25
04:33:27.311,300000.0,1.1,1.3,-3.7,0.25
04:33:31.330,72157.0,1.1,1.1,10.1,0.25
04:33:35.353,71267.0,0.5,0.4,10.1,0.25
