,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:28:34.097,10118.0,0.4,0.4,3.1,0.25,1.8,0.0,24337.0,60.0,1.0
01:28:39.854,149282.0,0.7,0.9,-4.9,0.25,1.0,0.0,2375.0,100.0,1.0
01:28:44.579,183554.0,0.3,0.7,-9.7,0.25,0.6,0.0,6285.0,220.0,1.0
01:28:49.836,46724.0,0.2,0.5,-2.2,0.25,0.4,0.0,11974.0,620.0,1.0
01:28:54.584,44343.0,0.2,0.2,4.3,0.25,1.2,0.0,866.0,210.0,1.0
01:28:59.916,115557.0,0.4,0.7,-6.8,0.25,1.6,0.0,26716.0,10.0,1.0
01:29:04.651,127083.0,0.5,0.9,1.5,0.25,0.8,0.0,7811.0,40.0,1.0
01:29:09.881,128913.0,0.3,0.7,-4.9,0.25,1.5,0.0,13070.0,110.0,1.0
01:29:14.659,19955.0,0.9,1.1,-7.2,0.25,3.4,0.0,616.0,110.0,1.0
01:29:19.922,23074.0,0.5,0.4,-2.3,0.25,3.8,0.0,5101.0,320.0,1.0
01:29:24.765,256151.0,1.1,0.5,-4.1,0.25,1.2,0.0,27845.0,980.0,1.0
01:29:29.961,191053.0,0.3,1.2,-4.9,0.25,1.5,0.0,1749.0,500.0,1.0
01:29:34.769,55802.0,0.2,0.7,-8.9,0.25,0.2,0.0,10219.0,500.0,1.0
01:29:40.108,263155.0,0.3,0.4,-9.4,0.25,3.1,0.0,8391.0,290.0,1.0
01:29:45.874,44977.0,0.4,1.2,-8.2,0.25,1.9,0.0,17668.0,120.0,1.0
01:29:50.693,109251.0,0.5,0.2,-2.2,0.25,1.6,0.0,28859.0,60.0,1.0
01:29:55.983,41199.0,0.3,0.5,-3.0,0.25,1.9,0.0,13280.0,60.0,1.0
01:30:00.874,29019.0,0.5,0.5,-4.7,0.25,1.1,0.0,6542.0,160.0,1.0
01:30:06.184,59847.0,0.2,1.3,-8.8,0.25,0.2,0.0,22810.0,350.0,1.0
01:30:12.043,121040.0,0.4,0.3,-5.6,0.25,2.1,0.0,329.0,700.0,1.0
01:30:17.725,30973.0,0.3,0.5,-9.8,0.25,1.9,0.0,20546.0,560.0,1.0
01:30:22.581,54267.0,0.2,0.5,-6.1,0.25,1.6,0.0,16480.0,380.0,1.0
01:30:27.794,10078.0,0.5,0.3,-3.7,0.25,0.8,0.0,6407.0,900.0,1.0
01:30:32.472,84914.0,0.4,1.4,-8.4,0.25,0.3,0.0,6321.0,20.0,1.0
01:30:38.299,58843.0,0.7,0.7,-3.8,0.25,0.3,0.0,4285.0,150.0,1.0
01:30:43.956,65553.0,0.4,0.7,0.1,0.25,0.4,0.0,28191.0,130.0,1.0
01:30:48.664,210922.0,0.3,0.5,-5.9,0.25,1.3,0.0,20053.0,120.0,1.0
01:30:53.823,48182.0,0.4,1.8,-8.2,0.25,2.2,0.0,178.0,570.0,1.0
01:30:58.561,57154.0,0.3,0.5,-8.1,0.25,0.6,0.0,18453.0,750.0,1.0
01:31:03.724,98369.0,0.7,0.9,0.4,0.25,2.5,0.0,9316.0,60.0,1.0
01:31:08.511,110877.0,0.5,0.5,-4.8,0.25,1.8,0.0,7887.0,60.0,1.0
01:31:13.683,9648.0,0.3,0.2,-3.0,0.25,0.2,0.0,17142.0,110.0,1.0
01:31:18.463,48889.0,0.9,0.2,-5.3,0.25,5.0,0.0,417.0,110.0,1.0
01:31:24.220,95641.0,0.2,0.5,-0.1,0.25,0.3,0.0,5103.0,920.0,1.0
01:31:29.922,52670.0,0.2,0.7,-1.9,0.25,0.8,0.0,6994.0,350.0,1.0
01:31:34.694,18696.0,0.5,0.4,-1.3,0.25,2.1,0.0,14579.0,30.0,1.0
01:31:39.908,268884.0,0.2,0.7,-7.6,0.25,1.1,0.0,8228.0,40.0,1.0
01:31:44.615,37730.0,0.2,0.3,-4.7,0.25,1.6,0.0,22174.0,190.0,1.0
01:31:49.719,50853.0,0.5,0.5,-5.3,0.25,1.6,0.0,8025.0,110.0,1.0
01:31:54.462,83581.0,0.5,1.3,-7.8,0.25,2.1,0.0,14620.0,290.0,1.0
01:32:00.146,9932.0,0.7,0.4,3.1,0.25,3.8,0.0,7174.0,80.0,1.0
01:32:05.971,184907.0,0.7,0.2,-7.8,0.25,2.4,0.0,18229.0,210.0,1.0
01:32:10.764,219532.0,0.7,0.4,-7.1,0.25,3.5,0.0,5364.0,220.0,1.0
01:32:15.965,125495.0,0.2,0.4,5.8,0.25,1.1,0.0,17510.0,80.0,1.0
01:32:20.832,132584.0,0.2,0.5,-9.7,0.25,3.5,0.0,6772.0,80.0,1.0
01:32:25.967,11260.0,0.2,0.7,-9.2,0.25,3.5,0.0,3892.0,60.0,1.0
01:32:30.634,18965.0,0.3,0.9,-4.3,0.25,0.8,0.0,12553.0,190.0,1.0
01:32:36.034,140807.0,0.3,0.5,-7.9,0.25,2.5,0.0,9502.0,480.0,1.0
01:32:41.851,96982.0,0.9,0.7,0.1,0.25,0.2,0.0,1142.0,100.0,1.0
01:32:46.690,38416.0,0.2,0.3,-5.9,0.25,0.6,0.0,1897.0,500.0,1.0
01:32:51.837,241451.0,0.5,0.3,-7.9,0.25,0.4,0.0,3908.0,650.0,1.0
01:32:56.670,84095.0,0.4,0.7,-8.8,0.25,3.4,0.0,11155.0,80.0,1.0
01:33:01.895,50521.0,0.4,0.4,-7.6,0.25,1.3,0.0,12697.0,60.0,1.0
01:33:06.730,175658.0,0.4,0.7,-9.0,0.25,0.8,0.0,9207.0,500.0,1.0
