,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
02:26:25.097,63008.0,0.4,0.3,-2.5,0.25,0.1,0.0,12879.0,380.0,1.0,0.1,50.0,50.0,561.0,0.0
02:26:30.805,4735.0,0.3,1.7,-3.6,0.25,0.6,0.0,1239.0,740.0,1.0,0.1,50.0,50.0,264.0,0.0
02:26:35.578,40346.0,0.2,0.2,-5.8,0.25,2.5,0.0,1553.0,290.0,1.0,0.1,50.0,50.0,245.0,0.0
02:26:40.881,66368.0,0.7,0.2,-8.9,0.25,0.3,0.0,10525.0,80.0,1.0,0.1,50.0,50.0,419.0,0.0
02:26:45.632,227318.0,0.3,0.3,-0.0,0.25,0.1,0.0,14940.0,60.0,1.0,0.1,50.0,50.0,588.0,0.0
02:26:50.910,3137.0,1.1,0.4,-8.8,0.25,0.4,0.0,28608.0,670.0,1.0,0.1,50.0,50.0,690.0,0.0
02:26:55.591,72343.0,0.4,0.2,-2.9,0.25,1.1,0.0,27507.0,990.0,1.0,0.1,50.0,50.0,69.0,0.0
02:27:00.819,231094.0,0.3,0.5,-7.6,0.25,0.1,0.0,14499.0,80.0,1.0,0.1,50.0,50.0,959.0,0.0
02:27:05.510,6273.0,0.2,0.5,-4.5,0.25,1.1,0.0,98.0,350.0,1.0,0.1,50.0,50.0,26.0,0.0
02:27:10.523,12317.0,0.5,1.1,-5.6,0.25,1.5,0.0,16373.0,820.0,1.0,0.1,50.0,50.0,91.0,0.0
02:27:15.150,4999.0,0.5,0.2,-6.1,0.25,1.2,0.0,1535.0,40.0,1.0,0.1,50.0,50.0,302.0,0.0
02:27:20.852,72870.0,0.7,0.3,-3.2,0.25,0.6,0.0,16747.0,110.0,1.0,0.1,50.0,50.0,383.0,0.0
02:27:25.500,40424.0,0.7,1.9,-3.1,0.25,0.8,0.0,805.0,220.0,1.0,0.1,50.0,50.0,124.0,0.0
