,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
03:58:28.723,22166.0,0.25,0.1,1000.0,30.0
03:58:33.378,26598.0,0.25,0.1,1000.0,30.0
03:58:38.906,9445.0,0.25,0.1,1000.0,30.0
03:58:43.612,42365.0,0.25,0.1,1000.0,30.0
03:58:48.341,56973.0,0.25,0.1,1000.0,30.0
03:58:53.980,81002.0,0.25,0.1,1000.0,30.0
03:58:58.672,26727.0,0.25,0.1,1000.0,30.0
03:59:03.241,90376.0,0.25,0.1,1000.0,30.0
03:59:07.939,38804.0,0.25,0.1,1000.0,30.0
03:59:12.599,97106.0,0.25,0.1,1000.0,30.0
03:59:17.698,39432.0,0.25,0.1,1000.0,30.0
03:59:22.192,16660.0,0.25,0.1,1000.0,30.0
03:59:27.790,12554.0,0.25,0.1,1000.0,30.0
03:59:32.455,69037.0,0.25,0.1,1000.0,30.0
03:59:38.000,21048.0,0.25,0.1,1000.0,30.0
03:59:43.686,23033.0,0.25,0.1,1000.0,30.0
03:59:48.275,545.0,0.25,0.1,1000.0,30.0
03:59:54.015,4427.0,0.25,0.1,1000.0,30.0
03:59:59.707,50686.0,0.25,0.1,1000.0,30.0
04:00:04.423,61367.0,0.25,0.1,1000.0,30.0
04:00:10.121,22085.0,0.25,0.1,1000.0,30.0
04:00:15.750,47062.0,0.25,0.1,1000.0,30.0
04:00:20.487,85012.0,0.25,0.1,1000.0,30.0
04:00:26.163,145893.0,0.25,0.1,1000.0,30.0
04:00:31.729,87937.0,0.25,0.1,1000.0,30.0
04:00:36.512,161694.0,0.25,0.1,1000.0,30.0
04:00:41.628,82489.0,0.25,0.1,1000.0,30.0
04:00:46.379,26740.0,0.25,0.1,1000.0,30.0
04:00:52.033,29401.0,0.25,0.1,1000.0,30.0
04:00:57.541,15036.0,0.25,0.1,1000.0,30.0
04:01:02.232,54689.0,0.25,0.1,1000.0,30.0
04:01:07.887,1662.0,0.25,0.1,1000.0,30.0
04:01:12.510,73629.0,0.25,0.1,1000.0,30.0
04:01:17.501,21909.0,0.25,0.1,1000.0,30.0
04:01:22.148,23062.0,0.25,0.1,1000.0,30.0
04:01:27.704,37584.0,0.25,0.1,1000.0,30.0
04:01:32.410,29900.0,0.25,0.1,1000.0,30.0
04:01:37.932,7858.0,0.25,0.1,1000.0,30.0
04:01:42.582,50375.0,0.25,0.1,1000.0,30.0
04:01:47.524,110109.0,0.25,0.1,1000.0,30.0
04:01:52.167,99746.0,0.25,0.1,1000.0,30.0
04:01:57.816,302.0,0.25,0.1,1000.0,30.0
04:02:02.491,19008.0,0.25,0.1,1000.0,30.0
04:02:08.150,81977.0,0.25,0.1,1000.0,30.0
04:02:13.606,12823.0,0.25,0.1,1000.0,30.0
04:02:18.228,33885.0,0.25,0.1,1000.0,30.0
04:02:23.714,38362.0,0.25,0.1,1000.0,30.0
04:02:28.386,247.0,0.25,0.1,1000.0,30.0
04:02:34.014,57081.0,0.25,0.1,1000.0,30.0
04:02:39.480,55860.0,0.25,0.1,1000.0,30.0
04:02:44.037,41794.0,0.25,0.1,1000.0,30.0
04:02:49.577,26321.0,0.25,0.1,1000.0,30.0
04:02:54.238,49457.0,0.25,0.1,1000.0,30.0
04:02:59.790,25142.0,0.25,0.1,1000.0,30.0
04:03:04.371,18206.0,0.25,0.1,1000.0,30.0
04:03:09.946,72482.0,0.25,0.1,1000.0,30.0
04:03:14.678,41521.0,0.25,0.1,1000.0,30.0
04:03:19.640,18926.0,0.25,0.1,1000.0,30.0
04:03:24.243,1419.0,0.25,0.1,1000.0,30.0
04:03:29.834,81378.0,0.25,0.1,1000.0,30.0
04:03:34.418,87124.0,0.25,0.1,1000.0,30.0
04:03:40.064,116071.0,0.25,0.1,1000.0,30.0
04:03:45.636,63633.0,0.25,0.1,1000.0,30.0
04:03:50.286,114638.0,0.25,0.1,1000.0,30.0
04:03:55.768,95503.0,0.25,0.1,1000.0,30.0
04:04:00.356,96227.0,0.25,0.1,1000.0,30.0
04:04:06.004,93635.0,0.25,0.1,1000.0,30.0
04:04:11.581,56144.0,0.25,0.1,1000.0,30.0
04:04:16.109,17381.0,0.25,0.1,1000.0,30.0
04:04:21.730,73289.0,0.25,0.1,1000.0,30.0
04:04:26.422,63165.0,0.25,0.1,1000.0,30.0
04:04:31.984,11254.0,0.25,0.1,1000.0,30.0
04:04:36.603,101960.0,0.25,0.1,1000.0,30.0
04:04:41.603,63340.0,0.25,0.1,1000.0,30.0
04:04:46.111,54979.0,0.25,0.1,1000.0,30.0
04:04:51.734,189518.0,0.25,0.1,1000.0,30.0
04:04:56.345,66929.0,0.25,0.1,1000.0,30.0
04:05:01.874,38170.0,0.25,0.1,1000.0,30.0
04:05:06.471,9898.0,0.25,0.1,1000.0,30.0
04:05:12.127,39986.0,0.25,0.1,1000.0,30.0
04:05:17.725,67758.0,0.25,0.1,1000.0,30.0
04:05:22.131,49868.0,0.25,0.1,1000.0,30.0
04:05:27.675,72316.0,0.25,0.1,1000.0,30.0
04:05:32.187,56928.0,0.25,0.1,1000.0,30.0
04:05:37.640,65099.0,0.25,0.1,1000.0,30.0
04:05:42.201,54272.0,0.25,0.1,1000.0,30.0
04:05:47.824,64439.0,0.25,0.1,1000.0,30.0
04:05:52.443,25455.0,0.25,0.1,1000.0,30.0
04:05:58.043,49366.0,0.25,0.1,1000.0,30.0
04:06:03.699,84884.0,0.25,0.1,1000.0,30.0
04:06:08.312,1953.0,0.25,0.1,1000.0,30.0
04:06:13.784,255708.0,0.25,0.1,1000.0,30.0
