,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
03:58:27.489,-1.0,-1.0,-1.0,-1
03:58:27.741,-1.0,-1.0,-1.0,-1
03:58:27.952,-1.0,-1.0,-1.0,-1
03:58:28.154,-1.0,-1.0,-1.0,-1
03:58:28.356,-1.0,-1.0,-1.0,-1
03:58:28.558,-1.0,-1.0,-1.0,-1
03:58:28.762,-1.0,-1.0,-1.0,-1
03:58:28.963,-1.0,-1.0,-1.0,-1
03:58:29.165,-1.0,-1.0,-1.0,-1
03:58:29.368,-1.0,-1.0,-1.0,-1
03:58:29.570,-1.0,-1.0,-1.0,-1
03:58:29.771,-1.0,-1.0,-1.0,-1
03:58:29.972,-1.0,-1.0,-1.0,-1
03:58:30.174,-1.0,-1.0,-1.0,-1
03:58:30.376,-1.0,-1.0,-1.0,-1
03:58:30.577,-1.0,-1.0,-1.0,-1
03:58:30.779,-1.0,-1.0,-1.0,-1
03:58:30.981,-1.0,-1.0,-1.0,-1
03:58:31.183,-1.0,-1.0,-1.0,-1
03:58:31.385,-1.0,-1.0,-1.0,-1
03:58:31.586,-1.0,-1.0,-1.0,-1
03:58:31.887,-1.0,-1.0,-1.0,-1
03:58:32.205,-1.0,-1.0,-1.0,-1
03:58:32.488,-1.0,-1.0,-1.0,-1
03:58:32.742,-1.0,-1.0,-1.0,-1
03:58:32.944,-1.0,-1.0,-1.0,-1
03:58:33.156,-1.0,-1.0,-1.0,-1
03:58:33.357,-1.0,-1.0,-1.0,-1
03:58:33.559,-1.0,-1.0,-1.0,-1
03:58:33.761,-1.0,-1.0,-1.0,-1
03:58:33.963,-1.0,-1.0,-1.0,-1
03:58:34.165,-1.0,-1.0,-1.0,-1
03:58:34.367,-1.0,-1.0,-1.0,-1
03:58:34.569,-1.0,-1.0,-1.0,-1
03:58:34.771,-1.0,-1.0,-1.0,-1
03:58:34.973,-1.0,-1.0,-1.0,-1
03:58:35.175,-1.0,-1.0,-1.0,-1
03:58:35.376,-1.0,-1.0,-1.0,-1
03:58:35.578,-1.0,-1.0,-1.0,-1
03:58:35.781,-1.0,-1.0,-1.0,-1
03:58:35.983,-1.0,-1.0,-1.0,-1
03:58:36.185,-1.0,-1.0,-1.0,-1
03:58:36.388,-1.0,-1.0,-1.0,-1
03:58:36.589,-1.0,-1.0,-1.0,-1
03:58:36.791,-1.0,-1.0,-1.0,-1
03:58:36.993,-1.0,-1.0,-1.0,-1
03:58:37.199,-1.0,-1.0,-1.0,-1
03:58:37.408,-1.0,-1.0,-1.0,-1
03:58:37.673,-1.0,-1.0,-1.0,-1
03:58:37.955,-1.0,-1.0,-1.0,-1
03:58:38.213,-1.0,-1.0,-1.0,-1
03:58:38.415,-1.0,-1.0,-1.0,-1
03:58:38.618,-1.0,-1.0,-1.0,-1
03:58:38.820,-1.0,-1.0,-1.0,-1
03:58:39.021,-1.0,-1.0,-1.0,-1
03:58:39.223,-1.0,-1.0,-1.0,-1
03:58:39.425,-1.0,-1.0,-1.0,-1
03:58:39.626,-1.0,-1.0,-1.0,-1
03:58:39.828,-1.0,-1.0,-1.0,-1
03:58:40.030,-1.0,-1.0,-1.0,-1
03:58:40.231,-1.0,-1.0,-1.0,-1
03:58:40.433,-1.0,-1.0,-1.0,-1
03:58:40.635,-1.0,-1.0,-1.0,-1
03:58:40.837,-1.0,-1.0,-1.0,-1
03:58:41.039,-1.0,-1.0,-1.0,-1
03:58:41.241,-1.0,-1.0,-1.0,-1
03:58:41.442,-1.0,-1.0,-1.0,-1
03:58:41.644,-1.0,-1.0,-1.0,-1
03:58:41.846,-1.0,-1.0,-1.0,-1
03:58:42.052,-1.0,-1.0,-1.0,-1
03:58:42.301,-1.0,-1.0,-1.0,-1
03:58:42.507,-1.0,-1.0,-1.0,-1
03:58:42.750,-1.0,-1.0,-1.0,-1
03:58:42.953,-1.0,-1.0,-1.0,-1
03:58:43.155,-1.0,-1.0,-1.0,-1
03:58:43.368,-1.0,-1.0,-1.0,-1
03:58:43.580,-1.0,-1.0,-1.0,-1
03:58:43.782,-1.0,-1.0,-1.0,-1
03:58:43.984,-1.0,-1.0,-1.0,-1
03:58:44.186,-1.0,-1.0,-1.0,-1
03:58:44.388,-1.0,-1.0,-1.0,-1
03:58:44.590,-1.0,-1.0,-1.0,-1
03:58:44.792,-1.0,-1.0,-1.0,-1
03:58:44.993,-1.0,-1.0,-1.0,-1
03:58:45.195,-1.0,-1.0,-1.0,-1
03:58:45.397,-1.0,-1.0,-1.0,-1
03:58:45.599,-1.0,-1.0,-1.0,-1
03:58:45.800,-1.0,-1.0,-1.0,-1
03:58:46.002,-1.0,-1.0,-1.0,-1
03:58:46.203,-1.0,-1.0,-1.0,-1
03:58:46.405,-1.0,-1.0,-1.0,-1
03:58:46.607,-1.0,-1.0,-1.0,-1
03:58:46.896,-1.0,-1.0,-1.0,-1
03:58:47.119,-1.0,-1.0,-1.0,-1
03:58:47.344,-1.0,-1.0,-1.0,-1
03:58:47.548,-1.0,-1.0,-1.0,-1
03:58:47.760,-1.0,-1.0,-1.0,-1
03:58:47.964,-1.0,-1.0,-1.0,-1
03:58:48.166,-1.0,-1.0,-1.0,-1
03:58:48.368,-1.0,-1.0,-1.0,-1
03:58:48.569,-1.0,-1.0,-1.0,-1
03:58:48.771,-1.0,-1.0,-1.0,-1
03:58:48.973,-1.0,-1.0,-1.0,-1
03:58:49.174,-1.0,-1.0,-1.0,-1
03:58:49.376,-1.0,-1.0,-1.0,-1
03:58:49.578,-1.0,-1.0,-1.0,-1
03:58:49.780,-1.0,-1.0,-1.0,-1
03:58:49.982,-1.0,-1.0,-1.0,-1
03:58:50.183,-1.0,-1.0,-1.0,-1
03:58:50.385,-1.0,-1.0,-1.0,-1
03:58:50.587,-1.0,-1.0,-1.0,-1
03:58:50.789,-1.0,-1.0,-1.0,-1
03:58:50.991,-1.0,-1.0,-1.0,-1
03:58:51.193,-1.0,-1.0,-1.0,-1
03:58:51.397,-1.0,-1.0,-1.0,-1
03:58:51.598,-1.0,-1.0,-1.0,-1
03:58:51.800,-1.0,-1.0,-1.0,-1
03:58:52.002,-1.0,-1.0,-1.0,-1
03:58:52.206,-1.0,-1.0,-1.0,-1
03:58:52.524,-1.0,-1.0,-1.0,-1
03:58:52.868,-1.0,-1.0,-1.0,-1
03:58:53.093,-1.0,-1.0,-1.0,-1
03:58:53.312,-1.0,-1.0,-1.0,-1
03:58:53.533,-1.0,-1.0,-1.0,-1
03:58:53.735,-1.0,-1.0,-1.0,-1
03:58:53.938,-1.0,-1.0,-1.0,-1
03:58:54.139,-1.0,-1.0,-1.0,-1
03:58:54.341,-1.0,-1.0,-1.0,-1
03:58:54.543,-1.0,-1.0,-1.0,-1
03:58:54.745,-1.0,-1.0,-1.0,-1
03:58:54.947,-1.0,-1.0,-1.0,-1
03:58:55.149,-1.0,-1.0,-1.0,-1
03:58:55.351,-1.0,-1.0,-1.0,-1
03:58:55.552,-1.0,-1.0,-1.0,-1
03:58:55.754,-1.0,-1.0,-1.0,-1
03:58:55.956,-1.0,-1.0,-1.0,-1
03:58:56.158,-1.0,-1.0,-1.0,-1
03:58:56.360,-1.0,-1.0,-1.0,-1
03:58:56.562,-1.0,-1.0,-1.0,-1
03:58:56.764,-1.0,-1.0,-1.0,-1
03:58:56.967,-1.0,-1.0,-1.0,-1
03:58:57.193,-1.0,-1.0,-1.0,-1
03:58:57.410,-1.0,-1.0,-1.0,-1
03:58:57.617,-1.0,-1.0,-1.0,-1
03:58:57.843,-1.0,-1.0,-1.0,-1
03:58:58.062,-1.0,-1.0,-1.0,-1
03:58:58.266,-1.0,-1.0,-1.0,-1
03:58:58.476,-1.0,-1.0,-1.0,-1
03:58:58.683,-1.0,-1.0,-1.0,-1
03:58:58.885,-1.0,-1.0,-1.0,-1
03:58:59.087,-1.0,-1.0,-1.0,-1
03:58:59.289,-1.0,-1.0,-1.0,-1
03:58:59.491,-1.0,-1.0,-1.0,-1
03:58:59.693,-1.0,-1.0,-1.0,-1
03:58:59.895,-1.0,-1.0,-1.0,-1
03:59:00.096,-1.0,-1.0,-1.0,-1
03:59:00.298,-1.0,-1.0,-1.0,-1
03:59:00.500,-1.0,-1.0,-1.0,-1
03:59:00.702,-1.0,-1.0,-1.0,-1
03:59:00.904,-1.0,-1.0,-1.0,-1
03:59:01.106,-1.0,-1.0,-1.0,-1
03:59:01.311,-1.0,-1.0,-1.0,-1
03:59:01.513,-1.0,-1.0,-1.0,-1
03:59:01.732,-1.0,-1.0,-1.0,-1
03:59:01.951,-1.0,-1.0,-1.0,-1
03:59:02.159,-1.0,-1.0,-1.0,-1
03:59:02.375,-1.0,-1.0,-1.0,-1
03:59:02.578,-1.0,-1.0,-1.0,-1
03:59:02.782,-1.0,-1.0,-1.0,-1
03:59:02.983,-1.0,-1.0,-1.0,-1
03:59:03.188,-1.0,-1.0,-1.0,-1
03:59:03.390,-1.0,-1.0,-1.0,-1
03:59:03.591,-1.0,-1.0,-1.0,-1
03:59:03.793,-1.0,-1.0,-1.0,-1
03:59:03.995,-1.0,-1.0,-1.0,-1
03:59:04.197,-1.0,-1.0,-1.0,-1
03:59:04.399,-1.0,-1.0,-1.0,-1
03:59:04.601,-1.0,-1.0,-1.0,-1
03:59:04.803,-1.0,-1.0,-1.0,-1
03:59:05.012,-1.0,-1.0,-1.0,-1
03:59:05.215,-1.0,-1.0,-1.0,-1
03:59:05.417,-1.0,-1.0,-1.0,-1
03:59:05.619,-1.0,-1.0,-1.0,-1
03:59:05.821,-1.0,-1.0,-1.0,-1
03:59:06.023,-1.0,-1.0,-1.0,-1
03:59:06.224,-1.0,-1.0,-1.0,-1
03:59:06.449,-1.0,-1.0,-1.0,-1
03:59:06.683,-1.0,-1.0,-1.0,-1
03:59:06.910,-1.0,-1.0,-1.0,-1
03:59:07.148,-1.0,-1.0,-1.0,-1
03:59:07.350,-1.0,-1.0,-1.0,-1
03:59:07.553,-1.0,-1.0,-1.0,-1
03:59:07.758,-1.0,-1.0,-1.0,-1
03:59:07.961,-1.0,-1.0,-1.0,-1
03:59:08.162,-1.0,-1.0,-1.0,-1
03:59:08.365,-1.0,-1.0,-1.0,-1
03:59:08.567,-1.0,-1.0,-1.0,-1
03:59:08.769,-1.0,-1.0,-1.0,-1
03:59:08.971,-1.0,-1.0,-1.0,-1
03:59:09.173,-1.0,-1.0,-1.0,-1
03:59:09.374,-1.0,-1.0,-1.0,-1
03:59:09.576,-1.0,-1.0,-1.0,-1
03:59:09.778,-1.0,-1.0,-1.0,-1
03:59:09.979,-1.0,-1.0,-1.0,-1
03:59:10.181,-1.0,-1.0,-1.0,-1
03:59:10.383,-1.0,-1.0,-1.0,-1
03:59:10.585,-1.0,-1.0,-1.0,-1
03:59:10.786,-1.0,-1.0,-1.0,-1
03:59:10.994,-1.0,-1.0,-1.0,-1
03:59:11.245,-1.0,-1.0,-1.0,-1
03:59:11.479,1.0,-0.939,-1.0,-1
03:59:11.762,1.0,-0.939,-1.0,-1
03:59:11.969,1.0,-0.939,-1.0,-1
03:59:12.171,-1.0,-0.939,-1.0,-1
03:59:12.373,-1.0,-0.939,-1.0,-1
03:59:12.576,-1.0,-0.939,-1.0,-1
03:59:12.778,-1.0,-0.976,-1.0,-1
03:59:12.981,-1.0,-0.976,-1.0,-1
03:59:13.183,-1.0,-0.976,-1.0,-1
03:59:13.386,-1.0,-0.976,-1.0,-1
03:59:13.588,-1.0,-0.975,-1.0,-1
03:59:13.790,-1.0,-0.975,-1.0,-1
03:59:13.992,-1.0,-0.975,-1.0,-1
03:59:14.194,-1.0,-0.975,-1.0,-1
03:59:14.396,-1.0,-0.975,-1.0,-1
03:59:14.597,-1.0,-0.974,-1.0,-1
03:59:14.799,-1.0,-0.974,-1.0,-1
03:59:15.001,-1.0,-0.974,-1.0,-1
03:59:15.203,-1.0,-0.974,-1.0,-1
03:59:15.405,-1.0,-0.974,-1.0,-1
03:59:15.606,-1.0,-0.973,-1.0,-1
03:59:15.808,-1.0,-0.973,-1.0,-1
03:59:16.011,-1.0,-0.972,-1.0,-1
03:59:16.265,-1.0,-0.972,-1.0,-1
03:59:16.525,-1.0,-0.972,-1.0,-1
03:59:16.733,-1.0,-0.971,-1.0,-1
03:59:16.966,-1.0,-0.971,-1.0,-1
03:59:17.171,-1.0,-0.971,-1.0,-1
03:59:17.388,-1.0,-0.971,-1.0,-1
