,A.LOITER1
11:16:32.177,-1.0
11:16:32.378,-1.0
11:16:32.582,-1.0
11:16:32.785,-1.0
11:16:32.996,-1.0
11:16:33.204,-1.0
11:16:33.408,-1.0
11:16:33.611,-1.0
11:16:33.815,-1.0
11:16:34.021,-1.0
11:16:34.225,-1.0
11:16:34.427,-1.0
11:16:34.638,-1.0
11:16:34.853,-1.0
11:16:35.063,-1.0
11:16:35.267,-1.0
11:16:35.472,-1.0
11:16:35.673,-1.0
11:16:35.877,-1.0
11:16:36.080,-1.0
11:16:36.285,-1.0
11:16:36.504,-1.0
11:16:36.706,-1.0
11:16:36.909,-1.0
11:16:37.114,-1.0
11:16:37.316,-1.0
11:16:37.520,-1.0
11:16:37.721,-1.0
11:16:37.926,-1.0
11:16:38.129,-1.0
11:16:38.331,-1.0
11:16:38.539,-1.0
11:16:38.745,-1.0
11:16:38.953,-1.0
11:16:39.161,-1.0
11:16:39.368,-1.0
11:16:39.572,-1.0
11:16:39.790,-1.0
11:16:39.998,-1.0
11:16:40.200,-1.0
11:16:40.403,-1.0
11:16:40.608,-1.0
11:16:40.812,-1.0
11:16:41.014,-1.0
11:16:41.225,-1.0
11:16:41.434,-1.0
11:16:41.636,-1.0
11:16:41.840,-1.0
11:16:42.045,-1.0
11:16:42.252,-1.0
11:16:42.457,-1.0
11:16:42.665,-1.0
11:16:42.869,-1.0
11:16:43.073,-1.0
11:16:43.278,-1.0
11:16:43.484,-1.0
11:16:43.686,-1.0
11:16:43.899,-1.0
11:16:44.106,-1.0
11:16:44.310,-1.0
11:16:44.511,-1.0
11:16:44.714,-1.0
11:16:44.921,-1.0
11:16:45.124,-1.0
11:16:45.332,-1.0
11:16:45.536,-1.0
11:16:45.739,-1.0
11:16:47.286,-1.0
11:16:47.490,-1.0
11:16:47.698,-1.0
11:16:47.902,-1.0
11:16:48.106,-1.0
11:16:48.312,-1.0
11:16:48.516,-1.0
11:16:48.724,-1.0
11:16:48.927,-1.0
11:16:49.134,-1.0
11:16:49.340,-1.0
11:16:49.549,-1.0
11:16:49.752,-1.0
11:16:49.956,-1.0
11:16:50.158,-1.0
11:16:50.366,-1.0
11:16:50.572,-1.0
11:16:50.774,-1.0
11:16:50.979,-1.0
11:16:51.186,-1.0
11:16:51.392,-1.0
11:16:51.595,-1.0
11:16:51.797,-1.0
11:16:51.999,-1.0
11:16:52.204,-1.0
11:16:52.408,-1.0
11:16:52.613,-1.0
11:16:52.817,-1.0
11:16:53.019,-1.0
11:16:53.223,-1.0
11:16:53.427,-1.0
11:16:53.631,-1.0
11:16:53.836,-1.0
11:16:54.039,-1.0
11:16:54.246,-1.0
11:16:54.450,-1.0
11:16:54.652,-1.0
11:16:54.855,-1.0
11:16:55.062,-1.0
11:16:55.267,-1.0
11:16:55.476,-1.0
11:16:55.678,-1.0
11:16:55.885,-1.0
11:16:56.092,-1.0
11:16:56.302,-1.0
11:16:56.506,-1.0
11:16:56.712,-1.0
11:16:56.914,-1.0
11:16:57.119,-1.0
11:16:57.325,-1.0
11:16:57.527,-1.0
11:16:57.731,-1.0
11:16:57.934,-1.0
11:16:58.140,-1.0
11:16:58.345,-1.0
11:16:58.550,-1.0
11:16:58.754,-1.0
11:16:58.959,-1.0
11:16:59.162,-1.0
11:16:59.366,-1.0
11:16:59.571,-1.0
11:16:59.775,-1.0
11:16:59.985,-1.0
11:17:00.192,-1.0
11:17:00.398,-1.0
11:17:00.603,-1.0
11:17:00.809,-1.0
11:17:01.014,-1.0
11:17:01.217,-1.0
11:17:01.421,-1.0
11:17:01.628,-1.0
11:17:01.831,-1.0
11:17:02.040,-1.0
11:17:02.245,-1.0
11:17:02.449,-1.0
11:17:02.652,-1.0
11:17:02.856,-1.0
11:17:03.060,-1.0
11:17:03.269,-1.0
11:17:03.475,-1.0
11:17:03.681,-1.0
11:17:03.888,-1.0
11:17:04.104,-1.0
11:17:04.312,-1.0
11:17:04.521,-1.0
11:17:04.728,-1.0
11:17:04.939,-1.0
11:17:05.144,-1.0
11:17:05.348,-1.0
11:17:05.552,-1.0
11:17:05.765,-1.0
11:17:05.975,-1.0
11:17:06.178,-1.0
11:17:06.381,-1.0
11:17:06.587,-1.0
11:17:06.792,-1.0
11:17:07.003,-1.0
11:17:07.231,-1.0
11:17:07.435,-1.0
11:17:07.642,-1.0
11:17:07.845,-1.0
11:17:08.049,-1.0
11:17:08.264,-1.0
11:17:08.469,-1.0
11:17:08.676,-1.0
11:17:08.879,-1.0
11:17:09.086,-1.0
11:17:09.291,-1.0
11:17:09.495,-1.0
11:17:09.703,-1.0
11:17:09.908,-1.0
11:17:10.117,-1.0
11:17:10.320,-1.0
11:17:10.526,-1.0
11:17:10.732,-1.0
11:17:10.935,-1.0
11:17:11.140,-1.0
11:17:11.342,-1.0
11:17:11.546,-1.0
11:17:11.753,-1.0
11:17:11.957,-1.0
11:17:12.164,-1.0
11:17:12.368,-1.0
11:17:12.576,-1.0
11:17:12.784,-1.0
11:17:12.992,-1.0
11:17:13.198,-1.0
11:17:13.401,-1.0
11:17:13.605,-1.0
11:17:13.809,-1.0
