time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:16:32,STABILIZE,-0.0006431854562833905,0.0011313389986753464,0.026201434433460236,0.00025057329912669957,0.00039939009002409875,0.002181969815865159,583990.0,-35.3632589,149.1652646,3.0,-1.0,1.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:16:34,STABILIZE,-0.000989580963505432,0.000921344937523827,0.025264481082558632,0.0002467524027451873,0.0002426741411909461,0.0018906004261225462,583980.0,-35.363258875,149.1652645,0.0,-1.0,1.0,1.0,0.0,1.25,-1000.0,0.0,0.25,0.25
11:16:36,STABILIZE,-0.0010567694747199614,0.0009457838023081422,0.024577433243393898,0.00028272689087316394,0.0002567662353006502,0.0018679396016523242,583980.0,-35.3632588,149.1652645,0.0,-1.0,0.3333333333333333,0.3333333333333333,0.0,1.75,-1000.0,0.0,0.0,0.25
11:16:38,STABILIZE,-0.0007882536738179624,0.0010180443059653044,0.02384754829108715,0.0002705362276174128,0.00021909919450990856,0.0016805068589746952,583992.5,-35.3632588,149.1652645,7.25,-1.0,0.0,-1.0,0.0,1.25,-1000.0,0.5,0.0,0.0
11:16:42,STABILIZE,-0.00032787159822570783,0.0010035069038470585,0.022512232263882954,0.0002723108627833426,0.00021146026362354556,0.0016674583700175087,583993.3333333334,-35.3632588,149.1652645,9.0,-1.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:16:47,AUTO,-0.0008071635578138133,0.0009761452674865723,0.021366517680386703,0.00022508231146881977,0.00021326469141058624,0.0014528754206063847,583980.0,-35.36325879999999,149.1652645,0.0,-1.0,1.0,0.0,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.5,0.3333333333333333
11:16:49,AUTO,-0.000846011428317676,0.0010396486904937774,0.02096324786543846,0.00031643229885958135,0.0002745853950424741,0.0013742820398571591,583983.3333333334,-35.36325876666667,149.16526446666668,7.166666666666667,-0.3333333333333333,0.3333333333333333,0.0,0.0,1.5,-1000.0,0.8333333333333334,0.5,1.0
11:16:50,AUTO,-0.0006847775657661259,0.0012253094464540482,0.020812945440411568,0.00039402878610417247,0.00026919087395071983,0.0013814335688948631,583990.0,-35.3632587,149.1652644,12.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,1.0,1.0
11:16:51,AUTO,-0.0005141414585523307,0.001413046265952289,0.02065928839147091,0.0002953684888780117,0.00022479722974821925,0.0014100226107984781,583990.0,-35.3632587,149.1652644,12.0,0.0,0.0,0.0,0.0,2.0,-1000.0,1.0,1.0,1.0
11:16:52,AUTO,0.0006182339299508991,0.0010876442053510498,0.02049303986132145,0.0014285551636324574,-0.0016266886668745428,0.0014629049304251869,584003.3333333334,-35.3632586,149.16526440000004,25.333333333333332,0.0,0.0,-10.166666666666666,0.0,1.0,-1046.1666666666667,1.6666666666666667,-1.0,0.6666666666666666
11:16:53,AUTO,0.01963009457103908,-0.001375757559435442,0.019694600999355317,0.034417472407221796,-0.004298590216785669,0.0017880275379866361,585260.0,-35.36325852,149.1652645,1284.0,1.6,6.2,-137.6,0.0,-0.6,-1037.0,34.8,-3.4,1.4
11:16:55,AUTO,0.026305616988490026,0.02294563432224095,-0.06605190706128876,-0.07828041973213355,0.0804824832205971,-0.14746493574542305,587961.6666666666,-35.36325626666667,149.16527111666667,3985.5,19.0,65.16666666666667,-143.5,5.5,-14.0,-1000.0,-77.33333333333333,80.66666666666667,-147.33333333333334
11:16:57,AUTO,-0.14147742092609406,0.03135875340861579,-0.43290679653485614,0.010363920126110315,-0.07553300789246957,-0.044320877525024116,590880.0,-35.36325543333333,149.16527671666665,6904.166666666667,-69.16666666666667,-41.833333333333336,-142.33333333333334,15.333333333333334,24.5,-1001.1666666666666,11.166666666666666,-74.16666666666667,-44.333333333333336
