time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
11:16:30.156,584000,0,0,0,1,-2,2,0
11:16:30.359,584000,0,0,0,1,-2,2,0
11:16:30.561,584000,0,0,0,1,-2,2,0
11:16:30.763,584000,0,0,0,1,-2,2,0
11:16:30.964,584000,0,0,0,1,-2,2,0
11:16:31.166,584000,0,0,0,1,-2,2,0
11:16:31.368,584000,0,0,0,1,-2,2,0
11:16:31.569,584000,0,0,0,1,-2,2,0
11:16:31.772,584000,0,0,0,1,-2,2,0
11:16:31.974,584000,0,0,0,1,-2,2,0
11:16:32.176,583990,0,0,0,1,-1,1,1
11:16:32.377,583990,0,0,0,1,-1,1,1
11:16:32.581,583990,0,0,0,1,-1,1,1
11:16:32.784,583990,0,0,0,1,-1,1,1
11:16:32.986,583990,0,0,0,1,-1,1,1
11:16:33.199,583990,0,0,0,1,-1,1,1
11:16:33.405,583990,0,0,0,1,-1,1,1
11:16:33.610,583990,0,0,0,1,-1,1,1
11:16:33.811,583990,0,0,0,1,-1,1,1
11:16:34.018,583990,0,0,0,1,-1,1,1
11:16:34.222,583980,0,0,0,1,-1,1,1
11:16:34.426,583980,0,0,0,1,-1,1,1
11:16:34.637,583980,0,0,0,1,-1,1,1
11:16:34.841,583980,0,0,0,1,-1,1,1
11:16:35.056,583980,0,0,0,1,-1,1,1
11:16:35.265,583980,0,0,0,1,-1,1,1
11:16:35.468,583980,0,0,0,1,-1,1,1
11:16:35.672,583980,0,0,0,1,-1,1,1
11:16:35.875,583980,0,0,0,1,-1,1,1
11:16:36.079,583980,0,0,0,1,-1,1,1
11:16:36.282,583980,0,0,0,1,-1,0,0
11:16:36.495,583980,0,0,0,1,-1,0,0
11:16:36.705,583980,0,0,0,1,-1,0,0
11:16:36.908,583980,0,0,0,1,-1,0,0
11:16:37.111,583980,0,0,0,1,-1,0,0
11:16:37.315,583980,0,0,0,1,-1,0,0
11:16:37.518,583980,0,0,0,1,-1,0,0
11:16:37.720,583980,0,0,0,1,-1,0,0
11:16:37.922,583980,0,0,0,1,-1,0,0
11:16:38.128,583990,0,0,0,1,-1,0,-1
11:16:38.330,584000,0,0,0,1,-1,0,-1
11:16:38.537,584000,0,0,0,1,-1,0,-1
11:16:38.742,584000,0,0,0,1,-1,0,-1
11:16:38.947,584000,0,0,0,1,-1,0,-1
11:16:39.155,584000,0,0,0,1,-1,0,-1
11:16:39.364,584000,0,0,0,1,-1,0,-1
11:16:39.569,584000,0,0,0,1,-1,0,-1
11:16:39.775,584000,0,0,0,1,-1,0,-1
11:16:39.994,584000,0,0,0,1,-1,0,-1
11:16:40.199,584000,0,0,0,1,-1,0,-1
11:16:40.402,584000,0,0,0,1,-1,0,-1
11:16:40.604,584000,0,0,0,1,-1,0,-1
11:16:40.811,584000,0,0,0,1,-1,0,-1
11:16:41.013,584000,0,0,0,1,-1,0,-1
11:16:41.218,584000,0,0,0,1,-1,0,-1
11:16:41.427,584000,0,0,0,1,-1,0,-1
11:16:41.635,584000,0,0,0,1,-1,0,-1
11:16:41.838,584000,0,0,0,1,-1,0,-1
11:16:42.042,584000,0,0,0,1,-1,0,-1
11:16:42.246,583990,0,0,0,1,-1,2,0
11:16:42.453,583990,0,0,0,1,-1,2,0
11:16:42.660,583990,0,0,0,1,-1,2,0
11:16:42.866,583990,0,0,0,1,-1,2,0
11:16:43.070,583990,0,0,0,1,-1,2,0
11:16:43.276,583990,0,0,0,1,-1,2,0
11:16:43.482,583990,0,0,0,1,-1,2,0
11:16:43.685,583990,0,0,0,1,-1,2,0
11:16:43.895,583990,0,0,0,1,-1,2,0
11:16:44.101,583990,0,0,0,1,-1,2,0
11:16:44.308,583990,0,0,0,1,-1,2,0
11:16:44.510,583990,0,0,0,1,-1,2,0
11:16:44.712,583990,0,0,0,1,-1,2,0
11:16:44.915,583990,0,0,0,1,-1,2,0
11:16:45.123,583990,0,0,0,1,-1,2,0
11:16:45.327,583990,0,0,0,1,-1,2,0
11:16:45.534,583990,0,0,0,1,-1,2,0
11:16:45.737,583990,0,0,0,1,-1,2,0
11:16:47.284,583990,0,0,0,1,-1,2,0
11:16:47.488,583990,0,0,0,1,-1,2,0
11:16:47.695,583980,0,0,0,1,-1,1,0
11:16:47.901,583980,1,0,0,0,-1,1,0
11:16:48.104,583980,1,0,0,0,-1,1,0
11:16:48.308,583980,1,0,0,0,-1,1,0
11:16:48.514,583980,1,0,0,0,-1,1,0
11:16:48.721,583980,1,0,0,0,-1,1,0
11:16:48.925,583980,1,0,0,0,-1,1,0
11:16:49.130,583980,1,0,0,0,-1,1,0
11:16:49.336,583980,1,0,0,0,-1,1,0
11:16:49.542,583980,1,0,0,0,-1,1,0
11:16:49.750,583980,1,0,0,0,-1,1,0
11:16:49.955,583990,1,0,0,0,0,0,0
11:16:50.157,583990,1,0,0,0,0,0,0
11:16:50.360,583990,1,0,0,0,0,0,0
11:16:50.569,583990,1,0,0,0,0,0,0
11:16:50.773,583990,1,0,0,0,0,0,0
11:16:50.975,583990,1,0,0,0,0,0,0
11:16:51.182,583990,1,0,0,0,0,0,0
11:16:51.389,583990,1,0,0,0,0,0,0
11:16:51.593,583990,1,0,0,0,0,0,0
11:16:51.796,583990,1,0,0,0,0,0,0
11:16:51.998,583990,1,0,0,0,0,0,0
11:16:52.201,584070,1,0,0,0,0,0,-48
11:16:52.405,584070,1,0,0,0,0,0,-48
11:16:52.609,584070,1,0,0,0,0,0,-48
11:16:52.815,584070,1,0,0,0,0,0,-48
11:16:53.018,584070,1,0,0,0,0,0,-48
11:16:53.221,584070,1,0,0,0,0,0,-48
11:16:53.425,584070,1,0,0,0,0,0,-48
11:16:53.629,584070,1,0,0,0,0,0,-48
11:16:53.832,585250,1,0,0,0,1,4,-143
11:16:54.037,585980,1,0,0,0,3,16,-147
11:16:54.242,585980,1,0,0,0,3,16,-147
11:16:54.447,585980,1,0,0,0,3,16,-147
11:16:54.650,585980,1,0,0,0,3,16,-147
11:16:54.854,585980,1,0,0,0,3,16,-147
11:16:55.057,585980,1,0,0,0,3,16,-147
11:16:55.264,588130,1,0,0,0,22,76,-141
11:16:55.469,588540,1,0,0,0,24,73,-144
11:16:55.677,588540,1,0,0,0,24,73,-144
11:16:55.883,588960,1,0,0,0,24,64,-147
11:16:56.088,588960,1,0,0,0,24,64,-147
11:16:56.294,588960,1,0,0,0,24,64,-147
11:16:56.503,588960,1,0,0,0,24,64,-147
11:16:56.710,588960,1,0,0,0,24,64,-147
11:16:56.913,588960,1,0,0,0,24,64,-147
11:16:57.116,588960,1,0,0,0,24,64,-147
11:16:57.321,588960,1,0,0,0,24,64,-147
11:16:57.525,591100,1,0,0,0,-85,-58,-141
11:16:57.728,591780,1,0,0,0,-139,-99,-140
11:16:57.932,591780,1,0,0,0,-139,-99,-140
11:16:58.137,591780,1,0,0,0,-139,-99,-140
11:16:58.341,591780,1,0,0,0,-139,-99,-140
11:16:58.547,591780,1,0,0,0,-139,-99,-140
11:16:58.751,591780,1,0,0,0,-139,-99,-140
11:16:58.954,591780,1,0,0,0,-139,-99,-140
11:16:59.160,591780,1,0,0,0,-139,-99,-140
11:16:59.363,591780,1,0,0,0,-139,-99,-140
11:16:59.568,594090,1,0,0,0,-99,-96,-157
11:16:59.773,594460,1,0,0,0,-74,-73,-156
11:16:59.980,594460,1,0,0,0,-74,-73,-156
11:17:00.189,594460,1,0,0,0,-74,-73,-156
11:17:00.393,594460,1,0,0,0,-74,-73,-156
11:17:00.599,594460,1,0,0,0,-74,-73,-156
11:17:00.807,594460,1,0,0,0,-74,-73,-156
11:17:01.011,594460,1,0,0,0,-74,-73,-156
11:17:01.216,594460,1,0,0,0,-74,-73,-156
11:17:01.419,594460,1,0,0,0,-74,-73,-156
11:17:01.625,596260,1,0,0,0,64,83,-127
11:17:01.829,597210,1,0,0,0,158,169,-102
11:17:02.036,597210,1,0,0,0,158,169,-102
11:17:02.241,597210,1,0,0,0,158,169,-102
11:17:02.447,597210,1,0,0,0,158,169,-102
11:17:02.650,597210,1,0,0,0,158,169,-102
11:17:02.853,597210,1,0,0,0,158,169,-102
11:17:03.057,597210,1,0,0,0,158,169,-102
11:17:03.262,597210,1,0,0,0,158,169,-102
11:17:03.470,597210,1,0,0,0,158,169,-102
