,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
00:23:52.328,60569.0,0.3,0.5,-7.9,0.25,2.1,0.0,5193.0,340.0,1.0
00:23:58.047,190137.0,0.3,0.9,-9.8,0.25,0.4,0.0,7442.0,120.0,1.0
00:24:03.786,140980.0,0.5,0.2,-8.9,0.25,3.4,0.0,28166.0,60.0,1.0
00:24:09.013,23362.0,0.4,0.7,-5.0,0.25,2.6,0.0,22761.0,280.0,1.0
00:24:14.676,189857.0,0.5,0.7,-9.6,0.25,0.8,0.0,2984.0,190.0,1.0
00:24:19.357,103107.0,0.3,0.7,-3.1,0.25,1.8,0.0,2054.0,700.0,1.0
00:24:25.099,24120.0,0.4,0.7,-3.7,0.25,0.8,0.0,9283.0,500.0,1.0
00:24:30.744,19521.0,0.3,0.9,-5.0,0.25,1.6,0.0,166.0,420.0,1.0
00:24:35.416,5079.0,0.4,1.2,-1.3,0.25,0.6,0.0,1701.0,130.0,1.0
00:24:41.078,51369.0,0.4,0.2,-6.8,0.25,1.6,0.0,25394.0,740.0,1.0
00:24:46.802,195860.0,0.2,0.9,-6.8,0.25,0.2,0.0,654.0,810.0,1.0
00:24:51.452,151817.0,0.2,0.4,5.8,0.25,0.2,0.0,8455.0,10.0,1.0
00:24:57.012,79582.0,0.5,1.3,-8.9,0.25,0.2,0.0,8780.0,120.0,1.0
00:25:02.751,16428.0,0.2,0.3,0.2,0.25,0.3,0.0,3895.0,440.0,1.0
00:25:07.561,33659.0,0.4,1.8,-4.2,0.25,0.4,0.0,2370.0,160.0,1.0
00:25:12.756,1892.0,0.4,1.1,-7.9,0.25,0.4,0.0,5627.0,80.0,1.0
00:25:17.528,43211.0,0.9,0.2,-2.2,0.25,0.6,0.0,838.0,920.0,1.0
00:25:22.789,94313.0,0.4,0.9,-6.5,0.25,0.4,0.0,10678.0,80.0,1.0
00:25:27.558,23171.0,0.5,0.7,-6.2,0.25,0.3,0.0,28146.0,110.0,1.0
00:25:32.633,66741.0,0.5,0.9,-6.5,0.25,3.8,0.0,459.0,350.0,1.0
00:25:37.390,26959.0,0.5,0.5,-2.9,0.25,0.1,0.0,1293.0,290.0,1.0
00:25:43.212,119540.0,0.9,0.3,-6.5,0.25,0.1,0.0,3694.0,240.0,1.0
00:25:48.867,210974.0,0.2,0.9,-5.6,0.25,0.8,0.0,3485.0,210.0,1.0
00:25:53.614,55025.0,0.2,0.9,-3.5,0.25,2.9,0.0,1571.0,60.0,1.0
00:25:58.798,59540.0,0.2,0.5,-8.1,0.25,0.8,0.0,15240.0,550.0,1.0
00:26:03.597,6897.0,0.5,0.7,-8.1,0.25,0.6,0.0,14294.0,260.0,1.0
00:26:08.888,96260.0,0.3,1.9,-9.8,0.25,0.1,0.0,9749.0,110.0,1.0
00:26:13.553,20347.0,0.4,0.7,-4.3,0.25,1.5,0.0,18942.0,100.0,1.0
00:26:18.898,24468.0,1.1,0.9,-6.2,0.25,1.0,0.0,3214.0,10.0,1.0
00:26:23.566,14665.0,0.2,0.5,-8.8,0.25,2.4,0.0,4053.0,110.0,1.0
00:26:28.729,15993.0,0.7,0.7,-9.0,0.25,1.0,0.0,9601.0,780.0,1.0
00:26:33.459,23479.0,0.7,0.5,-0.1,0.25,0.4,0.0,7514.0,350.0,1.0
00:26:39.077,229425.0,0.3,0.7,-3.0,0.25,1.8,0.0,15681.0,60.0,1.0
00:26:44.902,3568.0,0.3,0.4,-7.9,0.25,2.9,0.0,588.0,220.0,1.0
00:26:49.628,201225.0,0.7,0.9,-4.9,0.25,0.8,0.0,10603.0,320.0,1.0
00:26:54.818,54835.0,0.7,0.3,-5.5,0.25,1.9,0.0,7145.0,290.0,1.0
00:26:59.658,18382.0,0.3,1.3,-0.6,0.25,0.8,0.0,13981.0,30.0,1.0
00:27:05.037,143810.0,0.7,1.3,-9.2,0.25,2.1,0.0,13191.0,110.0,1.0
00:27:10.634,9278.0,0.5,0.4,-5.8,0.25,0.6,0.0,9580.0,240.0,1.0
00:27:15.354,205887.0,0.9,0.2,-4.4,0.25,0.6,0.0,201.0,220.0,1.0
00:27:21.049,152367.0,0.5,0.3,-8.9,0.25,1.8,0.0,7353.0,80.0,1.0
00:27:26.718,7626.0,0.2,0.9,-2.9,0.25,0.1,0.0,19722.0,10.0,1.0
00:27:31.535,8508.0,0.2,0.7,-1.2,0.25,3.2,0.0,19085.0,80.0,1.0
00:27:36.679,4972.0,0.4,0.7,-8.1,0.25,2.9,0.0,9587.0,150.0,1.0
00:27:41.336,23384.0,0.3,0.5,-8.9,0.25,0.8,0.0,9278.0,410.0,1.0
00:27:47.165,163206.0,0.9,0.5,1.3,0.25,1.2,0.0,65.0,320.0,1.0
00:27:52.842,14929.0,0.7,0.4,-6.9,0.25,1.5,0.0,2480.0,580.0,1.0
00:27:57.587,118867.0,0.7,0.4,-9.2,0.25,3.2,0.0,2004.0,380.0,1.0
00:28:02.765,54940.0,0.3,0.9,-9.7,0.25,3.2,0.0,635.0,10.0,1.0
00:28:07.506,35895.0,0.5,0.4,-9.2,0.25,2.5,0.0,16566.0,250.0,1.0
00:28:12.725,98960.0,0.7,1.1,-9.7,0.25,0.2,0.0,29132.0,110.0,1.0
00:28:17.439,86433.0,0.5,0.7,-6.3,0.25,2.1,0.0,6834.0,240.0,1.0
00:28:23.147,20570.0,0.4,0.7,-3.1,0.25,2.1,0.0,6995.0,480.0,1.0
00:28:28.748,142499.0,0.4,1.3,-8.2,0.25,0.3,0.0,8169.0,650.0,1.0
00:28:33.484,25993.0,0.5,0.9,-2.2,0.25,0.1,0.0,6161.0,80.0,1.0
00:28:39.178,107145.0,0.4,0.5,-9.6,0.25,2.4,0.0,29143.0,10.0,1.0
00:28:44.804,27348.0,0.2,1.4,-5.3,0.25,2.4,0.0,31879.0,180.0,1.0
00:28:49.479,42570.0,0.5,0.9,-8.1,0.25,3.7,0.0,4577.0,470.0,1.0
