time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:43:20.506,1,53279,-60,165,-152
11:43:20.708,1,53279,-60,165,-152
11:43:20.910,1,53279,-60,165,-152
11:43:21.113,1,53279,-60,165,-152
11:43:21.316,1,53279,-60,165,-152
11:43:21.517,1,53279,-60,165,-152
11:43:21.719,1,54264,288,-53,-8
11:43:21.921,1,54194,204,-51,38
11:43:22.127,1,54194,204,-51,38
11:43:22.329,1,54194,204,-51,38
11:43:22.532,1,54194,204,-51,38
11:43:22.733,1,54194,204,-51,38
11:43:22.938,1,54194,204,-51,38
11:43:23.140,1,54194,204,-51,38
11:43:23.344,1,54194,204,-51,38
11:43:23.547,1,54194,204,-51,38
11:43:23.748,1,53419,16,-2,54
11:43:23.950,1,53052,-21,6,38
11:43:24.152,1,53052,-21,6,38
11:43:24.361,1,53052,-21,6,38
11:43:24.564,1,53052,-21,6,38
11:43:24.768,1,53052,-21,6,38
11:43:24.970,1,53052,-21,6,38
11:43:25.173,1,53052,-21,6,38
11:43:25.375,1,53052,-21,6,38
11:43:25.578,1,53052,-21,6,38
11:43:25.779,1,52403,-13,-13,31
11:43:25.981,1,52319,-9,-15,31
11:43:26.183,1,52319,-9,-15,31
11:43:26.387,1,52319,-9,-15,31
11:43:26.594,1,52319,-9,-15,31
11:43:26.797,1,52319,-9,-15,31
11:43:27.001,1,52319,-9,-15,31
11:43:27.203,1,52319,-9,-15,31
11:43:27.406,1,52319,-9,-15,31
11:43:27.607,1,52100,-1,-16,31
11:43:27.809,1,51761,6,-10,32
11:43:28.012,1,51673,7,-7,32
11:43:28.214,1,51673,7,-7,32
11:43:28.416,1,51673,7,-7,32
11:43:28.620,1,51673,7,-7,32
11:43:28.823,1,51673,7,-7,32
11:43:29.026,1,51673,7,-7,32
11:43:29.231,1,51673,7,-7,32
11:43:29.433,1,51673,7,-7,32
11:43:29.638,1,51673,7,-7,32
11:43:29.841,1,49523,11,10,243
11:43:30.043,1,48882,11,14,250
11:43:30.245,1,48882,11,14,250
11:43:30.447,1,48882,11,14,250
11:43:30.651,1,48882,11,14,250
11:43:30.854,1,48882,11,14,250
11:43:31.057,1,48882,11,14,250
11:43:31.259,1,48882,11,14,250
11:43:31.461,1,48882,11,14,250
11:43:31.662,1,46952,11,16,240
11:43:31.864,1,44586,9,15,215
11:43:32.067,1,44031,9,15,211
11:43:32.270,1,44031,9,15,211
11:43:32.472,1,44031,9,15,211
11:43:32.674,1,44031,9,15,211
11:43:32.882,1,44031,9,15,211
11:43:33.083,1,44031,9,15,211
11:43:33.286,1,44031,9,15,211
11:43:33.489,1,44031,9,15,211
11:43:33.693,1,44031,9,15,211
11:43:33.897,1,41879,4,6,206
11:43:34.101,1,39735,0,-5,210
11:43:34.303,1,39199,-1,-10,208
11:43:34.505,1,39199,-1,-10,208
11:43:34.709,1,39199,-1,-10,208
11:43:34.913,1,39199,-1,-10,208
11:43:35.116,1,39199,-1,-10,208
11:43:35.320,1,39199,-1,-10,208
11:43:35.522,1,39199,-1,-10,208
11:43:35.723,1,39199,-1,-10,208
11:43:35.925,1,39199,-1,-10,208
11:43:36.127,1,37909,-2,-20,69
11:43:36.329,1,37724,-3,-21,76
11:43:36.531,1,37724,-3,-21,76
11:43:36.734,1,37724,-3,-21,76
11:43:36.937,1,37724,-3,-21,76
11:43:37.139,1,37724,-3,-21,76
11:43:37.341,1,37724,-3,-21,76
11:43:37.545,1,37724,-3,-21,76
11:43:37.747,1,37724,-3,-21,76
11:43:37.949,1,37116,-3,-23,90
11:43:38.150,1,36022,-3,-24,164
11:43:38.354,1,35166,-3,-22,168
11:43:38.557,1,35166,-3,-22,168
11:43:38.765,1,35166,-3,-22,168
11:43:38.968,1,35166,-3,-22,168
11:43:39.170,1,35166,-3,-22,168
11:43:39.371,1,35166,-3,-22,168
11:43:39.575,1,35166,-3,-22,168
11:43:39.779,1,35166,-3,-22,168
11:43:39.981,1,35166,-3,-22,168
11:43:40.185,1,33769,-7,-28,150
11:43:40.389,1,31892,-8,-31,145
11:43:40.591,1,31892,-8,-31,145
11:43:40.794,1,31892,-8,-31,145
11:43:40.996,1,31892,-8,-31,145
11:43:41.201,1,31892,-8,-31,145
11:43:41.405,1,31892,-8,-31,145
11:43:41.607,1,31892,-8,-31,145
11:43:41.808,1,31892,-8,-31,145
11:43:42.011,1,31892,-8,-31,145
11:43:42.213,1,30397,-5,-22,152
11:43:42.415,1,28824,-1,-11,153
11:43:42.617,1,28824,-1,-11,153
11:43:42.823,1,28824,-1,-11,153
11:43:43.036,1,28824,-1,-11,153
11:43:43.238,1,28824,-1,-11,153
11:43:43.441,1,28824,-1,-11,153
11:43:43.643,1,28824,-1,-11,153
11:43:43.845,1,28824,-1,-11,153
11:43:44.046,1,28824,-1,-11,153
11:43:44.248,1,26209,3,-1,348
11:43:44.452,1,22451,9,14,371
11:43:44.654,1,22451,9,14,371
11:43:44.856,1,22451,9,14,371
11:43:45.063,1,22451,9,14,371
11:43:45.266,1,22451,9,14,371
11:43:45.469,1,22451,9,14,371
11:43:45.670,1,22451,9,14,371
11:43:45.873,1,22451,9,14,371
11:43:46.075,1,22451,9,14,371
11:43:46.278,1,20273,9,17,336
11:43:46.481,1,16492,4,13,255
11:43:46.684,1,15861,3,13,234
11:43:46.886,1,15861,3,13,234
11:43:47.087,1,15861,3,13,234
11:43:47.294,1,15861,3,13,234
11:43:47.496,1,15861,3,13,234
11:43:47.698,1,15861,3,13,234
11:43:47.902,1,15861,3,13,234
11:43:48.105,1,15861,3,13,234
11:43:48.306,1,13582,3,15,129
11:43:48.511,1,12959,4,18,107
11:43:48.715,1,12959,4,18,107
11:43:48.920,1,12959,4,18,107
11:43:49.122,1,12959,4,18,107
11:43:49.324,1,12959,4,18,107
11:43:49.527,1,12959,4,18,107
11:43:49.730,1,12959,4,18,107
11:43:49.932,1,12959,4,18,107
11:43:50.135,1,12344,8,28,2
11:43:50.338,1,12390,8,28,13
11:43:50.546,1,12390,8,28,13
11:43:50.750,1,12390,8,28,13
11:43:50.952,1,12390,8,28,13
11:43:51.154,1,12390,8,28,13
11:43:51.359,1,12390,8,28,13
11:43:51.561,1,12390,8,28,13
11:43:51.767,1,12390,8,28,13
11:43:51.970,1,12390,8,28,13
11:43:52.173,1,12176,8,26,33
11:43:52.377,1,11839,7,22,39
11:43:52.582,1,11839,7,22,39
11:43:52.785,1,11839,7,22,39
11:43:52.986,1,11839,7,22,39
11:43:53.188,1,11839,7,22,39
11:43:53.391,1,11839,7,22,39
11:43:53.593,1,11839,7,22,39
11:43:53.796,1,11839,7,22,39
11:43:53.997,1,11839,7,22,39
11:43:54.199,1,11075,6,19,76
11:43:54.403,1,10655,5,16,34
11:43:54.605,1,10655,5,16,34
11:43:54.808,1,10655,5,16,34
11:43:55.012,1,10655,5,16,34
11:43:55.214,1,10655,5,16,34
11:43:55.416,1,10655,5,16,34
11:43:55.618,1,10655,5,16,34
11:43:55.821,1,10655,5,16,34
11:43:56.023,1,10454,5,12,27
11:43:56.226,1,10067,3,6,33
11:43:56.428,1,10067,3,6,33
11:43:56.631,1,10067,3,6,33
11:43:56.833,1,10067,3,6,33
11:43:57.038,1,10067,3,6,33
11:43:57.240,1,10067,3,6,33
11:43:57.445,1,10067,3,6,33
11:43:57.647,1,10067,3,6,33
11:43:57.848,1,10067,3,6,33
11:43:58.051,1,9644,4,7,32
11:43:58.253,1,9386,3,6,33
11:43:58.454,1,9386,3,6,33
11:43:58.657,1,9386,3,6,33
11:43:58.859,1,9386,3,6,33
11:43:59.061,1,9386,3,6,33
11:43:59.265,1,9386,3,6,33
11:43:59.467,1,9386,3,6,33
11:43:59.668,1,9386,3,6,33
11:43:59.874,1,9386,3,6,33
11:44:00.079,1,8874,2,8,35
11:44:00.282,1,8792,2,8,31
11:44:00.485,1,8792,2,8,31
11:44:00.690,1,8792,2,8,31
11:44:00.892,1,8792,2,8,31
11:44:01.095,1,8792,2,8,31
11:44:01.298,1,8792,2,8,31
11:44:01.500,1,8792,2,8,31
11:44:01.703,1,8792,2,8,31
11:44:01.906,1,8518,2,9,30
11:44:02.109,1,8241,2,10,-5
11:44:02.312,1,8241,2,10,-5
11:44:02.517,1,8241,2,10,-5
11:44:02.719,1,8241,2,10,-5
11:44:02.920,1,8241,2,10,-5
11:44:03.125,1,8241,2,10,-5
11:44:03.327,1,8241,2,10,-5
11:44:03.533,1,8241,2,10,-5
11:44:03.734,1,8241,2,10,-5
11:44:03.937,1,8324,2,11,-5
11:44:04.139,1,8353,2,11,-2
11:44:04.341,1,8353,2,11,-2
11:44:04.546,1,8353,2,11,-2
11:44:04.750,1,8353,2,11,-2
11:44:04.952,1,8353,2,11,-2
11:44:05.154,1,8353,2,11,-2
11:44:05.357,1,8353,2,11,-2
11:44:05.560,1,8353,2,11,-2
11:44:05.761,1,8353,2,11,-2
11:44:05.965,1,8359,2,11,-1
11:44:06.167,1,8362,3,11,0
11:44:06.369,1,8362,3,11,0
11:44:06.571,1,8362,3,11,0
11:44:06.775,1,8362,3,11,0
11:44:06.976,1,8362,3,11,0
11:44:07.178,1,8362,3,11,0
11:44:07.381,1,8362,3,11,0
11:44:07.584,1,8362,3,11,0
11:44:07.786,1,8250,2,8,3
11:44:07.989,1,8244,2,9,0
11:44:08.191,1,8244,2,9,0
11:44:08.394,1,8244,2,9,0
11:44:08.597,1,8244,2,9,0
11:44:08.801,1,8244,2,9,0
11:44:09.004,1,8244,2,9,0
11:44:09.209,1,8244,2,9,0
11:44:09.414,1,8244,2,9,0
11:44:09.615,1,8244,2,9,0
11:44:09.820,1,8244,2,9,0
11:44:10.022,1,8257,4,13,-1
11:44:10.224,1,8259,4,13,-1
11:44:10.426,1,8259,4,13,-1
11:44:10.627,1,8259,4,13,-1
11:44:10.828,1,8259,4,13,-1
11:44:11.032,1,8259,4,13,-1
11:44:11.237,1,8259,4,13,-1
11:44:11.441,1,8259,4,13,-1
11:44:11.644,1,8259,4,13,-1
11:44:11.846,1,8266,5,15,-1
11:44:12.047,1,8264,4,14,0
11:44:12.251,1,8264,4,14,0
11:44:12.467,1,8264,4,14,0
11:44:12.673,1,8264,4,14,0
11:44:12.875,1,8264,4,14,0
11:44:13.077,1,8264,4,14,0
11:44:13.279,1,8264,4,14,0
11:44:13.481,1,8264,4,14,0
11:44:13.683,1,8264,4,14,0
11:44:13.885,1,8265,1,8,0
11:44:14.088,1,8266,1,8,0
11:44:14.292,1,8266,1,8,0
11:44:14.497,1,8266,1,8,0
11:44:14.701,1,8266,1,8,0
11:44:14.903,1,8266,1,8,0
11:44:15.104,1,8266,1,8,0
11:44:15.308,1,8266,1,8,0
11:44:15.512,1,8266,1,8,0
11:44:15.714,1,8266,1,8,0
11:44:15.918,1,7945,0,5,43
11:44:16.119,1,7642,1,5,37
11:44:16.322,1,7642,1,5,37
11:44:16.528,1,7642,1,5,37
11:44:16.730,1,7642,1,5,37
11:44:16.934,1,7642,1,5,37
11:44:17.137,1,7642,1,5,37
11:44:17.339,1,7642,1,5,37
11:44:17.540,1,7642,1,5,37
11:44:17.745,1,7271,0,4,35
11:44:17.947,1,7012,0,3,32
11:44:18.149,1,6925,0,2,33
11:44:18.351,1,6925,0,2,33
11:44:18.556,1,6925,0,2,33
11:44:18.757,1,6925,0,2,33
11:44:18.961,1,6925,0,2,33
11:44:19.163,1,6925,0,2,33
11:44:19.367,1,6925,0,2,33
11:44:19.570,1,6925,0,2,33
11:44:19.774,1,6925,0,2,33
11:44:19.977,1,6412,-3,-4,34
11:44:20.179,1,6240,-3,-6,32
11:44:20.382,1,6240,-3,-6,32
11:44:20.586,1,6240,-3,-6,32
11:44:20.787,1,6240,-3,-6,32
11:44:20.990,1,6240,-3,-6,32
11:44:21.193,1,6240,-3,-6,32
11:44:21.397,1,6240,-3,-6,32
11:44:21.599,1,6240,-3,-6,32
11:44:21.801,1,6240,-3,-6,32
11:44:22.004,1,5898,-4,-8,32
11:44:22.205,1,5557,-4,-8,33
11:44:22.408,1,5557,-4,-8,33
11:44:22.612,1,5557,-4,-8,33
11:44:22.813,1,5557,-4,-8,33
11:44:23.016,1,5557,-4,-8,33
11:44:23.218,1,5557,-4,-8,33
11:44:23.421,1,5557,-4,-8,33
11:44:23.624,1,5557,-4,-8,33
11:44:23.827,1,5557,-4,-8,33
11:44:24.031,1,5051,-5,-9,33
11:44:24.233,1,4879,-6,-11,32
11:44:24.435,1,4879,-6,-11,32
11:44:24.640,1,4879,-6,-11,32
11:44:24.844,1,4879,-6,-11,32
11:44:25.046,1,4879,-6,-11,32
11:44:25.248,1,4879,-6,-11,32
11:44:25.452,1,4879,-6,-11,32
11:44:25.655,1,4879,-6,-11,32
11:44:25.859,1,4569,-6,-10,31
11:44:26.063,1,4228,-3,-4,32
11:44:26.266,1,4228,-3,-4,32
11:44:26.468,1,4228,-3,-4,32
11:44:26.670,1,4228,-3,-4,32
11:44:26.873,1,4228,-3,-4,32
11:44:27.075,1,4228,-3,-4,32
11:44:27.276,1,4228,-3,-4,32
11:44:27.478,1,4228,-3,-4,32
11:44:27.681,1,4228,-3,-4,32
11:44:27.883,1,3805,0,0,33
11:44:28.085,1,3555,0,2,32
11:44:28.287,1,3555,0,2,32
11:44:28.493,1,3555,0,2,32
11:44:28.694,1,3555,0,2,32
11:44:28.895,1,3555,0,2,32
11:44:29.098,1,3555,0,2,32
11:44:29.299,1,3555,0,2,32
11:44:29.502,1,3555,0,2,32
11:44:29.704,1,3555,0,2,32
11:44:29.909,1,2965,2,3,33
11:44:30.113,1,2879,2,3,33
11:44:30.316,1,2879,2,3,33
11:44:30.518,1,2879,2,3,33
11:44:30.720,1,2879,2,3,33
11:44:30.924,1,2879,2,3,33
11:44:31.126,1,2879,2,3,33
11:44:31.328,1,2879,2,3,33
11:44:31.533,1,2879,2,3,33
11:44:31.736,1,2628,3,4,32
11:44:31.939,1,2289,2,2,34
11:44:32.141,1,2201,2,2,36
11:44:32.345,1,2201,2,2,36
11:44:32.550,1,2201,2,2,36
11:44:32.757,1,2201,2,2,36
11:44:32.959,1,2201,2,2,36
11:44:33.160,1,2201,2,2,36
11:44:33.363,1,2201,2,2,36
11:44:33.566,1,2201,2,2,36
11:44:33.770,1,1951,1,1,34
11:44:33.973,1,1615,0,-2,36
11:44:34.174,1,1529,0,-1,34
11:44:34.377,1,1529,0,-1,34
11:44:34.585,1,1529,0,-1,34
11:44:34.791,1,1529,0,-1,34
11:44:34.994,1,1529,0,-1,34
11:44:35.197,1,1529,0,-1,34
11:44:35.399,1,1529,0,-1,34
11:44:35.605,1,1529,0,-1,34
11:44:35.807,1,1187,-1,-1,33
11:44:36.009,1,928,-2,-3,33
11:44:36.210,1,844,-2,-2,34
11:44:36.413,1,844,-2,-2,34
11:44:36.616,1,844,-2,-2,34
11:44:36.820,1,844,-2,-2,34
11:44:37.022,1,844,-2,-2,34
11:44:37.224,1,844,-2,-2,34
11:44:37.426,1,844,-2,-2,34
11:44:37.630,1,844,-2,-2,34
11:44:37.834,1,412,-1,0,34
11:44:38.036,1,240,-1,0,33
11:44:38.239,1,156,-1,0,33
11:44:38.441,1,156,-1,0,33
11:44:38.642,1,156,-1,0,33
11:44:38.845,1,156,-1,0,33
11:44:39.048,1,156,-1,0,33
11:44:39.257,1,156,-1,0,33
11:44:39.458,1,156,-1,0,33
11:44:39.661,1,217,-7,-3,-29
11:44:39.863,1,265,-6,0,-25
11:44:40.066,1,274,-5,2,-23
11:44:40.268,1,274,-5,2,-23
11:44:40.472,1,274,-5,2,-23
11:44:40.674,1,274,-5,2,-23
11:44:40.876,1,274,-5,2,-23
11:44:41.080,1,274,-5,2,-23
11:44:41.282,1,274,-5,2,-23
11:44:41.486,1,274,-5,2,-23
11:44:41.687,1,274,-5,2,-23
11:44:41.889,1,276,-5,5,-16
11:44:42.090,1,263,-5,6,-15
11:44:42.291,1,263,-5,6,-15
11:44:42.493,1,263,-5,6,-15
11:44:42.726,1,263,-5,6,-15
11:44:42.969,1,263,-5,6,-15
11:44:43.190,1,263,-5,6,-15
11:44:43.393,1,263,-5,6,-15
11:44:43.604,1,263,-5,6,-15
11:44:43.816,1,225,-5,4,-10
11:44:44.024,1,211,-5,3,-8
11:44:44.232,1,211,-5,3,-8
11:44:44.439,1,211,-5,3,-8
11:44:44.642,1,211,-5,3,-8
11:44:44.870,1,211,-5,3,-8
11:44:45.127,1,211,-5,3,-8
11:44:45.336,1,211,-5,3,-8
11:44:45.541,1,211,-5,3,-8
11:44:45.763,1,211,-5,3,-8
11:44:45.981,1,179,-6,1,-4
11:44:46.195,1,173,-6,1,-4
11:44:46.412,1,173,-6,1,-4
11:44:46.626,1,173,-6,1,-4
11:44:46.828,1,173,-6,1,-4
11:44:47.038,1,173,-6,1,-4
