time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT
05:52:32,-0.00053801154717803,0.0009246279369108379,0.024119019508361816,0.00019792455714195967,0.000211036647669971,0.001928307581692934,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632621,149.1652375,0.0,-1.0,2.0,1.0,STABILIZE,142970.0
05:52:39,-0.0013150199471662443,0.0009893701644614339,0.02231225681801637,0.0002348402631469071,0.00023202570931365093,0.0015652304670463006,0.0,1.3333333333333333,-1000.0,1.0,0.0,0.3333333333333333,-35.3632622,149.1652375,6.666666666666667,-1.0,0.0,0.0,AUTO,205812.0
05:52:40,-0.0012455295072868466,0.0010480624623596668,0.02216672245413065,0.00026310308021493256,0.00031743329600431025,0.0016414325800724328,0.0,2.0,-1000.0,0.5,0.0,0.5,-35.36326215,149.1652375,10.5,-0.5,0.0,0.0,AUTO,205812.0
05:52:42,-0.0007054059242364019,0.001518799050245434,0.021756219677627087,0.00029126700246706605,0.0003298700612504035,0.0015601161867380142,0.0,2.0,-1000.0,1.0,0.0,1.0,-35.3632621,149.16523745,20.0,0.0,0.0,-1.0,AUTO,197536.5
05:52:44,0.011839350627269596,4.5416352804750204e-05,0.021211334504187107,0.021470561856403947,-0.0019212791230529547,0.0022587927524000406,0.0,0.0,-1062.5,22.0,-1.5,1.0,-35.36326205,149.1652375,938.0,0.5,2.5,-124.0,AUTO,189261.0
05:52:45,0.049070267006754875,-0.006213080778252333,0.014274551998823881,0.0290115331299603,-0.0014490758767351508,-0.008254908840171993,0.25,-4.0,-1000.5,29.5,-0.75,-8.75,-35.363261824999995,149.16523855000003,2393.0,4.25,26.5,-148.5,AUTO,222486.0
05:52:46,0.004594961181282997,0.014081983361393213,-0.05254714749753475,-0.08424034435302019,0.0338348476216197,-0.06767026521265507,3.5,-8.5,-997.0,-83.0,34.5,-68.0,-35.36326115,149.16524295,3918.5,4.5,45.0,-147.5,AUTO,222486.0
05:52:48,-0.03341043321415782,-0.006355798104777932,-0.09301197901368141,0.061322811990976334,0.006693143513984978,0.0005710782133974135,-5.5,8.5,-1002.0,61.5,6.5,0.5,-35.3632612,149.1652429,6986.0,-2.0,-49.5,-149.5,AUTO,165055.5
05:52:50,0.04211291577666998,0.001975791761651635,-0.0834370106458664,-0.018317237496376038,-0.008613264188170433,0.009251201525330544,0.5,1.5,-999.5,-18.0,-7.5,8.5,-35.36326215,149.16523460000002,10098.0,-5.5,3.5,-151.0,AUTO,107625.0
05:52:51,-0.008735330804483965,-0.003669092431664467,-0.09253477305173874,-0.02333799676853232,0.002143143748980947,-0.022110226564109325,1.25,-2.75,-1002.5,-22.5,2.25,-22.0,-35.3632624,149.1652358,11639.75,1.0,13.75,-150.25,AUTO,2841.0
05:52:52,-0.008072293712757528,0.00026717607397586107,-0.1196487694978714,0.013026189524680376,0.005859706783667207,-0.023904016241431236,-0.5,-0.5,-1000.5,13.0,6.0,-24.0,-35.36326215,149.16523635,13190.5,3.5,-0.5,-152.0,AUTO,2841.0
05:52:54,0.007941334741190076,0.006105494452640414,-0.15748456120491028,0.00028641289100050926,0.0005709294928237796,-0.012795139104127884,-0.5,0.0,-999.5,1.0,1.0,-12.5,-35.3632616,149.16523554999998,16306.5,-1.0,1.5,-152.0,AUTO,74164.5
05:52:56,-0.03452815301716328,0.020920811453834176,-0.07086289301514626,0.022886015474796295,-0.06690703891217709,0.13344154693186283,0.5,4.5,-973.0,23.5,-66.0,132.5,-35.3632621,149.16523475000002,19376.0,-17.0,-20.0,-139.5,AUTO,145488.0
05:52:57,0.04057247377932072,-0.02813522651558742,0.0709453597664833,0.06879744515754282,-0.05693079554475844,-0.009904919192194939,1.5,7.0,-960.75,69.25,-56.0,-10.0,-35.363263975,149.165231725,20637.75,-21.5,-19.0,-102.25,AUTO,5028.0
05:52:58,0.04125415161252022,-0.021756046451628208,0.05101955123245716,-0.03387053497135639,0.029304166324436665,-0.008126016822643578,0.0,-5.0,-972.5,-32.0,30.0,-8.5,-35.363264400000006,149.16523215,21495.5,8.0,26.0,-69.0,AUTO,5028.0
05:53:00,-0.011168824043124914,0.013656154740601778,0.044597968459129333,0.012985828099772334,0.0003540515899658203,-0.001840131706558168,0.0,-4.5,-973.0,13.5,1.5,-2.0,-35.36326175,149.16523884999998,22397.5,8.5,21.0,-20.0,AUTO,141861.5
05:53:02,8.670659735798836e-05,-0.06228596903383732,0.03761146031320095,0.0670120120048523,-0.0600478146225214,0.0013423501513898373,-7.0,6.5,-1031.0,68.5,-58.5,1.0,-35.36326035,149.16523855,22270.5,27.0,-15.0,8.5,AUTO,278695.0
