,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:10:28.111,251646.0,0.0,0.1,5.5,0.25,2.0,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:32.128,46332.0,0.6,1.4,1.4,0.25,4.1,0.0,18520.0,930.0,1.0,0.1,50.0,50.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:36.143,200.0,0.0,0.0,10.1,0.25,5.1,0.0,16940.0,910.0,1.0,0.1,50.0,50.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:40.163,168892.0,0.4,1.5,10.1,0.25,2.4,0.0,0.0,470.0,1.0,0.1,50.0,50.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:44.188,212489.0,0.0,1.7,10.1,0.25,1.2,0.0,9260.0,560.0,1.0,0.1,50.0,50.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:48.211,171963.0,1.1,0.6,-7.4,0.25,0.0,0.0,7214.0,60.0,1.0,0.1,50.0,50.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:52.225,200.0,0.1,2.0,8.0,0.25,0.0,0.0,31793.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:10:56.245,170920.0,0.7,0.0,-5.3,0.25,3.5,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:00.272,300000.0,1.1,0.6,-10.0,0.25,3.7,0.0,0.0,170.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:04.291,142849.0,0.7,2.0,-4.1,0.25,5.1,0.0,13632.0,0.0,1.0,0.1,50.0,50.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:08.323,287651.0,1.1,1.2,-0.0,0.25,5.1,0.0,31097.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:12.338,23136.0,1.0,0.0,-10.0,0.25,3.9,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:16.350,200.0,0.9,1.3,-6.3,0.25,4.6,0.0,18797.0,830.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:20.370,109099.0,1.1,2.0,-6.9,0.25,5.1,0.0,8249.0,380.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:24.399,300000.0,0.1,2.0,-3.8,0.25,1.1,0.0,28428.0,1000.0,1.0,0.1,50.0,50.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:28.432,300000.0,0.8,1.3,8.0,0.25,5.1,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:32.459,288265.0,1.1,1.4,-10.0,0.25,2.6,0.0,12760.0,520.0,1.0,0.1,50.0,50.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:36.483,208729.0,0.0,2.0,1.6,0.25,2.1,0.0,21289.0,180.0,1.0,0.1,50.0,50.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:40.498,41208.0,1.1,0.3,4.3,0.25,4.5,0.0,14257.0,0.0,1.0,0.1,50.0,50.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:44.012,32668.0,0.5,1.5,1.0,0.25,0.7,0.0,30968.0,750.0,1.0,0.1,50.0,50.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:48.027,10713.0,0.7,0.6,-0.8,0.25,1.1,0.0,0.0,850.0,1.0,0.1,50.0,50.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:52.041,200.0,1.0,1.5,6.7,0.25,2.5,0.0,16106.0,770.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:11:56.058,92774.0,0.4,2.0,0.1,0.25,5.1,0.0,26807.0,380.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:00.095,300000.0,0.3,1.8,4.4,0.25,0.1,0.0,15156.0,820.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:04.115,142202.0,0.2,1.4,3.9,0.25,2.0,0.0,0.0,520.0,1.0,0.1,50.0,50.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:08.148,176888.0,0.6,2.0,-4.7,0.25,4.2,0.0,32000.0,910.0,1.0,0.1,50.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:12.178,263512.0,0.6,0.0,-10.0,0.25,1.8,0.0,23520.0,1000.0,1.0,0.1,50.0,50.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:16.221,206397.0,0.6,1.6,-10.0,0.25,4.1,0.0,21166.0,450.0,1.0,0.1,50.0,50.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:20.242,152805.0,0.0,1.2,-1.8,0.25,5.1,0.0,19214.0,930.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:24.261,31834.0,0.0,0.5,-9.1,0.25,0.0,0.0,28410.0,610.0,1.0,0.1,50.0,50.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:28.293,296023.0,0.4,1.6,8.0,0.25,3.7,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:32.321,122302.0,0.0,2.0,-4.5,0.25,3.9,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:36.347,189913.0,1.1,0.0,9.6,0.25,1.2,0.0,2405.0,1000.0,1.0,0.1,50.0,50.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:40.377,300000.0,1.0,1.5,0.6,0.25,1.0,0.0,26049.0,120.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:44.400,187874.0,0.7,1.5,-1.1,0.25,3.1,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:48.423,88726.0,0.5,0.8,7.8,0.25,4.0,0.0,6451.0,960.0,1.0,0.1,50.0,50.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:52.443,93726.0,0.0,2.0,2.7,0.25,0.0,0.0,32000.0,730.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:12:56.469,192481.0,0.0,0.0,6.0,0.25,5.1,0.0,21256.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:00.495,104444.0,0.3,0.6,-1.4,0.25,3.4,0.0,8075.0,260.0,1.0,0.1,50.0,50.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:04.009,200.0,1.1,1.7,-5.3,0.25,1.0,0.0,20450.0,200.0,1.0,0.1,50.0,50.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:08.037,139860.0,0.6,0.0,10.1,0.25,5.1,0.0,5821.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:12.065,199431.0,0.0,0.7,-10.0,0.25,1.5,0.0,16470.0,870.0,1.0,0.1,50.0,50.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:16.093,256359.0,0.0,2.0,5.7,0.25,3.7,0.0,0.0,0.0,1.0,0.1,50.0,50.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:20.124,277861.0,1.1,1.7,10.1,0.25,1.3,0.0,23415.0,1000.0,1.0,0.1,50.0,50.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:24.148,221721.0,0.6,0.3,-10.0,0.25,0.0,0.0,14571.0,660.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:28.168,158574.0,0.9,2.0,-8.0,0.25,5.1,0.0,22009.0,280.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:32.185,58337.0,1.1,0.5,1.6,0.25,5.1,0.0,13150.0,210.0,1.0,0.1,50.0,50.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:36.245,300000.0,1.1,1.4,-7.5,0.25,0.0,0.0,30750.0,430.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:40.261,104192.0,0.6,0.0,4.3,0.25,5.1,0.0,0.0,770.0,1.0,0.1,50.0,50.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:44.273,200.0,0.3,1.3,9.9,0.25,1.6,0.0,18160.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:48.289,68011.0,1.1,2.0,-9.7,0.25,3.0,0.0,24960.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:52.328,262004.0,0.2,0.1,-5.8,0.25,0.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0
17:13:56.356,279184.0,0.3,2.0,-10.0,0.25,5.1,0.0,19006.0,170.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:00.379,133135.0,0.3,0.0,-2.9,0.25,3.9,0.0,29377.0,0.0,1.0,0.1,50.0,50.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:04.399,200.0,0.2,0.0,-10.0,0.25,3.5,0.0,25639.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:08.432,265996.0,0.4,1.1,0.9,0.25,0.5,0.0,27660.0,290.0,1.0,0.1,50.0,50.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:12.444,200.0,0.4,0.1,6.0,0.25,1.9,0.0,3515.0,0.0,1.0,0.1,50.0,50.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:16.476,300000.0,0.0,1.2,-10.0,0.25,4.3,0.0,5604.0,0.0,1.0,0.1,50.0,50.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:20.501,152910.0,1.1,1.2,0.4,0.25,3.7,0.0,16512.0,180.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:24.011,200.0,0.7,0.0,-7.0,0.25,3.8,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:28.033,87425.0,1.1,1.1,-6.0,0.25,0.4,0.0,0.0,930.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:32.069,194253.0,0.4,0.2,1.8,0.25,5.1,0.0,0.0,770.0,1.0,0.1,50.0,50.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:36.099,223330.0,0.8,0.0,9.6,0.25,2.6,0.0,27982.0,280.0,1.0,0.1,50.0,50.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:40.134,286836.0,0.3,0.1,-10.0,0.25,0.0,0.0,28480.0,930.0,1.0,0.1,50.0,50.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:44.149,200.0,0.0,1.0,-9.5,0.25,4.7,0.0,0.0,720.0,1.0,0.1,50.0,50.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:48.171,27029.0,0.1,1.5,3.4,0.25,2.2,0.0,12516.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:14:52.182,200.0,0.1,2.0,-2.2,0.25,5.1,0.0,7481.0,520.0,1.0,0.1,50.0,50.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0
