,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:22:56.369,267448.0,0.25,0.1,1000.0,30.0,0.8,3300.0,1000.0,6053.0,480.0,0.0,200.0,6.4,0.0,0.0
12:23:02.248,144613.0,0.25,0.1,1000.0,30.0,1.6,1700.0,1000.0,11365.0,2120.0,0.0,650.0,1.4,0.0,0.0
12:23:08.246,110403.0,0.25,0.1,1000.0,30.0,0.1,5500.0,1000.0,26180.0,2690.0,0.0,900.0,6.0,0.0,0.0
12:23:14.258,2942.0,0.25,0.1,1000.0,30.0,1.1,8700.0,1000.0,4932.0,2200.0,0.0,1750.0,3.8,0.0,0.0
12:23:20.181,4742.0,0.25,0.1,1000.0,30.0,1.8,11200.0,1000.0,14770.0,1440.0,0.0,1300.0,5.3,0.0,0.0
12:23:26.192,114374.0,0.25,0.1,1000.0,30.0,2.6,15200.0,1000.0,5400.0,310.0,0.0,1550.0,1.0,0.0,0.0
12:23:32.107,287709.0,0.25,0.1,1000.0,30.0,2.4,3200.0,1000.0,10502.0,1500.0,0.0,450.0,2.6,0.0,0.0
12:23:38.079,39658.0,0.25,0.1,1000.0,30.0,3.4,15900.0,1000.0,2540.0,1330.0,0.0,900.0,4.2,0.0,0.0
12:23:44.196,109519.0,0.25,0.1,1000.0,30.0,1.6,13200.0,1000.0,802.0,2300.0,0.0,450.0,4.9,0.0,0.0
12:23:50.249,165875.0,0.25,0.1,1000.0,30.0,2.9,800.0,1000.0,4812.0,2360.0,0.0,450.0,1.1,0.0,0.0
12:23:56.262,145195.0,0.25,0.1,1000.0,30.0,0.8,10900.0,1000.0,5441.0,1040.0,0.0,750.0,4.2,0.0,0.0
12:24:02.285,23113.0,0.25,0.1,1000.0,30.0,1.1,10900.0,1000.0,15818.0,950.0,0.0,250.0,4.9,0.0,0.0
12:24:08.307,20596.0,0.25,0.1,1000.0,30.0,2.1,5500.0,1000.0,916.0,470.0,0.0,350.0,6.7,0.0,0.0
12:24:14.167,24888.0,0.25,0.1,1000.0,30.0,0.2,5600.0,1000.0,14414.0,1510.0,0.0,600.0,0.7,0.0,0.0
12:24:20.206,60035.0,0.25,0.1,1000.0,30.0,1.1,2600.0,1000.0,5808.0,1040.0,0.0,100.0,9.2,0.0,0.0
12:24:26.093,88426.0,0.25,0.1,1000.0,30.0,1.6,3800.0,1000.0,27167.0,1570.0,0.0,450.0,0.7,0.0,0.0
12:24:32.094,91229.0,0.25,0.1,1000.0,30.0,1.2,6400.0,1000.0,6547.0,210.0,0.0,1150.0,2.3,0.0,0.0
12:24:38.059,51978.0,0.25,0.1,1000.0,30.0,2.1,15100.0,1000.0,15530.0,1580.0,0.0,1400.0,1.2,0.0,0.0
12:24:44.119,40972.0,0.25,0.1,1000.0,30.0,2.6,700.0,1000.0,6915.0,660.0,0.0,450.0,3.3,0.0,0.0
12:24:50.152,49487.0,0.25,0.1,1000.0,30.0,1.1,700.0,1000.0,9153.0,2290.0,0.0,200.0,9.7,0.0,0.0
12:24:56.168,85858.0,0.25,0.1,1000.0,30.0,0.8,5800.0,1000.0,8256.0,80.0,0.0,100.0,2.4,0.0,0.0
12:25:01.909,111205.0,0.25,0.1,1000.0,30.0,5.0,1600.0,1000.0,4900.0,330.0,0.0,150.0,3.5,0.0,0.0
12:25:06.681,110187.0,0.25,0.1,1000.0,30.0,0.1,1700.0,1000.0,20883.0,2150.0,0.0,450.0,4.0,0.0,0.0
12:25:12.094,12483.0,0.25,0.1,1000.0,30.0,2.8,1100.0,1000.0,22656.0,1440.0,0.0,2000.0,5.3,0.0,0.0
12:25:18.143,154619.0,0.25,0.1,1000.0,30.0,1.9,4600.0,1000.0,4699.0,30.0,0.0,750.0,1.1,0.0,0.0
12:25:24.187,159936.0,0.25,0.1,1000.0,30.0,5.1,7400.0,1000.0,13886.0,1880.0,0.0,600.0,2.2,0.0,0.0
