,A.LAND1
11:36:49.616,-1.0
11:36:49.818,-1.0
11:36:50.023,-1.0
11:36:50.226,-1.0
11:36:50.430,-1.0
11:36:50.631,-1.0
11:36:50.834,-1.0
11:36:51.035,-1.0
11:36:51.236,-1.0
11:36:51.439,-1.0
11:36:51.641,-1.0
11:36:51.843,-1.0
11:36:52.046,-1.0
11:36:52.250,-1.0
11:36:52.455,-1.0
11:36:52.656,-1.0
11:36:52.859,-1.0
11:36:53.063,-1.0
11:36:53.264,-1.0
11:36:53.468,-1.0
11:36:53.671,-1.0
11:36:53.873,-1.0
11:36:54.078,-1.0
11:36:54.285,-1.0
11:36:54.494,-1.0
11:36:54.697,-1.0
11:36:54.898,-1.0
11:36:55.102,-1.0
11:36:55.307,-1.0
11:36:55.510,-1.0
11:36:55.713,-1.0
11:36:55.915,-1.0
11:36:56.116,-1.0
11:36:56.318,-1.0
11:36:56.520,-1.0
11:36:56.725,-1.0
11:36:56.927,-1.0
11:36:57.131,-1.0
11:36:57.333,-1.0
11:36:57.541,-1.0
11:36:57.746,-1.0
11:36:57.949,-1.0
11:36:58.150,-1.0
11:36:58.352,-1.0
11:36:58.555,-1.0
11:36:58.758,-1.0
11:36:58.962,-1.0
11:36:59.164,-1.0
11:36:59.368,-1.0
11:36:59.571,-1.0
11:36:59.775,-1.0
11:36:59.980,-1.0
11:37:00.182,-1.0
11:37:00.383,-1.0
11:37:00.586,-1.0
11:37:00.788,-1.0
11:37:00.990,-1.0
11:37:01.193,-1.0
11:37:01.396,-1.0
11:37:01.599,-1.0
11:37:01.803,-1.0
11:37:02.009,-1.0
11:37:02.214,-1.0
11:37:02.416,-1.0
11:37:02.621,-1.0
11:37:02.823,-1.0
11:37:03.024,-1.0
11:37:03.227,-1.0
11:37:03.432,-1.0
11:37:03.635,-1.0
11:37:03.837,-1.0
11:37:04.038,-1.0
11:37:04.240,-1.0
11:37:04.442,-1.0
11:37:04.645,-1.0
11:37:04.847,-1.0
11:37:05.050,-1.0
11:37:05.255,-1.0
11:37:05.457,-1.0
11:37:05.659,-1.0
11:37:05.864,-1.0
11:37:06.066,-1.0
11:37:06.270,-1.0
11:37:06.473,-1.0
11:37:06.677,-1.0
11:37:06.881,-1.0
11:37:07.084,-1.0
11:37:07.285,-1.0
11:37:07.490,-1.0
11:37:07.693,-1.0
11:37:07.895,-1.0
11:37:08.103,-1.0
11:37:08.306,-1.0
11:37:08.510,-1.0
11:37:08.711,-1.0
11:37:08.912,-1.0
11:37:09.115,-1.0
11:37:09.316,-1.0
11:37:09.518,-1.0
11:37:09.720,-1.0
11:37:09.922,-1.0
11:37:10.126,-1.0
11:37:10.332,-1.0
11:37:10.533,-1.0
11:37:10.736,-1.0
11:37:10.939,-1.0
11:37:11.140,-1.0
11:37:11.343,-1.0
11:37:11.545,-1.0
11:37:11.747,-1.0
11:37:11.950,-1.0
11:37:12.151,-1.0
11:37:12.354,-1.0
11:37:12.558,-1.0
11:37:12.759,-1.0
11:37:12.960,-1.0
