time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
07:43:49,-35.3633546,149.1651303,32790.5,0.5,0.5,0.0,0.0,-3.5,-989.5,-311.0,5.5,2.5,200.0,0.0035459850332699716,0.003494400647468865,-2.3908106088638306,-0.31344148889184,0.0040469508385285735,0.0019504462834447622,RTL
07:43:50,-35.363354425,149.16513007499998,32824.75,0.0,1.0,-11.5,1.25,-8.25,-1022.0,-56.75,2.25,4.25,200.0,0.0025593361497158185,0.0049038955476135015,-2.3907605409622192,-0.058382511138916016,0.0007532346644438803,0.003674989944556728,RTL
07:43:51,-35.3633539,149.1651293,33120.0,-3.5,6.0,-38.0,0.5,-11.5,-1025.0,-213.5,0.0,2.0,200.0,-0.007731167948804796,0.004642068175598979,-2.3904517889022827,-0.21573852747678757,-0.0018508051871322095,0.001190647715702653,RTL
07:43:53,-35.363353950000004,149.16512964999998,33976.5,-5.5,9.0,-30.0,-1.0,-5.0,-975.0,-378.5,-0.5,0.0,200.0,0.00034039400907204254,0.000980021635768935,-2.390408754348755,-0.38075239956378937,-0.0025190904270857573,-0.001787841145414859,RTL
07:43:54,-35.36335415,149.165129975,34138.25,-4.5,6.75,-13.5,-1.75,-3.0,-979.5,-56.0,3.0,2.0,75930.0,0.008762360026594251,0.0011898417142219841,-2.3906170129776,-0.057288724929094315,0.0018902814772445709,0.001182275707833469,RTL
07:43:55,-35.3633545,149.1651303,34190.0,-1.0,2.0,0.5,-0.5,-23.0,-994.5,-130.0,3.0,2.0,75930.0,0.008752888534218073,0.0030953503446653485,-2.390689969062805,-0.13050565868616104,0.0016033171559683979,0.00164493964985013,RTL
07:43:57,-35.36335485,149.16513055000001,34472.0,1.0,0.5,-34.0,0.0,3.0,-1017.5,173.5,2.0,0.5,75930.0,0.01680524693801999,0.003429680597037077,-2.3902156352996826,0.17233183979988098,0.0004166572471149266,-0.000582243490498513,RTL
07:43:58,-35.363355,149.165130775,34778.75,3.0,-0.75,-42.25,0.0,-0.75,-1002.5,-2.0,1.25,2.25,7798.0,0.014517749194055796,0.0026661945739760995,-2.3906953930854797,-0.0038494840264320374,-0.00048622064059600234,0.001564230362419039,RTL
07:43:59,-35.3633552,149.16513125,35265.5,5.5,-3.0,-26.0,-1.5,14.5,-976.0,404.5,0.0,1.5,7798.0,0.023065820336341858,0.0011418568319641054,-2.3903794288635254,0.4032537639141083,-0.0012139531900174916,0.0005533041548915207,RTL
07:44:01,-35.3633561,149.1651325,35430.0,13.5,-13.5,1.5,-1.0,-6.5,-998.0,-425.5,4.5,3.0,7798.0,0.022012091241776943,0.0019149207510054111,-2.3906021118164062,-0.4292103908956051,0.0027780132950283587,0.0021512979874387383,RTL
07:44:02,-35.3633562,149.16513255,35459.75,15.25,-16.0,-8.75,0.25,-3.25,-1019.0,28.25,2.5,2.5,182248.0,0.025997971184551716,0.0030076956027187407,-2.3913660645484924,0.025783639401197433,0.0007728102500550449,0.0017256156424991786,RTL
07:44:03,-35.36335605,149.16513220000002,35745.5,16.0,-16.0,-35.0,0.0,-8.0,-1015.0,-225.0,7.5,2.0,182248.0,0.014787571970373392,0.00509646232239902,-2.3915005922317505,-0.2281833365559578,0.005811040522530675,0.0008931280754040927,RTL
07:44:05,-35.36335525,149.16513105,36476.5,10.0,-8.5,-19.0,1.5,-27.0,-977.5,-500.5,3.5,3.0,182248.0,0.003939428774174303,0.00542818009853363,-2.391212224960327,-0.503319188952446,0.001826975611038506,0.0016388847143389285,RTL
07:44:06,-35.363354875,149.165130675,36568.0,7.0,-4.75,-5.0,0.75,0.25,-984.75,98.75,-3.5,1.25,13753.0,0.007126680080546066,0.004400698991958052,-2.390611946582794,0.09641057625412941,-0.006301990593783557,8.723375503905118e-05,RTL
07:44:07,-35.3633547,149.16513055000001,36577.0,3.5,-1.5,-1.5,0.0,11.0,-1015.5,375.5,0.0,0.5,13753.0,0.016811932437121868,0.0024224851513281465,-2.3905175924301147,0.373434454202652,-0.00245900871232152,-0.0011374709429219365,RTL
07:44:09,-35.3633547,149.1651307,37008.5,3.0,-2.5,-40.5,0.0,11.5,-1017.0,269.0,4.5,4.5,13753.0,0.013872869778424501,0.002850270946510136,-2.391157388687134,0.26673773676157,0.003249616245739162,0.0031874245032668114,RTL
07:44:10,-35.36335475,149.16513075,37337.0,2.5,-1.75,-42.0,0.0,-1.0,-995.25,-1.5,1.75,2.75,231119.0,0.010773546528071165,0.0029328607488423586,-2.3901936411857605,-0.004721717908978462,-1.6489706467837095e-05,0.001430466800229624,RTL
07:44:11,-35.3633548,149.1651308,37754.5,3.0,-2.5,-18.0,0.5,8.0,-974.5,444.5,3.0,4.5,231119.0,0.019761151634156704,0.003935959073714912,-2.3914328813552856,0.44234876334667206,0.0016007472295314074,0.0037391032092273235,RTL
