time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
17:31:51,-0.0005857687559910118,0.001040551485493779,0.02560482583940029,0.00021198935573920607,0.0002939072553999722,0.002041364973410964,AUTO,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.3333333333333333,-35.3632622,149.1652375,4.666666666666667,-1.0,1.3333333333333333,0.0,1500.0
17:31:53,-0.0005963409655830926,0.0010794064340492089,0.02500356299181779,0.0002377505685823659,0.0002847984497849312,0.0019275423967176014,AUTO,0.0,1.0,-1000.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,-35.3632622,149.1652375,1.0,-0.16666666666666666,0.16666666666666666,0.0,1500.0
17:31:55,0.000324259526678361,0.001243970458745025,0.024090914676586788,0.0009636811931462338,-0.0006635522004216909,0.0023849802867819867,AUTO,0.0,1.3333333333333333,-1023.3333333333334,0.8333333333333334,-0.5,0.6666666666666666,-35.3632622,149.1652374,6.166666666666667,0.0,0.0,-4.666666666666667,1500.0
17:31:57,0.025555945874657482,-0.002075973384004707,0.023645431734621525,0.035630370024591684,-0.006156058555158476,0.002629967037743578,AUTO,0.0,-1.1666666666666667,-1030.3333333333333,35.833333333333336,-5.333333333333333,1.1666666666666667,-35.363262,149.16523778333337,1492.5,1.1666666666666667,9.666666666666666,-139.66666666666666,1500.0
17:31:59,-0.03094278338054816,0.014770239436378082,-0.07189359205464523,-0.08311512383321921,-0.011797379823595596,-0.043294168853511415,AUTO,4.0,-7.833333333333333,-1003.0,-82.0,-11.166666666666666,-44.166666666666664,-35.36326108333333,149.16524431666664,4369.333333333333,-0.16666666666666666,33.333333333333336,-147.5,1500.0
17:32:01,-0.008375309262191877,-0.004810857547757526,-0.0845590668419997,0.06323649237553279,0.012041984281192223,0.0033341251158465943,AUTO,-6.666666666666667,10.166666666666666,-1002.3333333333334,63.333333333333336,12.166666666666666,1.8333333333333333,-35.3632613,149.16524045,7450.833333333333,-0.16666666666666666,-52.666666666666664,-150.5,1500.0
17:32:03,0.024125921831000596,0.006159494281746447,-0.08803750202059746,-0.051263159761826195,-0.012906981011231741,-0.0023655566619709134,AUTO,2.1666666666666665,-0.6666666666666666,-998.5,-50.333333333333336,-12.333333333333334,-3.1666666666666665,-35.363262,149.16523473333334,10574.166666666666,-7.833333333333333,13.333333333333334,-150.0,1500.0
17:32:05,-0.003953280470644434,-0.0024077241444805018,-0.12096447125077248,0.01376109461610516,0.006979972589761019,-0.023200133194526035,AUTO,-1.1666666666666667,-0.16666666666666666,-1000.0,13.833333333333334,6.833333333333333,-23.833333333333332,-35.36326243333333,149.1652363833333,13687.166666666666,3.0,-2.5,-152.0,1500.0
17:32:07,0.008386917877942324,0.006595737921694915,-0.159904383122921,-0.001191063648244987,0.00018167137750424445,-0.014024432127674421,AUTO,-0.3333333333333333,0.0,-999.6666666666666,-0.5,0.8333333333333334,-14.5,-35.36326166666666,149.16523551666666,16816.333333333332,0.16666666666666666,1.8333333333333333,-152.0,1500.0
17:32:09,0.0028145850713675222,0.003874285379424691,-0.18999629467725754,-0.0015834474324947223,-0.000696485444980984,-0.017819164631267388,AUTO,0.0,0.0,-1000.0,-0.8333333333333334,-0.16666666666666666,-18.166666666666668,-35.36326161666667,149.16523604999998,19944.666666666668,-2.8333333333333335,5.5,-153.0,1500.0
17:32:11,0.0018032789618397753,0.002980058935160438,-0.22852830588817596,0.00032254310402398306,0.0005319305346347392,-0.02045632277925809,AUTO,0.0,0.0,-999.8333333333334,0.6666666666666666,0.6666666666666666,-20.833333333333332,-35.36326175,149.1652366,23070.833333333332,-2.3333333333333335,2.8333333333333335,-153.0,1500.0
17:32:13,0.0012633364919262628,0.0035952845161470273,-0.24432962387800217,0.003846600108469526,0.00014919345267117023,0.016856645738395553,AUTO,0.0,0.3333333333333333,-999.8333333333334,4.333333333333333,1.3333333333333333,16.0,-35.36326205,149.16523663333334,26195.333333333332,-4.166666666666667,-0.16666666666666666,-152.66666666666666,1500.0
17:32:15,0.003745763640229901,0.0014832010395669688,-0.19971018781264624,-0.005731857614591718,0.0010638990837226932,0.020754315579930942,AUTO,0.0,-0.6666666666666666,-1000.3333333333334,-4.5,1.1666666666666667,19.666666666666668,-35.3632624,149.16523718333335,29315.0,-0.5,7.5,-153.0,1500.0
17:32:17,-0.00033799751933353644,0.0011495954046646755,-0.16641454895337424,0.0019035544634486239,0.0003755949631643792,0.016747220885008574,AUTO,0.0,-0.16666666666666666,-999.6666666666666,2.3333333333333335,0.8333333333333334,15.833333333333334,-35.36326233333333,149.16523798333333,32272.5,0.0,2.0,-153.0,1500.0
17:32:25,0.0026080640964210033,0.0016130610601976514,-0.1147603765130043,-0.0020279763266444206,-7.534894393756986e-05,0.006433634087443352,AUTO,0.0,0.0,-1000.0,0.0,0.0,7.0,-35.3632621,149.1652376,39497.0,0.0,0.0,-153.0,1500.0
17:32:27,0.0022266733770569167,0.0014729008932287495,-0.10212040195862453,0.0014388623336950939,0.0018133538542315364,0.007391271026184161,AUTO,0.0,0.0,-1000.0,1.6666666666666667,2.0,7.0,-35.363262066666664,149.1652374,42220.0,-1.0,0.0,-153.0,1500.0
