,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
17:32:26.421,1.6,0.1,181.0,2395.0,0.1,0.0,0.0,70.0,60.0,110.0,98.0,55.0,17.0,43.0,70.0,0.0,16.0,51.0,85.0,30.0,19.0,19.0,0.0,1.0,10.0
17:32:30.443,0.7,0.1,250.0,0.0,0.1,0.0,0.0,80.0,120.0,0.0,0.0,100.0,19.0,30.0,77.0,120.0,53.0,116.0,5.0,41.0,72.0,2.0,0.0,1.0,35.0
17:32:34.468,2.0,0.1,60.0,62.0,0.1,0.0,0.0,10.0,40.0,50.0,70.0,100.0,15.0,89.0,120.0,116.0,114.0,52.0,10.0,120.0,0.0,20.0,0.0,1.0,45.0
17:32:38.489,2.0,0.1,87.0,5000.0,0.1,0.0,0.0,70.0,40.0,190.0,39.0,59.0,15.0,0.0,57.0,53.0,28.0,51.0,0.0,39.0,85.0,76.0,0.0,1.0,50.0
17:32:42.012,0.0,0.1,135.0,0.0,0.1,0.0,0.0,0.0,0.0,190.0,43.0,75.0,31.0,120.0,120.0,0.0,103.0,113.0,68.0,102.0,120.0,9.0,0.0,1.0,50.0
17:32:46.414,1.5,0.1,250.0,5000.0,0.1,0.0,0.0,130.0,50.0,100.0,59.0,88.0,0.0,78.0,96.0,18.0,47.0,120.0,52.0,0.0,0.0,53.0,0.0,1.0,50.0
17:32:51.434,0.0,0.1,34.0,2935.0,0.1,0.0,0.0,130.0,130.0,250.0,0.0,0.0,40.0,108.0,31.0,56.0,120.0,120.0,120.0,120.0,110.0,51.0,0.0,1.0,40.0
17:33:35.279,1.0,0.1,25.0,661.0,0.1,0.0,0.0,0.0,0.0,90.0,0.0,64.0,10.0,27.0,25.0,81.0,5.0,39.0,120.0,0.0,120.0,96.0,0.0,1.0,10.0
17:33:40.338,2.0,0.1,108.0,4768.0,0.1,0.0,0.0,40.0,130.0,10.0,67.0,100.0,33.0,35.0,113.0,76.0,73.0,120.0,44.0,120.0,110.0,0.0,0.0,1.0,40.0
17:33:45.280,0.9,0.1,190.0,518.0,0.1,0.0,0.0,20.0,0.0,110.0,0.0,0.0,0.0,0.0,120.0,102.0,73.0,19.0,120.0,0.0,92.0,29.0,0.0,1.0,20.0
