,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
19:21:58.275,23421.0,0.9,1.8,-1.1,0.25,0.8,0.0,9596.0,940.0,1.0,0.1,50.0,50.0,494.0,0.0
19:22:04.268,11584.0,0.3,1.5,0.4,0.25,2.1,0.0,12025.0,60.0,1.0,0.1,50.0,50.0,28.0,0.0
19:22:10.194,16436.0,0.2,0.2,8.3,0.25,2.1,0.0,12587.0,130.0,1.0,0.1,50.0,50.0,613.0,0.0
19:22:16.285,28851.0,0.5,0.2,3.8,0.25,0.8,0.0,23814.0,120.0,1.0,0.1,50.0,50.0,468.0,0.0
19:22:22.291,224277.0,0.5,0.7,1.3,0.25,0.2,0.0,8506.0,130.0,1.0,0.1,50.0,50.0,9.0,0.0
19:22:28.363,104622.0,0.5,0.3,6.8,0.25,0.1,0.0,2685.0,370.0,1.0,0.1,50.0,50.0,82.0,0.0
19:22:34.437,53963.0,0.7,1.8,-6.3,0.25,0.8,0.0,7784.0,160.0,1.0,0.1,50.0,50.0,534.0,0.0
19:22:40.292,39963.0,0.3,0.3,-8.4,0.25,2.2,0.0,22668.0,320.0,1.0,0.1,50.0,50.0,533.0,0.0
19:22:46.281,286696.0,0.2,1.4,-8.9,0.25,2.4,0.0,3761.0,20.0,1.0,0.1,50.0,50.0,593.0,0.0
19:22:52.414,75460.0,0.5,0.4,-2.2,0.25,4.1,0.0,1185.0,470.0,1.0,0.1,50.0,50.0,64.0,0.0
19:22:58.594,1739.0,0.9,1.1,-4.3,0.25,1.6,0.0,5383.0,60.0,1.0,0.1,50.0,50.0,38.0,0.0
19:23:04.091,145177.0,0.5,0.4,-8.2,0.25,2.2,0.0,424.0,410.0,1.0,0.1,50.0,50.0,227.0,0.0
19:23:10.306,79205.0,0.4,1.3,-6.3,0.25,0.3,0.0,6823.0,310.0,1.0,0.1,50.0,50.0,3.0,0.0
19:23:16.522,22592.0,0.5,1.3,-4.3,0.25,0.3,0.0,22851.0,10.0,1.0,0.1,50.0,50.0,408.0,0.0
19:23:22.280,235674.0,0.7,0.9,-8.9,0.25,1.6,0.0,17341.0,30.0,1.0,0.1,50.0,50.0,422.0,0.0
19:23:28.488,3190.0,0.2,1.7,-3.6,0.25,4.7,0.0,7520.0,80.0,1.0,0.1,50.0,50.0,125.0,0.0
19:23:34.551,33594.0,0.2,0.5,-9.2,0.25,0.8,0.0,5538.0,280.0,1.0,0.1,50.0,50.0,80.0,0.0
19:23:40.002,16365.0,0.2,1.3,-1.6,0.25,0.3,0.0,19354.0,190.0,1.0,0.1,50.0,50.0,160.0,0.0
19:23:46.099,116554.0,0.3,0.5,-5.3,0.25,2.2,0.0,23025.0,370.0,1.0,0.1,50.0,50.0,15.0,0.0
19:23:52.211,35804.0,0.3,0.3,-3.2,0.25,1.2,0.0,3843.0,780.0,1.0,0.1,50.0,50.0,288.0,0.0
19:23:58.237,43672.0,0.7,0.7,4.5,0.25,0.8,0.0,11435.0,630.0,1.0,0.1,50.0,50.0,195.0,0.0
19:24:04.301,12344.0,0.2,0.7,-5.6,0.25,1.1,0.0,6052.0,410.0,1.0,0.1,50.0,50.0,11.0,0.0
19:24:09.279,187403.0,0.5,0.2,5.6,0.25,0.8,0.0,3243.0,410.0,1.0,0.1,50.0,50.0,602.0,0.0
19:24:15.373,75835.0,0.5,0.2,-7.1,0.25,1.0,0.0,4830.0,350.0,1.0,0.1,50.0,50.0,610.0,0.0
19:24:21.356,143313.0,0.5,1.7,-9.6,0.25,1.0,0.0,1377.0,240.0,1.0,0.1,50.0,50.0,450.0,0.0
19:24:27.460,20459.0,0.2,0.9,-6.8,0.25,0.4,0.0,3470.0,760.0,1.0,0.1,50.0,50.0,949.0,0.0
19:24:33.411,11256.0,0.3,0.2,0.5,0.25,1.0,0.0,1624.0,320.0,1.0,0.1,50.0,50.0,359.0,0.0
19:24:39.547,170918.0,0.9,1.3,-7.9,0.25,0.2,0.0,24371.0,250.0,1.0,0.1,50.0,50.0,31.0,0.0
19:24:44.994,219005.0,0.9,1.8,-5.9,0.25,0.8,0.0,7730.0,30.0,1.0,0.1,50.0,50.0,66.0,0.0
19:24:50.080,194767.0,0.7,1.3,-2.3,0.25,0.3,0.0,23174.0,80.0,1.0,0.1,50.0,50.0,191.0,0.0
19:24:54.950,30195.0,0.5,1.3,3.8,0.25,2.2,0.0,6479.0,40.0,1.0,0.1,50.0,50.0,496.0,0.0
19:24:59.937,168283.0,0.5,1.4,-7.1,0.25,0.8,0.0,153.0,10.0,1.0,0.1,50.0,50.0,361.0,0.0
19:25:05.481,218775.0,0.2,1.4,7.5,0.25,1.0,0.0,3083.0,30.0,1.0,0.1,50.0,50.0,94.0,0.0
19:25:11.496,46866.0,0.5,1.1,-8.4,0.25,1.1,0.0,11898.0,110.0,1.0,0.1,50.0,50.0,76.0,0.0
19:25:17.063,30402.0,0.5,0.9,-2.9,0.25,3.8,0.0,24279.0,160.0,1.0,0.1,50.0,50.0,121.0,0.0
