time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
15:24:30.141,STABILIZE,-35.3632621,149.1652375,72,0.0006553956191055477,0.0015815382357686758,0.029679644852876663,0.00021656308672390878,0.00023791060084477067,0.00243190536275506,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:30.342,STABILIZE,-35.3632621,149.1652375,59,0.0004950844449922442,0.0015616759192198515,0.029037076979875565,0.0002012676268350333,0.00025532784638926387,0.002385630737990141,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:30.544,STABILIZE,-35.3632621,149.1652375,59,0.0004950844449922442,0.0015616759192198515,0.029037076979875565,0.0002012676268350333,0.00025532784638926387,0.002385630737990141,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:30.745,STABILIZE,-35.3632621,149.1652375,59,0.0004950844449922442,0.0015616759192198515,0.029037076979875565,0.0002012676268350333,0.00025532784638926387,0.002385630737990141,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:30.946,STABILIZE,-35.3632621,149.1652375,59,0.0004950844449922442,0.0015616759192198515,0.029037076979875565,0.0002012676268350333,0.00025532784638926387,0.002385630737990141,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:31.148,STABILIZE,-35.3632621,149.1652375,59,0.0004950844449922442,0.0015616759192198515,0.029037076979875565,0.0002012676268350333,0.00025532784638926387,0.002385630737990141,0,1,-1000,0,0,0,-1,2,-1,273642.0
15:24:31.349,STABILIZE,-35.3632622,149.1652375,47,0.00029779705801047385,0.0013849606039002538,0.028283298015594482,0.0003549415268935263,0.00033198276651091874,0.002194406930357218,0,1,-1000,0,0,0,-2,2,0,273642.0
15:24:31.550,STABILIZE,-35.3632622,149.1652375,47,0.00029779705801047385,0.0013849606039002538,0.028283298015594482,0.0003549415268935263,0.00033198276651091874,0.002194406930357218,0,1,-1000,0,0,0,-2,2,0,273642.0
15:24:31.752,STABILIZE,-35.3632622,149.1652375,47,0.00029779705801047385,0.0013849606039002538,0.028283298015594482,0.0003549415268935263,0.00033198276651091874,0.002194406930357218,0,1,-1000,0,0,0,-2,2,0,273642.0
15:24:31.953,STABILIZE,-35.3632622,149.1652375,47,0.00029779705801047385,0.0013849606039002538,0.028283298015594482,0.0003549415268935263,0.00033198276651091874,0.002194406930357218,0,1,-1000,0,0,0,-2,2,0,273642.0
15:24:32.154,STABILIZE,-35.3632622,149.1652375,47,0.00029779705801047385,0.0013849606039002538,0.028283298015594482,0.0003549415268935263,0.00033198276651091874,0.002194406930357218,0,1,-1000,0,0,0,-2,2,0,273642.0
15:24:32.356,STABILIZE,-35.3632622,149.1652375,39,-0.00013063180085737258,0.0011895321076735854,0.027612920850515366,0.0002830689772963524,0.0002927984169218689,0.002111261710524559,0,1,-1000,0,0,0,-1,2,0,273642.0
15:24:32.557,STABILIZE,-35.3632622,149.1652375,37,-0.00023171618522610515,0.0011417301138862967,0.027453243732452393,0.00021824368741363287,0.0002517535467632115,0.0022215659264475107,0,1,-1000,0,0,0,-1,2,0,273642.0
15:24:32.758,STABILIZE,-35.3632622,149.1652375,37,-0.00023171618522610515,0.0011417301138862967,0.027453243732452393,0.00021824368741363287,0.0002517535467632115,0.0022215659264475107,0,1,-1000,0,0,0,-1,2,0,273642.0
15:24:32.960,STABILIZE,-35.3632622,149.1652375,37,-0.00023171618522610515,0.0011417301138862967,0.027453243732452393,0.00021824368741363287,0.0002517535467632115,0.0022215659264475107,0,1,-1000,0,0,0,-1,2,0,273642.0
15:24:33.161,STABILIZE,-35.3632622,149.1652375,34,-0.00040234767948277295,0.0010705634485930204,0.027199603617191315,0.00032345287036150694,0.0002652061521075666,0.002191279549151659,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:33.363,STABILIZE,-35.3632622,149.1652375,34,-0.00040234767948277295,0.0010705634485930204,0.027199603617191315,0.00032345287036150694,0.0002652061521075666,0.002191279549151659,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:33.564,STABILIZE,-35.3632622,149.1652375,30,-0.0005494874785654247,0.0010137719800695777,0.02693772129714489,0.00021498202113434672,0.0001370656245853752,0.0020872759632766247,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:33.766,STABILIZE,-35.3632622,149.1652375,30,-0.0005494874785654247,0.0010137719800695777,0.02693772129714489,0.00021498202113434672,0.0001370656245853752,0.0020872759632766247,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:33.967,STABILIZE,-35.3632622,149.1652375,30,-0.0005494874785654247,0.0010137719800695777,0.02693772129714489,0.00021498202113434672,0.0001370656245853752,0.0020872759632766247,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:34.169,STABILIZE,-35.3632622,149.1652375,30,-0.0005494874785654247,0.0010137719800695777,0.02693772129714489,0.00021498202113434672,0.0001370656245853752,0.0020872759632766247,0,1,-1000,0,0,0,-1,1,0,273642.0
15:24:34.370,STABILIZE,-35.3632621,149.1652375,26,-0.0003929637896362692,0.0009658286580815911,0.02658137120306492,-0.000600296538323164,0.00018668739357963204,0.0020138544496148825,0,-6,-1012,0,0,0,-1,1,0,273642.0
15:24:34.572,STABILIZE,-35.3632621,149.1652375,26,-0.0003929637896362692,0.0009658286580815911,0.02658137120306492,-0.000600296538323164,0.00018668739357963204,0.0020138544496148825,0,-6,-1012,0,0,0,-1,1,0,273642.0
