,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
17:21:48.563,-1.0,-1.0,-1.0,-1
17:21:48.765,-1.0,-1.0,-1.0,-1
17:21:48.966,-1.0,-1.0,-1.0,-1
17:21:49.974,-1.0,-1.0,-1.0,-1
17:21:50.175,-1.0,-1.0,-1.0,-1
17:21:54.004,-1.0,-1.0,-1.0,-1
17:21:54.205,-1.0,-1.0,-1.0,-1
17:21:54.407,-1.0,-1.0,-1.0,-1
17:21:54.608,-1.0,-1.0,-1.0,-1
17:21:54.810,-1.0,-1.0,-1.0,-1
17:21:55.011,-1.0,-1.0,-1.0,-1
17:21:55.213,-1.0,-1.0,-1.0,-1
17:21:55.415,-1.0,-1.0,-1.0,-1
17:21:55.620,-1.0,-1.0,-1.0,-1
17:21:55.822,-1.0,-1.0,-1.0,-1
17:21:56.024,-1.0,-1.0,-1.0,-1
17:21:56.226,-1.0,-1.0,-1.0,-1
17:21:56.428,-1.0,-1.0,-1.0,-1
17:21:56.630,-1.0,-1.0,-1.0,-1
17:21:56.832,-1.0,-1.0,-1.0,-1
17:21:57.034,-1.0,-1.0,-1.0,-1
17:21:57.236,-1.0,-1.0,-1.0,-1
17:21:57.437,-1.0,-1.0,-1.0,-1
17:21:57.639,-1.0,-1.0,-1.0,-1
17:21:57.841,-1.0,-1.0,-1.0,-1
17:21:58.043,-1.0,-1.0,-1.0,-1
17:21:58.244,-1.0,-1.0,-1.0,-1
17:21:58.446,-1.0,-1.0,-1.0,-1
17:21:58.648,-1.0,-1.0,-1.0,-1
17:21:58.850,-1.0,-1.0,-1.0,-1
17:21:59.052,-1.0,-1.0,-1.0,-1
17:21:59.254,-1.0,-1.0,-1.0,-1
17:21:59.456,-1.0,-1.0,-1.0,-1
17:21:59.658,-1.0,-1.0,-1.0,-1
17:21:59.859,-1.0,-1.0,-1.0,-1
17:22:00.061,-1.0,-1.0,-1.0,-1
17:22:00.262,-1.0,-1.0,-1.0,-1
17:22:00.464,-1.0,-1.0,-1.0,-1
17:22:00.666,-1.0,-1.0,-1.0,-1
17:22:00.868,-1.0,-1.0,-1.0,-1
17:22:01.070,-1.0,-1.0,-1.0,-1
17:22:01.272,-1.0,-1.0,-1.0,-1
17:22:01.473,-1.0,-1.0,-1.0,-1
17:22:01.675,-1.0,-1.0,-1.0,-1
17:22:01.876,-1.0,-1.0,-1.0,-1
17:22:02.078,-1.0,-1.0,-1.0,-1
17:22:02.279,-1.0,-1.0,-1.0,-1
17:22:02.481,-1.0,-1.0,-1.0,-1
17:22:02.682,-1.0,-1.0,-1.0,-1
17:22:02.884,-1.0,-1.0,-1.0,-1
17:22:03.086,-1.0,-1.0,-1.0,-1
17:22:03.287,-1.0,-1.0,-1.0,-1
17:22:03.489,-1.0,-1.0,-1.0,-1
17:22:03.690,-1.0,-1.0,-1.0,-1
17:22:03.892,-1.0,-1.0,-1.0,-1
17:22:04.093,-1.0,-1.0,-1.0,-1
17:22:04.295,-1.0,-1.0,-1.0,-1
17:22:04.496,-1.0,-1.0,-1.0,-1
17:22:04.698,-1.0,-1.0,-1.0,-1
17:22:04.900,-1.0,-1.0,-1.0,-1
17:22:05.102,-1.0,-1.0,-1.0,-1
17:22:05.303,-1.0,-1.0,-1.0,-1
17:22:05.505,-1.0,-1.0,-1.0,-1
17:22:05.707,-1.0,-1.0,-1.0,-1
17:22:05.909,-1.0,-1.0,-1.0,-1
17:22:06.111,-1.0,-1.0,-1.0,-1
17:22:06.314,-1.0,-1.0,-1.0,-1
17:22:06.516,-1.0,-1.0,-1.0,-1
17:22:06.718,-1.0,-1.0,-1.0,-1
17:22:06.920,-1.0,-1.0,-1.0,-1
17:22:07.121,-1.0,-1.0,-1.0,-1
17:22:07.323,-1.0,-1.0,-1.0,-1
17:22:07.525,-1.0,-1.0,-1.0,-1
17:22:07.729,-1.0,-1.0,-1.0,-1
17:22:07.931,-1.0,-1.0,-1.0,-1
17:22:08.132,-1.0,-1.0,-1.0,-1
17:22:08.334,-1.0,-1.0,-1.0,-1
17:22:08.535,-1.0,-1.0,-1.0,-1
17:22:08.737,-1.0,-1.0,-1.0,-1
17:22:08.939,-1.0,-1.0,-1.0,-1
17:22:09.141,-1.0,-1.0,-1.0,-1
17:22:09.342,-1.0,-1.0,-1.0,-1
17:22:09.544,-1.0,-1.0,-1.0,-1
17:22:09.746,-1.0,-1.0,-1.0,-1
17:22:09.947,-1.0,-1.0,-1.0,-1
17:22:10.149,-1.0,-1.0,-1.0,-1
17:22:10.351,-1.0,-1.0,-1.0,-1
17:22:10.552,-1.0,-1.0,-1.0,-1
17:22:10.754,-1.0,-1.0,-1.0,-1
17:22:10.955,-1.0,-1.0,-1.0,-1
17:22:11.157,-1.0,-1.0,-1.0,-1
17:22:11.359,-1.0,-1.0,-1.0,-1
17:22:11.560,-1.0,-1.0,-1.0,-1
17:22:11.762,-1.0,-1.0,-1.0,-1
17:22:11.964,-1.0,-1.0,-1.0,-1
17:22:12.165,-1.0,-1.0,-1.0,-1
17:22:12.367,-1.0,-1.0,-1.0,-1
17:22:12.569,-1.0,-1.0,-1.0,-1
17:22:12.771,-1.0,-1.0,-1.0,-1
17:22:12.972,-1.0,-1.0,-1.0,-1
17:22:13.174,-1.0,-1.0,-1.0,-1
17:22:13.376,-1.0,-1.0,-1.0,-1
17:22:13.578,-1.0,-1.0,-1.0,-1
17:22:13.780,-1.0,-1.0,-1.0,-1
17:22:13.981,-1.0,-1.0,-1.0,-1
17:22:14.183,-1.0,-1.0,-1.0,-1
17:22:14.385,-1.0,-1.0,-1.0,-1
17:22:14.587,-1.0,-1.0,-1.0,-1
17:22:14.789,-1.0,-1.0,-1.0,-1
17:22:14.991,-1.0,-1.0,-1.0,-1
17:22:15.192,-1.0,-1.0,-1.0,-1
17:22:15.394,-1.0,-1.0,-1.0,-1
17:22:15.596,-1.0,-1.0,-1.0,-1
17:22:15.798,-1.0,-1.0,-1.0,-1
17:22:16.000,-1.0,-1.0,-1.0,-1
17:22:16.201,-1.0,-1.0,-1.0,-1
17:22:16.403,-1.0,-1.0,-1.0,-1
17:22:16.605,-1.0,-1.0,-1.0,-1
17:22:16.806,-1.0,-1.0,-1.0,-1
17:22:17.008,-1.0,-1.0,-1.0,-1
17:22:17.210,-1.0,-1.0,-1.0,-1
17:22:17.412,-1.0,-1.0,-1.0,-1
17:22:17.613,-1.0,-1.0,-1.0,-1
17:22:17.815,-1.0,-1.0,-1.0,-1
17:22:18.017,-1.0,-1.0,-1.0,-1
17:22:18.219,-1.0,-1.0,-1.0,-1
17:22:18.421,-1.0,-1.0,-1.0,-1
17:22:18.623,-1.0,-1.0,-1.0,-1
17:22:18.825,-1.0,-1.0,-1.0,-1
17:22:19.027,-1.0,-1.0,-1.0,-1
17:22:19.229,-1.0,-1.0,-1.0,-1
17:22:19.433,-1.0,-1.0,-1.0,-1
17:22:19.635,-1.0,-1.0,-1.0,-1
17:22:19.839,-1.0,-1.0,-1.0,-1
17:22:20.041,-1.0,-1.0,-1.0,-1
17:22:20.243,-1.0,-1.0,-1.0,-1
17:22:20.445,-1.0,-1.0,-1.0,-1
17:22:20.646,-1.0,-1.0,-1.0,-1
17:22:20.848,-1.0,-1.0,-1.0,-1
17:22:21.050,-1.0,-1.0,-1.0,-1
17:22:21.252,-1.0,-1.0,-1.0,-1
17:22:21.454,-1.0,-1.0,-1.0,-1
17:22:21.656,-1.0,-1.0,-1.0,-1
17:22:21.857,-1.0,-1.0,-1.0,-1
17:22:22.059,-1.0,-1.0,-1.0,-1
17:22:22.261,-1.0,-1.0,-1.0,-1
17:22:22.462,-1.0,-1.0,-1.0,-1
17:22:22.664,-1.0,-1.0,-1.0,-1
17:22:22.866,-1.0,-1.0,-1.0,-1
17:22:23.070,-1.0,-1.0,-1.0,-1
17:22:23.273,-1.0,-1.0,-1.0,-1
17:22:23.475,-1.0,-1.0,-1.0,-1
17:22:23.676,-1.0,-1.0,-1.0,-1
17:22:23.878,-1.0,-1.0,-1.0,-1
17:22:24.080,-1.0,-1.0,-1.0,-1
17:22:24.281,-1.0,-1.0,-1.0,-1
17:22:24.483,-1.0,-1.0,-1.0,-1
17:22:24.685,-1.0,-1.0,-1.0,-1
17:22:24.887,-1.0,-1.0,-1.0,-1
17:22:25.089,-1.0,-1.0,-1.0,-1
17:22:25.291,-1.0,-1.0,-1.0,-1
17:22:25.492,-1.0,-1.0,-1.0,-1
17:22:25.694,-1.0,-1.0,-1.0,-1
17:22:25.896,-1.0,-1.0,-1.0,-1
17:22:26.098,-1.0,-1.0,-1.0,-1
17:22:26.299,-1.0,-1.0,-1.0,-1
17:22:26.501,-1.0,-1.0,-1.0,-1
17:22:26.703,-1.0,-1.0,-1.0,-1
17:22:26.905,-1.0,-1.0,-1.0,-1
17:22:27.106,-1.0,-1.0,-1.0,-1
17:22:27.308,-1.0,-1.0,-1.0,-1
17:22:27.510,-1.0,-1.0,-1.0,-1
17:22:27.712,-1.0,-1.0,-1.0,-1
17:22:27.914,-1.0,-1.0,-1.0,-1
17:22:28.116,-1.0,-1.0,-1.0,-1
17:22:28.317,-1.0,-1.0,-1.0,-1
17:22:28.519,-1.0,-1.0,-1.0,-1
17:22:28.721,-1.0,-1.0,-1.0,-1
17:22:28.923,-1.0,-1.0,-1.0,-1
17:22:29.125,-1.0,-1.0,-1.0,-1
17:22:29.329,-1.0,-1.0,-1.0,-1
17:22:29.531,-1.0,-1.0,-1.0,-1
17:22:29.733,-1.0,-1.0,-1.0,-1
17:22:29.934,-1.0,-1.0,-1.0,-1
17:22:30.136,-1.0,-1.0,-1.0,-1
17:22:30.338,-1.0,-1.0,-1.0,-1
17:22:30.540,-1.0,-1.0,-1.0,-1
17:22:30.741,-1.0,-1.0,-1.0,-1
17:22:30.944,-1.0,-1.0,-1.0,-1
17:22:31.146,-1.0,-1.0,-1.0,-1
17:22:31.348,-1.0,-1.0,-1.0,-1
17:22:31.553,-1.0,-1.0,-1.0,-1
17:22:31.755,-1.0,-1.0,-1.0,-1
17:22:31.957,-1.0,-1.0,-1.0,-1
17:22:32.158,-1.0,-1.0,-1.0,-1
17:22:32.360,1.0,-0.963,-1.0,-1
17:22:32.562,1.0,-0.963,-1.0,-1
17:22:32.764,1.0,-0.963,-1.0,-1
17:22:32.966,1.0,-0.963,-1.0,-1
17:22:33.167,-1.0,-0.963,-1.0,-1
17:22:33.369,-1.0,-0.963,-1.0,-1
17:22:33.571,-1.0,-0.963,-1.0,-1
17:22:33.776,-1.0,-0.963,-1.0,-1
17:22:33.978,-1.0,-0.963,-1.0,-1
17:22:34.179,-1.0,-0.963,-1.0,-1
17:22:34.381,-1.0,-0.963,-1.0,-1
17:22:34.583,-1.0,-0.962,-1.0,-1
17:22:34.785,-1.0,-0.962,-1.0,-1
17:22:34.987,-1.0,-0.962,-1.0,-1
17:22:35.189,-1.0,-0.962,-1.0,-1
17:22:35.390,-1.0,-0.962,-1.0,-1
17:22:35.592,-1.0,-0.962,-1.0,-1
17:22:35.794,-1.0,-0.962,-1.0,-1
17:22:35.996,-1.0,-0.96,-1.0,-1
