,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
11:58:40.219,126521.0,0.5,0.2,-8.9,0.25
11:58:46.008,45868.0,0.3,0.5,-3.7,0.25
11:58:51.842,45594.0,0.2,0.2,-9.7,0.25
11:58:56.749,92074.0,0.2,0.9,-0.8,0.25
11:59:02.104,63141.0,0.2,0.3,-3.9,0.25
11:59:07.918,111976.0,0.3,0.9,-8.7,0.25
11:59:12.818,35500.0,0.2,1.1,-9.9,0.25
11:59:18.207,95703.0,0.2,1.1,-7.9,0.25
11:59:24.023,42460.0,0.4,0.3,-1.9,0.25
11:59:29.804,29887.0,0.4,0.2,-3.5,0.25
11:59:34.675,108297.0,0.4,0.3,-9.4,0.25
11:59:39.951,7011.0,0.3,0.9,-7.6,0.25
11:59:44.898,106445.0,0.2,1.1,-9.2,0.25
11:59:50.264,134562.0,0.2,0.4,-5.2,0.25
11:59:56.142,8093.0,0.5,0.9,-3.2,0.25
12:00:01.943,41777.0,0.2,1.3,-2.3,0.25
12:00:06.853,14874.0,0.2,1.2,-8.4,0.25
12:00:12.161,127019.0,0.2,0.5,-7.8,0.25
12:00:17.058,21214.0,0.2,0.7,-4.3,0.25
12:00:22.914,5582.0,0.2,1.3,-6.5,0.25
12:00:27.815,15616.0,0.5,0.2,-7.4,0.25
12:00:33.230,54609.0,0.2,0.5,-5.6,0.25
12:00:39.033,118917.0,0.3,0.7,-8.8,0.25
12:00:44.929,31753.0,0.4,0.7,-8.7,0.25
12:00:49.832,63256.0,0.4,0.4,-5.5,0.25
12:00:55.256,46698.0,0.3,0.2,-2.6,0.25
12:01:01.172,56740.0,0.2,0.5,-9.8,0.25
12:01:07.338,171455.0,0.2,0.3,-6.2,0.25
12:01:13.366,93589.0,0.3,0.5,-3.7,0.25
12:01:19.342,5975.0,0.2,0.9,-3.1,0.25
12:01:25.286,61357.0,0.3,0.3,-9.0,0.25
12:01:31.401,238540.0,0.2,0.4,-5.9,0.25
12:01:37.213,117605.0,0.3,0.5,-8.1,0.25
12:01:43.278,71103.0,0.2,0.9,-4.8,0.25
12:01:49.139,953.0,0.4,0.4,-8.9,0.25
12:01:55.027,66717.0,0.2,0.2,-0.6,0.25
12:02:00.981,105518.0,0.3,0.4,-9.8,0.25
12:02:05.838,33180.0,0.2,0.4,-9.7,0.25
12:02:11.211,119322.0,0.3,0.7,-9.0,0.25
12:02:17.037,135779.0,0.2,0.4,-9.6,0.25
12:02:22.934,82490.0,0.3,0.5,-1.6,0.25
12:02:27.756,36516.0,0.2,0.4,-1.8,0.25
12:02:33.295,79070.0,0.2,1.3,-5.5,0.25
12:02:39.246,5100.0,0.3,0.9,-1.8,0.25
12:02:45.071,8716.0,0.2,0.7,-6.1,0.25
12:02:50.909,1651.0,0.3,0.3,-9.7,0.25
12:02:55.780,5560.0,0.3,0.2,-8.9,0.25
12:03:01.084,52929.0,0.2,0.4,-8.5,0.25
12:03:06.882,77226.0,0.4,0.5,-9.8,0.25
12:03:11.694,29958.0,0.5,0.4,-4.8,0.25
12:03:17.118,26752.0,0.3,0.2,3.8,0.25
12:03:23.036,49517.0,0.3,0.2,-3.5,0.25
12:03:28.797,3875.0,0.3,0.4,-5.9,0.25
12:03:33.572,29534.0,0.2,0.7,-7.1,0.25
12:03:38.895,49682.0,0.7,0.4,-8.9,0.25
12:03:43.634,9780.0,0.4,0.5,-8.5,0.25
12:03:48.999,26446.0,0.2,0.3,-8.5,0.25
12:03:53.906,140968.0,0.2,0.4,-9.2,0.25
12:03:59.367,150013.0,0.2,0.2,-2.5,0.25
12:04:05.226,151725.0,0.3,0.4,-5.0,0.25
12:04:11.108,174754.0,0.3,0.3,-4.2,0.25
12:04:16.910,239145.0,0.2,0.4,-9.2,0.25
12:04:21.868,216109.0,0.5,0.2,4.3,0.25
12:04:27.292,43128.0,0.5,0.7,-6.2,0.25
12:04:33.299,36489.0,0.7,0.3,-5.5,0.25
12:04:39.273,44389.0,0.3,0.4,-2.7,0.25
12:04:45.259,21524.0,0.3,1.3,-6.8,0.25
12:04:51.087,115122.0,0.2,1.1,-7.8,0.25
12:04:57.036,2508.0,0.2,0.4,-6.1,0.25
12:05:02.897,250467.0,0.4,0.2,1.6,0.25
12:05:07.769,31906.0,0.3,1.4,-9.8,0.25
12:05:13.157,73302.0,0.3,0.2,-2.3,0.25
12:05:18.990,23597.0,0.5,0.2,-4.5,0.25
12:05:23.790,64421.0,0.2,1.2,-9.2,0.25
12:05:29.206,15872.0,0.4,0.4,-4.7,0.25
12:05:35.139,54328.0,0.2,0.5,-8.4,0.25
12:05:41.055,103859.0,0.2,0.9,-3.6,0.25
12:05:46.997,38423.0,0.4,0.5,-8.4,0.25
12:05:52.876,75449.0,0.3,0.5,-8.8,0.25
12:05:57.875,149654.0,0.5,0.5,-8.2,0.25
12:06:03.320,34775.0,0.2,0.5,-7.6,0.25
