,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
14:05:53.347,92649.0,0.25,0.1,1000.0,30.0,1.3,500.0,1000.0,32000.0,1140.0,0.0,850.0,8.2,0.0,0.0
14:05:57.373,85502.0,0.25,0.1,1000.0,30.0,4.4,9500.0,1000.0,32000.0,0.0,0.0,600.0,5.6,0.0,0.0
14:06:01.404,300000.0,0.25,0.1,1000.0,30.0,3.5,18000.0,1000.0,17360.0,1600.0,0.0,2000.0,10.1,0.0,0.0
14:06:05.441,121883.0,0.25,0.1,1000.0,30.0,1.3,500.0,1000.0,10490.0,0.0,0.0,1800.0,2.3,0.0,0.0
14:06:09.469,169477.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,11638.0,170.0,0.0,1250.0,4.2,0.0,0.0
14:06:13.492,169614.0,0.25,0.1,1000.0,30.0,0.0,9700.0,1000.0,30605.0,1540.0,0.0,2000.0,5.7,0.0,0.0
14:06:17.009,105940.0,0.25,0.1,1000.0,30.0,3.0,9900.0,1000.0,0.0,2730.0,0.0,1050.0,5.3,0.0,0.0
14:06:21.040,15069.0,0.25,0.1,1000.0,30.0,4.3,500.0,1000.0,14137.0,1710.0,0.0,1450.0,3.9,0.0,0.0
14:06:25.068,241833.0,0.25,0.1,1000.0,30.0,0.0,17100.0,1000.0,26074.0,2070.0,0.0,2000.0,0.9,0.0,0.0
14:06:29.091,141591.0,0.25,0.1,1000.0,30.0,0.1,10500.0,1000.0,15725.0,0.0,0.0,1600.0,2.1,0.0,0.0
14:06:33.113,115203.0,0.25,0.1,1000.0,30.0,0.3,13100.0,1000.0,17062.0,1790.0,0.0,500.0,10.1,0.0,0.0
14:06:37.129,51109.0,0.25,0.1,1000.0,30.0,0.1,9300.0,1000.0,3204.0,2040.0,0.0,450.0,9.4,0.0,0.0
14:06:41.152,40968.0,0.25,0.1,1000.0,30.0,4.4,500.0,1000.0,29187.0,0.0,0.0,1250.0,10.1,0.0,0.0
14:06:45.168,104242.0,0.25,0.1,1000.0,30.0,0.0,800.0,1000.0,0.0,710.0,0.0,2000.0,6.6,0.0,0.0
14:06:49.200,300000.0,0.25,0.1,1000.0,30.0,2.5,8900.0,1000.0,4136.0,660.0,0.0,400.0,0.5,0.0,0.0
14:06:53.231,213707.0,0.25,0.1,1000.0,30.0,4.9,9200.0,1000.0,28858.0,3000.0,0.0,300.0,8.4,0.0,0.0
14:06:57.244,200.0,0.25,0.1,1000.0,30.0,5.1,11800.0,1000.0,17178.0,1810.0,0.0,650.0,3.1,0.0,0.0
14:07:01.288,283487.0,0.25,0.1,1000.0,30.0,5.1,15100.0,1000.0,21554.0,930.0,0.0,0.0,10.1,0.0,0.0
