time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
14:05:52,1500.0,AUTO,0.0,1.0,-1000.0,0.0,0.0,1.0,-0.0014239949523471296,0.0010013707214966416,0.021894515492022038,0.00031127280090004206,0.00031449130619876087,0.0013817885192111135,-35.3632622,149.1652375,3.0,-1.0,0.0,-0.5
14:05:53,92649.0,AUTO,0.0,1.0,-1000.0,0.5,0.5,0.75,-0.0013166290591470897,0.001052985928254202,0.021773930173367262,0.0002731337008299306,0.0002511647035134956,0.0013821028114762157,-35.363262125,149.1652375,8.5,-0.25,0.0,-1.0
14:05:54,92649.0,AUTO,0.0,8.5,-989.0,0.0,0.5,1.0,-0.0008338340849149972,0.0012738276273012161,0.0216127447783947,1.8899707356467843e-05,0.0002889838651753962,0.0014618546701967716,-35.3632621,149.1652375,4.5,0.0,1.5,1.0
14:05:56,92649.0,AUTO,0.0,0.5,-1065.0,6.0,2.5,0.0,0.0020261237514205277,0.0009529501548968256,0.02121985238045454,0.00540807587094605,0.002357910852879286,0.0010299123241566122,-35.3632621,149.1652375,93.5,0.0,0.5,-34.5
14:05:57,85502.0,AUTO,0.0,-0.25,-1065.0,20.5,-1.25,1.0,0.008538141351891682,0.0009058719297172502,0.020968259777873755,0.01959823549259454,-0.0019885518704541028,0.0018114020640496165,-35.363262075,149.165237525,867.5,0.0,2.25,-125.75
14:05:58,85502.0,AUTO,0.5,-4.5,-1001.0,25.0,0.5,-15.5,0.04687751457095146,-0.006255065323784947,0.007379628252238035,0.02462633582763374,-0.0005112562794238329,-0.015117240138351917,-35.363261800000004,149.1652388,2332.0,4.5,26.0,-148.5
14:06:00,85502.0,AUTO,1.0,-2.0,-1002.0,1.5,-7.0,-24.5,-0.056956976652145386,0.001905657656607218,-0.086494579911232,0.0010988730937242508,-0.008163237711414695,-0.024600249715149403,-35.3632608,149.16524605,5391.0,0.0,1.0,-150.5
14:06:01,300000.0,AUTO,-4.25,8.0,-1001.75,61.75,7.25,-6.75,-0.0381323229521513,0.0012688756432908121,-0.10576220415532589,0.0614743372425437,0.006888116477057338,-0.007113439321983606,-35.363260975,149.1652434,6930.5,-6.0,-52.0,-150.25
14:06:02,300000.0,AUTO,-5.0,11.5,-1003.0,66.0,7.0,1.5,0.02745653036981821,0.010303262621164322,-0.10711444914340973,0.06588989123702049,0.00650866876821965,0.002083303523249924,-35.363261949999995,149.16523719999998,8483.0,-14.5,-46.0,-153.0
14:06:04,300000.0,AUTO,-0.5,-5.0,-1002.5,-56.5,52.0,-51.0,-0.011580528225749731,-0.023919861763715744,-0.07399782165884972,-0.05744645092636347,0.051728079095482826,-0.05156988650560379,-35.36326315,149.16523645,11585.5,19.0,20.0,-150.5
14:06:05,121883.0,AUTO,-4.5,-2.25,-1001.5,30.5,18.75,-48.0,-0.017173706670291722,0.013139552087523043,-0.13974343799054623,0.030172212980687618,0.018541888566687703,-0.048420775681734085,-35.363261175,149.16523715,13136.5,17.25,-8.25,-153.5
14:06:06,121883.0,AUTO,-3.0,1.5,-999.5,15.5,-2.5,-9.5,0.00943197647575289,0.0186350978910923,-0.1661306694149971,0.01567373494617641,-0.0034172809682786465,-0.00940312270540744,-35.3632604,149.16523575000002,14705.0,-1.5,-8.5,-153.5
14:06:08,121883.0,AUTO,1.5,4.5,-974.0,6.0,-54.0,136.0,-0.03670947253704071,0.021968822926282883,-0.08408574032364413,0.005416952073574066,-0.0555551799479872,0.136123803909868,-35.36326185,149.16523465,17777.5,-20.5,-17.0,-142.0
14:06:09,169477.0,AUTO,1.25,8.75,-958.0,88.0,-63.0,4.25,0.03883900076471036,-0.02530511951772496,0.04778458550572395,0.08773378026671708,-0.06438893009908497,0.004317563376389444,-35.363263925,149.165231525,19068.0,-24.0,-22.5,-104.5
14:06:10,169477.0,AUTO,0.5,-4.5,-972.0,-32.5,30.5,-8.0,0.04739728756248951,-0.022802367340773344,0.030617255717515945,-0.03391461446881294,0.030240203253924847,-0.008212746353819966,-35.36326455,149.1652316,19923.0,6.5,25.5,-69.5
14:06:12,169477.0,AUTO,0.0,-5.5,-973.0,2.5,2.0,-1.5,-0.011002440936863422,0.014355706050992012,0.02546793408691883,0.0017432225868105888,0.0011791314464062452,-0.0017643440514802933,-35.3632619,149.16523865,20815.0,9.0,24.0,-21.0
14:06:13,169614.0,AUTO,-0.5,-0.75,-981.25,-154.25,-44.75,-10.75,-0.03003761637955904,0.0055617972975596786,0.022691947408020496,-0.15586709044873714,-0.04613472893834114,-0.011282019084319472,-35.36326135,149.16524005,20849.0,-1.0,-1.5,12.0
14:06:14,169614.0,AUTO,-6.5,10.5,-1029.5,150.5,-51.0,2.0,0.023672135546803474,-0.0575454905629158,0.018310093320906162,0.14906013011932373,-0.05248046852648258,0.0021004313603043556,-35.36326045,149.16523915,20691.0,25.0,-3.5,7.0
14:06:16,169614.0,AUTO,-40.0,-6.0,-1008.0,164.5,-46.5,-54.0,0.025070209056138992,-0.15753032267093658,0.3988848775625229,0.1627979725599289,-0.04762078449130058,-0.05450664646923542,-35.363243049999994,149.16524425,20685.5,186.0,67.5,-7.0
14:06:17,105940.0,AUTO,-63.5,-38.75,-1010.5,64.5,-6.5,-4.25,0.031055779196321964,-0.18427007645368576,0.37725141644477844,0.0635906532406807,-0.0076825921423733234,-0.0044759605880244635,-35.363221975,149.16525365,20742.0,299.25,108.25,-9.25
14:06:18,105940.0,AUTO,-87.0,-56.0,-1003.5,-14.0,-18.5,-9.0,0.037587765604257584,-0.19610156118869781,0.37708204984664917,-0.01518694986589253,-0.019189231272321194,-0.009791631018742919,-35.363190450000005,149.165268,20843.0,405.0,141.0,-13.0
14:06:20,105940.0,AUTO,-115.0,-64.5,-992.5,7.5,5.5,-16.0,0.06248916871845722,-0.1728401631116867,0.36831559240818024,0.007201747503131628,0.0041695695836097,-0.01622784766368568,-35.363101549999996,149.16530745,21191.5,574.0,196.0,-24.5
14:06:21,15069.0,AUTO,-128.75,-75.25,-993.25,4.0,21.75,1.5,0.06735677644610405,-0.1579325683414936,0.3652667999267578,0.003452984383329749,0.021346437046304345,0.0016136520134750754,-35.363048475,149.165330875,21448.0,613.75,211.5,-25.0
