time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
18:01:24,0.002011741418391466,0.0014578985050320626,-0.12785418331623077,0.0015051415772177278,0.0005146631156094372,0.009134899452328682,0.0,0.0,-1000.0,2.4,1.0,8.6,AUTO,1500.0,-35.363262139999996,149.16523776000002,37883.8,0.0,0.0,-153.0
18:01:32,0.0018930650549009442,0.0012678797024169139,-0.09956780182463783,-0.0002603945156027164,0.00020347759293924485,0.007356526596205575,0.0,0.0,-999.7142857142857,1.0,0.8571428571428571,7.0,AUTO,1500.0,-35.363262,149.1652374,44217.71428571428,-1.0,0.8571428571428571,-153.0
18:01:34,-0.021887546017145116,0.026626342926950503,-0.0031804231305917106,-0.044785436029390745,0.02216435002628714,0.22622477752156556,0.5,0.8333333333333334,-968.5,-43.833333333333336,22.666666666666668,226.0,AUTO,1500.0,-35.3632621,149.16523716666666,47585.333333333336,-7.166666666666667,-5.5,-141.16666666666666
18:01:36,0.03409738310923179,-0.042688762148221336,0.29219823082288104,0.1621204117933909,0.013299528664598862,-0.02209662909929951,-0.6666666666666666,9.166666666666666,-977.1666666666666,166.16666666666666,14.166666666666666,-21.166666666666668,AUTO,1500.0,-35.36326446666667,149.16523285000002,49429.0,2.0,-2.8333333333333335,-44.5
18:01:38,0.006232446583453566,0.01576994522474706,0.2260309879978498,0.5453098143140475,-0.016306571041544277,-0.02039897084857027,0.6666666666666666,27.666666666666668,-989.0,556.6666666666666,-15.0,-19.5,AUTO,1500.0,-35.36326185000001,149.16523686666667,50000.833333333336,8.166666666666666,22.5,-4.666666666666667
18:01:40,0.05802796632051468,-0.08204097226262093,0.456609508395195,-0.44131683707237246,-0.04926354065537453,0.5713279539253563,-5.8,-27.0,-1006.6,-435.4,-47.4,571.4,AUTO,1500.0,-35.36325976,149.16524414,49960.8,38.6,83.8,-1.0
18:01:42,-0.008840776863507926,-0.18548575540383658,1.3569332957267761,-0.027822112043698628,-0.02946717105805874,-0.01173223330018421,-67.66666666666667,-24.166666666666668,-1006.8333333333334,-27.666666666666668,-28.333333333333332,-11.166666666666666,AUTO,1500.0,-35.36324575,149.1652794,49929.333333333336,131.16666666666666,267.6666666666667,-0.16666666666666666
18:01:44,0.039037918051083885,-0.15301215648651123,1.264008363087972,0.056353763987620674,0.015782522483884048,-0.01112635414271305,-102.0,-48.333333333333336,-986.5,56.666666666666664,16.166666666666668,-10.5,AUTO,1500.0,-35.36321478333333,149.16535921666667,49988.833333333336,210.66666666666666,430.6666666666667,-5.666666666666667
18:01:46,0.0498195193707943,-0.10623215734958649,1.2436567068099975,-0.08454808294773102,0.02514702915214002,-0.0029464942403137685,-112.4,-58.2,-995.2,-83.8,25.6,-2.6,AUTO,1500.0,-35.36317578,149.16546229999997,49995.2,231.6,481.2,-2.8
18:01:48,0.05071344723304113,-0.06339461573710044,1.2296050985654194,-0.07414401819308598,0.052807663567364216,0.003322636398176352,-106.66666666666667,-55.0,-995.5,-74.0,53.166666666666664,3.8333333333333335,AUTO,1500.0,-35.36313913333333,149.16555978333335,50017.333333333336,221.83333333333334,459.8333333333333,-2.8333333333333335
18:01:50,0.05918977707624436,0.03741055764257908,1.2198120832443238,0.41538373921066524,0.062331850081682204,0.011663295328617096,-79.4,-52.2,-998.4,404.4,63.0,13.0,AUTO,1500.0,-35.36310528,149.16564976,50024.2,159.6,327.4,2.6
18:01:56,-0.003778866949557726,-0.00619000437602933,1.1950855255126953,0.28778737251247677,-0.020345226528921297,-0.007696615997701883,-1.0,15.285714285714286,-1002.2857142857143,291.0,-18.571428571428573,-6.142857142857143,AUTO,1500.0,-35.363081799999996,149.1657148857143,50008.857142857145,15.142857142857142,-11.428571428571429,0.7142857142857143
18:01:58,0.007476665545254946,0.016229609958827496,1.185357650121053,0.6984806259473165,-0.005979782901704311,-0.01040133647620678,-1.3333333333333333,26.666666666666668,-998.6666666666666,700.0,-4.0,-9.0,RTL,1500.0,-35.36308019999999,149.16571689999998,50001.0,10.666666666666666,-2.0,0.0
18:02:00,-0.009150818281341344,0.04268501765493836,1.1793690068381173,0.35691813273089273,0.04327497598049896,-0.0009596894628235272,3.142857142857143,29.142857142857142,-998.7142857142857,366.14285714285717,44.714285714285715,-0.2857142857142857,RTL,1500.0,-35.36308024285714,149.16571674285714,49997.28571428572,-2.2857142857142856,-24.428571428571427,0.14285714285714285
18:02:06,-0.01706256059696898,0.10238865111023188,1.1713231056928635,-0.14522891584783792,-0.021503370720893145,-0.005538217752473429,37.125,13.375,-1000.125,-148.125,-19.5,-4.375,RTL,1500.0,-35.36308886250001,149.16569278750003,49994.0,-78.0,-171.25,0.0
18:02:08,-0.022918290148178738,0.04667653515934944,1.1685813268025715,0.25292015572388965,-0.021459320249656837,-0.011629846723129353,47.0,26.333333333333332,-1002.6666666666666,243.33333333333334,-18.666666666666668,-11.0,RTL,1500.0,-35.363104099999994,149.1656516666667,50008.666666666664,-104.0,-215.0,0.3333333333333333
18:02:10,-0.02226944329837958,0.05563733850916227,1.1631679270002577,0.14576543784803814,0.006042801076546311,0.00022907239488429495,47.888888888888886,34.22222222222222,-995.4444444444445,146.0,8.11111111111111,1.1111111111111112,RTL,1500.0,-35.363121811111114,149.1656036,50001.555555555555,-106.11111111111111,-213.55555555555554,0.2222222222222222
18:02:12,-0.03399348305538297,0.05030378885567188,1.1585837304592133,0.17262088460847735,-0.0014661983295809478,0.015242706896970049,48.75,49.0,-1001.75,181.0,0.5,16.0,RTL,1500.0,-35.36314195,149.16555155,50011.0,-109.5,-219.25,0.0
18:02:14,-0.037415244802832606,0.048670514672994616,1.1557760953903198,-0.17391146421432496,-0.004073679959401488,0.0031965823844075205,49.8,31.8,-999.6,-167.6,-1.6,4.8,RTL,1500.0,-35.36315702,149.16551246,50006.8,-104.8,-218.4,0.4
18:02:16,-0.016364106442779303,0.048280337204535805,1.1519809828864203,0.04539595378769769,-0.0012740299700655872,0.005351414373661909,48.77777777777778,36.44444444444444,-998.8888888888889,47.0,1.1111111111111112,6.444444444444445,RTL,1500.0,-35.363176044444444,149.16545945555555,50004.666666666664,-109.0,-213.66666666666666,0.2222222222222222
18:02:18,-0.00118877780623734,0.051611144095659256,1.1493402242660522,0.09709209799766541,0.003955823974683881,0.01897789230570197,48.2,48.6,-1001.8,108.6,5.8,20.2,RTL,1500.0,-35.36319566,149.1654014,50005.2,-129.8,-204.0,0.4
18:02:20,-0.016730627394281328,0.0552991759032011,1.1479001641273499,-0.060454463586211205,0.0020070498576387763,-0.020063351606950164,50.0,8.75,-998.0,-71.25,4.25,-18.25,RTL,1500.0,-35.3632124,149.165359925,50003.75,-132.5,-204.25,0.0
18:02:25,-0.03827822394669056,-0.05666831322014332,1.1479722261428833,-0.5593340545892715,-0.04534238018095493,-0.015087163541465998,26.666666666666668,-13.0,-995.3333333333334,-312.0,-36.333333333333336,-8.666666666666666,RTL,1500.0,-35.3632594,149.1652482,50010.5,-44.5,-130.5,0.0
18:02:27,-0.013671864476054906,-0.028654572553932667,1.1465787887573242,-0.4486920893192291,0.04315332248806954,-0.006744326604530215,2.0,-15.4,-995.0,-446.4,45.4,-4.8,RTL,1500.0,-35.36326286,149.16523686000002,49997.4,5.2,-23.6,0.4
18:02:29,-0.0003320414883395036,0.007222335824432473,1.1443047523498535,-0.3538503634432952,-0.005631125648505986,-0.00015112823651482662,0.5,-21.833333333333332,-1003.0,-360.1666666666667,-3.1666666666666665,1.1666666666666667,RTL,1500.0,-35.36326243333333,149.1652356,50001.5,0.0,-7.5,-0.16666666666666666
18:02:31,-0.0043613653896110395,-0.0020866555548439336,1.1426982879638672,0.32487763996635166,0.007669424538367561,0.003995484838794384,-0.2857142857142857,9.428571428571429,-1005.5714285714286,326.14285714285717,9.857142857142858,5.142857142857143,RTL,1500.0,-35.363263042857135,149.16523557142858,50002.857142857145,1.8571428571428572,1.1428571428571428,0.0
18:02:33,-0.00044838054704346826,0.00232878906120147,1.1417512723377772,0.29922685985054287,0.0019164519783641612,0.0013384382889073873,-0.8571428571428571,1.5714285714285714,-990.5714285714286,295.0,4.285714285714286,2.2857142857142856,RTL,1500.0,-35.363263128571425,149.16523692857143,50001.71428571428,7.285714285714286,-0.5714285714285714,1.2857142857142858
18:02:35,-0.004904962222402294,0.0016746757901273668,1.1405185461044312,-0.016975274309515953,0.0015552719511712592,6.196118192747235e-05,-1.3333333333333333,29.833333333333332,-959.6666666666666,6.666666666666667,4.0,1.3333333333333333,RTL,1500.0,-35.36326225,149.1652372,49371.833333333336,2.3333333333333335,-1.3333333333333333,78.0
18:02:41,0.0016295663178122293,0.005421169102191925,1.1402580738067627,0.6158551971117655,0.002926476222152511,0.0056907680894558626,2.1666666666666665,6.666666666666667,-978.8333333333334,607.8333333333334,5.5,7.333333333333333,RTL,1500.0,-35.36326236666667,149.16523775000002,47455.833333333336,-0.8333333333333334,-0.5,98.16666666666667
18:02:43,-0.036903011213455884,0.005283695113446031,1.1393389190946306,-0.6636844916003091,-0.0034966544314686742,-0.0018317912306104387,2.142857142857143,-40.714285714285715,-990.1428571428571,-672.5714285714286,-0.7142857142857143,-0.14285714285714285,RTL,1500.0,-35.36326447142857,149.16523908571432,45298.71428571428,15.714285714285714,-9.714285714285714,101.42857142857143
18:02:48,-0.028274756290816834,-0.001127744681850475,1.1388086421149117,-0.12004787428304553,-0.0007454578797998172,0.0009115189147580947,-2.0714285714285716,6.285714285714286,-1012.9285714285714,-115.64285714285714,2.0,2.2857142857142856,RTL,1500.0,-35.363265635714285,149.1652394642857,41104.28571428572,37.57142857142857,-19.142857142857142,97.57142857142857
18:02:50,-0.007157977903261781,-0.0008512999193044379,1.1383696794509888,-1.4553778171539307,0.0030486799078062177,-0.00025563209783285856,-1.5,-76.5,-958.0,-1475.5,5.5,1.5,RTL,1500.0,-35.3632628,149.1652379,38476.5,16.0,-7.5,95.5
18:02:52,0.021032212302088737,0.00028902692793053575,1.138284981250763,0.9911599159240723,0.0027700175996869802,-0.0015948485233820975,-0.5,10.0,-1040.0,973.0,5.5,0.0,RTL,1500.0,-35.36326215,149.1652377,37457.0,8.0,-4.5,97.5
18:02:54,-0.0055278045280526085,0.0011627959708372753,1.1387019157409668,-0.21619952966769537,-0.0021549517793270447,0.0028360244856836894,-0.4166666666666667,-15.5,-999.8333333333334,-222.33333333333334,0.9166666666666666,4.25,RTL,1500.0,-35.36326225833333,149.16523776666665,35057.416666666664,1.5833333333333333,-2.1666666666666665,98.5
18:02:56,0.003165984497172758,-0.00042511208448559046,1.1383562326431274,0.13828005120158196,0.004730731435120106,-4.7623692080378535e-05,-0.4,40.2,-1016.0,159.0,7.4,1.8,RTL,1500.0,-35.36326148,149.16523711999997,32210.0,-3.4,1.2,101.4
18:02:58,-0.008347313579482337,0.0025776694916809597,1.138312538464864,-0.08617742111285527,0.0024825913521150746,0.00179012732890745,0.16666666666666666,19.166666666666668,-994.8333333333334,-73.66666666666667,4.833333333333333,3.3333333333333335,RTL,1500.0,-35.36326156666667,149.1652373166667,30244.166666666668,-5.666666666666667,1.8333333333333333,100.33333333333333
18:03:00,-0.018376070498821458,0.005553242484373706,1.1384508780070715,0.5390542873314449,-0.003720766498840281,-0.005129591628376927,3.0,20.285714285714285,-1011.5714285714286,540.1428571428571,-0.7142857142857143,-3.2857142857142856,RTL,1500.0,-35.36326351428571,149.16523864285713,27837.14285714286,5.428571428571429,-4.142857142857143,106.14285714285714
18:03:02,-0.03362818046783408,0.0025932774879038334,1.1383884350458782,-0.012224162618319193,0.0017707773173848789,-0.0005116952233947814,0.8333333333333334,18.0,-989.6666666666666,-1.8333333333333333,4.5,1.0,RTL,1500.0,-35.363265000000006,149.1652394333333,25903.5,24.333333333333332,-14.333333333333334,93.16666666666667
18:03:04,-0.015358537901192904,-0.0013795794628094881,1.1372920513153075,-0.2326477736234665,-0.006794320978224277,0.0031740409322082996,-3.4,-44.8,-1008.2,-261.8,-3.2,4.6,RTL,1500.0,-35.36326518,149.16523938000003,23892.8,31.2,-18.0,98.4
18:03:06,0.05204565450549126,-0.009421809498841563,1.137826641400655,0.3235274950663249,-0.001769736719628175,0.009610003481308619,-7.166666666666667,8.666666666666666,-1012.8333333333334,312.3333333333333,1.1666666666666667,11.166666666666666,RTL,1500.0,-35.36326043333333,149.16523623333333,21681.833333333332,1.6666666666666667,-2.6666666666666665,104.16666666666667
18:03:09,0.07430582121014595,0.00012089414303773083,1.1378172039985657,-0.1494620144367218,0.003387703327462077,-8.468452142551541e-05,-1.5,-47.5,-1001.0,-181.0,6.0,1.5,RTL,1500.0,-35.3632549,149.16523354999998,19040.5,-64.0,30.5,104.5
18:03:11,0.05765680316835642,0.006136786658316851,1.1388759911060333,0.7153673321008682,0.0048421407118439674,-0.003343668475281447,3.5,-8.75,-970.0,695.25,7.75,-1.5,RTL,1500.0,-35.363255725,149.165234325,16943.5,-70.25,31.25,106.0
18:03:17,-0.014869354160812994,0.007079184365769227,1.1388414303461711,0.5457470118999481,-0.002728341923405727,0.00016097864136099815,4.25,51.0,-1028.25,781.25,1.25,3.0,RTL,1500.0,-35.36326063333333,149.16523713333333,14420.0,-35.666666666666664,12.333333333333334,99.66666666666667
18:03:22,0.030872786417603493,0.0006291549070738256,1.1398217678070068,0.7916795611381531,0.005067715421319008,0.0033997618593275547,2.0,50.0,-982.0,809.0,8.0,5.0,RTL,1500.0,-35.3632597,149.165236,10330.0,-25.0,12.0,29.0
18:03:26,-0.021415902418084443,0.005071085470262915,1.1396779417991638,-0.012195172719657421,0.0008393221360165626,0.005468244286021218,3.0,25.125,-993.875,9.625,3.875,7.125,RTL,1500.0,-35.363262524999996,149.16523808749997,9218.0,-4.625,-0.625,33.5
18:03:28,-0.022355864755809307,0.00248396679914246,1.1397755146026611,0.5107346015671889,0.00026927876751869917,0.0014989673703288038,1.3333333333333333,7.333333333333333,-1025.8333333333333,506.1666666666667,3.0,3.0,RTL,1500.0,-35.36326513333333,149.1652394,8404.333333333334,22.666666666666668,-12.833333333333334,25.5
18:03:30,-0.016695432364940643,0.00014050131358089857,1.1400997638702393,0.5620828568935394,0.003145914524793625,0.0036794397747144103,0.0,15.75,-992.25,559.5,6.0,5.5,RTL,1500.0,-35.3632654,149.16523940000002,8347.75,31.5,-16.25,-1.5
18:03:32,-0.017003614106215537,0.0004355590353952721,1.1398845613002777,0.2181250243447721,0.0013843719789292663,0.001051165338139981,-0.625,16.125,-997.125,223.5,4.375,2.875,RTL,1500.0,-35.363264625,149.16523900000004,8341.125,26.875,-13.75,0.5
18:03:36,0.009034146496560425,0.00035720557389140595,1.1391087472438812,-0.05861963826464489,0.0016828865045681596,0.0006991270929574966,-0.25,-30.25,-993.75,-79.25,4.5,2.5,RTL,1500.0,-35.363262175,149.165237725,8071.0,6.5,-4.75,38.25
18:03:38,-0.013944832355870554,0.0033025583252310753,1.1389538447062175,-0.8248826066652933,0.0007621049880981445,-4.296443269898494e-06,0.0,-47.5,-1001.6666666666666,-835.6666666666666,4.0,2.0,RTL,1500.0,-35.363262199999994,149.16523784999998,7450.833333333333,0.8333333333333334,-2.0,32.833333333333336
18:03:40,-0.006438336684368551,0.002440814790315926,1.1391784429550171,0.7447251141071319,-0.001306704943999648,0.0028251390671357513,0.0,42.8,-999.6,757.2,2.2,4.6,RTL,1500.0,-35.36326287999999,149.16523836000002,6782.0,5.0,-5.8,33.0
18:03:42,0.020540695823729038,-0.0008708911584108137,1.1392200469970704,0.8435612320899963,0.0015032560098916293,0.00030704275704920294,-1.2,21.6,-1001.6,837.2,4.6,2.6,RTL,1500.0,-35.363262000000006,149.16523768,6118.2,2.4,-4.4,34.0
18:03:43,-0.02119812499731779,0.0035541511606425047,1.1396186590194701,-0.9124721884727478,0.0020916209556162356,-0.0015221853274852038,0.6,-30.8,-999.6,-910.4,5.4,1.0,RTL,1500.0,-35.36326212,149.16523772,5542.2,-1.4,-0.2,32.8
18:03:45,-0.0012193973525427282,0.001697863801382482,1.1389245390892029,0.7026817202568054,0.00025314633967354894,0.0018003018631134182,-1.5,10.0,-1001.5,691.5,3.5,3.5,RTL,1500.0,-35.363263124999996,149.165238375,5038.5,6.75,-6.25,33.0
18:03:47,-0.0013248708225243415,-0.0017550675062617909,1.1393941640853882,-0.7922720114390055,-0.0005860397747407357,-0.0006011677711891631,-1.0,-27.0,-1003.8333333333334,-791.5,2.6666666666666665,1.6666666666666667,RTL,1500.0,-35.36326185,149.16523741666666,4398.5,1.8333333333333333,-3.0,31.666666666666668
18:03:53,-0.01386436598841101,0.0020729919197037816,1.139398992061615,-0.1742683534976095,0.0003293079207651317,0.003389770397916436,1.375,17.625,-999.5,-156.75,3.75,5.5,RTL,1500.0,-35.3632619125,149.165237425,3629.625,-3.875,1.75,31.875
18:03:56,0.0071516929504772024,-0.0017524646827951074,1.1388328075408936,0.8427454630533854,-0.0024268677613387504,-0.0007573735201731324,-1.3333333333333333,21.0,-997.0,836.0,1.3333333333333333,1.3333333333333333,RTL,1500.0,-35.36326306666666,149.16523800000002,2542.3333333333335,9.0,-5.0,31.666666666666668
18:03:57,0.026464028904835384,-0.00332504177155594,1.1382516622543335,0.9990149140357971,0.0013104579411447048,0.0014815477188676596,-3.0,43.0,-1030.3333333333333,1002.3333333333334,4.666666666666667,3.3333333333333335,RTL,1500.0,-35.3632617,149.16523716666669,2090.3333333333335,1.6666666666666667,-1.6666666666666667,32.0
18:03:59,0.0349912628531456,-0.0006526489567477256,1.1389809846878052,0.9209538578987122,0.001352127967402339,0.0021378003992140295,-0.8,30.8,-1006.2,918.4,4.8,4.0,RTL,1500.0,-35.36326024,149.16523644,1534.6,-14.6,6.4,31.6
18:04:03,0.002119379350915551,0.005881632212549448,1.1403199434280396,0.4446570575237274,-0.0018680272623896599,0.007568179629743099,2.0,38.0,-994.0,464.0,1.0,10.0,RTL,1500.0,-35.3632601,149.1652368,113.0,-30.0,12.0,32.0
18:04:05,0.006199600175023079,0.0013144869590178132,1.1426488161087036,0.002375680487602949,-0.0005578977288678288,0.0006174326408654451,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,-35.36326,149.1652368,51.5,-10.0,2.0,2.0
18:04:07,0.006335564889013767,-0.00044661882566288114,1.1431965827941895,0.0021946411579847336,-0.0006740051321685314,0.0005817355122417212,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,-35.3632598,149.1652367,20.0,-9.0,3.0,2.0
18:04:09,0.006015884689986706,-0.00124374870210886,1.144036312898,0.0020552731196706495,-0.0005513316330810388,0.0006686874742930134,0.0,0.0,-1000.0,3.1666666666666665,3.0,3.0,RTL,1500.0,-35.36325973333334,149.16523673333333,3.3333333333333335,-8.333333333333334,4.833333333333333,1.1666666666666667
18:04:11,0.005676060332916677,-0.001714279322186485,1.144946128129959,0.0018806425214279443,-0.0004442682256922126,0.0007347114151343703,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,-35.3632596,149.1652368,0.0,-7.0,6.0,1.0
