,A.RTL3
18:01:03.599,-1.0
18:01:03.801,-1.0
18:01:04.003,-1.0
18:01:04.205,-1.0
18:01:04.415,-1.0
18:01:04.622,-1.0
18:01:04.823,-1.0
18:01:05.025,-1.0
18:01:05.229,-1.0
18:01:05.432,-1.0
18:01:05.636,-1.0
18:01:05.839,-1.0
18:01:06.041,-1.0
18:01:06.246,-1.0
18:01:06.448,-1.0
18:01:06.656,-1.0
18:01:06.901,-1.0
18:01:07.104,-1.0
18:01:07.321,-1.0
18:01:07.523,-1.0
18:01:07.726,-1.0
18:01:07.927,-1.0
18:01:08.129,-1.0
18:01:08.338,-1.0
18:01:08.543,-1.0
18:01:08.747,-1.0
18:01:08.950,-1.0
18:01:09.155,-1.0
18:01:09.463,-1.0
18:01:09.666,-1.0
18:01:09.870,-1.0
18:01:10.081,-1.0
18:01:10.286,-1.0
18:01:10.492,-1.0
18:01:10.702,-1.0
18:01:10.930,-1.0
18:01:11.132,-1.0
18:01:11.336,-1.0
18:01:11.540,-1.0
18:01:11.754,-1.0
18:01:11.957,-1.0
18:01:12.167,-1.0
18:01:12.373,-1.0
18:01:12.576,-1.0
18:01:12.779,-1.0
18:01:12.982,-1.0
18:01:13.185,-1.0
18:01:13.386,-1.0
18:01:13.588,-1.0
18:01:13.790,-1.0
18:01:13.993,-1.0
18:01:14.196,-1.0
18:01:14.398,-1.0
18:01:14.600,-1.0
18:01:14.802,-1.0
18:01:15.007,-1.0
18:01:15.209,-1.0
18:01:15.412,-1.0
18:01:15.614,-1.0
18:01:15.816,-1.0
18:01:16.018,-1.0
18:01:16.223,-1.0
18:01:16.426,-1.0
18:01:16.628,-1.0
18:01:16.833,-1.0
18:01:17.035,-1.0
18:01:17.239,-1.0
18:01:17.441,-1.0
18:01:17.645,-1.0
18:01:17.847,-1.0
18:01:18.051,-1.0
18:01:18.253,-1.0
18:01:18.457,-1.0
18:01:18.660,-1.0
18:01:18.864,-1.0
18:01:19.066,-1.0
18:01:19.269,-1.0
18:01:19.472,-1.0
18:01:19.673,-1.0
18:01:19.875,-1.0
18:01:20.079,-1.0
18:01:20.281,-1.0
18:01:20.484,-1.0
18:01:20.687,-1.0
18:01:20.891,-1.0
18:01:21.094,-1.0
18:01:21.296,-1.0
18:01:21.499,-1.0
18:01:21.701,-1.0
18:01:21.903,-1.0
18:01:22.107,-1.0
18:01:22.312,-1.0
18:01:22.517,-1.0
18:01:22.718,-1.0
18:01:22.921,-1.0
18:01:23.123,-1.0
18:01:23.326,-1.0
18:01:23.531,-1.0
18:01:23.735,-1.0
18:01:23.938,-1.0
18:01:24.140,-1.0
18:01:24.342,-1.0
18:01:24.549,-1.0
18:01:24.752,-1.0
18:01:24.958,-1.0
18:01:25.160,-1.0
18:01:25.363,-1.0
18:01:29.155,-1.0
18:01:29.359,-1.0
18:01:29.561,-1.0
18:01:29.765,-1.0
18:01:29.969,-1.0
18:01:30.178,-1.0
18:01:30.390,-1.0
18:01:30.592,-1.0
18:01:30.794,-1.0
18:01:30.996,-1.0
18:01:31.199,-1.0
18:01:31.404,-1.0
18:01:31.606,-1.0
18:01:31.811,-1.0
18:01:32.015,-1.0
18:01:32.220,-1.0
18:01:32.423,-1.0
18:01:32.625,-1.0
18:01:32.832,-1.0
18:01:33.039,-1.0
18:01:33.251,-1.0
18:01:33.456,-1.0
18:01:33.660,-1.0
18:01:33.864,-1.0
18:01:34.075,-1.0
18:01:34.277,-1.0
18:01:34.482,-1.0
18:01:34.684,-1.0
18:01:34.886,-1.0
18:01:35.091,-1.0
18:01:35.293,-1.0
18:01:35.499,-1.0
18:01:35.701,-1.0
18:01:35.903,-1.0
18:01:36.105,-1.0
18:01:36.311,-1.0
18:01:36.515,-1.0
18:01:36.718,-1.0
18:01:36.921,-1.0
18:01:37.125,-1.0
18:01:37.328,-1.0
18:01:37.534,-1.0
18:01:37.741,-1.0
18:01:37.946,-1.0
18:01:38.148,-1.0
18:01:38.350,-1.0
18:01:38.553,-1.0
18:01:38.756,-1.0
18:01:38.958,-1.0
18:01:39.164,-1.0
18:01:39.370,-1.0
18:01:39.574,-1.0
18:01:39.775,-1.0
18:01:39.977,-1.0
18:01:40.180,-1.0
18:01:40.382,-1.0
18:01:40.584,-1.0
18:01:40.789,-1.0
18:01:40.990,-1.0
18:01:41.194,-1.0
18:01:41.398,-1.0
18:01:41.600,-1.0
18:01:41.804,-1.0
18:01:42.008,-1.0
18:01:42.214,-1.0
18:01:42.416,-1.0
18:01:42.617,-1.0
18:01:42.821,-1.0
18:01:43.023,-1.0
18:01:43.225,-1.0
18:01:43.427,-1.0
18:01:43.630,-1.0
18:01:43.833,-1.0
18:01:44.037,-1.0
18:01:44.244,-1.0
18:01:44.447,-1.0
18:01:44.649,-1.0
18:01:44.853,-1.0
18:01:45.055,-1.0
18:01:45.258,-1.0
18:01:45.462,-1.0
18:01:45.672,-1.0
18:01:45.878,-1.0
18:01:46.081,-1.0
18:01:46.284,-1.0
18:01:46.489,-1.0
18:01:46.691,-1.0
18:01:46.896,-1.0
18:01:47.098,-1.0
18:01:47.302,-1.0
18:01:47.508,-1.0
18:01:47.710,-1.0
18:01:47.913,-1.0
18:01:48.116,-1.0
18:01:48.318,-1.0
18:01:48.522,-1.0
18:01:48.727,-1.0
18:01:48.931,-1.0
18:01:49.135,-1.0
18:01:49.338,-1.0
18:01:49.541,-1.0
18:01:49.743,-1.0
18:01:49.946,-1.0
18:01:50.149,-1.0
18:01:50.351,-1.0
18:01:50.553,-1.0
18:01:50.757,-1.0
18:01:50.961,-1.0
18:01:51.162,-1.0
18:01:51.366,-1.0
18:01:51.581,-1.0
18:01:51.790,-1.0
18:01:51.992,-1.0
18:01:52.200,-1.0
18:01:52.404,-1.0
18:01:52.607,-1.0
18:01:52.809,-1.0
18:01:53.020,-1.0
18:01:53.224,-1.0
18:01:53.442,-1.0
18:01:53.652,-1.0
18:01:53.867,-1.0
18:01:54.072,-1.0
18:01:54.277,-1.0
18:01:54.481,-1.0
18:01:54.690,-1.0
18:01:54.894,-1.0
18:01:55.097,-1.0
18:01:55.300,-1.0
18:01:55.505,-1.0
18:01:55.710,-1.0
18:01:55.914,-1.0
18:01:56.115,-1.0
18:01:56.318,-1.0
18:01:56.521,-1.0
18:01:56.729,-1.0
18:01:56.937,-1.0
18:01:57.140,-1.0
18:01:57.343,-1.0
18:01:57.546,-1.0
18:01:57.751,-1.0
18:01:57.955,-1.0
18:01:58.158,-1.0
18:01:58.362,-1.0
18:01:58.565,-1.0
18:01:58.772,-1.0
18:01:58.976,-1.0
18:01:59.206,-1.0
18:01:59.409,-1.0
18:01:59.615,-1.0
18:01:59.822,-1.0
18:02:00.025,-1.0
18:02:00.229,-1.0
18:02:00.434,-1.0
18:02:00.636,-1.0
18:02:00.838,-1.0
18:02:01.046,-1.0
18:02:01.248,-1.0
18:02:05.039,-1.0
18:02:05.241,-1.0
18:02:05.448,-1.0
18:02:05.651,-1.0
18:02:05.856,-1.0
18:02:06.061,-1.0
18:02:06.269,-1.0
18:02:06.472,-1.0
18:02:06.676,-1.0
18:02:06.881,-1.0
18:02:07.087,-1.0
18:02:07.289,-1.0
18:02:07.493,-1.0
18:02:07.694,-1.0
18:02:07.900,-1.0
18:02:08.105,-1.0
18:02:08.307,-1.0
18:02:08.521,-1.0
18:02:08.726,-1.0
18:02:08.930,-1.0
18:02:09.132,-1.0
18:02:09.334,-1.0
18:02:09.537,-1.0
18:02:09.739,-1.0
18:02:09.943,-1.0
18:02:10.147,-1.0
18:02:10.354,-1.0
18:02:10.556,-1.0
18:02:10.758,-1.0
18:02:10.960,-1.0
18:02:11.162,-1.0
18:02:11.368,-1.0
18:02:11.571,-1.0
18:02:11.775,-1.0
18:02:11.977,-1.0
18:02:12.181,-1.0
18:02:12.385,-1.0
18:02:12.589,-1.0
18:02:12.793,-1.0
18:02:12.997,-1.0
18:02:13.200,-1.0
18:02:13.404,-1.0
18:02:13.608,-1.0
18:02:13.811,-1.0
18:02:14.017,-1.0
18:02:14.219,-1.0
18:02:14.426,-1.0
18:02:14.629,-1.0
18:02:14.831,-1.0
18:02:15.033,-1.0
18:02:15.235,-1.0
18:02:15.438,-1.0
18:02:15.649,-1.0
18:02:15.853,-1.0
18:02:16.054,-1.0
18:02:16.257,-1.0
18:02:16.463,-1.0
18:02:16.666,-1.0
18:02:16.868,-1.0
18:02:17.072,-1.0
18:02:17.276,-1.0
18:02:17.478,-1.0
18:02:17.681,-1.0
18:02:17.883,-1.0
18:02:18.086,-1.0
18:02:18.289,-1.0
18:02:18.493,-1.0
18:02:18.700,-1.0
18:02:18.904,-1.0
18:02:19.105,-1.0
18:02:19.309,-1.0
18:02:19.512,-1.0
18:02:19.720,-1.0
18:02:19.922,-1.0
18:02:20.124,-1.0
18:02:20.329,-1.0
18:02:20.533,-1.0
18:02:20.736,-1.0
18:02:20.939,-1.0
18:02:21.143,-1.0
18:02:21.346,-1.0
18:02:21.550,-1.0
18:02:21.756,-1.0
18:02:21.958,-1.0
18:02:22.162,-1.0
18:02:22.365,-1.0
18:02:22.571,-1.0
18:02:22.776,-1.0
18:02:22.980,-1.0
18:02:23.184,-1.0
18:02:23.390,-1.0
18:02:23.592,-1.0
18:02:23.795,-1.0
18:02:23.998,-1.0
18:02:24.201,-1.0
18:02:24.407,-1.0
18:02:24.615,-1.0
18:02:24.818,-1.0
18:02:25.023,-1.0
18:02:25.227,-1.0
18:02:25.434,-1.0
18:02:25.638,-1.0
18:02:25.841,-1.0
18:02:26.045,-1.0
18:02:26.252,-1.0
18:02:26.465,-1.0
18:02:26.669,-1.0
18:02:26.872,-1.0
18:02:27.090,-0.0
18:02:27.291,-0.0
18:02:27.495,-0.0
18:02:27.705,-0.0
18:02:27.909,-0.0
18:02:28.111,-0.0
18:02:28.322,-0.0
18:02:28.523,-0.0
18:02:28.733,-0.0
18:02:28.940,-0.0
18:02:29.144,0.0
18:02:29.347,0.0
18:02:29.555,0.0
18:02:29.762,0.0
18:02:29.966,0.0
18:02:30.167,0.0
18:02:30.373,0.0
18:02:30.575,0.0
18:02:30.777,0.0
18:02:30.982,0.0
18:02:31.184,0.0
18:02:31.388,0.0
18:02:31.592,0.0
18:02:31.795,0.0
18:02:31.998,0.0
18:02:32.201,0.0
18:02:32.403,0.0
18:02:32.606,0.0
18:02:32.815,0.0
18:02:33.017,0.0
18:02:33.220,0.0
18:02:33.423,-0.0
18:02:33.636,0.0
18:02:33.842,-0.0
18:02:34.044,-0.0
18:02:34.245,-0.0
18:02:34.448,-0.0
18:02:34.653,-0.0
18:02:34.856,-0.0
18:02:35.066,-0.0
18:02:35.270,-0.0
18:02:35.474,-0.004
18:02:35.675,-0.014
18:02:35.881,-0.023
18:02:36.082,-0.023
18:02:36.286,-0.023
18:02:36.488,-0.023
18:02:36.692,-0.023
18:02:36.895,-0.023
18:02:37.100,-0.023
18:02:40.887,-0.023
18:02:41.134,-0.023
18:02:41.337,-0.015
18:02:41.542,-0.041
18:02:41.743,-0.041
18:02:41.946,-0.041
18:02:42.151,-0.041
18:02:42.355,-0.041
18:02:42.559,-0.041
18:02:42.765,-0.041
18:02:42.971,-0.041
