time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
17:23:06.811,GUIDED,-35.3632621,149.1652374,0,-0.0004317041311878711,0.0015181495109573007,0.027045218273997307,0.000196875975234434,0.0002117722760885954,0.0023013665340840816,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:07.014,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:07.216,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:07.420,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:07.624,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:07.828,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:08.032,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:08.234,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:08.439,GUIDED,-35.3632621,149.1652374,0,-0.00035102333640679717,0.0015749051235616207,0.02671734243631363,0.00031306830351240933,0.00030205765506252646,0.002240831032395363,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
17:23:08.642,GUIDED,-35.3632622,149.1652374,4,-0.0004352870164439082,0.0014334607403725386,0.02569666877388954,0.00021031068172305822,0.0003221617080271244,0.002144908532500267,0,2,-1000,1,0,0,-2,1,-1,1500.0,50.0
17:23:08.844,GUIDED,-35.3632622,149.1652374,5,-0.00048758654156699777,0.0013850328978151083,0.025567688047885895,0.00021405715961009264,0.0002744540979620069,0.002180911600589752,0,1,-1000,0,0,0,-1,1,-1,1500.0,50.0
