time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
12:39:24,1500.0,STABILIZE,-35.36326215,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,1.0,-0.0004286813782528043,0.0009562911000102758,0.023193297907710075,0.0003035403206013143,0.0002794517786242068,0.0018007127800956368
12:39:30,1500.0,AUTO,-35.3632622,149.1652375,0.0,-1.0,2.0,2.0,0.0,1.5,-1000.0,0.5,0.0,0.0,-0.0009237694903276861,0.0009859278798103333,0.021627197042107582,0.00023645971668884158,0.00027053203666582704,0.0014571016654372215
12:39:31,174205.0,AUTO,-35.363262166666665,149.1652375,2.3333333333333335,-0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.00112206453923136,0.0010207787078494828,0.02137109140555064,0.00031972593084598583,0.0002883874306765695,0.0014788368328784902
12:39:32,174205.0,AUTO,-35.3632621,149.1652375,0.6666666666666666,0.0,0.0,1.0,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.001094019195685784,0.001123651706924041,0.02123802589873473,0.00021376885706558824,0.0002679687653047343,0.0014512406196445227
12:39:34,174205.0,AUTO,-35.3632621,149.1652374,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.0007331839490992328,0.0016583957864592473,0.020869926859935124,0.0002953854273073375,0.0002739286477056642,0.0014339070379113157
12:39:35,136121.0,AUTO,-35.3632621,149.1652375,426.3333333333333,0.0,0.3333333333333333,-96.33333333333333,0.0,0.0,-1109.3333333333333,-3.3333333333333335,3.3333333333333335,0.3333333333333333,0.0018310947731758158,0.0010384232324819702,0.02049448403219382,-0.0037782074262698493,0.003109827967515836,0.0014554628287442029
12:39:36,136121.0,AUTO,-35.363262033333335,149.16523756666666,1388.3333333333333,0.3333333333333333,5.0,-142.66666666666666,0.0,-0.3333333333333333,-1024.0,46.333333333333336,-6.0,1.0,0.02012868256618579,-0.0007180553705741962,0.020172159497936566,0.04625732327500979,-0.006957977234075467,0.0020341890243192515
12:39:38,136121.0,AUTO,-35.36326093333333,149.16524476666666,4448.666666666667,0.3333333333333333,36.0,-148.66666666666666,4.666666666666667,-8.666666666666666,-1006.3333333333334,-37.333333333333336,-15.0,-47.666666666666664,-0.03348295018076897,0.017597277959187824,-0.07511122028032939,-0.03852623701095581,-0.01642793168624242,-0.04786955503125986
12:39:39,156768.0,AUTO,-35.36326113333333,149.1652452666667,6365.333333333333,-2.0,-34.666666666666664,-149.0,-2.6666666666666665,6.333333333333333,-1002.0,49.333333333333336,1.3333333333333333,-2.0,-0.060315308471520744,-0.010985590207080046,-0.08979830890893936,0.049157759795586266,0.00045376381604000926,-0.0019763062494651726
12:39:40,156768.0,AUTO,-35.36326126666666,149.1652412,7519.333333333333,-0.3333333333333333,-58.0,-150.33333333333334,-6.666666666666667,10.333333333333334,-1002.6666666666666,64.66666666666667,13.0,2.0,-0.015265682362951338,-0.005447078806658586,-0.09093131870031357,0.06423410524924596,0.012954439967870712,0.002607441390864551
12:39:42,156768.0,AUTO,-35.363262066666664,149.1652347,10644.666666666666,-6.666666666666667,17.0,-149.33333333333334,2.3333333333333335,-1.0,-998.3333333333334,-75.66666666666667,-16.0,0.3333333333333333,0.0263371419471999,0.003996483806986362,-0.08788465956846873,-0.0767827108502388,-0.01733122207224369,0.000737633517322441
12:39:43,235510.0,AUTO,-35.3632624,149.16523656666666,12574.0,1.0,6.0,-151.66666666666666,1.0,-1.3333333333333333,-1001.3333333333334,5.0,3.0,-22.666666666666668,-0.014853651014467081,-0.004912023122111957,-0.10664349794387817,0.004354693461209536,0.002346655606136968,-0.022940759857495625
12:39:44,235510.0,AUTO,-35.3632623,149.16523656666666,13746.666666666666,3.3333333333333335,-3.6666666666666665,-152.0,-1.0,0.0,-1000.0,17.333333333333332,7.333333333333333,-23.333333333333332,-0.0050696578885739045,-0.0014670760720036924,-0.12557720889647803,0.01679572028418382,0.00720458198338747,-0.023403802886605263
12:39:46,235510.0,AUTO,-35.363261666666666,149.16523556666667,16860.666666666668,-0.6666666666666666,1.3333333333333333,-152.0,0.0,0.0,-1000.0,-0.6666666666666666,-0.3333333333333333,-12.0,0.00798331992700696,0.006372455507516861,-0.16285645961761475,-0.0017318241686249773,-0.0007122110303801795,-0.012295134055117765
12:39:47,300000.0,AUTO,-35.3632616,149.1652358,18807.666666666668,-2.3333333333333335,5.0,-153.0,0.0,0.0,-1000.0,-0.3333333333333333,0.0,-15.0,0.003814021901537975,0.0045977697397271795,-0.18055451909701029,-0.0010762599995359778,-0.00042325479444116354,-0.015334455606838068
12:39:48,300000.0,AUTO,-35.363261666666666,149.16523600000002,19975.0,-3.0,4.0,-152.0,0.0,-0.3333333333333333,-997.0,-44.333333333333336,0.6666666666666666,-19.666666666666668,-0.005719537710926185,0.003812196276461085,-0.1935609132051468,-0.045664999866858125,0.0006122204746740559,-0.0198724710692962
12:39:50,300000.0,AUTO,-35.36326450000001,149.1652319,22671.666666666668,-17.666666666666668,-13.0,-96.33333333333333,1.6666666666666667,6.333333333333333,-962.6666666666666,48.333333333333336,-22.666666666666668,-40.0,0.046819187700748444,-0.04049169768889745,0.08407113949457805,0.047693947330117226,-0.023763117069999378,-0.040046157936255135
