,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
01:12:53.156,172558.0,0.7,0.7,-8.7,0.25,1.1,0.0,1372.0,680.0,1.0,0.1,50.0,50.0,47.0,0.0
01:12:58.913,79086.0,0.2,0.2,-4.2,0.25,1.1,0.0,6555.0,700.0,1.0,0.1,50.0,50.0,233.0,0.0
01:13:03.580,111284.0,0.2,0.7,9.8,0.25,0.4,0.0,17341.0,240.0,1.0,0.1,50.0,50.0,463.0,0.0
01:13:08.840,101932.0,0.4,0.4,-9.9,0.25,4.1,0.0,8627.0,130.0,1.0,0.1,50.0,50.0,204.0,0.0
01:13:13.520,63727.0,0.5,0.7,-6.1,0.25,1.1,0.0,17195.0,690.0,1.0,0.1,50.0,50.0,454.0,0.0
01:13:18.679,287330.0,1.1,0.9,-8.7,0.25,0.3,0.0,8082.0,80.0,1.0,0.1,50.0,50.0,135.0,0.0
01:13:23.374,91905.0,0.4,0.2,-9.7,0.25,5.1,0.0,2164.0,670.0,1.0,0.1,50.0,50.0,364.0,0.0
01:13:28.984,86906.0,0.5,1.3,-8.8,0.25,0.8,0.0,17594.0,290.0,1.0,0.1,50.0,50.0,611.0,0.0
01:13:33.724,8142.0,0.2,0.3,-6.2,0.25,3.5,0.0,2539.0,800.0,1.0,0.1,50.0,50.0,527.0,0.0
01:13:38.915,142989.0,0.2,0.4,-5.6,0.25,0.6,0.0,3606.0,370.0,1.0,0.1,50.0,50.0,3.0,0.0
01:13:43.618,194866.0,0.2,0.4,-4.8,0.25,2.6,0.0,6711.0,150.0,1.0,0.1,50.0,50.0,75.0,0.0
01:13:48.806,210493.0,0.7,0.5,-9.8,0.25,1.8,0.0,1611.0,100.0,1.0,0.1,50.0,50.0,557.0,0.0
01:13:53.584,29037.0,0.2,0.2,-9.0,0.25,0.1,0.0,9759.0,60.0,1.0,0.1,50.0,50.0,539.0,0.0
01:13:58.673,127389.0,0.3,1.8,-7.9,0.25,0.4,0.0,8490.0,410.0,1.0,0.1,50.0,50.0,248.0,0.0
01:14:03.385,49107.0,1.1,1.1,3.6,0.25,0.8,0.0,5422.0,110.0,1.0,0.1,50.0,50.0,464.0,0.0
01:14:09.109,14822.0,0.2,0.2,1.3,0.25,0.8,0.0,8113.0,830.0,1.0,0.1,50.0,50.0,380.0,0.0
01:14:14.692,201925.0,0.2,1.1,7.0,0.25,0.1,0.0,17427.0,30.0,1.0,0.1,50.0,50.0,604.0,0.0
01:14:19.408,67688.0,0.2,1.1,3.4,0.25,2.1,0.0,1708.0,40.0,1.0,0.1,50.0,50.0,459.0,0.0
01:14:25.157,31250.0,0.5,0.3,1.2,0.25,0.6,0.0,22282.0,210.0,1.0,0.1,50.0,50.0,373.0,0.0
