,A.BRAKE1
16:31:32.200,-1
16:31:32.403,-1
16:31:32.613,-1
16:31:32.816,-1
16:31:33.019,-1
16:31:33.224,-1
16:31:33.430,-1
16:31:33.634,-1
16:31:33.836,-1
16:31:34.038,-1
16:31:34.244,-1
16:31:34.448,-1
16:31:34.650,-1
16:31:34.853,-1
16:31:35.058,-1
16:31:35.267,-1
16:31:35.469,-1
16:31:35.674,-1
16:31:35.878,-1
16:31:36.080,-1
16:31:36.285,-1
16:31:36.492,-1
16:31:36.693,-1
16:31:36.907,-1
16:31:37.109,-1
16:31:37.312,-1
16:31:37.515,-1
16:31:37.719,-1
16:31:37.922,-1
16:31:38.127,-1
16:31:38.328,-1
16:31:38.531,-1
16:31:38.742,-1
16:31:38.947,-1
16:31:39.149,-1
16:31:39.351,-1
16:31:39.553,-1
16:31:39.759,-1
16:31:39.962,-1
16:31:40.165,-1
16:31:40.371,-1
16:31:40.575,-1
16:31:40.778,-1
16:31:40.979,-1
16:31:41.180,-1
16:31:41.382,-1
16:31:41.583,-1
16:31:41.790,-1
16:31:41.993,-1
16:31:42.198,-1
16:31:42.405,-1
16:31:42.610,-1
16:31:42.813,-1
16:31:43.014,-1
16:31:43.216,-1
16:31:43.418,-1
16:31:43.624,-1
16:31:43.826,-1
16:31:44.032,-1
16:31:44.234,-1
16:31:44.436,-1
16:31:44.639,-1
16:31:44.845,-1
16:31:45.051,-1
16:31:45.253,-1
16:31:45.455,-1
16:31:45.661,-1
16:31:45.863,-1
16:31:46.066,-1
16:31:46.268,-1
16:31:46.471,-1
16:31:46.673,-1
16:31:46.876,-1
16:31:47.078,-1
16:31:47.280,-1
16:31:47.481,-1
16:31:47.683,-1
16:31:47.886,-1
16:31:48.092,-1
16:31:48.297,-1
16:31:48.499,-1
16:31:48.705,-1
16:31:48.909,-1
16:31:49.113,-1
16:31:49.315,-1
16:31:49.518,-1
16:31:49.720,-1
16:31:49.923,-1
16:31:50.127,-1
16:31:50.330,-1
16:31:50.533,-1
16:31:50.734,-1
16:31:50.938,-1
16:31:51.147,-1
16:31:51.349,-1
16:31:51.553,-1
16:31:51.759,-1
16:31:51.961,-1
16:31:52.165,-1
16:31:52.366,-1
16:31:52.570,-1
16:31:52.771,-1
16:31:52.974,-1
16:31:53.177,-1
16:31:53.382,-1
16:31:53.597,-1
16:31:53.800,-1
16:31:54.001,-1
16:31:54.204,-1
16:31:54.406,-1
16:31:54.608,-1
16:31:54.812,-1
16:31:55.014,-1
16:31:55.215,-1
16:31:55.417,-1
16:31:55.620,-1
16:31:55.822,-1
16:31:56.025,-1
16:31:56.226,-1
16:31:56.428,-1
16:31:56.631,-1
16:31:56.836,-1
16:31:57.038,-1
16:31:57.242,-1
16:31:57.443,-1
16:31:57.650,-1
16:31:57.854,-1
16:31:58.057,-1
16:31:58.259,-1
16:31:58.462,-1
16:31:58.665,-1
16:31:58.867,-1
16:31:59.068,-1
16:31:59.270,-1
16:31:59.472,-1
16:32:03.267,-1
16:32:03.477,-1
16:32:03.678,-1
16:32:03.881,-1
16:32:04.083,-1
16:32:04.287,-1
16:32:04.489,-1
16:32:04.693,-1
16:32:04.896,-1
16:32:05.097,-1
16:32:05.302,-1
16:32:05.509,-1
16:32:05.713,-1
16:32:05.916,-1
16:32:06.122,-1
16:32:06.324,-1
16:32:06.534,-1
16:32:06.737,-1
16:32:06.941,-1
16:32:07.148,-1
16:32:07.358,-1
16:32:07.567,-1
16:32:07.779,-1
16:32:07.987,-1
16:32:08.196,-1
16:32:08.399,-1
16:32:08.600,-1
16:32:08.803,-1
16:32:09.005,-1
16:32:09.208,-1
16:32:09.412,-1
16:32:09.615,-1
16:32:09.818,-1
16:32:10.022,-1
16:32:10.224,-1
16:32:10.426,-1
16:32:10.628,-1
16:32:10.830,-1
16:32:11.032,-1
16:32:11.238,-1
16:32:11.439,-1
16:32:11.645,-1
16:32:11.847,-1
16:32:12.049,-1
16:32:12.254,-1
16:32:12.479,-1
16:32:12.691,-1
16:32:12.923,-1
16:32:13.141,-1
16:32:13.349,-1
16:32:13.551,-1
16:32:13.758,-1
16:32:13.959,-1
16:32:14.161,-1
16:32:14.363,-1
16:32:14.566,-1
16:32:14.770,-1
16:32:14.976,-1
16:32:15.178,-1
16:32:15.381,-1
16:32:15.583,-1
16:32:15.786,-1
16:32:15.988,-1
16:32:16.194,-1
16:32:16.395,-1
16:32:16.597,-1
16:32:16.801,-1
16:32:17.018,-1
16:32:17.220,-1
16:32:17.423,-1
16:32:17.634,-1
16:32:17.842,-1
16:32:18.049,-1
16:32:18.252,-1
16:32:18.456,-1
16:32:18.658,-1
16:32:18.872,-1
