time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
04:29:58,1500.0,STABILIZE,0.00047428387915715575,0.0015986200887709856,0.02712363190948963,0.00032888600253500044,0.00030333580798469484,0.0023114976938813925,-35.3632621,149.1652375,0.0,-2.0,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
04:30:04,1500.0,STABILIZE,-0.0008606142946518958,0.0009338352247141302,0.024032519198954105,0.00014129054034128785,0.0002358991769142449,0.0018136227154172957,-35.3632621,149.1652375,0.0,-1.0,1.0,1.0,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0
04:30:10,1500.0,STABILIZE,-0.0008969990303739905,0.0009683927637524903,0.0224438589066267,0.00021082541206851602,0.00020202371524646878,0.0017267630901187658,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,1.0,1.0
04:30:14,1500.0,AUTO,-0.0008072525961324573,0.0010493671288713813,0.021628933027386665,0.0002127460320480168,0.00023310730466619134,0.0014462328399531543,-35.36326215,149.1652375,5.0,-0.5,0.5,0.0,0.0,1.0,-1000.0,0.0,0.0,1.0
04:30:16,1500.0,AUTO,-0.0003567684179870412,0.0015403542784042656,0.021115687675774097,0.0003197125333826989,0.0002630004601087421,0.0014252517721615732,-35.3632621,149.1652375,5.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.5,0.0
04:30:17,132725.0,AUTO,0.001646568092837697,0.0006066752976039425,0.020870457869023085,0.0037473910924745724,-0.0011063272831961513,0.0015936442068777978,-35.3632621,149.1652375,72.5,0.0,0.0,-29.75,0.0,0.25,-1092.25,4.0,-0.75,0.75
04:30:18,132725.0,AUTO,0.012555347988381982,0.0002199264708906412,0.020640244707465172,0.022408436983823776,-0.0021423534490168095,0.0028931356500834227,-35.3632621,149.1652375,923.5,0.0,2.5,-123.0,0.0,0.0,-1062.5,23.0,-1.5,2.5
04:30:20,132725.0,AUTO,0.0019120443612337112,0.03371541388332844,-0.07734122779220343,-0.07264249649597332,0.049596149707213044,-0.10361313074827194,-35.36326125,149.165243,3896.0,-1.0,44.5,-147.0,4.5,-10.0,-998.0,-71.5,50.0,-103.0
04:30:22,132725.0,AUTO,-0.02584571111947298,-0.036069355905056,-0.07199297845363617,0.06002303957939148,0.0007341708987951279,0.02757676411420107,-35.3632634,149.16524364999998,6964.0,0.5,-41.5,-150.0,-3.5,9.0,-1002.0,60.5,1.5,26.5
04:30:23,183436.0,AUTO,0.021549426717683673,-0.010868060402572155,-0.07252461649477482,0.02770630200393498,0.047195821069180965,-0.024477357510477304,-35.36326245,149.1652386,8516.75,21.75,-38.5,-151.0,-9.0,6.5,-1001.0,27.75,47.25,-24.5
04:30:24,183436.0,AUTO,0.02286529913544655,0.018025971949100494,-0.09929151460528374,-0.010833307635039091,0.003192547708749771,-0.008597493870183825,-35.36326095,149.16523555,10072.5,10.0,-13.5,-151.0,-4.0,1.5,-999.0,-9.5,4.0,-9.0
