,A.BRAKE1
20:53:26.395,-1
20:53:26.602,-1
20:53:26.805,-1
20:53:27.011,-1
20:53:27.214,-1
20:53:27.419,-1
20:53:27.626,-1
20:53:27.842,-1
20:53:28.051,-1
20:53:28.260,-1
20:53:28.468,-1
20:53:28.672,-1
20:53:28.876,-1
20:53:29.090,-1
20:53:29.293,-1
20:53:29.502,-1
20:53:29.712,-1
20:53:29.918,-1
20:53:30.122,-1
20:53:30.328,-1
20:53:30.536,-1
20:53:30.746,-1
20:53:30.951,-1
20:53:31.154,-1
20:53:31.356,-1
20:53:31.559,-1
20:53:31.762,-1
20:53:31.970,-1
20:53:32.182,-1
20:53:32.388,-1
20:53:32.599,-1
20:53:32.802,-1
20:53:33.006,-1
20:53:33.212,-1
20:53:33.416,-1
20:53:33.620,-1
20:53:33.824,-1
20:53:34.028,-1
20:53:34.232,-1
20:53:34.434,-1
20:53:34.636,-1
20:53:34.839,-1
20:53:35.043,-1
20:53:35.249,-1
20:53:35.464,-1
20:53:35.675,-1
20:53:35.881,-1
20:53:36.082,-1
20:53:36.283,-1
20:53:36.487,-1
20:53:36.691,-1
20:53:36.899,-1
20:53:37.107,-1
20:53:37.309,-1
20:53:37.517,-1
20:53:37.719,-1
20:53:37.925,-1
20:53:38.130,-1
20:53:38.350,-1
20:53:38.558,-1
20:53:38.765,-1
20:53:38.968,-1
20:53:39.171,-1
20:53:39.377,-1
20:53:39.593,-1
20:53:39.795,-1
20:53:39.998,-1
20:53:40.205,-1
20:53:40.410,-1
20:53:40.617,-1
20:53:40.821,-1
20:53:41.024,-1
20:53:41.237,-1
20:53:41.445,-1
20:53:41.700,-1
20:53:41.907,-1
20:53:42.110,-1
20:53:42.311,-1
20:53:42.515,-1
20:53:42.722,-1
20:53:42.924,-1
20:53:43.126,-1
20:53:43.331,-1
20:53:43.535,-1
20:53:43.737,-1
20:53:43.941,-1
20:53:44.143,-1
20:53:44.345,-1
20:53:44.550,-1
20:53:44.763,-1
20:53:44.969,-1
20:53:45.174,-1
20:53:45.381,-1
20:53:45.586,-1
20:53:45.793,-1
20:53:45.995,-1
20:53:46.197,-1
20:53:46.408,-1
20:53:46.614,-1
20:53:46.816,-1
20:53:47.023,-1
20:53:47.226,-1
20:53:47.431,-1
20:53:47.641,-1
20:53:47.846,-1
20:53:48.051,-1
20:53:48.260,-1
20:53:48.467,-1
20:53:48.669,-1
20:53:48.870,-1
20:53:49.076,-1
20:53:49.279,-1
20:53:49.482,-1
20:53:49.708,-1
20:53:49.922,-1
20:53:50.125,-1
20:53:50.328,-1
20:53:50.531,-1
20:53:50.735,-1
20:53:50.937,-1
20:53:51.145,-1
20:53:51.347,-1
20:53:51.548,-1
20:53:51.759,-1
20:53:51.971,-1
20:53:52.180,-1
20:53:52.391,-1
20:53:52.593,-1
20:53:52.802,-1
20:53:53.010,-1
20:53:53.215,-1
20:53:53.422,-1
20:53:53.635,-1
20:53:53.848,-1
20:53:54.052,-1
20:53:54.265,-1
20:53:54.481,-1
20:53:54.687,1
20:53:54.895,-1
20:53:55.122,1
20:53:55.341,1
20:53:55.543,-1
20:53:55.747,-1
20:53:58.224,-1
20:53:58.429,-1
20:53:58.632,-1
20:53:58.840,-1
20:53:59.049,-1
20:53:59.262,-1
20:53:59.470,-1
20:53:59.675,-1
20:53:59.877,-1
20:54:00.085,-1
20:54:00.288,-1
20:54:00.492,-1
20:54:00.702,-1
20:54:00.911,-1
20:54:01.114,-1
20:54:01.318,-1
20:54:01.522,-1
