,A.LAND1
13:22:22.099,-1.0
13:22:22.304,-1.0
13:22:22.508,-1.0
13:22:22.712,-1.0
13:22:22.914,-1.0
13:22:23.117,-1.0
13:22:23.319,-1.0
13:22:23.521,-1.0
13:22:23.724,-1.0
13:22:23.926,-1.0
13:22:24.128,-1.0
13:22:24.333,-1.0
13:22:24.536,-1.0
13:22:24.740,-1.0
13:22:24.942,-1.0
13:22:25.145,-1.0
13:22:25.347,-1.0
13:22:25.548,-1.0
13:22:25.753,-1.0
13:22:25.955,-1.0
13:22:26.157,-1.0
13:22:26.360,-1.0
13:22:26.563,-1.0
13:22:26.765,-1.0
13:22:26.968,-1.0
13:22:27.169,-1.0
13:22:27.371,-1.0
13:22:27.574,-1.0
13:22:27.776,-1.0
13:22:27.978,-1.0
13:22:28.179,-1.0
13:22:28.384,-1.0
13:22:28.587,-1.0
13:22:28.788,-1.0
13:22:28.990,-1.0
13:22:29.193,-1.0
13:22:29.395,-1.0
13:22:29.598,-1.0
13:22:29.799,-1.0
13:22:30.000,-1.0
13:22:30.202,-1.0
13:22:30.403,-1.0
13:22:30.608,-1.0
13:22:30.812,-1.0
13:22:31.015,-1.0
13:22:31.217,-1.0
13:22:31.420,-1.0
13:22:31.623,-1.0
13:22:31.825,-1.0
13:22:32.027,-1.0
13:22:32.228,-1.0
13:22:32.431,-1.0
13:22:32.632,-1.0
13:22:32.835,-1.0
13:22:33.037,-1.0
13:22:33.240,-1.0
13:22:33.445,-1.0
13:22:33.649,-1.0
13:22:33.851,-1.0
13:22:34.053,-1.0
13:22:34.259,-1.0
13:22:34.461,-1.0
13:22:34.663,-1.0
13:22:34.866,-1.0
13:22:35.068,-1.0
13:22:35.270,-1.0
13:22:35.473,-1.0
13:22:35.675,-1.0
13:22:35.877,-1.0
13:22:36.079,-1.0
13:22:36.281,-1.0
13:22:36.485,-1.0
13:22:36.688,-1.0
13:22:36.890,-1.0
13:22:37.095,-1.0
13:22:37.299,-1.0
13:22:37.501,-1.0
13:22:37.704,-1.0
13:22:37.906,-1.0
13:22:38.108,-1.0
13:22:38.309,-1.0
13:22:38.512,-1.0
13:22:38.715,-1.0
13:22:38.919,-1.0
13:22:39.121,-1.0
13:22:39.328,-1.0
13:22:39.532,-1.0
13:22:39.735,-1.0
13:22:39.938,-1.0
13:22:40.139,-1.0
13:22:40.343,-1.0
13:22:40.546,-1.0
13:22:40.748,-1.0
13:22:40.949,-1.0
13:22:41.151,-1.0
13:22:41.352,-1.0
13:22:41.555,-1.0
13:22:41.758,-1.0
13:22:41.963,-1.0
13:22:42.168,-1.0
13:22:42.370,-1.0
13:22:42.571,-1.0
13:22:42.773,-1.0
13:22:42.976,-1.0
13:22:43.179,-1.0
13:22:43.381,-1.0
13:22:43.586,-1.0
13:22:43.787,-1.0
13:22:43.988,-1.0
13:22:44.190,-1.0
13:22:44.392,-1.0
13:22:44.596,-1.0
13:22:44.799,-1.0
13:22:45.001,-1.0
13:22:45.203,-1.0
13:22:45.405,-1.0
13:22:45.609,-1.0
13:22:45.817,-1.0
13:22:46.019,-1.0
13:22:46.220,-1.0
13:22:46.425,-1.0
13:22:46.627,-1.0
13:22:46.831,-1.0
13:22:47.033,-1.0
13:22:47.243,-1.0
13:22:47.448,-1.0
13:22:47.651,-1.0
13:22:47.854,-1.0
13:22:48.057,-1.0
13:22:48.259,-1.0
13:22:48.461,-1.0
13:22:48.663,-1.0
13:22:48.865,-1.0
13:22:49.066,-1.0
13:22:49.268,-1.0
13:22:49.471,-1.0
13:22:49.674,-1.0
13:22:49.875,-1.0
13:22:50.079,-1.0
13:22:50.281,-1.0
13:22:50.484,-1.0
13:22:50.686,-1.0
13:22:50.888,-1.0
13:22:51.090,-1.0
13:22:51.296,-1.0
13:22:51.500,-1.0
13:22:51.704,-1.0
13:22:51.908,-1.0
13:22:52.110,-1.0
13:22:52.311,-1.0
13:22:52.513,-1.0
13:22:52.717,-1.0
13:22:52.919,-1.0
13:22:53.121,-1.0
13:22:53.322,-1.0
13:22:53.524,-1.0
13:22:53.726,-1.0
13:22:53.929,-1.0
13:22:54.131,-1.0
13:22:54.333,-1.0
13:22:54.539,-1.0
13:22:54.743,-1.0
13:22:54.945,-1.0
13:22:55.147,-1.0
13:22:55.348,-1.0
13:22:55.551,-1.0
13:22:55.756,-1.0
13:22:55.958,-1.0
13:22:56.160,-1.0
13:22:56.365,-1.0
13:22:56.568,-1.0
13:22:56.769,-1.0
13:22:56.973,-1.0
13:22:57.176,-1.0
13:22:57.378,-1.0
13:22:57.582,-1.0
13:22:57.784,-1.0
13:22:57.986,-1.0
13:22:58.188,-1.0
13:22:58.390,-1.0
13:22:58.594,-1.0
13:22:58.797,-1.0
13:22:58.999,-1.0
13:22:59.202,-1.0
13:22:59.405,-1.0
13:22:59.607,-1.0
13:22:59.812,-1.0
13:23:00.015,-1.0
13:23:00.217,-1.0
13:23:00.430,-1.0
13:23:00.632,-1.0
13:23:00.834,-1.0
13:23:01.038,-1.0
13:23:01.240,-1.0
13:23:01.441,-1.0
13:23:01.645,-1.0
13:23:01.849,-1.0
13:23:02.050,-1.0
13:23:02.256,1.0
13:23:02.458,1.0
13:23:02.663,1.0
13:23:02.867,1.0
13:23:03.069,1.0
13:23:03.276,1.0
13:23:03.480,1.0
13:23:03.683,1.0
13:23:03.885,1.0
13:23:04.087,1.0
13:23:04.288,1.0
13:23:04.491,1.0
13:23:04.694,1.0
13:23:04.895,1.0
13:23:05.098,1.0
13:23:05.300,1.0
13:23:05.503,1.0
13:23:05.705,1.0
13:23:05.906,1.0
13:23:06.107,1.0
13:23:06.313,0.932
13:23:06.527,0.932
13:23:06.732,0.932
13:23:06.980,0.932
13:23:07.190,0.932
13:23:07.393,0.932
13:23:07.610,0.932
13:23:07.813,0.932
13:23:08.014,0.932
13:23:08.216,0.72
13:23:08.417,0.252
13:23:08.624,0.252
13:23:08.828,0.252
13:23:09.030,0.252
13:23:09.233,0.252
13:23:09.435,0.252
13:23:09.637,0.252
13:23:09.839,0.252
13:23:10.041,0.252
13:23:10.246,0.368
13:23:10.448,0.368
13:23:10.674,0.368
13:23:10.878,0.368
13:23:11.094,0.368
13:23:11.344,0.368
13:23:11.548,0.368
13:23:11.753,0.368
13:23:11.958,0.368
13:23:12.163,0.376
13:23:12.367,0.411
13:23:12.569,0.411
13:23:12.773,0.411
13:23:12.975,0.411
13:23:13.177,0.411
13:23:13.382,0.411
13:23:13.585,0.411
13:23:13.787,0.411
13:23:13.990,0.411
13:23:14.194,0.352
13:23:14.395,0.352
13:23:14.624,0.352
13:23:14.840,0.352
13:23:15.059,0.352
13:23:15.265,0.352
13:23:15.490,0.352
13:23:15.704,0.352
13:23:15.907,0.363
13:23:16.109,0.476
13:23:16.311,0.476
13:23:16.513,0.476
13:23:16.719,0.476
13:23:16.921,0.476
13:23:17.126,0.476
13:23:17.328,0.476
13:23:17.533,0.476
13:23:17.736,0.476
13:23:17.939,0.318
13:23:18.142,0.327
13:23:18.345,0.327
13:23:18.546,0.327
13:23:18.786,0.327
13:23:18.992,0.327
13:23:19.229,0.327
13:23:19.454,0.327
13:23:19.676,0.327
13:23:19.892,0.339
13:23:20.095,0.982
13:23:20.296,0.964
13:23:20.501,0.964
13:23:20.705,0.964
13:23:20.907,0.964
13:23:21.109,0.964
13:23:21.315,0.964
13:23:21.519,0.964
13:23:21.722,0.964
13:23:21.925,0.964
13:23:22.129,0.582
13:23:22.330,-1.0
13:23:22.535,-1.0
