,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:11:49.684,70801.0,0.2,0.3,-9.6,0.25
23:11:54.432,21059.0,0.4,1.4,-9.8,0.25
23:12:00.079,5052.0,0.2,0.4,-8.9,0.25
23:12:05.784,27105.0,0.7,0.9,-9.2,0.25
23:12:10.493,114200.0,0.5,0.2,-9.2,0.25
23:12:16.064,11938.0,0.7,0.4,-6.2,0.25
23:12:21.594,55112.0,0.3,0.4,-2.2,0.25
23:12:26.242,6293.0,0.2,1.1,-6.8,0.25
23:12:31.815,9469.0,0.2,0.2,2.4,0.25
23:12:36.412,7806.0,0.4,0.5,-6.6,0.25
23:12:41.955,14669.0,0.2,1.2,-9.6,0.25
23:12:46.440,96700.0,0.2,0.5,8.1,0.25
23:12:52.057,36930.0,0.3,0.5,-3.9,0.25
23:12:57.618,6640.0,0.5,0.4,-8.7,0.25
23:13:02.169,23229.0,0.2,0.7,-7.2,0.25
23:13:07.628,3999.0,0.2,1.3,-9.9,0.25
23:13:12.080,10105.0,0.5,0.2,-0.0,0.25
23:13:17.602,11886.0,0.2,0.7,-8.1,0.25
23:13:22.223,17543.0,0.7,0.7,-5.6,0.25
23:13:27.701,9788.0,0.5,0.2,-3.7,0.25
23:13:32.353,39863.0,0.2,0.3,-5.2,0.25
23:13:37.981,35143.0,0.2,0.5,-9.9,0.25
23:13:42.513,57265.0,0.3,0.5,-5.9,0.25
23:13:47.637,37603.0,0.5,0.3,0.2,0.25
23:13:52.213,100973.0,0.3,0.2,-9.2,0.25
23:13:57.669,23565.0,0.5,0.3,-5.9,0.25
23:14:02.242,29302.0,0.3,0.5,-7.4,0.25
23:14:07.824,57867.0,0.3,0.9,-9.4,0.25
23:14:12.402,45350.0,0.5,0.2,-9.2,0.25
23:14:17.823,38529.0,0.2,0.5,-5.5,0.25
23:14:22.481,5679.0,0.4,0.7,-2.6,0.25
