time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,chan4_raw
14:51:23,1500.0,0.00870258139912039,0.07739490581055482,-2.1576533714930215,-0.06775490070382754,0.05716872587800026,0.0023673809288690486,AUTO,-13.333333333333334,-28.166666666666668,-1011.6666666666666,-66.66666666666667,57.333333333333336,2.1666666666666665,-35.36327223333333,149.16522263333334,19675.166666666668,11.666666666666666,-120.33333333333333,-154.5,1500.0
14:51:25,1500.0,-0.04164337592997721,0.09659310323851449,-2.1509108202798024,0.03358594913567815,-0.053068892165486305,0.018366054531985095,AUTO,18.428571428571427,12.285714285714286,-1000.5714285714286,34.142857142857146,-52.142857142857146,17.285714285714285,-35.3632661,149.16522008571428,22961.714285714286,50.142857142857146,100.14285714285714,-143.14285714285714,1500.0
14:51:27,1500.0,0.0021383541636168955,-0.12456791549921035,-2.0202306270599366,-0.05961974733509123,-0.09385507814586162,0.0813951276242733,AUTO,19.4,6.6,-1007.6,-58.4,-92.8,80.6,-35.36325558,149.16524461999998,25925.6,50.8,47.8,-156.2,1500.0
14:51:29,1500.0,-0.023000821986767863,0.008788961518023695,-1.3911592875208174,0.04828805024070399,0.0375247523188591,0.6282650402614048,AUTO,-15.142857142857142,14.285714285714286,-1008.7142857142857,49.285714285714285,38.285714285714285,627.7142857142857,-35.36326195714286,149.16523885714284,28817.285714285714,-90.14285714285714,-40.714285714285715,-141.14285714285714,1713.0
14:51:31,1500.0,-0.04037103181083997,-0.07149415090680122,0.02368684175113837,0.05259875332315763,-0.042054748841716595,0.5196270272135735,AUTO,3.3333333333333335,15.666666666666666,-1009.5,52.833333333333336,-40.666666666666664,519.1666666666666,-35.36327635,149.16523199999997,31737.666666666668,-32.666666666666664,-49.666666666666664,-149.66666666666666,1571.0
14:51:33,1500.0,0.07849576883018017,-0.07993741581837337,0.38074439764022827,0.06046347754697005,0.013596550251046816,-0.002022440234820048,AUTO,-15.666666666666666,-1.3333333333333333,-998.1666666666666,61.166666666666664,14.5,-1.6666666666666667,-35.3632725,149.16522433333333,34675.5,70.83333333333333,16.666666666666668,-148.5,1500.0
14:51:35,1500.0,0.03696996959236761,0.06862799326578777,0.2379560520251592,-0.0469169340406855,0.056240867202480636,-0.11508491138617198,AUTO,-2.5,-30.166666666666668,-1008.1666666666666,-45.5,56.666666666666664,-114.5,-35.3632598,149.16524370000002,37680.666666666664,31.166666666666668,121.66666666666667,-150.33333333333334,1500.0
14:51:37,1500.0,-0.07228218019008636,0.019544580252841115,0.11950843905409177,-0.06060323119163513,-0.06786736225088437,-0.005794700778399904,AUTO,18.333333333333332,-4.666666666666667,-1004.0,-59.0,-66.5,-5.0,-35.363264783333335,149.16526406666665,40783.166666666664,-64.5,38.666666666666664,-151.83333333333334,1500.0
14:51:39,1500.0,-0.09911966696381569,-0.0481119891628623,0.15835808465878168,0.06282726457963388,0.013136298085252443,0.03415753537168106,AUTO,-13.5,24.666666666666668,-1001.3333333333334,63.666666666666664,13.833333333333334,34.0,-35.363269833333334,149.16525331666665,43802.5,21.333333333333332,-137.5,-140.66666666666666,1500.0
14:51:41,1500.0,-0.07272574119269848,-0.06884421532352765,0.8588680922985077,0.05571203252960307,-0.11030303314328194,0.763048509756724,AUTO,-3.0,43.666666666666664,-1004.3333333333334,56.333333333333336,-109.0,763.1666666666666,-35.363260833333335,149.1652161333333,46639.833333333336,81.5,-167.83333333333334,-134.16666666666666,1855.0
14:51:43,1500.0,0.03346427499006192,-0.32470954954624176,2.220284899075826,0.15638604884346327,0.04180330038070679,0.25658816114688915,AUTO,-22.833333333333332,8.0,-990.5,157.16666666666666,43.0,257.5,-35.36324526666667,149.16520146666667,49326.5,-22.333333333333332,109.16666666666667,-98.33333333333333,1618.3333333333333
14:52:01,1500.0,-0.1538398712873459,0.012352176941931248,-0.18119746446609497,-0.023953622207045555,0.009125118143856525,0.003015794325619936,AUTO,21.0,148.0,-993.0,-22.0,10.0,4.0,-35.3635842,149.1648514,49984.0,-495.0,-488.0,-2.0,1500.0
14:52:03,1500.0,-0.10822027735412121,-0.02408648794516921,-0.1776864305138588,0.15171304531395435,-0.03478243388235569,-0.010689800226828083,AUTO,10.2,162.2,-994.8,173.6,-37.2,-5.0,-35.3636669,149.16475255,50039.25,-468.75,-462.25,-6.25,1500.0
14:52:05,1500.0,-0.04109607528274258,-0.05968071520328522,-0.16113626460234323,-0.18343568965792656,-0.02239943342283368,-0.007393168246683975,AUTO,9.166666666666666,106.16666666666667,-995.0,-182.5,-20.666666666666668,-6.166666666666667,-35.363731566666665,149.16467453333334,50083.166666666664,-367.3333333333333,-368.5,1.8333333333333333,1500.0
14:52:07,1500.0,0.06444761995226145,-0.08044747821986675,-0.19244984909892082,0.47666062600910664,-0.01881530333776027,-0.13020796258933842,AUTO,0.5,58.75,-1018.0,473.75,-16.75,-128.75,-35.363786049999995,149.1646081,50021.25,-181.75,-187.5,2.75,1474.25
14:52:09,1500.0,0.14406490325927734,0.13432854413986206,-1.3930997848510742,0.46356824040412903,0.01630227454006672,-0.5789567828178406,AUTO,27.0,6.0,-1021.0,463.0,17.0,-578.0,-35.3637985,149.1645956,49975.0,72.0,99.0,3.0,1397.0
14:52:15,1500.0,-0.02978343330323696,0.1670067310333252,-1.9091801643371582,-0.09402450174093246,-0.01935475319623947,-0.010124748572707176,AUTO,150.0,28.0,-981.0,-93.0,-18.0,-9.0,-35.3636507,149.1648397,50031.0,409.0,546.0,-3.0,1500.0
14:52:17,1500.0,-0.03175431117415428,0.1634097844362259,-1.9109965562820435,-0.04970172047615051,-0.034684255719184875,-0.0022264679428189993,AUTO,154.0,41.0,-994.0,-47.0,-33.0,-1.0,-35.3635781,149.16496,50053.0,410.0,546.0,7.0,1500.0
14:52:26,1500.0,0.14987658709287643,-0.06598397716879845,0.2617984339594841,0.0058779045939445496,-0.009236417089899382,0.06485194511090715,AUTO,-54.666666666666664,-144.33333333333334,-989.1666666666666,8.333333333333334,-8.0,66.0,-35.3633818,149.16528458333335,49984.0,410.6666666666667,546.3333333333334,0.16666666666666666,1500.0
14:52:28,1500.0,0.15405637522538504,-0.04940058725575606,0.22516239186127981,0.01605477851505081,0.0054669420545299845,-0.000893658259883523,AUTO,-50.833333333333336,-145.66666666666666,-987.8333333333334,17.833333333333332,6.5,0.3333333333333333,-35.3633075,149.16540548333333,49979.666666666664,416.8333333333333,552.8333333333334,-2.6666666666666665,1500.0
14:52:30,1500.0,0.15274677177270254,-0.0433839230487744,0.22571617364883423,-0.008440882588426271,0.0006306697614490986,0.0004036615913112958,AUTO,-44.0,-148.66666666666666,-987.6666666666666,-6.333333333333333,2.3333333333333335,1.5,-35.36323355,149.1655261,49981.833333333336,407.5,550.8333333333334,-1.0,1500.0
14:52:32,1500.0,0.15161262452602386,-0.04829881154000759,0.22357475260893503,0.029562479505936306,-0.0003692611159446339,-0.001221387181431055,AUTO,-56.166666666666664,-147.66666666666666,-991.1666666666666,31.833333333333332,1.0,-0.16666666666666666,-35.36316046666667,149.16564615000001,49969.666666666664,400.8333333333333,549.0,-1.3333333333333333,1500.0
14:52:34,1500.0,0.15328473846117655,0.018727643337721627,-0.18161265024294457,-0.009126629680395126,-0.007183189348628123,-0.3428661624590556,AUTO,13.5,-159.66666666666666,-991.6666666666666,-6.666666666666667,-5.833333333333333,-341.5,-35.36309051666667,149.1657605,49978.166666666664,400.0,548.0,-2.0,1435.0
14:52:36,1500.0,0.11847792441646258,0.09572027996182442,-0.7309873203436533,-0.005138975878556569,-0.0029620223212987185,-0.11369519494473934,AUTO,93.16666666666667,-121.83333333333333,-988.8333333333334,-3.0,-1.3333333333333333,-112.33333333333333,-35.36301748333333,149.16588116666668,49990.166666666664,399.6666666666667,541.3333333333334,-0.8333333333333334,1478.3333333333333
14:52:38,1500.0,0.12279067188501358,0.09224304060141246,-0.7393623093763987,0.003507794967542092,-0.006175810277151565,-0.002400651360706737,AUTO,105.5,-123.83333333333333,-992.1666666666666,5.5,-4.5,-1.1666666666666667,-35.362945333333336,149.16600181666664,49995.833333333336,399.3333333333333,540.3333333333334,0.0,1500.0
14:52:40,1500.0,0.12734806289275488,0.09665648266673088,-0.7387708326180776,0.007289971923455596,0.01574168142785008,0.005847905616974458,AUTO,89.66666666666667,-125.5,-984.6666666666666,8.833333333333334,16.833333333333332,6.666666666666667,-35.362872900000006,149.16612163333335,49994.333333333336,404.5,538.8333333333334,-0.16666666666666666,1500.0
14:52:42,1500.0,0.1269503670434157,0.09304608777165413,-0.7387393315633138,0.0014592641964554787,0.00016592217919727167,-0.0008751178587165972,AUTO,88.83333333333333,-125.5,-987.0,3.3333333333333335,2.0,0.6666666666666666,-35.36279963333333,149.16624191666668,49987.833333333336,405.3333333333333,542.0,-0.6666666666666666,1500.0
14:52:44,1500.0,0.12225812301039696,0.09255593766768773,-0.7265812555948893,-0.026641617218653362,6.0446327552199364e-05,0.10322723462013528,AUTO,93.5,-123.83333333333333,-989.6666666666666,-24.5,2.0,104.5,-35.362726433333336,149.16636196666667,49987.166666666664,405.8333333333333,542.5,-1.3333333333333333,1583.1666666666667
14:52:46,1500.0,0.12663567562898,-0.06559888459742069,0.38187402735153836,-0.052915804708997406,-0.014870721536378065,0.7347514728705088,AUTO,-59.833333333333336,-131.83333333333334,-985.3333333333334,-50.833333333333336,-13.0,735.6666666666666,-35.36265421666666,149.16648145,49984.666666666664,401.8333333333333,540.0,-1.1666666666666667,1999.0
14:52:48,1500.0,0.0020618946000467986,-0.16892357170581818,1.4262978434562683,0.015691214861969154,-0.008818018715828657,0.09222251145790021,AUTO,-157.16666666666666,-0.5,-994.1666666666666,17.833333333333332,-6.833333333333333,94.0,-35.36258156666667,149.16660026666668,49951.0,411.8333333333333,544.3333333333334,-1.0,1583.1666666666667
14:52:52,1500.0,0.0694396619995435,-0.019743156522357214,1.4083560109138489,-0.14186303317546844,0.043442234552154936,0.012322415442516407,AUTO,-114.66666666666667,-19.666666666666668,-993.5,-140.16666666666666,44.833333333333336,13.833333333333334,-35.362443533333334,149.16682645,50085.0,293.8333333333333,408.5,2.3333333333333335,1500.0
14:52:54,1500.0,0.08469277992844582,0.06154719367623329,1.4117446343104045,0.5282662299772104,0.05628521761779363,-0.018511186722510804,AUTO,-66.5,4.0,-1003.1666666666666,530.0,57.666666666666664,-16.666666666666668,-35.362404633333334,149.16689385,50019.833333333336,152.16666666666666,219.5,2.1666666666666665,1500.0
14:53:03,1500.0,-0.16907996833324432,0.14134099781513215,0.02551509579643607,0.009743413142859935,0.003786150738596916,-0.5826626405119896,AUTO,49.4,104.2,-999.0,11.8,6.0,-580.6,-35.36247311999999,149.16685106,49926.8,-419.2,-321.2,3.2,1386.6
14:53:05,1500.0,-0.1804003894329071,0.07075704410672187,-0.1529072880744934,0.014604654908180238,-0.019488596916198732,0.03436280062887818,AUTO,37.8,146.8,-991.6,16.4,-16.8,35.6,-35.36255104,149.16677938,49974.8,-533.2,-404.0,-3.2,1500.0
14:53:07,1500.0,-0.1447637975215912,0.038807937502861024,-0.1363953948020935,9.658141061663628e-06,-0.003161912830546498,0.003050167439505458,AUTO,46.2,155.6,-985.0,2.2,-0.6,4.8,-35.362647020000004,149.16669062,50075.4,-555.0,-414.2,-0.8,1500.0
14:53:09,1500.0,-0.15468930453062057,0.04433657228946686,-0.13662324845790863,-0.00622334610670805,0.0025597121566534042,0.002198828005930409,AUTO,43.75,149.25,-986.25,-4.25,5.25,4.0,-35.362753125,149.16659447499998,50021.5,-555.75,-411.5,3.75,1500.0
14:53:11,1500.0,-0.1485107814272245,0.03892509577174982,-0.13397430628538132,0.01025459721374015,-0.005235341649192075,-0.01983818196458742,AUTO,42.833333333333336,143.0,-983.6666666666666,12.333333333333334,-2.6666666666666665,-17.666666666666668,-35.36284045,149.16651553333332,50014.333333333336,-555.8333333333334,-410.0,0.3333333333333333,1438.1666666666667
14:53:13,1500.0,-0.09890136271715164,-0.10622982606291771,-1.2232433199882506,0.011227046698331833,-0.013540741614997387,-0.7255139231681824,AUTO,-102.0,111.83333333333333,-990.6666666666666,3.3333333333333335,-5.0,-733.8333333333334,-35.362946539999996,149.16642056,50016.8,-554.6,-398.2,0.8,1129.0
14:53:15,1500.0,0.05610185799499353,-0.15182710935672125,-2.2848761479059854,-0.023059644425908726,-0.0035486878283942738,-0.1658743986239036,AUTO,-148.83333333333334,-49.666666666666664,-992.5,-20.666666666666668,-1.0,-164.16666666666666,-35.363039316666665,149.1663381,49998.0,-548.6666666666666,-404.5,1.1666666666666667,1438.1666666666667
14:53:17,1500.0,0.05060978792607784,-0.14672843366861343,-2.270269433657328,0.010967781146367392,0.007679944663929443,0.0018010460771620274,AUTO,-159.16666666666666,-45.0,-993.6666666666666,13.0,10.0,3.6666666666666665,-35.3631383,149.16624808333333,50010.833333333336,-545.0,-409.5,-0.16666666666666666,1500.0
14:53:19,1500.0,0.05171103775501251,-0.14828013380368552,-2.2692580223083496,0.036019300421079,0.002410230537255605,0.008261290844529867,AUTO,-148.0,-45.333333333333336,-989.3333333333334,38.0,4.333333333333333,10.0,-35.3632555,149.1661422,49994.0,-544.6666666666666,-402.0,0.0,1500.0
14:53:21,1500.0,0.04984564147889614,-0.15264682099223137,-2.269377887248993,-0.0012713568285107613,0.0008684081258252263,-0.005527787696337327,AUTO,-150.75,-47.0,-990.75,1.25,3.25,-3.75,-35.363342725,149.166063925,49971.75,-546.0,-400.75,-1.0,1500.0
14:53:23,1500.0,0.05149136918286482,-0.15095940480629602,-2.269095500310262,-0.00182107927200074,0.0030396609799936414,0.0028570631984621286,AUTO,-147.0,-45.666666666666664,-988.1666666666666,0.3333333333333333,5.166666666666667,4.833333333333333,-35.36342916666666,149.16598668333333,49965.0,-547.3333333333334,-402.8333333333333,-2.1666666666666665,1500.0
14:53:25,1500.0,0.05748182311654091,-0.14755911827087403,-2.2860801219940186,-0.003269718959927559,0.003472301550209522,-0.13107147254049778,AUTO,-147.33333333333334,-47.166666666666664,-987.1666666666666,-4.833333333333333,1.3333333333333333,-110.16666666666667,-35.36353414,149.1658931,49979.2,-545.0,-406.4,-1.2,1424.6666666666667
14:53:27,1500.0,0.1466525395711263,0.024455347447656095,2.5973169008890786,0.00038663577288389206,0.0024374828984340033,-0.7166170080502828,AUTO,20.0,-148.66666666666666,-983.6666666666666,3.0,4.666666666666667,-714.3333333333334,-35.3636457,149.16579333333334,49996.333333333336,-548.0,-398.3333333333333,-1.3333333333333333,1274.0
14:53:29,1500.0,0.09291252866387367,0.1380696694056193,1.8354337016741435,0.0025567496195435524,0.010180020278009275,-0.08039160879949729,AUTO,121.0,-90.5,-985.0,5.0,12.333333333333334,-78.66666666666667,-35.36372585,149.16572258333335,50004.166666666664,-540.0,-401.8333333333333,1.1666666666666667,1500.0
14:53:31,1500.0,0.021703642792999744,0.08869583159685135,1.881601095199585,-0.0987993385642767,-0.024275473318994045,0.01524425228126347,AUTO,117.33333333333333,-94.66666666666667,-987.6666666666666,-67.0,-19.333333333333332,17.0,-35.3638459,149.165612,50088.0,-496.0,-375.5,-6.0,1500.0
