,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
16:44:01.133,300000.0,0.6,1.5,0.3,0.25,3.8,0.0,18927.0,770.0,1.0,0.1,50.0,50.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:05.162,295329.0,0.1,0.0,-5.7,0.25,2.3,0.0,7752.0,0.0,1.0,0.1,50.0,50.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:09.183,101119.0,0.0,1.3,5.4,0.25,3.2,0.0,22463.0,220.0,1.0,0.1,50.0,50.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:13.211,222523.0,0.0,1.1,10.1,0.25,3.2,0.0,12299.0,420.0,1.0,0.1,50.0,50.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:17.243,53895.0,0.5,1.0,-10.0,0.25,0.9,0.0,7174.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:21.272,241740.0,0.8,0.8,-10.0,0.25,3.8,0.0,26199.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:25.289,200.0,0.0,1.9,-10.0,0.25,1.9,0.0,32000.0,450.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:29.313,181727.0,1.1,2.0,1.9,0.25,3.4,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:33.333,200.0,0.0,2.0,-10.0,0.25,0.0,0.0,14441.0,990.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:37.373,300000.0,0.6,1.4,-10.0,0.25,0.0,0.0,20628.0,0.0,1.0,0.1,50.0,50.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:41.400,208663.0,0.1,0.0,3.4,0.25,4.7,0.0,32000.0,250.0,1.0,0.1,50.0,50.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:45.419,53462.0,0.9,1.6,-10.0,0.25,5.1,0.0,16520.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:49.443,111588.0,0.0,0.7,-8.2,0.25,4.7,0.0,20171.0,1000.0,1.0,0.1,50.0,50.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:53.459,200.0,0.5,1.5,6.4,0.25,5.1,0.0,13412.0,320.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:57.494,210444.0,1.0,0.9,2.0,0.25,1.3,0.0,29559.0,1000.0,1.0,0.1,50.0,50.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:01.015,151829.0,1.0,0.1,3.5,0.25,5.1,0.0,20957.0,540.0,1.0,0.1,50.0,50.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:05.030,200.0,0.0,1.1,-1.8,0.25,5.1,0.0,6200.0,940.0,1.0,0.1,50.0,50.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:09.044,200.0,0.4,1.9,5.3,0.25,0.9,0.0,0.0,100.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:13.065,15918.0,0.0,0.0,4.4,0.25,2.7,0.0,19479.0,0.0,1.0,0.1,50.0,50.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:17.098,267969.0,0.2,0.9,-10.0,0.25,0.0,0.0,6410.0,630.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:21.118,21872.0,0.0,1.3,3.6,0.25,0.7,0.0,24839.0,200.0,1.0,0.1,50.0,50.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:25.153,181778.0,0.0,1.3,2.1,0.25,4.2,0.0,0.0,490.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:29.180,192842.0,0.0,2.0,9.3,0.25,1.8,0.0,4520.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:33.215,291306.0,0.4,2.0,-10.0,0.25,2.6,0.0,5423.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:37.257,300000.0,1.1,2.0,10.1,0.25,3.2,0.0,27538.0,900.0,1.0,0.1,50.0,50.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:41.294,278640.0,0.5,0.0,-0.2,0.25,1.5,0.0,18503.0,0.0,1.0,0.1,50.0,50.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:45.308,46986.0,0.0,0.0,-10.0,0.25,0.4,0.0,14801.0,410.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:49.325,200.0,0.5,2.0,10.1,0.25,4.2,0.0,32000.0,600.0,1.0,0.1,50.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:53.359,300000.0,1.1,2.0,0.2,0.25,2.1,0.0,18923.0,830.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:45:57.380,48884.0,1.1,1.2,10.1,0.25,2.9,0.0,32000.0,890.0,1.0,0.1,50.0,50.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:01.397,23846.0,0.3,0.5,-2.1,0.25,4.1,0.0,32000.0,810.0,1.0,0.1,50.0,50.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:05.412,200.0,0.5,1.5,5.0,0.25,1.8,0.0,0.0,930.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:09.440,220006.0,0.4,0.7,0.8,0.25,1.5,0.0,31293.0,700.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:13.461,166626.0,0.6,1.4,8.0,0.25,0.0,0.0,5010.0,1000.0,1.0,0.1,50.0,50.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:17.475,61250.0,1.1,0.0,-10.0,0.25,1.4,0.0,0.0,730.0,1.0,0.1,50.0,50.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:21.509,300000.0,0.1,0.9,10.1,0.25,4.9,0.0,30748.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:25.043,276564.0,1.0,2.0,10.1,0.25,2.7,0.0,18351.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:29.060,200.0,1.0,0.0,-6.7,0.25,0.6,0.0,23705.0,30.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:33.091,200.0,0.0,1.1,-9.3,0.25,5.1,0.0,17144.0,860.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:37.117,198095.0,0.9,0.7,-5.8,0.25,0.1,0.0,24111.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:41.135,79868.0,1.1,0.0,-5.1,0.25,2.9,0.0,0.0,180.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:45.172,299188.0,1.1,0.0,-10.0,0.25,5.1,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:49.188,200.0,1.0,1.9,-1.3,0.25,3.7,0.0,6518.0,530.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:53.212,200.0,0.8,0.9,-10.0,0.25,3.8,0.0,31587.0,0.0,1.0,0.1,50.0,50.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0
16:46:57.231,200.0,0.4,2.0,-0.1,0.25,1.4,0.0,32000.0,610.0,1.0,0.1,50.0,50.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:01.249,200.0,0.0,2.0,10.1,0.25,3.5,0.0,8935.0,1000.0,1.0,0.1,50.0,50.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:05.278,241265.0,1.1,1.6,10.1,0.25,4.6,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:09.297,200.0,0.8,0.7,-0.4,0.25,5.0,0.0,2324.0,230.0,1.0,0.1,50.0,50.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:13.328,198059.0,0.5,0.0,-10.0,0.25,2.7,0.0,32000.0,820.0,1.0,0.1,50.0,50.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:17.348,25471.0,0.6,1.1,-8.8,0.25,2.1,0.0,0.0,340.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:21.378,300000.0,0.6,1.4,9.7,0.25,1.8,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:25.409,300000.0,0.0,2.0,-0.1,0.25,0.0,0.0,7778.0,720.0,1.0,0.1,50.0,50.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:29.425,200.0,1.1,0.4,-3.5,0.25,0.0,0.0,0.0,330.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:33.453,132132.0,0.0,1.1,9.5,0.25,5.1,0.0,32000.0,520.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:37.486,300000.0,0.2,0.0,-0.1,0.25,1.8,0.0,32000.0,760.0,1.0,0.1,50.0,50.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:41.504,75646.0,0.1,1.7,10.1,0.25,0.0,0.0,18286.0,1000.0,1.0,0.1,50.0,50.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:45.018,10588.0,0.0,0.5,-5.0,0.25,3.5,0.0,25243.0,280.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:49.037,47155.0,0.0,0.0,-10.0,0.25,2.6,0.0,12431.0,380.0,1.0,0.1,50.0,50.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:53.059,119530.0,0.7,1.1,2.8,0.25,3.4,0.0,0.0,760.0,1.0,0.1,50.0,50.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0
16:47:57.086,196333.0,0.5,0.5,-10.0,0.25,2.9,0.0,26061.0,500.0,1.0,0.1,50.0,50.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:01.099,200.0,0.0,0.0,0.9,0.25,0.0,0.0,20970.0,400.0,1.0,0.1,50.0,50.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:05.142,300000.0,0.3,1.2,8.8,0.25,0.0,0.0,0.0,50.0,1.0,0.1,50.0,50.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:09.164,129708.0,0.8,1.6,-10.0,0.25,4.4,0.0,30378.0,990.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:13.197,300000.0,0.4,0.0,7.3,0.25,1.5,0.0,32000.0,530.0,1.0,0.1,50.0,50.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:17.224,116168.0,0.9,0.9,-3.7,0.25,0.3,0.0,0.0,910.0,1.0,0.1,50.0,50.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:21.243,47268.0,0.0,1.8,10.1,0.25,2.9,0.0,19461.0,1000.0,1.0,0.1,50.0,50.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:25.260,200.0,0.7,0.0,0.9,0.25,0.0,0.0,16491.0,0.0,1.0,0.1,50.0,50.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:29.283,124377.0,0.0,1.8,-9.6,0.25,5.1,0.0,29599.0,0.0,1.0,0.1,50.0,50.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:33.301,42073.0,0.8,2.0,10.1,0.25,5.1,0.0,14189.0,610.0,1.0,0.1,50.0,50.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:37.330,168997.0,1.1,2.0,5.3,0.25,2.3,0.0,5036.0,30.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:41.346,18270.0,0.8,2.0,-1.6,0.25,2.3,0.0,715.0,1000.0,1.0,0.1,50.0,50.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:45.372,188838.0,0.6,0.0,0.9,0.25,5.1,0.0,22235.0,0.0,1.0,0.1,50.0,50.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:49.398,83218.0,0.8,1.6,10.1,0.25,1.9,0.0,6512.0,0.0,1.0,0.1,50.0,50.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:53.425,205193.0,0.2,0.6,-1.1,0.25,0.2,0.0,25005.0,70.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:48:57.438,200.0,0.7,0.2,10.1,0.25,0.0,0.0,29176.0,1000.0,1.0,0.1,50.0,50.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:01.472,245921.0,0.6,0.4,10.1,0.25,3.5,0.0,2779.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:05.496,161670.0,0.8,0.0,-5.8,0.25,5.1,0.0,5048.0,80.0,1.0,0.1,50.0,50.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:09.026,300000.0,0.9,0.0,-8.7,0.25,2.0,0.0,17951.0,1000.0,1.0,0.1,50.0,50.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:13.057,90557.0,0.7,0.6,10.1,0.25,5.1,0.0,19353.0,560.0,1.0,0.1,50.0,50.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:17.070,16582.0,0.3,1.2,8.2,0.25,1.4,0.0,1990.0,280.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:21.093,173575.0,0.2,1.6,-2.4,0.25,0.0,0.0,18337.0,990.0,1.0,0.1,50.0,50.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:25.118,26229.0,0.4,2.0,-6.6,0.25,3.9,0.0,13653.0,570.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:29.131,200.0,0.2,1.6,-8.0,0.25,0.0,0.0,20904.0,210.0,1.0,0.1,50.0,50.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:33.177,300000.0,0.0,0.1,-10.0,0.25,4.4,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:37.201,182286.0,1.1,0.6,-5.5,0.25,5.1,0.0,26213.0,0.0,1.0,0.1,50.0,50.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:41.217,200.0,0.1,0.6,4.3,0.25,3.3,0.0,5403.0,0.0,1.0,0.1,50.0,50.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:45.236,200.0,0.2,0.0,-2.9,0.25,5.1,0.0,19144.0,480.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:49.277,300000.0,0.4,1.2,-5.0,0.25,1.5,0.0,19054.0,650.0,1.0,0.1,50.0,50.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:53.313,288439.0,0.3,1.5,10.1,0.25,2.8,0.0,9491.0,440.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:49:57.347,256315.0,1.0,1.3,10.1,0.25,3.1,0.0,17657.0,20.0,1.0,0.1,50.0,50.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:01.366,27445.0,0.4,0.1,9.3,0.25,1.5,0.0,14478.0,440.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:05.388,36410.0,0.3,1.7,-9.2,0.25,3.0,0.0,14781.0,660.0,1.0,0.1,50.0,50.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:09.413,114952.0,1.1,0.7,-10.0,0.25,3.4,0.0,32000.0,580.0,1.0,0.1,50.0,50.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:13.452,300000.0,0.7,0.0,-10.0,0.25,3.0,0.0,7701.0,810.0,1.0,0.1,50.0,50.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:17.485,300000.0,0.3,0.6,7.4,0.25,2.7,0.0,17055.0,380.0,1.0,0.1,50.0,50.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:21.016,212008.0,1.0,0.5,-5.0,0.25,2.5,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:25.029,200.0,0.6,0.6,-10.0,0.25,3.1,0.0,13847.0,410.0,1.0,0.1,50.0,50.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:29.048,69652.0,0.0,0.1,8.2,0.25,0.6,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:33.080,200.0,1.1,0.0,10.1,0.25,0.0,0.0,9527.0,380.0,1.0,0.1,50.0,50.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:37.103,77925.0,0.4,0.7,10.1,0.25,0.0,0.0,0.0,410.0,1.0,0.1,50.0,50.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:41.131,205034.0,0.9,0.9,-10.0,0.25,0.6,0.0,21412.0,430.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:45.155,91564.0,0.5,1.8,10.1,0.25,3.8,0.0,0.0,660.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:50:49.173,200.0,0.6,0.8,9.2,0.25,2.4,0.0,19096.0,1000.0,1.0,0.1,50.0,50.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0
