,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:24:08.184,0.0,0.0,1.0,-17.0,-0.5,380.0,-1.0,-0.5,-43.0,42.0,65.0,300.0,233.0,0.0,82.0,75.0,3.0,0.255,3.0,10.0,0.04,0.0,1.0,-109.0,-55.0
16:24:14.059,0.0,0.0,1.0,-91.0,-0.5,210.0,-1.0,-0.5,-160.0,83.0,22.0,1500.0,61.0,0.0,59.0,63.0,4.0,0.205,3.0,7.0,0.04,0.02,1.0,-117.0,-2.0
16:24:22.288,0.0,0.0,1.0,-91.0,-0.5,350.0,-1.0,-0.5,-51.0,19.0,31.0,1000.0,116.0,0.0,34.0,18.0,8.0,0.265,3.0,5.0,0.04,0.0,1.0,-163.0,130.0
16:24:27.782,0.0,0.0,1.0,98.0,-0.5,310.0,-1.0,-0.5,106.0,64.0,3.0,400.0,64.0,0.0,32.0,38.0,5.0,0.345,3.0,10.0,0.03,0.0,1.0,-144.0,64.0
16:24:32.713,0.0,0.0,1.0,22.0,-0.5,320.0,-1.0,-0.5,-155.0,19.0,22.0,1600.0,128.0,0.0,69.0,35.0,9.0,0.18,3.0,8.0,0.06,0.0,1.0,-166.0,-129.0
16:24:37.725,0.0,0.0,1.0,-127.0,-0.5,340.0,-1.0,-0.5,-34.0,50.0,39.0,3700.0,69.0,0.0,6.0,22.0,3.0,0.225,3.0,10.0,0.07,0.0,1.0,-143.0,-79.0
16:24:42.368,0.0,0.0,1.0,-147.0,-0.5,210.0,-1.0,-0.5,112.0,80.0,47.0,1000.0,63.0,0.0,10.0,74.0,9.0,0.315,3.0,3.0,0.04,0.01,1.0,-168.0,-127.0
16:24:48.090,0.0,0.0,1.0,-125.0,-0.5,590.0,-1.0,-0.5,-22.0,53.0,31.0,200.0,54.0,0.0,8.0,48.0,6.0,0.235,3.0,3.0,0.2,0.01,1.0,-59.0,-152.0
16:24:53.492,0.0,0.0,1.0,-168.0,-0.5,290.0,-1.0,-0.5,-148.0,51.0,12.0,3000.0,86.0,0.0,19.0,99.0,10.0,0.315,3.0,9.0,0.17,0.01,1.0,-175.0,98.0
16:24:59.498,0.0,0.0,1.0,-35.0,-0.5,320.0,-1.0,-0.5,-105.0,62.0,76.0,3100.0,122.0,0.0,34.0,41.0,8.0,0.315,3.0,6.0,0.06,0.0,1.0,-158.0,-144.0
