,A.AUTO1
16:23:35.925,-1
16:23:36.126,-1
16:23:36.327,-1
16:23:36.527,-1
16:23:36.729,-1
16:23:36.929,-1
16:23:37.133,-1
16:23:37.335,-1
16:23:37.536,-1
16:23:37.738,-1
16:23:37.940,-1
16:23:38.141,-1
16:23:38.342,-1
16:23:38.543,-1
16:23:38.745,-1
16:23:38.945,-1
16:23:39.148,-1
16:23:39.351,-1
16:23:39.552,-1
16:23:39.757,-1
16:23:39.957,-1
16:23:40.158,-1
16:23:40.359,-1
16:23:40.560,-1
16:23:40.761,-1
16:23:40.962,-1
16:23:41.163,-1
16:23:41.364,-1
16:23:41.566,-1
16:23:41.767,-1
16:23:41.968,-1
16:23:42.169,-1
16:23:42.370,-1
16:23:42.571,-1
16:23:42.771,-1
16:23:42.973,-1
16:23:43.174,-1
16:23:43.377,-1
16:23:43.579,-1
16:23:43.780,-1
16:23:43.980,-1
16:23:44.183,-1
16:23:44.384,-1
16:23:44.585,-1
16:23:44.785,-1
16:23:44.986,-1
16:23:45.188,-1
16:23:45.390,-1
16:23:45.592,-1
16:23:45.794,-1
16:23:45.995,-1
16:23:46.195,-1
16:23:46.396,-1
16:23:46.597,-1
16:23:46.798,-1
16:23:46.999,-1
16:23:47.201,-1
16:23:47.402,-1
16:23:47.605,-1
16:23:47.807,-1
16:23:48.007,-1
16:23:48.208,-1
16:23:48.409,-1
16:23:48.610,-1
16:23:48.810,-1
16:23:49.011,-1
16:23:49.213,-1
16:23:49.414,-1
16:23:49.617,-1
16:23:49.818,-1
16:23:50.019,-1
16:23:50.220,-1
16:23:50.421,-1
16:23:50.622,-1
16:23:50.823,-1
16:23:51.024,-1
16:23:51.226,-1
16:23:51.428,-1
16:23:51.631,-1
16:23:51.832,-1
16:23:52.033,-1
16:23:52.234,-1
16:23:52.435,-1
16:23:52.636,-1
16:23:52.837,-1
16:23:53.037,-1
16:23:53.240,-1
16:23:53.441,-1
16:23:53.643,-1
16:23:53.845,-1
16:23:54.045,-1
16:23:54.246,-1
16:23:54.447,-1
16:23:54.648,-1
16:23:54.851,-1
16:23:55.052,-1
16:23:55.253,-1
16:23:55.454,-1
16:23:55.656,-1
16:23:55.857,-1
16:23:56.058,-1
16:23:56.259,-1
16:23:56.460,-1
16:23:56.661,-1
16:23:56.863,-1
16:23:57.064,-1
16:23:57.265,-1
16:23:57.467,-1
16:23:57.669,-1
16:23:57.870,-1
16:23:58.072,-1
16:23:58.273,-1
16:23:58.474,-1
16:23:58.676,-1
16:23:58.877,-1
16:23:59.078,-1
16:23:59.279,-1
16:23:59.481,-1
16:23:59.683,-1
16:23:59.885,-1
16:24:00.086,-1
16:24:00.287,-1
16:24:00.487,-1
16:24:00.688,-1
16:24:00.889,-1
16:24:01.090,-1
16:24:01.293,-1
16:24:01.494,-1
16:24:01.695,-1
16:24:01.895,-1
16:24:02.096,-1
16:24:02.298,-1
16:24:02.498,-1
16:24:02.699,-1
16:24:02.900,-1
16:24:03.102,-1
16:24:03.303,-1
16:24:03.504,-1
16:24:03.706,-1
16:24:03.907,-1
16:24:04.110,-1
16:24:04.311,-1
16:24:04.512,-1
16:24:04.713,-1
16:24:04.914,-1
16:24:05.114,-1
16:24:05.316,-1
16:24:05.519,-1
16:24:05.720,-1
16:24:05.921,-1
16:24:06.122,-1
16:24:06.323,-1
16:24:06.525,-1
16:24:06.727,-1
16:24:06.928,-1
16:24:07.131,-1
16:24:07.334,-1
16:24:07.537,-1
16:24:07.741,-1
16:24:07.944,-1
16:24:08.146,-1
16:24:08.348,-1
16:24:08.548,-1
16:24:08.750,-1
16:24:08.951,-1
16:24:09.153,-1
16:24:09.355,-1
16:24:09.556,-1
16:24:09.760,-1
16:24:09.961,-1
16:24:10.162,-1
16:24:10.363,-1
16:24:10.563,-1
16:24:10.764,-1
16:24:10.966,-1
16:24:11.168,-1
16:24:11.370,-1
16:24:11.571,-1
16:24:11.773,-1
16:24:11.974,-1
16:24:12.175,-1
16:24:12.377,-1
16:24:12.578,-1
16:24:12.780,-1
16:24:12.981,-1
16:24:13.184,-1
16:24:13.387,-1
16:24:13.592,-1
16:24:13.798,-1
16:24:14.000,-1
16:24:14.201,-1
16:24:14.402,-1
16:24:14.603,-1
16:24:14.804,-1
16:24:15.004,-1
16:24:15.206,-1
16:24:15.408,-1
16:24:15.609,-1
16:24:15.810,-1
16:24:16.011,-1
16:24:16.212,-1
16:24:16.413,-1
16:24:16.614,-1
16:24:16.816,-1
16:24:17.017,-1
16:24:17.218,-1
16:24:17.420,-1
16:24:17.620,-1
16:24:17.821,-1
16:24:18.022,-1
16:24:18.224,-1
16:24:18.425,-1
16:24:18.626,-1
16:24:18.827,-1
16:24:19.028,-1
16:24:19.229,-1
16:24:19.431,-1
16:24:19.634,-1
16:24:19.835,-1
16:24:20.037,-1
16:24:20.238,-1
16:24:20.441,-1
16:24:20.642,-1
16:24:20.844,-1
16:24:21.047,-1
