,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
13:47:34.358,0.0,0.0,1.0,-174.0,-0.5,1000.0,-1.0,-0.5,-180.0,94.0,0.0,1600.0,250.0,0.0,0.0,47.0,3.0,0.21,3.0,1.0,0.1,0.02,1.0,180.0,-118.0
13:47:38.373,0.0,0.0,1.0,-8.0,-0.5,150.0,-1.0,-0.5,-79.0,70.0,17.0,4400.0,99.0,0.0,100.0,6.0,1.0,0.6,3.0,2.0,0.01,0.016,1.0,180.0,-180.0
13:47:42.385,0.0,0.0,1.0,180.0,-0.5,920.0,-1.0,-0.5,-56.0,24.0,0.0,0.0,83.0,0.0,91.0,43.0,5.0,0.445,3.0,6.0,0.18,0.007,1.0,92.0,81.0
13:47:46.400,0.0,0.0,1.0,-40.0,-0.5,0.0,-1.0,-0.5,116.0,91.0,25.0,0.0,25.0,0.0,0.0,71.0,2.0,0.26,3.0,1.0,0.2,0.012,1.0,5.0,-180.0
13:47:50.425,0.0,0.0,1.0,-61.0,-0.5,0.0,-1.0,-0.5,180.0,96.0,23.0,500.0,190.0,0.0,41.0,66.0,7.0,0.375,3.0,10.0,0.01,0.02,1.0,180.0,121.0
13:48:35.195,0.0,0.0,1.0,64.0,-0.5,530.0,-1.0,-0.5,-58.0,71.0,19.0,1400.0,250.0,0.0,80.0,97.0,10.0,0.6,3.0,10.0,0.2,0.013,1.0,-15.0,-122.0
13:48:39.218,0.0,0.0,1.0,-31.0,-0.5,420.0,-1.0,-0.5,7.0,20.0,36.0,900.0,186.0,0.0,62.0,43.0,2.0,0.6,3.0,10.0,0.19,0.008,1.0,180.0,-158.0
13:48:43.237,0.0,0.0,1.0,-25.0,-0.5,830.0,-1.0,-0.5,-78.0,50.0,100.0,4500.0,130.0,0.0,0.0,74.0,6.0,0.18,3.0,9.0,0.1,0.013,1.0,13.0,-117.0
13:48:47.258,0.0,0.0,1.0,-4.0,-0.5,100.0,-1.0,-0.5,-14.0,0.0,57.0,0.0,68.0,0.0,97.0,31.0,1.0,0.18,3.0,5.0,0.01,0.02,1.0,169.0,-14.0
13:48:51.280,0.0,0.0,1.0,129.0,-0.5,310.0,-1.0,-0.5,79.0,72.0,82.0,4500.0,234.0,0.0,31.0,0.0,7.0,0.18,3.0,5.0,0.06,0.01,1.0,180.0,-84.0
13:48:55.302,0.0,0.0,1.0,8.0,-0.5,0.0,-1.0,-0.5,-21.0,100.0,100.0,4500.0,151.0,0.0,100.0,87.0,3.0,0.22,3.0,5.0,0.03,0.007,1.0,58.0,18.0
13:48:59.324,0.0,0.0,1.0,102.0,-0.5,1000.0,-1.0,-0.5,121.0,64.0,51.0,3600.0,25.0,0.0,60.0,59.0,10.0,0.44,3.0,3.0,0.2,0.012,1.0,180.0,39.0
13:49:03.354,0.0,0.0,1.0,-174.0,-0.5,590.0,-1.0,-0.5,-180.0,29.0,100.0,3600.0,250.0,0.0,44.0,73.0,8.0,0.575,3.0,10.0,0.18,0.016,1.0,-10.0,-46.0
13:49:09.950,0.0,0.0,1.0,-73.0,-0.5,1000.0,-1.0,-0.5,-15.0,0.0,60.0,3300.0,59.0,0.0,84.0,32.0,10.0,0.18,3.0,9.0,0.19,0.014,1.0,8.0,112.0
13:49:13.468,0.0,0.0,1.0,180.0,-0.5,930.0,-1.0,-0.5,-163.0,26.0,0.0,3000.0,250.0,0.0,100.0,79.0,8.0,0.6,3.0,1.0,0.2,0.0,1.0,-116.0,141.0
13:49:17.492,0.0,0.0,1.0,-103.0,-0.5,0.0,-1.0,-0.5,180.0,0.0,18.0,0.0,250.0,0.0,36.0,19.0,5.0,0.28,3.0,7.0,0.01,0.02,1.0,-122.0,88.0
13:49:21.007,0.0,0.0,1.0,62.0,-0.5,0.0,-1.0,-0.5,45.0,9.0,30.0,3600.0,125.0,0.0,73.0,18.0,1.0,0.18,3.0,10.0,0.05,0.0,1.0,-96.0,105.0
13:49:25.030,0.0,0.0,1.0,-55.0,-0.5,970.0,-1.0,-0.5,180.0,67.0,56.0,0.0,63.0,0.0,88.0,6.0,1.0,0.325,3.0,10.0,0.2,0.004,1.0,96.0,-180.0
13:49:29.047,0.0,0.0,1.0,-21.0,-0.5,260.0,-1.0,-0.5,-65.0,33.0,91.0,2800.0,250.0,0.0,48.0,0.0,5.0,0.6,3.0,10.0,0.01,0.008,1.0,-170.0,-67.0
13:49:33.065,0.0,0.0,1.0,149.0,-0.5,130.0,-1.0,-0.5,180.0,20.0,42.0,1700.0,62.0,0.0,5.0,75.0,5.0,0.185,3.0,4.0,0.07,0.008,1.0,40.0,5.0
13:49:37.090,0.0,0.0,1.0,66.0,-0.5,260.0,-1.0,-0.5,180.0,80.0,61.0,4300.0,25.0,0.0,61.0,0.0,6.0,0.525,3.0,3.0,0.02,0.0,1.0,-102.0,66.0
