,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
22:50:34.828,18932.0,0.4,0.7,1.3,0.25
22:50:39.383,53958.0,0.7,0.4,-9.6,0.25
22:50:45.039,144768.0,0.3,0.3,-9.0,0.25
22:50:50.468,17355.0,0.2,0.4,2.4,0.25
22:50:55.038,841.0,0.2,1.2,-5.8,0.25
22:51:00.361,6285.0,0.2,0.2,0.6,0.25
22:51:04.899,65213.0,0.3,0.4,-4.3,0.25
22:51:09.465,117113.0,0.5,0.4,-8.4,0.25
22:51:14.915,12952.0,0.2,0.9,-2.3,0.25
22:51:19.503,1265.0,0.3,0.7,-7.4,0.25
22:51:24.516,154605.0,0.2,0.2,-9.4,0.25
22:51:29.006,3118.0,0.2,1.1,-3.1,0.25
22:51:34.474,14033.0,0.7,0.2,-8.8,0.25
22:51:39.005,30809.0,0.2,1.3,-8.4,0.25
22:51:44.451,46353.0,0.3,0.4,-6.6,0.25
22:51:48.938,87085.0,0.4,0.4,-7.9,0.25
22:51:53.518,53581.0,0.5,0.3,-8.9,0.25
22:51:58.571,68382.0,0.7,0.2,-8.4,0.25
22:52:03.138,42859.0,0.7,0.2,-7.1,0.25
22:52:08.748,53090.0,0.3,0.5,-8.9,0.25
22:52:13.482,18913.0,0.7,0.2,-8.1,0.25
22:52:19.076,120539.0,0.5,0.2,-6.2,0.25
22:52:24.612,36846.0,0.3,0.3,-3.0,0.25
22:52:29.222,27316.0,0.5,0.2,-5.9,0.25
22:52:34.787,35651.0,0.2,0.4,-5.5,0.25
22:52:39.468,36804.0,0.5,0.3,-7.4,0.25
22:52:45.153,105218.0,0.2,0.5,-6.3,0.25
22:52:50.697,51079.0,0.2,0.5,-0.0,0.25
22:52:55.217,23847.0,0.9,0.5,-7.4,0.25
22:53:00.720,24967.0,0.2,0.9,-8.9,0.25
22:53:05.373,27850.0,0.2,0.5,-6.8,0.25
22:53:10.838,5189.0,0.4,0.2,-8.7,0.25
