,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
20:58:59.006,290.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.1,0.1,0.0,67.0,-55.0,7642.0,0.05,-70.0
20:59:02.828,500.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,27.0,-62.0,6023.0,0.05,-70.0
20:59:07.298,390.0,0.0,0.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,84.1,0.1,0.0,100.0,59.0,4949.0,0.05,-70.0
20:59:11.356,470.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.1,0.1,0.0,18.0,-4.0,5343.0,0.05,-70.0
20:59:15.554,470.0,0.0,0.0,1.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,90.0,-37.0,9779.0,0.05,-70.0
20:59:19.864,290.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.1,0.1,0.0,17.0,30.0,5481.0,0.05,-70.0
20:59:24.144,150.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,76.1,0.1,0.0,35.0,-20.0,8900.0,0.05,-70.0
20:59:28.955,380.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,86.1,0.1,0.0,70.0,-79.0,8576.0,0.05,-70.0
20:59:35.296,340.0,0.0,0.0,1.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,73.1,0.1,0.0,92.0,37.0,3599.0,0.05,-70.0
20:59:39.115,210.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,80.0,-45.0,327.0,0.05,-70.0
20:59:42.995,130.0,0.0,0.0,1.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.1,0.1,0.0,14.0,66.0,6543.0,0.05,-70.0
20:59:47.682,310.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,74.0,-74.0,5928.0,0.05,-70.0
20:59:51.579,30.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,84.1,0.1,0.0,46.0,-76.0,3633.0,0.05,-70.0
20:59:55.432,420.0,0.0,0.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,87.1,0.1,0.0,8.0,40.0,6964.0,0.05,-70.0
20:59:59.268,470.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,53.1,0.1,0.0,86.0,99.0,8469.0,0.05,-70.0
21:00:03.116,190.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,86.1,0.1,0.0,14.0,-66.0,4062.0,0.05,-70.0
21:00:07.024,500.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,92.1,0.1,0.0,86.0,21.0,8523.0,0.05,-70.0
