,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
03:01:02.854,122969.0,0.25,0.1,1000.0,30.0,3.5,11700.0,1000.0,15587.0,460.0
03:01:07.531,4120.0,0.25,0.1,1000.0,30.0,0.6,13100.0,1000.0,6478.0,1820.0
03:01:12.737,47311.0,0.25,0.1,1000.0,30.0,2.4,1100.0,1000.0,24453.0,1690.0
03:01:17.532,125148.0,0.25,0.1,1000.0,30.0,0.6,8700.0,1000.0,16771.0,60.0
03:01:22.729,2826.0,0.25,0.1,1000.0,30.0,1.6,5000.0,1000.0,27696.0,360.0
03:01:27.459,86755.0,0.25,0.1,1000.0,30.0,0.4,1700.0,1000.0,3220.0,110.0
03:01:33.234,4259.0,0.25,0.1,1000.0,30.0,1.0,5100.0,1000.0,1851.0,260.0
03:01:38.905,9478.0,0.25,0.1,1000.0,30.0,1.0,3100.0,1000.0,1767.0,2430.0
03:01:43.579,15328.0,0.25,0.1,1000.0,30.0,0.8,1300.0,1000.0,13907.0,1780.0
03:01:48.788,73970.0,0.25,0.1,1000.0,30.0,3.2,5500.0,1000.0,1634.0,2230.0
03:01:53.525,133158.0,0.25,0.1,1000.0,30.0,0.1,700.0,1000.0,8792.0,60.0
03:01:58.265,20956.0,0.25,0.1,1000.0,30.0,1.1,5300.0,1000.0,1359.0,160.0
03:02:03.916,65163.0,0.25,0.1,1000.0,30.0,1.9,2100.0,1000.0,23928.0,1400.0
03:02:08.675,42986.0,0.25,0.1,1000.0,30.0,0.6,9200.0,1000.0,602.0,630.0
03:02:13.986,18106.0,0.25,0.1,1000.0,30.0,0.3,9400.0,1000.0,1359.0,2660.0
03:02:18.661,116708.0,0.25,0.1,1000.0,30.0,2.6,6900.0,1000.0,8976.0,30.0
03:02:23.825,34769.0,0.25,0.1,1000.0,30.0,1.1,3200.0,1000.0,5858.0,560.0
03:02:28.519,5751.0,0.25,0.1,1000.0,30.0,0.6,2100.0,1000.0,10714.0,210.0
03:02:33.829,113558.0,0.25,0.1,1000.0,30.0,0.4,5800.0,1000.0,3635.0,440.0
03:02:38.535,80047.0,0.25,0.1,1000.0,30.0,0.8,6100.0,1000.0,9980.0,2060.0
03:02:43.777,9198.0,0.25,0.1,1000.0,30.0,2.5,2600.0,1000.0,13252.0,350.0
03:02:48.566,222779.0,0.25,0.1,1000.0,30.0,0.6,1300.0,1000.0,15308.0,910.0
03:02:53.824,31446.0,0.25,0.1,1000.0,30.0,3.4,10500.0,1000.0,16945.0,330.0
03:02:58.502,95821.0,0.25,0.1,1000.0,30.0,1.8,11100.0,1000.0,5670.0,580.0
03:03:03.791,52670.0,0.25,0.1,1000.0,30.0,0.2,1400.0,1000.0,15167.0,420.0
03:03:08.447,6127.0,0.25,0.1,1000.0,30.0,1.6,600.0,1000.0,7715.0,1420.0
03:03:14.242,109786.0,0.25,0.1,1000.0,30.0,2.4,2600.0,1000.0,18417.0,780.0
03:03:19.977,117755.0,0.25,0.1,1000.0,30.0,2.2,17600.0,1000.0,5439.0,920.0
03:03:24.644,175283.0,0.25,0.1,1000.0,30.0,0.4,2600.0,1000.0,4835.0,2130.0
03:03:29.962,77736.0,0.25,0.1,1000.0,30.0,0.6,6300.0,1000.0,7654.0,1980.0
03:03:34.737,93963.0,0.25,0.1,1000.0,30.0,1.3,3400.0,1000.0,15145.0,580.0
03:03:39.983,80937.0,0.25,0.1,1000.0,30.0,1.0,3800.0,1000.0,27293.0,130.0
03:03:44.756,31983.0,0.25,0.1,1000.0,30.0,0.2,8900.0,1000.0,16680.0,220.0
03:03:50.042,3270.0,0.25,0.1,1000.0,30.0,0.6,5100.0,1000.0,21196.0,830.0
03:03:55.977,48652.0,0.25,0.1,1000.0,30.0,1.1,2600.0,1000.0,22437.0,150.0
03:04:00.704,6838.0,0.25,0.1,1000.0,30.0,0.6,6600.0,1000.0,29177.0,430.0
03:04:05.899,136769.0,0.25,0.1,1000.0,30.0,2.8,1600.0,1000.0,12912.0,260.0
03:04:10.564,299.0,0.25,0.1,1000.0,30.0,0.4,17100.0,1000.0,26564.0,1530.0
03:04:15.705,22300.0,0.25,0.1,1000.0,30.0,0.4,2800.0,1000.0,15735.0,2150.0
03:04:20.462,145655.0,0.25,0.1,1000.0,30.0,1.1,4100.0,1000.0,19923.0,490.0
03:04:26.296,236221.0,0.25,0.1,1000.0,30.0,1.0,2300.0,1000.0,18621.0,710.0
03:04:32.151,182410.0,0.25,0.1,1000.0,30.0,1.1,3300.0,1000.0,25496.0,1030.0
03:04:37.858,219839.0,0.25,0.1,1000.0,30.0,2.4,900.0,1000.0,21831.0,120.0
03:04:42.727,237474.0,0.25,0.1,1000.0,30.0,1.1,4100.0,1000.0,9202.0,2460.0
03:04:47.920,1585.0,0.25,0.1,1000.0,30.0,0.2,5500.0,1000.0,6911.0,1130.0
03:04:52.701,141308.0,0.25,0.1,1000.0,30.0,0.2,1900.0,1000.0,15589.0,1120.0
03:04:57.903,198380.0,0.25,0.1,1000.0,30.0,1.1,5600.0,1000.0,3268.0,1810.0
