time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
09:51:42,1500.0,-0.0007914554444141686,0.0009794252691790462,0.02178373374044895,0.00022358109708875418,0.00034475704887881875,0.0014295682776719332,STABILIZE,0.0,1.0,-1000.0,0.0,1.0,0.0,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0
09:51:45,65330.0,-0.0011546413491790493,0.0009793711942620575,0.021165361627936363,0.0002455260061348478,0.00028410695570831496,0.0014125266655658681,AUTO,0.0,1.3333333333333333,-1000.0,0.0,0.6666666666666666,0.6666666666666666,-35.3632622,149.1652375,0.6666666666666666,-1.0,1.0,0.0
09:51:46,65330.0,-0.0011717946035787463,0.0009782045963220298,0.021102072671055794,0.0003408770135138184,0.00023735268041491508,0.0015222840593196452,AUTO,0.0,1.5,-1000.0,0.0,0.0,1.0,-35.3632622,149.1652375,2.0,-1.0,0.0,0.0
09:51:48,77664.5,-0.0007138418441172689,0.0013723658630624413,0.020798826590180397,2.4722510715946555e-05,0.0003104577190242708,0.0013441655319184065,AUTO,0.0,0.5,-1002.0,0.5,0.0,1.0,-35.3632621,149.1652375,3.5,0.0,0.0,0.0
09:51:50,89999.0,0.0019503808580338955,0.0007519394712289795,0.020512488670647144,-0.006428259308449924,0.003672513528726995,0.0015471397200599313,AUTO,0.0,0.0,-1117.5,-6.0,4.0,0.5,-35.3632621,149.1652375,325.5,0.0,0.0,-88.0
09:51:51,94668.0,0.03916447004303336,-0.004252891609212384,0.020194802898913622,0.04345350060611963,-0.009033666807226837,0.0028059709002263844,AUTO,0.25,-2.0,-1006.25,43.5,-7.75,2.0,-35.36326195,149.16523800000002,1990.75,2.25,16.75,-147.5
09:51:52,94668.0,0.051797591149806976,0.0017978698015213013,-0.019423895981162786,-0.07395284296944737,0.060649776831269264,-0.07213851436972618,AUTO,2.0,-9.0,-991.5,-72.5,60.5,-72.5,-35.3632615,149.16524035,3141.0,9.0,48.0,-146.5
09:51:54,178618.5,-0.05504640191793442,-0.03195437043905258,-0.09199436753988266,0.054748810827732086,-0.025474705267697573,0.039178041741251945,AUTO,2.0,6.0,-1003.0,54.5,-24.5,38.5,-35.3632633,149.1652457,6201.0,-18.0,-26.5,-150.0
09:51:56,262569.0,0.025054610334336758,-0.004942060098983347,-0.07449812069535255,-0.025906630791723728,0.05364464595913887,-0.03293096646666527,AUTO,-8.5,1.0,-999.0,-24.5,53.5,-32.5,-35.3632621,149.16523684999999,9306.5,26.0,-23.0,-150.5
09:51:57,71280.0,0.010835717897862196,0.021856017410755157,-0.10791974142193794,-0.0017970595799852163,-0.0016662453417666256,-0.0075901985401287675,AUTO,-2.75,0.0,-1000.25,-1.25,-0.75,-7.5,-35.36326005,149.16523492500002,11240.75,5.0,-5.0,-151.0
09:51:58,71280.0,0.010026081930845976,0.015960671938955784,-0.11038372665643692,-0.0026943144912365824,-0.011548337526619434,0.003913325839675963,AUTO,0.5,0.0,-999.5,-2.0,-10.5,3.0,-35.36326,149.1652347,12406.0,-7.0,2.0,-151.0
09:52:00,76387.5,0.0006462002638727427,-0.0016254563815891743,-0.12444491311907768,-0.0007364620687440038,-0.0011904538405360654,-0.0206287931650877,AUTO,1.5,0.0,-1000.0,0.0,-0.5,-20.5,-35.363261550000004,149.16523565,15513.0,-7.0,6.0,-152.0
