time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
11:44:03,1500.0,-0.0006142112833913416,0.000913800235139206,0.024374314583837986,0.0002914086217060685,0.00020115988445468247,0.0019095967290923,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632622,149.16523755,4.0,-1.0,2.5,2.0,STABILIZE
11:44:05,1500.0,-0.0011779475025832653,0.0009431237122043967,0.023468472063541412,0.0002545051393099129,0.0003422509180381894,0.001646227901801467,0.0,1.5,-1000.0,0.0,0.0,0.0,-35.3632622,149.1652376,0.0,-1.0,2.0,2.3333333333333335,STABILIZE
11:44:14,1500.0,0.022319991141557693,-0.0008189877262338996,0.021437041461467743,0.04616224020719528,-0.0074468012899160385,0.0020104667637497187,0.0,-1.0,-1016.0,46.0,-6.0,1.0,-35.363262,149.1652375,1438.0,1.0,5.0,-145.0,AUTO
11:44:16,1500.0,0.001314530149102211,0.019767440389841795,-0.05949839856475592,-0.08091768343001604,0.04545132373459637,-0.08332712575793266,4.0,-9.5,-998.5,-80.0,46.0,-83.0,-35.3632612,149.1652431,3933.5,3.0,44.0,-148.0,AUTO
11:44:18,1500.0,-0.03398305270820856,-0.014754573814570904,-0.08121506497263908,0.0609772689640522,0.00948764884378761,0.0056756900157779455,-5.5,8.5,-1002.0,61.0,9.5,4.5,-35.363261449999996,149.16524305,7022.5,2.0,-50.0,-150.5,AUTO
11:44:20,1500.0,0.042964205145835876,0.019356276839971542,-0.09518030658364296,-0.026528908871114254,-0.0025701653212308884,-0.01006022747606039,0.0,2.0,-998.5,-26.0,-2.0,-10.5,-35.363261300000005,149.1652343,10153.5,-7.5,0.5,-152.0,AUTO
11:44:22,1500.0,-0.012554459273815155,-0.009478829801082611,-0.10839828848838806,0.007351918262429535,0.003714088466949761,-0.022482884116470814,1.0,-0.5,-1001.0,8.0,4.5,-22.5,-35.3632628,149.1652368,13262.0,-0.5,4.0,-153.0,AUTO
11:44:24,1500.0,0.00681652408093214,0.0035578119568526745,-0.15000256896018982,0.007800494320690632,0.00816113781183958,-0.02110172063112259,-2.0,0.0,-999.0,8.0,8.0,-21.0,-35.3632622,149.165236,15814.0,5.0,-5.0,-154.0,AUTO
11:44:26,1500.0,0.0039249612018466,0.005510543705895543,-0.1857435405254364,-0.003899011528119445,-0.001734701101668179,-0.01423593144863844,0.0,0.0,-999.5,-2.5,-0.5,-14.5,-35.3632616,149.16523575,19535.5,-2.5,5.5,-154.0,AUTO
11:44:28,1500.0,0.0011525017907842994,0.0031479892786592245,-0.21348713338375092,0.0003333278582431376,-0.0020551523193717003,-0.018159182742238045,0.0,0.0,-1000.0,1.0,-1.0,-18.0,-35.3632616,149.1652364,22089.0,-3.0,4.0,-154.0,AUTO
