,A.RTL3
11:44:00.510,-1.0
11:44:00.711,-1.0
11:44:00.912,-1.0
11:44:01.113,-1.0
11:44:01.314,-1.0
11:44:01.516,-1.0
11:44:01.718,-1.0
11:44:01.920,-1.0
11:44:02.121,-1.0
11:44:02.322,-1.0
11:44:02.523,-1.0
11:44:02.724,-1.0
11:44:02.925,-1.0
11:44:03.126,-1.0
11:44:03.327,-1.0
11:44:03.529,-1.0
11:44:03.731,-1.0
11:44:03.932,-1.0
11:44:04.132,-1.0
11:44:04.333,-1.0
11:44:04.534,-1.0
11:44:04.735,-1.0
11:44:04.936,-1.0
11:44:16.302,-1.0
11:44:16.503,-1.0
11:44:16.704,-1.0
11:44:16.905,-1.0
11:44:17.106,-1.0
11:44:17.307,-1.0
11:44:17.508,-1.0
11:44:17.709,-1.0
11:44:17.911,-1.0
11:44:18.111,-1.0
11:44:18.312,-1.0
11:44:18.513,-1.0
11:44:18.715,-1.0
11:44:18.916,-1.0
11:44:19.117,-1.0
11:44:19.318,-1.0
11:44:19.519,-1.0
11:44:19.720,-1.0
11:44:19.921,-1.0
11:44:20.123,-1.0
11:44:20.325,-1.0
11:44:20.526,-1.0
11:44:20.727,-1.0
11:44:20.929,-1.0
11:44:21.130,-1.0
11:44:21.331,-1.0
11:44:21.532,-1.0
11:44:21.733,-1.0
11:44:21.933,-1.0
11:44:22.134,-1.0
11:44:22.335,-1.0
11:44:22.536,-1.0
11:44:22.737,-1.0
11:44:22.938,-1.0
11:44:23.139,-1.0
11:44:23.340,-1.0
11:44:23.616,-1.0
11:44:23.818,-1.0
11:44:24.019,-1.0
11:44:24.221,-1.0
11:44:24.421,-1.0
11:44:24.622,-1.0
11:44:24.824,-1.0
11:44:25.026,-1.0
11:44:25.227,-1.0
11:44:25.428,-1.0
11:44:25.629,-1.0
11:44:25.830,-1.0
11:44:26.031,-1.0
11:44:26.232,-1.0
11:44:26.432,-1.0
11:44:26.633,-1.0
11:44:26.834,-1.0
11:44:27.035,-1.0
11:44:27.236,-1.0
11:44:27.437,-1.0
11:44:27.638,-1.0
11:44:27.839,-1.0
11:44:28.040,-1.0
11:44:28.241,-1.0
11:44:28.442,-1.0
11:44:28.643,-1.0
11:44:28.845,-1.0
11:44:29.046,-1.0
11:44:29.247,-1.0
11:44:29.448,-1.0
11:44:29.649,-1.0
11:44:29.850,-1.0
11:44:30.051,-1.0
11:44:30.252,-1.0
11:44:30.453,-1.0
11:44:30.654,-1.0
11:44:30.855,-1.0
11:44:31.057,-1.0
11:44:31.258,-1.0
11:44:31.459,-1.0
11:44:31.661,-1.0
11:44:31.862,-1.0
11:44:32.063,-1.0
11:44:32.264,-1.0
11:44:32.465,-1.0
11:44:32.667,-1.0
11:44:32.867,-1.0
11:44:33.069,-1.0
11:44:33.269,-1.0
11:44:33.470,-1.0
11:44:33.671,-1.0
11:44:33.872,-1.0
11:44:34.074,-1.0
11:44:34.276,-1.0
11:44:34.478,-1.0
11:44:34.685,-1.0
11:44:34.886,-1.0
11:44:35.088,-1.0
11:44:35.289,-1.0
11:44:35.490,-1.0
11:44:35.691,-1.0
11:44:35.891,-1.0
11:44:36.093,-1.0
11:44:36.294,-1.0
11:44:36.495,-1.0
11:44:36.696,-1.0
11:44:36.897,-1.0
11:44:37.098,-1.0
11:44:37.298,-1.0
11:44:37.499,-1.0
11:44:37.700,-1.0
11:44:37.901,-1.0
11:44:38.102,-1.0
11:44:38.303,-1.0
11:44:38.504,-1.0
11:44:38.705,-1.0
11:44:38.906,-1.0
11:44:39.107,-1.0
11:44:39.309,-1.0
11:44:39.510,-1.0
11:44:39.712,-1.0
11:44:39.913,-1.0
11:44:40.114,-1.0
11:44:40.316,-1.0
11:44:40.517,-1.0
11:44:40.718,-1.0
11:44:40.919,-1.0
11:44:41.120,-1.0
11:44:41.321,-1.0
11:44:41.522,-1.0
11:44:41.724,-1.0
11:44:41.925,-1.0
11:44:42.126,-1.0
11:44:42.327,-1.0
11:44:42.528,-1.0
11:44:42.729,-1.0
11:44:42.931,-1.0
11:44:43.132,-1.0
11:44:43.333,-1.0
11:44:43.534,-1.0
11:44:43.736,-1.0
11:44:43.937,-1.0
11:44:44.138,-1.0
11:44:44.339,-1.0
11:44:44.540,-1.0
11:44:44.742,-1.0
11:44:44.943,-1.0
11:44:45.145,-1.0
11:44:45.346,-1.0
11:44:45.547,-1.0
11:44:45.748,-1.0
11:44:45.950,-1.0
11:44:46.151,-1.0
11:44:46.351,-1.0
11:44:46.552,-1.0
11:44:46.753,-1.0
11:44:46.955,-1.0
11:44:47.156,-1.0
11:44:47.357,-1.0
11:44:47.559,-1.0
11:44:47.760,-1.0
11:44:47.961,-1.0
11:44:48.162,-1.0
11:44:48.364,-1.0
11:44:48.565,-1.0
11:44:48.766,-1.0
