time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
00:40:07,1500.0,AUTO,-0.001094758859835565,0.0010001672781072557,0.021493432112038136,0.00023686859640292823,0.0002739614574238658,0.0014476312207989395,-35.3632622,149.1652375,1.0,-1.0,0.0,0.0,0.0,1.5,-1000.0,0.0,0.5,0.5
00:40:09,6691.0,AUTO,-0.0008307174139190465,0.00124010827858001,0.021237971261143684,0.000259395717876032,0.00024877602118067443,0.0013344947947189212,-35.3632621,149.1652375,3.0,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,1.0,0.0
00:40:11,11882.0,AUTO,0.001107600808609277,0.0009488023933954537,0.020832298323512077,-0.0012447950430214405,0.0021893329976592213,0.0014584568561986089,-35.3632621,149.1652375,108.0,0.0,0.0,-36.0,0.0,0.5,-1064.0,-1.0,2.0,0.5
00:40:13,11882.0,AUTO,0.03354776278138161,-0.002683370839804411,0.0204914677888155,0.04529930651187897,-0.008163703605532646,0.0029491169843822718,-35.363262,149.1652377,1798.0,1.0,11.0,-148.0,0.0,-1.0,-1007.0,45.0,-7.0,2.0
00:40:14,209462.0,AUTO,0.010341254784725607,0.011204494535923004,-0.04357815058901906,-0.07266849870793521,0.013607714138925076,-0.057274363934993744,-35.36326122,149.16524232,3703.6,5.4,47.2,-147.0,3.4,-9.6,-1000.6,-71.6,14.2,-56.8
00:40:15,209462.0,AUTO,-0.037045616656541824,0.004920348059386015,-0.07534775882959366,-0.039565157145261765,-0.022265685722231865,-0.023539932444691658,-35.3632609,149.1652458,4848.0,0.0,27.0,-150.0,4.0,-7.0,-1000.0,-38.0,-21.0,-23.0
00:40:17,209462.0,AUTO,-0.002072043251246214,0.006901300046592951,-0.10709447413682938,0.06866428256034851,0.012992189265787601,1.5708908904343843e-05,-35.3632614,149.1652393,7927.0,-11.0,-63.0,-151.0,-7.0,14.0,-1003.0,69.0,13.0,0.0
00:40:19,209462.0,AUTO,0.029012709856033325,-0.061322689056396484,-0.041586171835660934,-0.15261714160442352,-0.0010625659488141537,0.029058260843157768,-35.3632642,149.165235,11044.0,4.0,41.0,-147.0,5.0,-3.5,-996.0,-114.5,-75.0,89.0
00:40:20,6351.0,AUTO,-0.032363588362932204,0.006699166330508888,-0.12787727117538453,0.017054713517427444,0.03162287678569555,-0.06722480952739715,-35.36326154,149.16523790000002,12956.4,25.2,-1.0,-151.6,-4.0,-4.6,-1003.6,17.2,31.6,-66.8
00:40:21,6351.0,AUTO,-0.007393878418952227,0.020696865394711494,-0.16791795194149017,0.047829803079366684,0.010735253803431988,-0.028394194319844246,-35.3632601,149.165237,14128.0,10.0,-20.0,-153.0,-6.0,1.0,-1001.0,48.0,11.0,-28.0
