time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:29:18,42751.0,-0.00135960360057652,0.0009689811849966645,0.023650944232940674,0.000220764079131186,0.00022570492001250386,0.001629687612876296,STABILIZE,-35.3632622,149.1652375,7.0,-1.0,0.0,-1.0,0.0,2.0,-1000.0,0.0,1.0,1.0
13:29:20,42751.0,-0.0012394256967430313,0.0009695454500615597,0.02315479951600234,0.00022139279947926602,0.00030198588501662016,0.0015453968662768602,AUTO,-35.363262166666665,149.1652375,7.0,-1.0,0.0,-1.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
13:29:21,43535.0,-0.001060641681154569,0.0011431550374254584,0.022873626401027043,0.0002592118689790368,0.0002445944701321423,0.0015281487721949816,AUTO,-35.3632621,149.1652375,12.333333333333334,0.0,0.0,-1.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
13:29:22,43535.0,-0.0009050876639472941,0.0013395533120880525,0.022679240132371586,0.00032191727465639514,0.00027904091014837223,0.0014148651777456205,AUTO,-35.3632621,149.1652375,14.333333333333334,0.0,0.0,-1.0,0.0,1.0,-1000.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
13:29:24,43535.0,0.0024284746032208204,0.0002944558752157415,0.022242205838362377,-0.000763146827618281,0.0022122369652303555,0.002418517911185821,AUTO,-35.3632621,149.1652375,245.66666666666666,0.0,0.3333333333333333,-72.66666666666667,0.0,0.0,-1126.3333333333333,0.3333333333333333,2.3333333333333335,2.0
13:29:26,43535.0,0.038130051631014794,0.005357649875804782,-0.016656753490678966,-0.0643398123793304,0.024534011725336313,-0.04687085864134133,AUTO,-35.363261449999996,149.16524055,3147.25,7.0,45.5,-147.75,2.25,-8.5,-998.0,-63.5,25.0,-46.75
13:29:27,6491.0,-0.056279174983501434,0.003759420709684491,-0.07181767250100772,-0.0833026481171449,0.028592234166959923,-0.05934424822529157,AUTO,-35.3632606,149.16524606666667,5008.666666666667,6.0,19.0,-149.66666666666666,1.6666666666666667,-6.333333333333333,-1000.6666666666666,-82.0,28.666666666666668,-59.333333333333336
13:29:28,6491.0,-0.068920253465573,0.011641547704736391,-0.11090625077486038,0.050779410948355995,-0.0002210177481174469,-0.031210835402210552,AUTO,-35.3632604,149.16524553333335,6159.0,-4.333333333333333,-33.666666666666664,-149.66666666666666,-2.3333333333333335,4.0,-1002.0,50.666666666666664,0.3333333333333333,-30.666666666666668
13:29:30,6491.0,0.05056970318158468,0.003153426262239615,-0.1108418603738149,0.01107951377828916,-0.06331428792327642,0.05926052791376909,AUTO,-35.3632644,149.1652344,9260.0,-33.666666666666664,-21.333333333333332,-152.66666666666666,2.0,10.666666666666666,-999.6666666666666,12.0,-62.333333333333336,58.666666666666664
13:29:32,6491.0,-0.029889848704139393,0.00034099514596164227,-0.08167092377940814,-0.0676979087293148,0.09886994461218516,-0.1276758909225464,AUTO,-35.363262033333335,149.16523746666667,12335.0,58.333333333333336,23.333333333333332,-149.0,-6.666666666666667,-13.333333333333334,-1010.0,-66.33333333333333,99.0,-127.33333333333333
13:29:33,146635.0,-0.01773546977589528,0.046619986494382225,-0.18848333756128946,0.048106495290994644,0.01210570273300012,-0.037468193719784416,AUTO,-35.36325776666666,149.16523696666667,14278.333333333334,6.333333333333333,-21.666666666666668,-154.0,-5.666666666666667,1.0,-1000.3333333333334,48.666666666666664,12.666666666666666,-37.0
13:29:34,146635.0,0.01978004987662037,0.047642638285954796,-0.20287487904230753,0.044663931553562485,-0.016342615010216832,-0.0015855707849065463,AUTO,-35.363258300000005,149.16523526666666,15453.333333333334,-27.0,-12.333333333333334,-153.0,0.3333333333333333,5.666666666666667,-999.0,45.0,-15.666666666666666,-2.0
13:29:36,146635.0,-0.014292171535392603,-0.014126679704835018,-0.15442210932572684,-0.009192976402118802,0.031583006804188095,-0.05770165969928106,AUTO,-35.36326236666667,149.16523693333332,18555.0,2.0,8.666666666666666,-152.33333333333334,1.0,-1.3333333333333333,-1001.6666666666666,-8.0,31.666666666666668,-57.666666666666664
13:29:38,82301.0,0.009166893238822619,0.009488417146106562,-0.2388822982708613,0.0055530629664038616,-0.0008716584416106343,-0.01751538459211588,AUTO,-35.3632617,149.16523599999996,21678.333333333332,-2.3333333333333335,-2.0,-153.0,-0.6666666666666666,0.3333333333333333,-999.3333333333334,6.333333333333333,0.0,-17.333333333333332
