,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
13:29:21.841,43535.0,0.2,0.2,-9.7,0.25
13:29:27.157,6491.0,0.3,0.5,-4.3,0.25
13:29:33.016,146635.0,0.3,0.5,-4.9,0.25
13:29:38.872,82301.0,0.2,0.2,-5.3,0.25
13:29:43.809,150557.0,0.3,0.7,-7.8,0.25
13:29:49.142,46089.0,0.2,0.4,-8.1,0.25
13:29:55.000,86612.0,0.2,0.5,-7.9,0.25
13:30:01.033,185285.0,0.2,0.9,-9.8,0.25
13:30:06.908,32471.0,0.2,0.5,-2.0,0.25
13:30:11.932,51507.0,0.5,0.2,-9.7,0.25
13:30:17.385,152353.0,0.3,0.5,-8.1,0.25
13:30:23.168,89209.0,0.3,0.4,-7.1,0.25
13:30:28.007,2978.0,0.2,0.5,0.1,0.25
13:30:33.904,143091.0,0.2,0.2,-3.1,0.25
13:30:38.756,2447.0,0.4,0.5,-2.0,0.25
13:30:44.178,18916.0,0.3,0.2,-5.9,0.25
13:30:50.016,6940.0,0.3,0.7,-7.4,0.25
13:30:56.012,12258.0,0.5,1.2,-9.8,0.25
13:31:01.848,16445.0,0.3,0.5,-4.7,0.25
13:31:06.784,10850.0,0.2,0.5,-7.2,0.25
13:31:12.140,106721.0,0.5,0.2,-9.2,0.25
13:31:17.995,9784.0,0.4,0.4,-9.4,0.25
13:31:22.961,38326.0,0.2,1.4,-8.2,0.25
13:31:28.309,57594.0,0.2,0.5,-9.4,0.25
13:31:34.278,62362.0,0.2,1.3,-9.2,0.25
13:31:40.156,257191.0,0.2,0.5,-5.3,0.25
13:31:46.058,61112.0,0.2,0.5,-4.9,0.25
13:31:51.921,138914.0,0.3,0.3,3.5,0.25
13:31:56.859,25917.0,0.2,0.2,-4.3,0.25
13:32:02.239,40183.0,0.3,1.1,-7.4,0.25
13:32:08.127,56559.0,0.4,0.9,-7.9,0.25
13:32:13.928,55842.0,0.3,0.9,-9.8,0.25
13:32:18.948,37963.0,0.2,0.5,-0.2,0.25
13:32:24.445,93042.0,0.4,0.9,-8.1,0.25
13:32:30.295,41449.0,0.3,0.3,-7.9,0.25
13:32:36.140,37868.0,0.2,0.5,-6.1,0.25
13:32:42.075,12234.0,0.3,0.5,-8.4,0.25
13:32:47.916,803.0,0.3,0.2,-6.1,0.25
13:32:52.814,75238.0,0.2,0.5,2.6,0.25
13:32:58.230,138563.0,0.2,0.2,-6.5,0.25
13:33:04.058,18282.0,0.3,0.5,-4.9,0.25
13:33:09.876,38087.0,0.2,0.7,-9.4,0.25
13:33:14.923,29809.0,0.3,0.7,-0.2,0.25
13:33:20.297,61894.0,0.3,0.2,-4.9,0.25
13:33:26.225,26761.0,0.2,0.5,-8.7,0.25
13:33:32.161,61678.0,0.3,0.5,-4.1,0.25
13:33:38.142,83645.0,0.2,0.5,-4.8,0.25
13:33:44.040,151908.0,0.3,0.7,-7.2,0.25
13:33:50.051,29502.0,0.3,0.7,-9.4,0.25
13:33:56.070,112937.0,0.5,0.7,-9.9,0.25
13:34:01.799,10138.0,0.2,0.5,-7.1,0.25
13:34:06.664,13006.0,0.5,0.5,-7.8,0.25
13:34:11.877,1322.0,0.2,0.4,6.4,0.25
13:34:16.683,3107.0,0.5,0.2,3.5,0.25
13:34:22.063,74623.0,0.3,0.2,-9.9,0.25
13:34:27.923,110393.0,0.5,0.5,-2.9,0.25
13:34:32.796,5823.0,0.3,1.1,-7.9,0.25
13:34:38.272,29748.0,0.5,0.2,-7.1,0.25
13:34:44.132,103106.0,0.2,0.3,-8.1,0.25
13:34:50.116,53757.0,0.5,0.2,-7.2,0.25
13:34:55.879,60933.0,0.4,0.3,-6.8,0.25
13:35:00.755,734.0,0.2,0.2,-3.0,0.25
13:35:06.203,58422.0,0.2,0.3,-2.2,0.25
13:35:12.094,53770.0,0.3,0.2,-3.5,0.25
13:35:18.092,42617.0,0.5,0.4,-7.1,0.25
13:35:23.895,16312.0,0.3,0.9,-8.5,0.25
13:35:28.921,84531.0,0.4,0.2,-5.6,0.25
13:35:34.245,19509.0,0.4,0.5,-8.4,0.25
13:35:40.183,120322.0,0.4,0.2,-9.2,0.25
13:35:46.076,127208.0,0.2,0.4,-5.3,0.25
13:35:52.023,60523.0,0.4,0.5,-4.9,0.25
13:35:57.882,14664.0,0.5,0.5,-5.5,0.25
13:36:02.788,13852.0,0.3,0.2,-5.9,0.25
13:36:08.251,47399.0,0.5,0.5,-9.8,0.25
13:36:14.192,10363.0,0.3,1.3,-4.5,0.25
13:36:20.068,5342.0,0.2,0.3,4.8,0.25
13:36:25.846,69456.0,0.5,0.2,-2.0,0.25
13:36:30.708,66366.0,0.5,0.4,-7.1,0.25
13:36:36.023,104299.0,0.3,0.5,-9.9,0.25
13:36:41.857,147921.0,0.2,0.5,-6.1,0.25
13:36:46.760,29590.0,0.2,0.3,1.0,0.25
13:36:52.248,1200.0,0.2,0.9,-7.4,0.25
13:36:58.210,19344.0,0.4,0.7,-9.4,0.25
13:37:04.064,4822.0,0.2,1.2,-0.4,0.25
13:37:09.921,101444.0,0.2,0.2,-1.8,0.25
13:37:14.973,52351.0,0.3,0.4,-6.8,0.25
13:37:20.398,94215.0,0.2,0.5,-5.9,0.25
