time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
10:48:27.471,STABILIZE,-35.3632275,149.1651881,583940,0,-5.081060589873232e-05,0.0015198071487247944,0.026382144540548325,0.00025258318055421114,0.00022810653899796307,0.002293208846822381,0,2,-1000,0,0,0,-2,2,1
10:48:27.674,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:27.876,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:28.080,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:28.283,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:28.491,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:28.693,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:28.896,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:29.100,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
10:48:29.307,STABILIZE,-35.3632275,149.1651882,583940,0,-0.00012934247206430882,0.0014777656178921461,0.026232196018099785,0.0002815866901073605,0.00013712083455175161,0.002136446302756667,0,9,-988,0,0,0,-2,3,2
