time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
10:48:27.471,583940,0,0,0,1,-2,2,1
10:48:27.674,583940,0,0,0,1,-2,3,2
10:48:27.876,583940,0,0,0,1,-2,3,2
10:48:28.080,583940,0,0,0,1,-2,3,2
10:48:28.283,583940,0,0,0,1,-2,3,2
10:48:28.491,583940,0,0,0,1,-2,3,2
10:48:28.693,583940,0,0,0,1,-2,3,2
10:48:28.896,583940,0,0,0,1,-2,3,2
10:48:29.100,583940,0,0,0,1,-2,3,2
10:48:29.307,583940,0,0,0,1,-2,3,2
10:48:29.510,583940,0,0,0,1,-2,3,2
10:48:29.713,583930,0,0,0,1,-1,2,1
10:48:29.921,583940,0,0,0,1,-1,2,0
10:48:30.125,583940,0,0,0,1,-1,2,0
10:48:30.333,583940,0,0,0,1,-1,2,0
10:48:30.536,583940,0,0,0,1,-1,2,0
10:48:30.748,583940,0,0,0,1,-1,2,0
10:48:30.955,583940,0,0,0,1,-1,2,0
10:48:31.161,583940,0,0,0,1,-1,2,0
10:48:31.363,583940,0,0,0,1,-1,2,0
10:48:31.565,583940,0,0,0,1,-1,2,0
10:48:31.768,583950,0,0,0,1,-1,0,-1
10:48:31.970,583960,0,0,0,1,-1,0,-1
10:48:32.175,583960,0,0,0,1,-1,0,-1
10:48:32.379,583960,0,0,0,1,-1,0,-1
10:48:32.588,583960,0,0,0,1,-1,0,-1
10:48:32.794,583960,0,0,0,1,-1,0,-1
10:48:33.002,583960,0,0,0,1,-1,0,-1
10:48:33.206,583960,0,0,0,1,-1,0,-1
10:48:33.410,583960,0,0,0,1,-1,0,-1
10:48:33.618,583960,0,0,0,1,-1,0,-1
10:48:33.820,583970,0,0,0,1,-1,1,-1
10:48:34.026,583970,0,0,0,1,-1,1,-1
10:48:34.229,583970,0,0,0,1,-1,1,-1
10:48:34.432,583970,0,0,0,1,-1,1,-1
10:48:34.637,583970,0,0,0,1,-1,1,-1
10:48:34.839,583970,0,0,0,1,-1,1,-1
10:48:35.046,583970,0,0,0,1,-1,1,-1
10:48:35.249,583970,0,0,0,1,-1,1,-1
10:48:35.456,583970,0,0,0,1,-1,1,-1
10:48:35.678,583970,0,0,0,1,-1,1,-1
10:48:35.882,583970,0,0,0,1,-1,1,-1
10:48:36.100,583970,0,0,0,1,-1,1,-1
10:48:36.306,583970,0,0,0,1,-1,1,-1
10:48:36.508,583970,0,0,0,1,-1,1,-1
10:48:36.712,583970,0,0,0,1,-1,1,-1
10:48:36.917,583970,0,0,0,1,-1,1,-1
10:48:37.129,583970,0,0,0,1,-1,1,-1
10:48:37.333,583970,0,0,0,1,-1,1,-1
10:48:37.537,583960,0,0,0,1,-1,2,0
10:48:37.739,583960,0,0,0,1,-1,1,0
10:48:37.942,583960,0,0,0,1,-1,1,0
10:48:38.144,583960,0,0,0,1,-1,1,0
10:48:38.349,583960,0,0,0,1,-1,1,0
10:48:38.553,583960,0,0,0,1,-1,1,0
10:48:38.756,583960,0,0,0,1,-1,1,0
10:48:38.959,583960,0,0,0,1,-1,1,0
10:48:39.162,583960,0,0,0,1,-1,1,0
10:48:39.366,583960,0,0,0,1,-1,1,0
10:48:39.579,583980,0,0,0,1,-1,1,-2
10:48:39.782,583990,0,0,0,1,-1,1,-1
10:48:39.984,583990,0,0,0,1,-1,1,-1
10:48:40.190,583990,0,0,0,1,-1,1,-1
10:48:40.392,583990,0,0,0,1,-1,1,-1
10:48:40.595,583990,0,0,0,1,-1,1,-1
10:48:40.805,583990,0,0,0,1,-1,1,-1
10:48:41.015,583990,0,0,0,1,-1,1,-1
10:48:41.218,583990,0,0,0,1,-1,1,-1
10:48:41.420,583990,0,0,0,1,-1,1,-1
10:48:41.623,583990,0,0,0,1,-1,1,-1
10:48:41.826,583990,1,0,0,0,-1,1,-1
10:48:42.030,583990,1,0,0,0,-1,1,-1
10:48:42.233,583990,1,0,0,0,-1,1,-1
10:48:42.441,583990,1,0,0,0,-1,1,-1
10:48:42.648,583990,1,0,0,0,-1,1,-1
10:48:42.855,583990,1,0,0,0,-1,1,-1
10:48:43.062,583990,1,0,0,0,-1,1,-1
10:48:44.673,583990,1,0,0,0,-1,1,-1
10:48:44.878,583990,1,0,0,0,-1,1,-1
10:48:45.080,583990,1,0,0,0,-1,1,-1
10:48:45.282,583990,1,0,0,0,0,0,0
10:48:45.486,583990,1,0,0,0,0,0,0
10:48:45.690,583990,1,0,0,0,0,0,0
10:48:45.892,583990,1,0,0,0,0,0,0
10:48:46.095,583990,1,0,0,0,0,0,0
10:48:46.302,583990,1,0,0,0,0,0,0
10:48:46.512,583990,1,0,0,0,0,0,0
10:48:46.716,583990,1,0,0,0,0,0,0
10:48:46.919,584000,1,0,0,0,0,0,0
10:48:47.123,584000,1,0,0,0,0,0,-2
10:48:47.325,584040,1,0,0,0,0,0,-33
10:48:47.528,584040,1,0,0,0,0,0,-33
10:48:47.739,584040,1,0,0,0,0,0,-33
10:48:47.940,584040,1,0,0,0,0,0,-33
10:48:48.144,584040,1,0,0,0,0,0,-33
10:48:48.346,584040,1,0,0,0,0,0,-33
10:48:48.549,584040,1,0,0,0,0,0,-33
10:48:48.754,584040,1,0,0,0,0,0,-33
10:48:48.959,585280,1,0,0,0,0,9,-143
10:48:49.162,586090,1,0,0,0,0,31,-149
10:48:49.364,586490,1,0,0,0,0,44,-148
10:48:49.566,586490,1,0,0,0,0,44,-148
10:48:49.772,586490,1,0,0,0,0,44,-148
10:48:49.976,586490,1,0,0,0,0,44,-148
10:48:50.179,586490,1,0,0,0,0,44,-148
10:48:50.382,586490,1,0,0,0,0,44,-148
10:48:50.585,586490,1,0,0,0,0,44,-148
10:48:50.788,586490,1,0,0,0,0,44,-148
10:48:50.993,587910,1,0,0,0,0,22,-146
10:48:51.196,588980,1,0,0,0,-9,-24,-145
10:48:51.398,589360,1,0,0,0,-11,-33,-145
10:48:51.604,589360,1,0,0,0,-11,-33,-145
10:48:51.808,589360,1,0,0,0,-11,-33,-145
10:48:52.011,589360,1,0,0,0,-11,-33,-145
10:48:52.213,589360,1,0,0,0,-11,-33,-145
10:48:52.419,589360,1,0,0,0,-11,-33,-145
10:48:52.622,589360,1,0,0,0,-11,-33,-145
10:48:52.826,589360,1,0,0,0,-11,-33,-145
10:48:53.030,590560,1,0,0,0,3,-29,-147
10:48:53.233,592550,1,0,0,0,12,-14,-149
10:48:53.436,592550,1,0,0,0,12,-14,-149
10:48:53.639,592550,1,0,0,0,12,-14,-149
10:48:53.842,592550,1,0,0,0,12,-14,-149
10:48:54.045,592550,1,0,0,0,12,-14,-149
10:48:54.248,592550,1,0,0,0,12,-14,-149
10:48:54.452,592550,1,0,0,0,12,-14,-149
10:48:54.657,592550,1,0,0,0,12,-14,-149
10:48:54.859,592550,1,0,0,0,12,-14,-149
10:48:55.061,595150,1,0,0,0,-9,-6,-151
10:48:55.264,595540,1,0,0,0,-11,-5,-151
10:48:55.466,595540,1,0,0,0,-11,-5,-151
10:48:55.671,595540,1,0,0,0,-11,-5,-151
10:48:55.878,595540,1,0,0,0,-11,-5,-151
10:48:56.080,595540,1,0,0,0,-11,-5,-151
10:48:56.284,595540,1,0,0,0,-11,-5,-151
10:48:56.488,595540,1,0,0,0,-11,-5,-151
10:48:56.689,595540,1,0,0,0,-11,-5,-151
10:48:56.896,596690,1,0,0,0,-14,-2,-151
10:48:57.099,598240,1,0,0,0,-11,3,-150
10:48:57.301,598620,1,0,0,0,-10,4,-151
10:48:57.504,598620,1,0,0,0,-10,4,-151
10:48:57.708,598620,1,0,0,0,-10,4,-151
10:48:57.910,598620,1,0,0,0,-10,4,-151
10:48:58.113,598620,1,0,0,0,-10,4,-151
10:48:58.316,598620,1,0,0,0,-10,4,-151
10:48:58.518,598620,1,0,0,0,-10,4,-151
10:48:58.721,598620,1,0,0,0,-10,4,-151
10:48:58.923,598620,1,0,0,0,-10,4,-151
10:48:59.125,601340,1,0,0,0,-1,4,-151
10:48:59.328,601730,1,0,0,0,0,3,-151
10:48:59.530,601730,1,0,0,0,0,3,-151
10:48:59.737,601730,1,0,0,0,0,3,-151
